50Traced_NONETRACED_MEDIAN_SINGLE_VSM_61_SUM,Associated
0.09238109006794855,NO
0.08009252566141391,NO
0.15122162787335552,NO
0.298684400751771,NO
0.08283938123463931,NO
0.11681364753505856,NO
0.07098453086598237,NO
0.08399595200231315,NO
0.23001301142113634,NO
0.3427786612693364,YES
0.0748879572068816,NO
0.47448315743819575,YES
0.33670666473904876,NO
0.3083706809310395,NO
0.30721411016336564,NO
0.15093248518143704,NO
0.08789937834321238,NO
0.14616163076478245,NO
0.09382680352754086,NO
0.3008529709411595,NO
0.1516553419112332,NO
0.10322394101489085,YES
0.10206737024721702,YES
0.2307358681509325,YES
0.33280323839814946,YES
0.21324273528986554,NO
0.08934509180280469,YES
0.1600404799768686,NO
0.14081249096429088,YES
0.3391643776203557,YES
0.4718808732109296,NO
0.21411016336562094,NO
0.15179991325719244,NO
0.14659534480266012,NO
0.5564551105970796,YES
0.12418678617897934,YES
0.18302732398438631,NO
0.1384993494289432,NO
0.1276564984820009,NO
0.13878849212086164,NO
0.24562671678473325,NO
0.20644788202978176,NO
0.21006216567876246,NO
0.3922220615873934,YES
0.09657365910076623,NO
0.14861934364608936,YES
0.035130837068093106,NO
0.47723001301142115,YES
0.045395402631198505,NO
0.1610524793985832,NO
0.09700737313864392,NO
0.16437762035564552,NO
0.10177822755529854,NO
0.2609512794564117,NO
0.14760734422437471,NO
0.13155992482290013,NO
0.11392222061587394,NO
0.2076044527974556,NO
0.17825646956773167,NO
0.40002891426919185,NO
0.20442388318635246,NO
0.22668787046407401,NO
0.19762902992626863,NO
0.059418823189243894,NO
0.3020095417088333,NO
0.6471013445135174,YES
0.2175798756686425,NO
0.2771432702038456,YES
0.2822032673124187,NO
0.2992626861356079,NO
0.29463640306491257,NO
0.2632644209917594,NO
0.2074598814514963,NO
0.16914847477230016,NO
0.26731241867861794,NO
0.23955472025444557,NO
0.3041781118982218,NO
0.6384270637559636,YES
0.6314876391499206,YES
0.5139511348850658,YES
0.2418678617897933,YES
0.22567587104235942,NO
0.2644209917594333,YES
0.1768107561081394,NO
0.17420847188087324,YES
0.24808442966604022,YES
0.47101344513517424,NO
0.2261095850802371,NO
0.2037010264565563,NO
0.19415931762324712,NO
0.4824345814659535,YES
0.16553419112331935,YES
0.23608500795142406,NO
0.1234639294491832,NO
0.18302732398438631,NO
0.11406679196183318,NO
0.3167558189966749,NO
0.2876969784588695,NO
0.28581755096139944,NO
0.26384270637559637,YES
0.11984964580020242,NO
0.10452508312852395,YES
0.030793696689316183,NO
0.4312563249963857,YES
0.04452797455544311,NO
0.1666907618909932,NO
0.11739193291889548,NO
0.15642619632788785,NO
0.13806563539106553,NO
0.30403354055226256,NO
0.18114789648691632,NO
0.177822755529854,NO
0.09050166257047855,NO
0.021107416510047716,NO
0.18881017782275555,YES
0.46985687436750034,YES
0.4104380511782565,YES
0.20138788492120863,YES
0.1052479398583201,NO
0.004626283070695392,NO
0.2898655486482579,YES
0.18750903570912247,NO
0.17738904149197632,YES
0.19444846031516555,NO
0.29882897209773024,NO
0.2654329911811479,NO
0.2654329911811479,NO
0.06852681798467544,NO
0.32094838802949255,YES
0.06621367644932774,NO
0.5237819864102935,YES
0.19068960532022555,NO
0.35448894029203415,YES
0.06129825068671391,NO
0.08370680931039468,NO
0.19387017493132863,NO
0.057250252999855436,NO
0.2337718664160764,YES
0.12519878560069397,NO
0.23521757987566866,YES
0.21353187798178402,NO
0.09165823333815239,NO
0.27136041636547636,NO
0.3591152233627295,NO
0.2716495590573948,NO
0.2317478675726471,NO
0.22929015469134018,NO
0.1629319068960532,NO
0.19661703050455404,NO
0.5681653896197774,YES
0.2138210206737025,NO
0.40566719676160184,YES
0.2730952725169871,NO
0.23969929160040482,NO
0.23001301142113634,NO
0.06390053491398007,NO
0.19820731531010555,NO
0.06491253433569467,NO
0.1422582044238832,NO
0.2777215555876825,NO
0.17276275842128092,NO
0.5552985398294058,YES
0.5080237097007374,YES
0.3893306346682088,YES
0.4042214833020095,YES
0.3076478242012433,NO
0.23926557756252714,YES
0.1273673557900824,NO
0.1282347838658378,NO
