50Traced_NONETRACED_MAX_RAW_LSA_66_SUM,Associated
0.13073290639756774,NO
0.07555469305905943,NO
0.14755158807167343,NO
0.255902710395239,NO
0.11999482502102335,NO
0.16967462319684326,NO
0.12083575910472863,NO
0.12665761045345753,NO
0.18390581538262502,NO
0.7891842939388058,YES
0.11449640985833495,NO
0.46620091855876833,YES
0.16935118701080276,NO
0.17368523190374535,NO
0.14224723462060931,NO
0.15660780128080729,NO
0.1615240313086228,NO
0.1542143735041076,NO
0.14095348987644737,NO
0.19930137783815252,NO
0.09612523449123486,NO
0.23973090109321424,YES
0.6814800439873213,YES
0.7373698169351187,YES
0.784720874571447,YES
0.1830648812989197,NO
0.29387411863639307,YES
0.15259719257390517,NO
0.32570023934277764,YES
0.38100782715570214,YES
0.2909631929620286,NO
0.15913060353192315,NO
0.07962998900316967,NO
0.13978911960670157,NO
0.8847920305323759,YES
0.6913771912801603,YES
0.16171809302024712,NO
0.1005239666213856,NO
0.07853030597063199,NO
0.12581667636975222,NO
0.21307975936347756,NO
0.1955495180800828,NO
0.19716669901028525,NO
0.8113073290639755,YES
0.10252927097483666,NO
0.325894301054402,YES
0.02496927356232615,NO
0.3797140824115401,YES
0.07962998900316967,NO
0.13577851089979945,NO
0.10712206481661168,NO
0.09373180671453521,NO
0.1092567436444789,NO
0.19095672423830776,NO
0.12976259783944624,NO
0.12504042952325506,NO
0.13661944498350473,NO
0.10990361601655993,NO
0.16605213791318968,NO
0.3395433081053108,NO
0.17795458955947988,NO
0.1877223623779028,NO
0.13687819393233713,NO
0.07503719516139465,NO
0.2623067468788408,NO
0.6071544084352157,YES
0.22452940034931104,NO
0.759816288246329,YES
0.2203247299307846,NO
0.23261530500032337,NO
0.22588783233068113,NO
0.166246199624814,NO
0.2203894171679927,NO
0.1154020311792483,NO
0.24678180994889706,NO
0.14056536645319875,NO
0.26366517886021085,NO
0.918300019406171,YES
0.904521637880846,YES
0.5475774629665566,YES
0.7440326023675529,YES
0.18112426418267671,NO
0.7541238113720163,YES
0.20175949285206027,NO
0.1884986092244,YES
0.746814153567501,YES
0.30914030661750436,NO
0.17239148715958338,NO
0.16210621644349565,NO
0.18526424736399508,NO
0.43249886797334886,YES
0.18461737499191408,YES
0.1393363089462449,NO
0.13390258102076458,NO
0.18028333009897143,NO
0.12969791060223815,NO
0.26612329387411865,NO
0.25312115919529077,NO
0.2522802251115855,NO
0.35500355779804643,YES
0.12458761886279834,NO
0.1271751083511223,YES
0.06708066498479848,NO
0.3359208228216573,YES
0.06294068180348017,NO
0.1532440649459861,NO
0.12911572546736527,NO
0.1105504883886409,NO
0.1383660003881234,NO
0.19600232874053944,NO
0.159712788666796,NO
0.17795458955947988,NO
0.12439355715117406,NO
0.08034154861245876,NO
0.2272462643120512,YES
0.8460443754447247,YES
0.8194579209521962,YES
0.2681932854647778,YES
0.13616663432304804,NO
0.08855682773788731,NO
0.7655087651206416,YES
0.16825150397826508,NO
0.7151820945727407,YES
0.1385600620997477,NO
0.21819005110291734,NO
0.2372727860793065,NO
0.16495245488065202,NO
0.11714858658386698,NO
0.7794165211203828,YES
0.07445501002652177,NO
0.8629277443560385,YES
0.10097677728184229,NO
0.7944239601526617,YES
0.07898311663108867,NO
0.16818681674105695,NO
0.15447312245294,NO
0.08674558509606053,NO
0.27026327705543696,YES
0.1816417620803415,NO
0.7163464648424865,YES
0.19205640727084541,NO
0.05854194967332945,NO
0.2582314509347306,NO
0.3212368199754188,NO
0.22866938353062935,NO
0.2843004075295944,NO
0.2200659809819522,NO
0.18642861763374083,NO
0.22258878323306808,NO
0.890031696746232,YES
0.2364318519956012,NO
0.8173232421243288,YES
0.23041593893524803,NO
0.2154731871401772,NO
0.2111391422472346,NO
0.14211786014619313,NO
0.2113332039588589,NO
0.07005627789637103,NO
0.12491105504883884,NO
0.22278284494469236,NO
0.19994825021023346,NO
0.8815576686719709,YES
0.8631218060676628,YES
0.47687431269810465,YES
0.8166763697522479,YES
0.2723979558833042,NO
0.7428682320978071,YES
0.19380296267546412,NO
0.14127692606248787,NO
0.10382301571899863,NO
0.2055760398473381,YES
0.8653858593699463,YES
0.35565043017012743,YES
0.261789248981176,YES
0.12432886991396594,NO
0.06759816288246329,NO
0.7632447118183583,YES
0.3165146516592276,NO
0.6980399767125947,YES
0.24180089268387348,NO
0.24568212691635935,NO
0.25874894883239535,NO
0.19347952648942357,NO
0.10388770295620672,NO
0.7746943528041916,YES
0.12594605084416843,NO
0.799146128468853,YES
0.09140306617504365,NO
0.7947473963387024,YES
0.27996636263665176,NO
0.2911572546736529,NO
0.29258037389223107,NO
0.21521443819134484,NO
0.25383271880457986,YES
0.21961317032149558,NO
0.7152467818099488,YES
0.19115078594993207,NO
0.08157060611941264,NO
0.2617245617439679,NO
0.23882527977230092,NO
0.17737240442460703,NO
0.3034478297431917,NO
0.21806067662850115,NO
0.19897794165211202,NO
0.26683485348340774,NO
0.7581344200789184,YES
0.26981046639498024,NO
0.7877611747202276,YES
0.3019600232874054,NO
0.27071608771589367,NO
0.27052202600426933,NO
0.1340966427323889,NO
0.18377644090820877,NO
0.11870108027686135,NO
0.20952196131703213,NO
0.24555275244194316,NO
0.15395562455527523,NO
0.7510188239860275,YES
0.7229445630377127,YES
0.7524419432046057,YES
0.8305194385147809,YES
0.2839769713435539,NO
0.7366582573258296,YES
0.22362377902839767,NO
0.14444660068568468,NO
0.14664596675076005,NO
0.26903421954848306,NO
0.2610776893718869,NO
0.16469370593181962,NO
0.30875218319425574,NO
0.19774888414515815,NO
0.09670741962610777,NO
0.27045733876706124,NO
0.8512193544213726,YES
0.28604696293421306,NO
0.7417685490652693,YES
0.1002005304353451,NO
0.07303189080794356,NO
0.03926515298531599,NO
0.16611682515039777,NO
0.20169480561485217,NO
0.1895336050197296,NO
0.3046768872501455,NO
0.11883045475127754,NO
0.3161912154731872,NO
0.8909373180671453,YES
0.8426806391099037,YES
0.9490911443172261,YES
0.74480884921405,YES
0.25325053366970696,NO
0.8023804903292581,YES
0.2357849796235202,NO
0.19186234555922116,NO
0.04980917265023609,NO
0.249369299437221,NO
0.21566724885180147,NO
0.16139465683420656,NO
0.24095995860016814,NO
0.1331263341742674,NO
0.1766608448153179,NO
0.14302348146710653,NO
0.4368976001034995,YES
0.2412833947862086,NO
0.4248657739827932,YES
