50Traced_NONETRACED_MAX_SINGLE_LSA_54_MEDIAN,Associated
0.2626,NO
0.2626,NO
0.1144,NO
0.3384,NO
0.1316,NO
0.1415,NO
0.2626,NO
0.2626,NO
0.2186,NO
1.0,YES
0.1376,NO
1.0,YES
0.3701,NO
0.3574,NO
0.3691,NO
0.2626,NO
0.1907,NO
0.1109,NO
0.1316,NO
0.2508,NO
0.1755,NO
0.5181,YES
1.0,YES
1.0,YES
1.0,YES
0.1573,NO
0.2113,YES
0.1205,NO
1.0,YES
1.0,YES
0.3362,NO
0.1702,NO
0.1148,NO
0.2515,NO
1.0,YES
1.0,YES
0.2853,NO
0.2082,NO
0.2853,NO
0.2082,NO
0.1797,NO
0.1526,NO
0.1551,NO
1.0,YES
0.1471,NO
0.405,YES
0.1897,NO
0.8571,YES
0.1702,NO
0.2082,NO
0.2082,NO
0.1566,NO
0.0971,NO
0.2245,NO
0.1185,NO
0.2853,NO
0.21600000000000003,NO
0.21600000000000003,NO
0.1539,NO
0.6139,NO
0.3369,NO
0.3322,NO
0.2687,NO
0.21600000000000003,NO
0.2187,NO
1.0,YES
0.3471,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.3249,NO
0.5985,NO
0.1268,NO
0.391,NO
0.1851,NO
0.3076,NO
1.0,YES
1.0,YES
1.0,YES
0.7349,YES
0.2544,NO
0.6631,YES
0.1657,NO
1.0,YES
1.0,YES
0.3731,NO
0.5062,NO
0.5217,NO
0.6805,NO
1.0,YES
1.0,YES
0.6805,NO
0.1717,NO
0.5415,NO
0.1656,NO
0.7021,NO
0.7021,NO
0.7021,NO
1.0,YES
0.5115,NO
1.0,YES
0.6805,NO
1.0,YES
0.3514,NO
0.2458,NO
0.2469,NO
0.4197,NO
0.4197,NO
0.6805,NO
0.4197,NO
0.5415,NO
0.1663,NO
0.1663,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.257,NO
0.153,NO
1.0,YES
0.3019,NO
0.6283,YES
0.1443,NO
0.3291,NO
0.3179,NO
0.3283,NO
0.1663,NO
1.0,YES
0.1663,NO
1.0,YES
0.4988,NO
1.0,YES
0.196,NO
0.457,NO
0.2743,NO
0.113,NO
1.0,YES
0.4619,NO
0.5859,YES
0.2169,NO
0.1109,NO
0.2268,NO
0.6139,NO
0.3369,NO
0.6773,NO
0.2687,NO
0.2169,NO
0.4137,NO
1.0,YES
0.7077,NO
1.0,YES
0.2451,NO
0.2391,NO
0.2445,NO
0.3249,NO
0.5985,NO
0.2169,NO
0.4137,NO
0.2508,NO
0.2752,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3573,NO
0.1165,NO
0.0774,NO
0.4532,YES
1.0,YES
1.0,YES
0.8266,YES
0.2196,NO
0.0604,NO
0.8266,YES
0.6968,NO
0.5193,YES
0.6903,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.2264,NO
1.0,YES
0.141,NO
1.0,YES
0.4123,NO
1.0,YES
0.6968,NO
0.6968,NO
0.6968,NO
0.3377,NO
0.8266,YES
0.462,NO
0.4843,YES
0.1856,NO
0.1856,NO
0.2758,NO
0.6139,NO
0.3369,NO
0.3984,NO
0.2687,NO
0.1856,NO
0.284,NO
1.0,YES
0.4239,NO
1.0,YES
0.4406,NO
0.4406,NO
0.4406,NO
0.3249,NO
0.5985,NO
0.0898,NO
0.391,NO
0.2508,NO
0.2752,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4239,NO
0.6631,YES
0.4239,NO
0.1671,NO
0.1339,NO
0.4039,NO
0.4834,NO
0.4374,NO
0.6773,NO
0.2116,NO
0.0967,NO
0.3916,NO
1.0,YES
0.7077,NO
1.0,YES
0.2134,NO
0.2391,NO
0.1733,NO
0.3249,NO
0.5985,NO
0.1655,NO
0.4374,NO
0.2508,NO
0.4374,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.4039,NO
