50Traced_NONETRACED_SUM_MULTI_LSA_12_MAX,Associated
1.8944,NO
0.6169,NO
1.3241,NO
1.2442,NO
0.9782,NO
1.8034,NO
1.7222,NO
0.6627,NO
1.0851,NO
2.9896,YES
0.9303,NO
1.8748,YES
0.4914,NO
1.0683,NO
0.2925,NO
1.4542,NO
1.9163,NO
0.8253,NO
1.0958,NO
0.852,NO
1.4613,NO
2.5171,YES
3.0980000000000003,YES
3.3732,YES
3.1545,YES
1.5073,NO
3.0067,YES
1.1027,NO
1.8439,YES
1.3384,YES
1.0448,NO
0.3023,NO
0.2727,NO
1.1257,NO
1.6152,YES
0.5827,YES
0.912,NO
0.4706,NO
0.9128,NO
0.4347,NO
0.4895,NO
0.5905,NO
0.1939,NO
1.5358,YES
0.7213,NO
0.9333,YES
0.4046,NO
0.9668,YES
0.4787,NO
0.5904,NO
0.7039,NO
0.7572,NO
0.5673,NO
0.9811,NO
0.9076,NO
1.1121,NO
1.7498,NO
0.4703,NO
1.7815,NO
1.6433,NO
1.0324,NO
2.3385,NO
1.8226,NO
0.5366,NO
1.6004,NO
3.3912,YES
1.4333,NO
1.9393,YES
1.0796,NO
1.6431,NO
0.5618,NO
1.3957,NO
2.1735,NO
0.5559,NO
1.1875,NO
0.7543,NO
1.5262,NO
2.7358,YES
3.5689,YES
3.7941,YES
3.2801,YES
1.9112,NO
3.4412,YES
1.4826,NO
2.6167,YES
2.0297,YES
1.2115,NO
0.6121,NO
0.4283,NO
1.2255,NO
1.9729,YES
1.1129,YES
0.4073,NO
0.6506,NO
0.6272,NO
0.3225,NO
1.0527,NO
1.0442,NO
0.3912,NO
1.6811,YES
1.1193,NO
1.653,YES
0.6755,NO
1.3831,YES
0.4679,NO
0.711,NO
0.7318,NO
0.66,NO
0.4408,NO
0.7981,NO
1.0721,NO
0.7793,NO
1.4966,NO
0.4754,NO
2.5026,YES
3.9464,YES
2.8631,YES
2.7255,YES
1.3975,NO
0.4701,NO
2.7764,YES
0.6701,NO
2.7777,YES
0.2837,NO
2.0085,NO
1.12,NO
0.9155,NO
0.8301,NO
3.6511,YES
0.7037,NO
4.2258,YES
0.5779,NO
4.0624,YES
0.5179,NO
1.1641,NO
1.9524,NO
0.5484,NO
2.1416,YES
0.7666,NO
2.2776,YES
1.8811,NO
0.647,NO
1.1049,NO
0.8893,NO
0.5987,NO
1.5111,NO
1.5918,NO
0.7614,NO
0.591,NO
3.2962,YES
0.3219,NO
1.8778,YES
0.4755,NO
1.1876,NO
0.2813,NO
1.4407,NO
1.6698,NO
0.8971,NO
0.7816,NO
0.8494,NO
0.907,NO
2.8025,YES
3.0657,YES
3.4010000000000002,YES
3.1764,YES
1.3775,NO
3.0794,YES
0.5685,NO
1.1813,NO
0.2296,NO
1.7846,YES
3.6186,YES
2.6232,YES
1.8258,YES
