50Traced_NONETRACED_MEDIAN_SINGLE_VSM_57_SUM,Associated
0.09824723247232472,NO
0.08517835178351782,NO
0.16082410824108243,NO
0.3176506765067651,NO
0.08809963099630998,NO
0.12423124231242312,NO
0.0754920049200492,NO
0.08932964329643296,NO
0.2446186961869619,NO
0.3645448954489545,YES
0.07964329643296433,NO
0.5046125461254612,YES
0.35808733087330874,NO
0.3279520295202952,NO
0.3267220172201722,NO
0.16051660516605168,NO
0.09348093480934809,NO
0.15544280442804428,NO
0.09978474784747848,NO
0.3199569495694957,NO
0.16128536285362854,NO
0.10470479704797048,YES
0.10854858548585486,YES
0.24138991389913902,YES
0.3539360393603936,YES
0.22678351783517836,NO
0.09501845018450183,YES
0.1702029520295203,NO
0.14975399753997543,YES
0.3607011070110701,YES
0.5018450184501846,NO
0.22770602706027063,NO
0.16143911439114392,NO
0.1559040590405904,NO
0.591789667896679,YES
0.13207257072570727,YES
0.19464944649446494,NO
0.1472939729397294,NO
0.13576260762607628,NO
0.14760147601476017,NO
0.2612238622386224,NO
0.21955719557195574,NO
0.2234009840098401,NO
0.41712792127921283,YES
0.1027060270602706,NO
0.15805658056580568,YES
0.037361623616236156,NO
0.5075338253382534,YES
0.0482779827798278,NO
0.17127921279212793,NO
0.10316728167281672,NO
0.17481549815498157,NO
0.1082410824108241,NO
0.27752152521525214,NO
0.15698031980319804,NO
0.1399138991389914,NO
0.12115621156211563,NO
0.22078720787207876,NO
0.18957564575645758,NO
0.4420356703567035,NO
0.2174046740467405,NO
0.2440036900369004,NO
0.21017835178351785,NO
0.06319188191881919,NO
0.3211869618696187,NO
0.6881918819188192,YES
0.2313960639606396,NO
0.2947416974169742,YES
0.3001230012300123,NO
0.31826568265682653,NO
0.3133456334563346,NO
0.288130381303813,NO
0.2599938499384994,NO
0.1881918819188192,NO
0.2965867158671587,NO
0.2547662976629766,NO
0.3234932349323493,NO
0.6895756457564576,YES
0.6386838868388685,YES
0.5472017220172203,YES
0.2765990159901599,YES
0.24215867158671592,NO
0.28121156211562115,YES
0.17727552275522754,NO
0.18527060270602708,YES
0.26383763837638374,YES
0.5009225092250923,NO
0.2469249692496925,NO
0.2166359163591636,NO
0.25907134071340715,NO
0.513068880688807,YES
0.17604551045510455,YES
0.25107626076260764,NO
0.1313038130381304,NO
0.19464944649446494,NO
0.121309963099631,NO
0.3368696186961869,NO
0.3059655596555966,NO
0.30396678966789664,NO
0.28059655596555966,YES
0.12746002460024602,NO
0.11116236162361624,YES
0.03274907749077491,NO
0.45864083640836406,YES
0.047355473554735544,NO
0.19049815498154982,NO
0.12484624846248461,NO
0.16635916359163594,NO
0.14683271832718328,NO
0.3543972939729397,NO
0.19265067650676507,NO
0.18911439114391146,NO
0.09624846248462486,NO
0.022447724477244777,NO
0.20079950799507995,YES
0.49969249692496925,YES
0.43650061500615006,YES
0.20479704797047973,YES
0.11193111931119311,NO
0.004920049200492008,NO
0.30827183271832714,YES
0.19941574415744162,NO
0.18865313653136534,YES
0.2067958179581796,NO
0.31780442804428044,NO
0.28228782287822873,NO
0.28228782287822873,NO
0.07287822878228782,NO
0.3413284132841328,YES
0.07041820418204181,NO
0.5398216482164823,YES
0.20279827798277983,NO
0.3769987699876999,YES
0.06519065190651907,NO
0.0890221402214022,NO
0.2061808118081181,NO
0.060885608856088555,NO
0.24861623616236164,YES
0.13314883148831488,NO
0.19142066420664208,YES
0.22232472324723251,NO
0.09747847478474785,NO
0.28859163591635917,NO
0.38191881918819187,NO
0.28889913899138986,NO
0.24646371463714636,NO
0.243849938499385,NO
0.1732779827798278,NO
0.20910209102091024,NO
0.6042435424354244,YES
0.22739852398523988,NO
0.43142681426814267,YES
0.29043665436654365,NO
0.254920049200492,NO
0.2446186961869619,NO
0.06795817958179583,NO
0.21079335793357937,NO
0.06903444034440344,NO
0.15129151291512918,NO
0.29535670356703564,NO
0.18373308733087332,NO
0.5841020910209103,YES
0.5402829028290284,YES
0.4140528905289053,YES
0.42988929889298894,YES
0.3271832718327183,NO
0.2544587945879459,YES
0.13545510455104554,NO
0.13637761377613777,NO
0.1039360393603936,NO
0.14929274292742928,YES
0.5468942189421896,YES
0.3740774907749077,YES
0.19111316113161134,YES
0.12100246002460023,NO
0.07779827798277983,NO
0.30289052890528906,YES
0.38437884378843784,NO
0.14790897908979092,YES
0.2092558425584256,NO
0.3311808118081181,NO
0.38022755227552274,NO
0.3500922509225092,NO
0.20833333333333337,NO
0.3433271832718327,YES
0.2017220172201722,NO
0.38822263222632225,YES
0.20325953259532595,NO
0.37776752767527677,YES
0.29996924969249694,NO
0.3241082410824108,NO
0.3274907749077491,NO
0.1499077490774908,NO
0.20956334563345635,YES
0.15651906519065192,NO
0.18880688806888068,YES
0.20249077490774908,NO
0.09947724477244772,NO
0.35101476014760147,NO
0.27706027060270605,NO
0.22278597785977863,NO
0.2919741697416974,NO
0.2390836408364084,NO
0.22109471094710947,NO
0.2922816728167282,NO
0.2907441574415744,YES
0.2993542435424354,NO
0.36116236162361626,YES
