50Traced_NONETRACED_MAX_RAW_LSA_76_MAX,Associated
0.1553,NO
0.0785,NO
0.1406,NO
0.2164,NO
0.1423,NO
0.1986,NO
0.1687,NO
0.1687,NO
0.1689,NO
1.0,YES
0.1423,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1548,NO
0.20600000000000002,NO
0.1109,NO
0.1701,NO
0.2179,NO
0.1423,NO
1.0,YES
1.0,YES
0.3527,YES
0.245,YES
0.1573,NO
1.0,YES
0.1423,NO
0.4428,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1659,NO
0.1296,NO
1.0,YES
1.0,YES
0.1364,NO
0.1056,NO
0.1659,NO
0.1231,NO
0.1835,NO
0.1526,NO
0.1551,NO
0.2811,YES
0.1659,NO
1.0,YES
0.1344,NO
1.0,YES
0.1659,NO
0.1231,NO
0.1474,NO
0.1235,NO
0.1231,NO
0.1903,NO
0.1231,NO
0.1659,NO
0.1553,NO
0.1534,NO
0.1377,NO
0.2865,NO
0.1616,NO
0.1986,NO
0.1488,NO
0.076,NO
0.2187,NO
1.0,YES
0.1694,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.20600000000000002,NO
0.1268,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
0.4613,YES
0.3653,YES
0.2965,YES
0.1694,NO
1.0,YES
0.1694,NO
0.1303,YES
0.1949,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1489,NO
1.0,YES
1.0,YES
0.1731,NO
0.0952,NO
0.1525,NO
0.1355,NO
0.2289,NO
0.2088,NO
0.2094,NO
0.3834,YES
0.0927,NO
0.188,YES
0.1216,NO
1.0,YES
0.1216,NO
0.1251,NO
0.1143,NO
0.11800000000000001,NO
0.1053,NO
0.2201,NO
0.1351,NO
0.1489,NO
0.1248,NO
0.0603,NO
0.1404,YES
1.0,YES
1.0,YES
0.2111,YES
0.0866,NO
0.0303,NO
0.2103,YES
0.183,NO
0.3354,YES
0.1531,NO
0.2165,NO
0.1934,NO
0.1934,NO
0.07200000000000001,NO
0.4216,YES
0.0556,NO
1.0,YES
0.1417,NO
1.0,YES
0.1531,NO
0.1531,NO
0.2125,NO
0.1531,NO
0.3354,YES
0.1531,NO
0.3354,YES
0.1544,NO
0.0732,NO
0.2286,NO
0.2653,NO
0.2524,NO
0.2286,NO
0.1684,NO
0.1621,NO
0.2286,NO
0.4371,YES
0.2524,NO
1.0,YES
0.1987,NO
0.1756,NO
0.1689,NO
0.0988,NO
0.2524,NO
0.0547,NO
0.1827,NO
0.2019,NO
0.2524,NO
0.3897,YES
1.0,YES
0.3374,YES
0.3374,YES
0.2524,NO
0.3648,YES
0.2524,NO
0.1248,NO
0.0846,NO
0.1092,YES
1.0,YES
1.0,YES
0.1476,YES
0.11,NO
0.11,NO
0.2068,YES
0.2598,NO
0.2886,YES
0.2548,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2049,NO
0.2293,NO
0.2228,NO
0.1353,NO
0.2886,YES
0.1353,NO
0.2886,YES
0.1553,NO
0.1809,NO
0.2381,NO
0.2653,NO
0.1547,NO
0.2369,NO
0.1809,NO
0.1809,NO
0.2369,NO
1.0,YES
0.2045,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2418,NO
0.1755,NO
0.20600000000000002,NO
0.1809,NO
0.1701,NO
0.2256,NO
0.1506,NO
1.0,YES
1.0,YES
0.3527,YES
0.3108,YES
0.2405,NO
1.0,YES
0.1924,NO
0.1495,NO
0.1339,NO
0.22399999999999998,NO
0.2653,NO
0.2338,NO
0.2133,NO
0.1339,NO
0.0967,NO
0.2198,NO
0.4856,YES
0.2344,NO
1.0,YES
0.1331,NO
0.1697,NO
0.0797,NO
0.204,NO
0.1327,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
0.4856,YES
0.4613,YES
0.4941,YES
0.3865,YES
0.2133,NO
0.4856,YES
0.2133,NO
0.1495,NO
0.1796,NO
0.2688,NO
0.2653,NO
0.2664,NO
0.2963,NO
0.1987,NO
0.1796,NO
0.2252,NO
0.4371,YES
0.2664,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.0567,NO
0.2664,NO
0.1796,NO
0.1207,NO
0.1912,NO
0.2664,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2664,NO
1.0,YES
0.2664,NO
0.1553,NO
0.1118,NO
0.1377,NO
0.2886,NO
0.2085,NO
0.1986,NO
0.1542,NO
0.1542,NO
0.1421,NO
1.0,YES
0.2085,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.0988,NO
0.2085,NO
0.1118,NO
0.1701,NO
0.1702,NO
0.2085,NO
1.0,YES
1.0,YES
0.3527,YES
0.2631,YES
0.2085,NO
1.0,YES
0.2085,NO
0.1468,NO
0.079,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.0974,NO
1.0,YES
0.2938,NO
0.2131,NO
0.1698,NO
0.1474,NO
0.0973,NO
1.0,YES
0.0908,NO
0.2829,YES
0.2129,NO
1.0,YES
0.2938,NO
0.2938,NO
0.3025,NO
0.2938,NO
1.0,YES
0.2938,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.2156,NO
0.2276,NO
0.47700000000000004,YES
0.1827,NO
0.1097,NO
1.0,YES
0.191,NO
1.0,YES
0.1732,NO
0.3264,NO
0.3203,NO
0.2875,NO
0.171,NO
0.2276,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
1.0,YES
0.3359,NO
0.47700000000000004,YES
0.1248,NO
0.0603,NO
0.3174,YES
0.3672,YES
1.0,YES
0.2902,YES
0.1427,NO
0.1427,NO
0.3174,YES
0.2328,NO
0.3605,YES
0.33,NO
0.2365,NO
0.2061,NO
0.2048,NO
0.0547,NO
0.3605,YES
0.0474,NO
1.0,YES
