50Traced_NONETRACED_MAX_SINGLE_VSM_0_MAX,Associated
0.2626,NO
0.2626,NO
0.1144,NO
0.3384,NO
0.1516,NO
0.3464,NO
0.4224,NO
0.2626,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.3126,NO
0.3391,NO
0.3391,NO
0.2626,NO
0.5985,NO
0.2886,NO
0.4343,NO
0.2626,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1766,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.3362,NO
0.2664,NO
0.2152,NO
0.3765,NO
1.0,YES
1.0,YES
0.2216,NO
0.21100000000000002,NO
0.4007,NO
0.3066,NO
0.3658,NO
0.397,NO
0.397,NO
1.0,YES
0.2604,NO
0.405,YES
0.2047,NO
1.0,YES
0.1872,NO
0.3066,NO
0.3066,NO
0.3066,NO
0.3066,NO
0.4007,NO
0.2181,NO
0.2584,NO
0.21600000000000003,NO
0.21600000000000003,NO
0.3063,NO
0.3384,NO
0.3076,NO
0.3464,NO
0.2344,NO
0.21600000000000003,NO
0.3063,NO
1.0,YES
0.3591,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.21600000000000003,NO
0.5985,NO
0.2886,NO
0.3076,NO
0.21600000000000003,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2165,NO
1.0,YES
0.3063,NO
1.0,YES
1.0,YES
0.4653,NO
0.3514,NO
0.3514,NO
0.3542,NO
1.0,YES
1.0,YES
0.39899999999999997,NO
0.4197,NO
0.4436,NO
0.1135,NO
0.647,NO
0.7021,NO
0.7021,NO
1.0,YES
0.3514,NO
0.6166,YES
0.3514,NO
1.0,YES
0.3514,NO
0.4197,NO
0.4197,NO
0.4197,NO
0.4197,NO
0.3061,NO
0.4197,NO
0.4653,NO
0.102,NO
0.2059,NO
0.7346,YES
1.0,YES
1.0,YES
0.503,YES
0.22,NO
0.0982,NO
0.7346,YES
0.1552,NO
0.7346,YES
0.22399999999999998,NO
0.3493,NO
0.379,NO
0.379,NO
0.0572,NO
1.0,YES
0.0556,NO
1.0,YES
0.1441,NO
1.0,YES
0.2736,NO
0.457,NO
0.2743,NO
0.13,NO
0.5192,YES
0.2353,NO
0.7346,YES
0.2565,NO
0.2719,NO
0.2137,NO
0.3384,NO
0.1977,NO
0.3357,NO
0.4224,NO
0.2502,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2327,NO
0.2525,NO
0.2525,NO
0.2169,NO
0.5133,NO
0.2719,NO
0.4343,NO
0.2719,NO
0.3207,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3573,NO
1.0,YES
0.3939,NO
0.1165,NO
0.2059,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.2995,NO
0.1337,NO
1.0,YES
0.6903,NO
1.0,YES
0.6968,NO
0.4058,NO
0.4403,NO
0.4403,NO
0.1453,NO
1.0,YES
0.2011,NO
1.0,YES
0.1674,NO
1.0,YES
0.6968,NO
0.6968,NO
0.6968,NO
0.5875,NO
0.7068,YES
0.6968,NO
1.0,YES
0.2332,NO
0.2148,NO
0.2758,NO
0.3384,NO
0.1547,NO
0.3464,NO
0.2344,NO
0.2332,NO
0.2758,NO
1.0,YES
0.3648,NO
1.0,YES
0.2519,NO
0.2085,NO
0.2033,NO
0.2332,NO
0.5985,NO
0.2886,NO
0.2239,NO
0.2266,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2758,NO
1.0,YES
0.2758,NO
0.1671,NO
0.1339,NO
0.4095,NO
0.4374,NO
0.2342,NO
0.4095,NO
0.3289,NO
0.1016,NO
0.3457,NO
1.0,YES
0.551,NO
1.0,YES
0.1331,NO
0.2085,NO
0.1733,NO
0.204,NO
0.5985,NO
0.2886,NO
0.4374,NO
0.1309,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3378,NO
1.0,YES
