50Traced_NONETRACED_SUM_RAW_VSM_99_MEDIAN,Associated
0.1772,NO
0.1499,NO
0.4552,NO
0.3438,NO
0.212,NO
0.2329,NO
0.1178,NO
0.1527,NO
0.586,NO
0.9345,YES
0.5161,NO
0.7959999999999999,YES
0.2713,NO
0.2231,NO
0.2223,NO
0.1946,NO
0.0851,NO
0.3059,NO
0.12300000000000001,NO
0.2179,NO
0.3947,NO
1.5607,YES
1.6911,YES
1.1341,YES
1.3032,YES
0.4192,NO
1.7487,YES
0.6991,NO
1.3821,YES
1.2078,YES
0.5214,NO
0.5486,NO
0.4634,NO
0.19699999999999998,NO
0.5331,YES
0.413,YES
0.4755,NO
0.1759,NO
0.5912,NO
0.2595,NO
0.4456,NO
0.4604,NO
0.4081,NO
0.6143,YES
0.3635,NO
0.4326,YES
0.3779,NO
0.5023,YES
0.6126,NO
0.1613,NO
0.3465,NO
0.3993,NO
0.2293,NO
0.4155,NO
0.406,NO
0.6555,NO
0.4344,NO
0.1534,NO
0.1942,NO
0.3022,NO
0.5203,NO
0.2725,NO
0.3692,NO
0.092,NO
0.39799999999999996,NO
2.0467,YES
0.4832,NO
2.3733,YES
0.5074,NO
0.2168,NO
0.215,NO
0.3166,NO
0.1533,NO
0.284,NO
0.2222,NO
0.1922,NO
0.7601,NO
2.6231,YES
3.3566,YES
3.3835,YES
2.388,YES
0.4257,NO
3.4182,YES
0.5549,NO
0.6106,YES
0.5342,YES
0.6118,NO
0.3402,NO
0.2755,NO
0.2975,NO
0.3435,YES
0.4121,YES
0.7407,NO
0.1383,NO
0.6468,NO
0.1204,NO
0.3334,NO
0.2088,NO
0.2602,NO
0.3076,YES
0.2923,NO
0.3642,YES
0.1847,NO
0.3561,YES
0.3739,NO
0.1251,NO
0.2204,NO
0.29,NO
0.1053,NO
0.4313,NO
0.2634,NO
0.8961,NO
0.638,NO
0.3636,NO
1.6931,YES
3.6105,YES
2.3811,YES
0.7999,YES
0.1601,NO
0.3276,NO
1.8159999999999998,YES
0.3436,NO
1.7369,YES
0.4801,NO
0.4041,NO
0.2766,NO
0.4546,NO
0.35600000000000004,NO
1.3628,YES
0.3744,NO
2.6710000000000003,YES
0.3048,NO
3.324,YES
0.3871,NO
0.6721,NO
0.5389,NO
0.37,NO
0.7628,YES
0.6476,NO
1.8867,YES
0.5717,NO
0.0732,NO
0.7939,NO
0.4944,NO
0.53,NO
0.4687,NO
0.4015,NO
0.2177,NO
0.9423,NO
2.0621,YES
0.9143,NO
2.3988,YES
0.6218,NO
0.2284,NO
0.2898,NO
0.4356,NO
0.1469,NO
0.3556,NO
0.2643,NO
0.3224,NO
0.9614,NO
2.6427,YES
3.3671,YES
3.4747,YES
2.4276,YES
0.6726,NO
3.4842,YES
1.1031,NO
0.1619,NO
0.1223,NO
0.5426,YES
1.4217,YES
1.6419,YES
0.5042,YES
0.0885,NO
0.0604,NO
0.7139,YES
0.2598,NO
0.6429,YES
0.2107,NO
0.2369,NO
0.2571,NO
0.2581,NO
0.1453,NO
1.2914,YES
0.141,NO
1.0292,YES
0.142,NO
1.2076,YES
0.2049,NO
0.2206,NO
0.2929,NO
0.1471,NO
0.4996,YES
0.245,NO
0.6453,YES
0.3646,NO
0.0902,NO
0.7634,NO
0.5835,NO
0.5695,NO
0.5873,NO
0.1694,NO
