50Traced_NONETRACED_MAX_RAW_LSA_91_MAX,Associated
0.0737,NO
0.0785,NO
0.1406,NO
0.2164,NO
0.1494,NO
0.1423,NO
0.1548,NO
0.0679,NO
0.1689,NO
0.3805,YES
0.0616,NO
0.33799999999999997,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1171,NO
0.20600000000000002,NO
0.1548,NO
0.1701,NO
0.2179,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1573,NO
1.0,YES
0.1205,NO
1.0,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1187,NO
1.0,YES
0.3413,YES
0.1778,NO
0.1231,NO
0.0981,NO
0.1231,NO
0.1835,NO
0.1766,NO
0.1835,NO
1.0,YES
0.1138,NO
1.0,YES
0.1344,NO
1.0,YES
0.1344,NO
0.1474,NO
0.1474,NO
0.1474,NO
0.1474,NO
0.1903,NO
0.1474,NO
0.1008,NO
0.1731,NO
0.1731,NO
0.1505,NO
0.2865,NO
0.2137,NO
0.2137,NO
0.1987,NO
0.0509,NO
0.2187,NO
1.0,YES
0.2347,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2137,NO
0.1731,NO
0.2137,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1251,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.204,NO
0.204,NO
1.0,YES
0.3164,YES
0.1731,NO
0.1387,NO
0.1364,NO
0.1387,NO
0.2289,NO
0.2088,NO
0.2183,NO
0.3834,YES
0.204,NO
1.0,YES
0.204,NO
1.0,YES
0.204,NO
0.1841,NO
0.1841,NO
0.1841,NO
0.1841,NO
0.2201,NO
0.1841,NO
0.1328,NO
0.1248,NO
0.0635,NO
0.2378,YES
1.0,YES
1.0,YES
1.0,YES
0.1661,NO
0.0477,NO
0.2465,YES
0.183,NO
0.2134,YES
0.1531,NO
0.2199,NO
0.2199,NO
0.2199,NO
0.0818,NO
1.0,YES
0.1508,NO
1.0,YES
0.1481,NO
1.0,YES
0.1629,NO
0.2519,NO
0.1531,NO
0.1335,NO
0.2732,YES
0.1335,NO
0.2111,YES
0.1544,NO
0.0732,NO
0.1975,NO
0.2582,NO
0.1977,NO
0.1701,NO
0.1684,NO
0.1225,NO
0.1458,NO
0.4028,YES
0.1577,NO
0.3374,YES
0.1987,NO
0.1844,NO
0.1844,NO
0.1694,NO
0.151,NO
0.1694,NO
0.1082,NO
0.2019,NO
0.1293,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2226,NO
1.0,YES
0.1312,NO
0.1248,NO
0.11,NO
0.1069,YES
1.0,YES
1.0,YES
0.2886,YES
0.0885,NO
0.0604,NO
0.2068,YES
0.2598,NO
0.106,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
0.2955,YES
0.2293,NO
0.2548,NO
0.2548,NO
0.2293,NO
0.1461,YES
0.2548,NO
0.1326,YES
0.1686,NO
0.1669,NO
0.2381,NO
0.19,NO
0.2395,NO
0.2395,NO
0.1987,NO
0.1536,NO
0.2369,NO
1.0,YES
0.2347,NO
1.0,YES
0.2519,NO
0.2418,NO
0.2418,NO
0.0656,NO
0.2395,NO
0.1755,NO
0.2395,NO
0.2256,NO
0.2395,NO
1.0,YES
1.0,YES
1.0,YES
0.4061,YES
0.2405,NO
1.0,YES
0.1924,NO
0.1686,NO
0.1339,NO
0.22399999999999998,NO
0.1967,NO
0.2338,NO
0.2213,NO
0.1987,NO
0.0967,NO
0.2213,NO
1.0,YES
0.2347,NO
1.0,YES
0.151,NO
0.1834,NO
0.0647,NO
0.204,NO
0.2338,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
0.2751,YES
0.2254,NO
0.3905,YES
0.2188,NO
0.1686,NO
0.1479,NO
0.2171,NO
0.2342,NO
0.2047,NO
0.1823,NO
0.1987,NO
0.1204,NO
0.2171,NO
1.0,YES
0.2347,NO
1.0,YES
0.2252,NO
