50Traced_NONETRACED_MAX_SINGLE_VSM_55_MAX,Associated
0.1341,NO
0.3133,NO
0.1144,NO
0.3895,NO
0.1965,NO
0.0992,NO
0.2626,NO
0.1058,NO
0.2452,NO
1.0,YES
0.3591,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.3249,NO
0.2942,NO
0.2626,NO
0.2553,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1573,NO
1.0,YES
0.2574,NO
1.0,YES
1.0,YES
0.3362,NO
0.3639,NO
0.27899999999999997,NO
0.3639,NO
1.0,YES
1.0,YES
0.2584,NO
0.3066,NO
0.3639,NO
0.3066,NO
0.1797,NO
0.1526,NO
0.1551,NO
1.0,YES
0.2735,NO
1.0,YES
0.3639,NO
1.0,YES
0.2664,NO
0.3066,NO
0.2314,NO
0.3066,NO
0.3066,NO
0.3639,NO
0.2314,NO
0.3639,NO
0.0986,NO
0.3011,NO
0.1679,NO
0.3744,NO
0.3369,NO
0.3063,NO
0.4224,NO
0.1135,NO
0.2357,NO
1.0,YES
0.7077,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.3123,NO
0.3076,NO
0.21600000000000003,NO
0.3076,NO
0.1851,NO
0.4531,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3063,NO
1.0,YES
1.0,YES
0.4748,NO
0.3514,NO
0.3722,NO
0.4653,NO
1.0,YES
1.0,YES
0.4748,NO
0.601,NO
0.4653,NO
0.601,NO
0.7376,NO
0.7376,NO
0.7376,NO
1.0,YES
0.3722,NO
1.0,YES
0.3722,NO
1.0,YES
0.3722,NO
0.601,NO
0.3579,NO
0.601,NO
0.601,NO
0.4748,NO
0.2963,NO
0.4852,NO
0.1709,NO
0.2059,NO
0.41200000000000003,YES
1.0,YES
1.0,YES
0.7346,YES
0.257,NO
0.1663,NO
0.4323,YES
0.3019,NO
0.7346,YES
0.22399999999999998,NO
0.379,NO
0.379,NO
0.379,NO
0.0921,NO
1.0,YES
0.1663,NO
1.0,YES
0.3664,NO
1.0,YES
0.3405,NO
0.457,NO
0.2743,NO
0.2464,NO
0.7346,YES
0.4518,NO
0.7346,YES
0.2719,NO
0.2719,NO
0.2137,NO
0.3384,NO
0.3369,NO
0.3573,NO
0.2719,NO
0.2719,NO
0.3573,NO
1.0,YES
0.4354,NO
1.0,YES
0.2451,NO
0.2451,NO
0.2451,NO
0.221,NO
0.3054,NO
0.2719,NO
0.3054,NO
0.2719,NO
0.3207,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3573,NO
1.0,YES
0.2054,NO
0.146,NO
0.2183,NO
0.4532,YES
1.0,YES
1.0,YES
0.8266,YES
0.2196,NO
0.0621,NO
0.4151,YES
0.6968,NO
0.8266,YES
0.5875,NO
0.4403,NO
0.4403,NO
0.4403,NO
0.2264,NO
1.0,YES
0.141,NO
1.0,YES
0.4123,NO
1.0,YES
0.6968,NO
0.6968,NO
0.6334,NO
0.5875,NO
0.8266,YES
0.6968,NO
0.8266,YES
0.2332,NO
0.3133,NO
0.2724,NO
0.3895,NO
0.1965,NO
0.4239,NO
0.2332,NO
0.2332,NO
0.4239,NO
1.0,YES
0.4239,NO
1.0,YES
0.3899,NO
0.3899,NO
0.3899,NO
0.3249,NO
0.2942,NO
0.2332,NO
0.1697,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4239,NO
1.0,YES
0.2724,NO
0.0949,NO
0.3133,NO
0.4095,NO
0.3895,NO
0.3369,NO
0.4095,NO
0.4224,NO
0.1135,NO
0.3387,NO
1.0,YES
0.7077,NO
1.0,YES
0.18899999999999997,NO
0.1166,NO
0.0918,NO
0.3249,NO
0.2344,NO
0.1655,NO
0.31,NO
0.1827,NO
