50Traced_NONETRACED_SUM_SINGLE_VSM_81_MAX,Associated
0.7262,NO
0.2982,NO
0.6583,NO
1.0218,NO
0.4088,NO
0.7651,NO
0.6808,NO
0.4553,NO
0.9582,NO
2.47,YES
0.4472,NO
2.1478,YES
0.8026,NO
0.7661,NO
1.0224,NO
0.6566,NO
0.4495,NO
0.6478,NO
0.48700000000000004,NO
0.7015,NO
0.4592,NO
1.8608,YES
2.6277,YES
2.4615,YES
2.1029,YES
0.5645,NO
1.8097,YES
0.5373,NO
1.4969,YES
1.4338,YES
1.3552,NO
0.6343,NO
0.4017,NO
0.8488,NO
1.3559,YES
1.4251,YES
0.6996,NO
0.1056,NO
0.9418,NO
0.1058,NO
0.1797,NO
0.2165,NO
0.3051,NO
2.1428,YES
0.4618,NO
1.6853,YES
0.8546,NO
2.4085,YES
0.5114,NO
0.1506,NO
0.2064,NO
0.606,NO
0.2026,NO
0.8997,NO
0.1424,NO
0.7322,NO
0.3934,NO
0.1835,NO
1.1043,NO
1.5795,NO
1.0605,NO
1.3359999999999999,NO
0.6238,NO
0.1851,NO
0.9757,NO
2.9619,YES
0.9405,NO
2.8161,YES
0.3388,NO
0.2319,NO
0.3817,NO
0.4601,NO
1.0808,NO
0.3678,NO
0.5085,NO
0.3059,NO
1.0859,NO
2.655,YES
3.4647,YES
3.1842,YES
2.8818,YES
1.1813,NO
2.7987,YES
0.9013,NO
2.3357,YES
2.3004,YES
1.7477,NO
1.1225,NO
0.7206,NO
0.8590000000000001,NO
1.7866,YES
2.0597,YES
0.9878,NO
0.8051,NO
1.1354,NO
1.112,NO
0.2289,NO
0.2155,NO
0.3476,NO
2.3207,YES
0.8014,NO
2.3267,YES
0.821,NO
3.0209,YES
0.8274,NO
0.8474,NO
1.4625,NO
1.4604,NO
1.2971,NO
1.1444,NO
0.6143,NO
1.0111,NO
0.3795,NO
0.6131,NO
2.418,YES
4.6398,YES
3.7178,YES
2.476,YES
0.9165,NO
0.054000000000000006,NO
2.075,YES
0.5404,NO
2.6483,YES
0.6117,NO
0.7713,NO
0.9082,NO
1.1786,NO
0.3108,NO
4.2969,YES
0.4183,NO
4.4965,YES
0.5487,NO
4.4151,YES
0.2661,NO
1.2101,NO
1.6396,NO
0.9247,NO
2.7014,YES
1.2857,NO
2.4795,YES
0.9961,NO
0.3778,NO
1.5477,NO
1.3362,NO
0.6975,NO
1.6196,NO
0.6392,NO
0.659,NO
1.4107,NO
2.9559,YES
1.5075,NO
3.0385,YES
0.52,NO
0.5301,NO
0.6906,NO
0.7077,NO
0.5754,NO
0.7698,NO
0.5233,NO
1.0343,NO
0.6558,NO
2.8158,YES
3.4257,YES
3.4296,YES
3.1729,YES
1.4417,NO
2.5748,YES
1.0518,NO
0.7137,NO
0.5829,NO
2.0978,YES
4.8875,YES
3.7129,YES
1.7858,YES
0.9533,NO
0.2149,NO
1.9173,YES
1.2082,NO
2.0993,YES
1.3171,NO
1.2871,NO
1.4198,NO
1.6383,NO
0.4673,NO
4.1824,YES
0.4667,NO
4.0838,YES
0.7552,NO
4.1433,YES
0.9209999999999999,NO
1.9775,NO
1.8614,NO
1.5358,NO
1.9729,YES
1.9444,NO
2.1226,YES
0.5693,NO
0.2888,NO
1.2919,NO
1.7808,NO
1.0331,NO
1.3383,NO
0.7709999999999999,NO
0.1536,NO
1.2116,NO
2.5604,YES
1.1211,NO
2.7115,YES
0.738,NO
0.6309,NO
0.8199,NO
0.3824,NO
0.9537,NO
0.2188,NO
0.7162,NO
0.5782,NO
1.168,NO
2.2133,YES
3.1392,YES
2.9212,YES
2.8489999999999998,YES
1.2217,NO
2.1794,YES
1.1636,NO
0.6789,NO
0.3966,NO
2.252,NO
2.2445,NO
1.4582,NO
2.2996,NO
1.0463,NO
0.2478,NO
2.1478,NO
3.275,YES
2.2535,NO
3.2534,YES
0.4754,NO
0.2915,NO
0.5428,NO
0.7383,NO
1.4464,NO
0.5764,NO
1.2565,NO
0.5847,NO
1.6145,NO
2.8998,YES
4.1045,YES
3.8751,YES
3.4044,YES
2.3034,NO
3.135,YES
2.0191,NO
0.8069,NO
0.5073,NO
1.6292,NO
1.8776,NO
1.1695,NO
1.8639,NO
0.8749,NO
0.3869,NO
1.446,NO
3.2012,YES
1.4466,NO
3.3814,YES
0.737,NO
0.5908,NO
0.6938,NO
0.4976,NO
1.0152,NO
0.5415,NO
0.6497,NO
0.7161,NO
1.2728,NO
3.0481,YES
3.9541,YES
3.7836,YES
3.5598,YES
1.6061,NO
3.1944,YES
1.1291,NO
0.7881,NO
0.4212,NO
1.2993,NO
1.5657,NO
0.7987,NO
1.4228,NO
0.7132,NO
0.31,NO
1.2790000000000001,NO
3.2213,YES
1.1761,NO
3.4899,YES
0.8847,NO
0.7215,NO
0.9444,NO
0.7127,NO
0.6172,NO
0.4794,NO
0.4438,NO
0.8565,NO
0.8445,NO
3.1593,YES
3.8513,YES
3.6269,YES
3.4523,YES
1.0398,NO
3.0148,YES
0.6882,NO
0.938,NO
1.0586,NO
6.0238,YES
1.5826,YES
1.7547,YES
6.2063,YES
1.2528,NO
0.3678,NO
5.6978,YES
0.8603,NO
6.6228,YES
1.2171,NO
0.9759,NO
1.1336,NO
0.9077,NO
0.5672,NO
1.6866,YES
0.7587,NO
2.5875,YES
1.5077,NO
1.9716,YES
1.2277,NO
1.7906,NO
3.0161,NO
2.195,NO
6.1239,YES
1.4857,NO
6.1056,YES
0.4402,NO
0.6412,NO
3.9691,YES
0.9191,NO
0.9635,NO
4.62,YES
1.0333,NO
0.1941,NO
4.5957,YES
0.3232,NO
5.107,YES
0.3177,NO
0.3264,NO
0.4083,NO
0.3914,NO
0.4433,NO
1.3453,NO
0.4572,NO
1.7877,NO
0.9011,NO
1.2992,NO
0.3738,NO
0.6988,NO
1.6168,NO
1.1988,NO
4.7122,YES
0.7437,NO
4.9702,YES
0.7236,NO
0.6828,NO
4.3529,YES
4.5287,YES
3.7217,YES
4.2241,YES
1.6874,NO
0.0474,NO
4.18,YES
1.3255,NO
4.8895,YES
1.8236,NO
1.1188,NO
0.9304,NO
1.0859999999999999,NO
0.5016,NO
4.1234,YES
0.6199,NO
3.7637,YES
1.1373,NO
3.9817,YES
1.3454,NO
2.7547,NO
2.7292,NO
2.8271,NO
4.852,YES
2.4753,NO
4.1477,YES
0.6462,NO
0.589,NO
3.9166,YES
0.7146,NO
0.7332,NO
3.7835,YES
0.6395,NO
0.153,NO
4.0224,YES
0.5333,NO
4.5033,YES
0.9526,NO
0.7489,NO
0.8949,NO
0.8159,NO
0.3502,NO
0.5537,NO
0.3487,NO
1.5236,NO
0.9794,NO
0.7322,NO
0.9904,NO
1.1535,NO
1.9507,NO
1.3966,NO
3.6624,YES
0.6504,NO
3.9216,YES
0.4955,NO
0.6235,NO
2.3231,YES
4.8153,YES
3.6335,YES
2.4355,YES
