50Traced_NONETRACED_MAX_SINGLE_LSA_80_MEDIAN,Associated
0.2626,NO
0.2626,NO
0.1144,NO
0.3384,NO
0.2874,NO
0.1104,NO
0.4224,NO
0.2626,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.2626,NO
0.5133,NO
0.1308,NO
0.4343,NO
0.2626,NO
0.1755,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.1205,NO
1.0,YES
1.0,YES
0.4007,NO
0.1579,NO
0.1148,NO
0.3765,NO
1.0,YES
1.0,YES
0.4007,NO
0.2082,NO
0.4007,NO
0.1086,NO
0.4183,NO
0.40399999999999997,NO
0.4173,NO
1.0,YES
0.13,NO
1.0,YES
0.0419,NO
1.0,YES
0.0975,NO
0.2082,NO
0.2082,NO
0.1566,NO
0.2082,NO
0.4007,NO
0.2181,NO
0.4007,NO
0.21600000000000003,NO
0.21600000000000003,NO
0.1657,NO
0.6139,NO
0.3369,NO
0.3329,NO
0.2252,NO
0.21600000000000003,NO
0.2187,NO
1.0,YES
0.3471,NO
0.7349,YES
0.205,NO
0.2168,NO
0.2136,NO
0.3123,NO
0.4176,NO
0.2774,NO
0.3757,NO
0.21600000000000003,NO
0.4531,NO
1.0,YES
1.0,YES
0.8737,YES
1.0,YES
0.2544,NO
1.0,YES
0.2473,NO
1.0,YES
1.0,YES
0.4748,NO
0.5062,NO
0.6805,NO
0.4748,NO
1.0,YES
1.0,YES
0.4748,NO
0.1391,NO
0.6805,NO
0.0887,NO
0.647,NO
0.7021,NO
0.7021,NO
1.0,YES
0.6805,NO
0.5923,YES
0.6805,NO
1.0,YES
0.6805,NO
0.2535,NO
0.2533,NO
0.2057,NO
0.2209,NO
0.48100000000000004,NO
0.2559,NO
0.4653,NO
0.1709,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.2995,NO
0.153,NO
0.5022,YES
0.2044,NO
1.0,YES
0.1443,NO
0.3291,NO
0.3179,NO
0.3283,NO
0.0921,NO
1.0,YES
0.1663,NO
1.0,YES
0.1663,NO
1.0,YES
0.3725,NO
0.3721,NO
0.1439,NO
0.113,NO
0.7068,YES
0.2109,NO
0.5859,YES
0.2565,NO
0.2719,NO
0.3573,NO
0.6139,NO
0.4137,NO
0.3464,NO
0.2599,NO
0.2502,NO
0.3573,NO
1.0,YES
0.4354,NO
1.0,YES
0.2327,NO
0.2525,NO
0.2525,NO
0.3249,NO
0.4176,NO
0.2886,NO
0.4137,NO
0.2719,NO
0.4715,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.3573,NO
1.0,YES
0.3573,NO
0.1709,NO
0.1858,NO
0.4532,YES
1.0,YES
1.0,YES
0.5660000000000001,YES
0.257,NO
0.1105,NO
0.433,YES
0.6903,NO
0.8266,YES
0.5875,NO
0.2252,NO
0.2571,NO
0.2833,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.1449,NO
1.0,YES
0.6903,NO
0.6903,NO
0.5192,NO
0.6903,NO
0.5843,YES
0.6903,NO
0.4843,YES
0.2026,NO
0.2148,NO
0.4239,NO
0.3384,NO
0.2874,NO
0.3984,NO
0.4224,NO
0.1977,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.3249,NO
0.5133,NO
0.2886,NO
0.4343,NO
0.2256,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.4239,NO
0.1825,NO
0.1825,NO
0.4039,NO
0.4834,NO
0.2653,NO
0.4039,NO
0.3289,NO
0.1825,NO
0.4039,NO
0.8445,YES
0.551,NO
0.5379999999999999,YES
0.1626,NO
0.1756,NO
0.1176,NO
0.3249,NO
0.3996,NO
0.2886,NO
0.391,NO
0.1825,NO
0.4715,NO
0.8156,YES
0.8945,YES
0.9091,YES
0.7875,YES
