50Traced_NONETRACED_MAX_MULTI_VSM_91_MEDIAN,Associated
0.3071,NO
0.0652,NO
0.2289,NO
0.5644,NO
0.2383,NO
0.2707,NO
0.076,NO
0.1334,NO
0.1898,NO
1.0,YES
0.2289,NO
1.0,YES
0.2522,NO
0.35200000000000004,NO
0.2223,NO
0.1819,NO
0.2383,NO
0.1819,NO
0.1496,NO
0.2179,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
0.3987,YES
0.1805,NO
1.0,YES
0.2156,NO
1.0,YES
1.0,YES
0.3362,NO
0.2796,NO
0.2796,NO
0.2796,NO
1.0,YES
1.0,YES
0.2796,NO
0.1789,NO
0.2796,NO
0.2425,NO
0.2318,NO
0.3413,NO
0.1872,NO
0.8269,YES
0.2165,NO
1.0,YES
0.1687,NO
0.5838,YES
0.127,NO
0.1789,NO
0.2425,NO
0.1789,NO
0.1939,NO
0.228,NO
0.2142,NO
0.1431,NO
0.32,NO
0.294,NO
0.3753,NO
0.5644,NO
0.3753,NO
0.4162,NO
0.294,NO
0.294,NO
0.3753,NO
1.0,YES
0.3753,NO
1.0,YES
0.2522,NO
0.35200000000000004,NO
0.2136,NO
0.2431,NO
0.4327,NO
0.318,NO
0.3529,NO
0.1755,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.2251,NO
0.3239,YES
1.0,YES
0.3356,NO
0.2576,NO
0.1909,NO
0.2455,NO
1.0,YES
1.0,YES
0.2455,NO
0.2193,NO
0.2862,NO
0.316,NO
0.3845,NO
0.3413,NO
0.3845,NO
0.8269,YES
0.1219,NO
0.3239,YES
0.1466,NO
0.504,YES
0.1909,NO
0.1426,NO
0.316,NO
0.11800000000000001,NO
0.1641,NO
0.2455,NO
0.2142,NO
0.184,NO
0.2493,NO
0.2493,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.2493,NO
1.0,YES
0.1538,NO
1.0,YES
0.2147,NO
0.2986,NO
0.3522,NO
0.2412,NO
0.1652,NO
0.7917,YES
0.2493,NO
1.0,YES
0.304,NO
1.0,YES
0.3369,NO
0.4169,NO
0.4856,NO
0.254,NO
0.5820000000000001,YES
0.4382,NO
0.4367,YES
0.32,NO
0.272,NO
0.4528,NO
0.5352,NO
0.4528,NO
0.4528,NO
0.272,NO
0.272,NO
0.4528,NO
0.9481,YES
0.4528,NO
0.9481,YES
0.2438,NO
0.3511,NO
0.19699999999999998,NO
0.2866,NO
0.4327,NO
0.318,NO
0.3529,NO
0.2866,NO
0.4378,NO
1.0,YES
0.9481,YES
0.9481,YES
1.0,YES
0.314,NO
0.9481,YES
0.2044,NO
0.1475,NO
0.1676,NO
0.5253,YES
0.7449,YES
1.0,YES
0.5253,YES
0.3189,NO
0.1676,NO
0.5253,YES
0.3781,NO
0.5253,YES
0.4066,NO
0.3108,NO
0.2571,NO
0.3108,NO
0.1493,NO
1.0,YES
0.1465,NO
0.7959999999999999,YES
0.1597,NO
1.0,YES
0.4608,NO
0.4291,NO
0.3496,NO
0.4608,NO
0.3057,YES
0.4382,NO
0.2294,YES
0.3096,NO
0.0745,NO
0.5722,NO
0.5644,NO
0.42700000000000005,NO
0.42700000000000005,NO
0.1653,NO
0.2271,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.3323,NO
0.3673,NO
0.2685,NO
0.3096,NO
0.3984,NO
0.3096,NO
0.2577,NO
0.3096,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
0.32,NO
0.1871,NO
0.5722,NO
0.5644,NO
0.3237,NO
0.4162,NO
0.1871,NO
0.1871,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.2522,NO
0.35200000000000004,NO
0.0793,NO
0.204,NO
0.4327,NO
0.318,NO
0.3529,NO
0.1309,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
0.32,NO
0.2435,NO
0.5722,NO
0.5077,NO
0.4809,NO
0.4809,NO
0.2435,NO
0.2435,NO
0.4809,NO
0.8995,YES
0.4964,NO
1.0,YES
0.281,NO
0.3673,NO
0.22699999999999998,NO
0.307,NO
0.4327,NO
0.318,NO
0.3529,NO
0.307,NO
0.4378,NO
1.0,YES
1.0,YES
0.8995,YES
1.0,YES
0.4758,NO
0.8995,YES
0.3251,NO
0.32,NO
0.2562,NO
0.5722,NO
0.5348,NO
0.3649,NO
0.4162,NO
0.2562,NO
0.2562,NO
0.4753,NO
0.9475,YES
0.4964,NO
0.9475,YES
0.248,NO
0.3511,NO
0.2045,NO
0.2118,NO
0.4327,NO
0.318,NO
0.3529,NO
0.1712,NO
0.4378,NO
1.0,YES
1.0,YES
0.9475,YES
1.0,YES
0.4758,NO
0.9475,YES
0.3251,NO
0.2734,NO
0.2734,NO
1.0,YES
0.5061,YES
0.5061,YES
0.6727,YES
0.3433,NO
0.2734,NO
0.8116,YES
0.1594,NO
1.0,YES
0.1594,NO
0.2992,NO
0.3856,NO
0.2417,NO
0.2538,NO
0.3273,YES
0.2734,NO
0.5522,YES
0.2538,NO
0.3613,YES
0.2407,NO
0.2918,NO
0.6069,NO
0.2338,NO
0.6026,YES
0.578,NO
0.6773,YES
0.1799,NO
0.1547,NO
0.7318,YES
0.2517,NO
0.2297,NO
0.9027,YES
0.3518,NO
0.1097,NO
0.9027,YES
0.2414,NO
0.9027,YES
0.1528,NO
0.3264,NO
0.4022,NO
0.2648,NO
0.171,NO
0.3623,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.2942,NO
0.4965,NO
0.4089,NO
0.4965,NO
0.9027,YES
0.3851,NO
0.6449,YES
0.3014,NO
0.2331,NO
0.6693,YES
1.0,YES
1.0,YES
0.6693,YES
0.3189,NO
0.2331,NO
0.6693,YES
0.4501,NO
0.6693,YES
0.1981,NO
0.3581,NO
0.3525,NO
0.2893,NO
0.3014,NO
1.0,YES
0.3014,NO
1.0,YES
0.3014,NO
1.0,YES
0.5486,NO
0.499,NO
0.4162,NO
0.5486,NO
0.3951,YES
0.4382,NO
0.2923,YES
0.1636,NO
0.1646,NO
1.0,YES
0.2226,NO
0.1795,NO
1.0,YES
0.2676,NO
0.153,NO
1.0,YES
0.1689,NO
1.0,YES
0.1456,NO
0.2244,NO
0.3005,NO
0.1277,NO
0.1775,NO
0.3158,NO
0.1834,NO
0.3776,NO
0.1572,NO
0.3351,NO
0.2218,NO
0.2604,NO
0.415,NO
0.21600000000000003,NO
1.0,YES
0.5169,NO
0.6042,YES
0.1148,NO
0.1184,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.1327,NO
1.0,YES
0.1538,NO
1.0,YES
0.2022,NO
0.3002,NO
0.3522,NO
0.3002,NO
0.1148,NO
0.594,YES
0.154,NO
0.7959999999999999,YES
0.304,NO
1.0,YES
0.3369,NO
0.5347,NO
0.4856,NO
0.1587,NO
0.5820000000000001,YES
0.4382,NO
0.4367,YES
1.0,YES
1.0,YES
0.3634,NO
0.2576,NO
0.1494,NO
0.2219,NO
1.0,YES
1.0,YES
0.2541,NO
0.2273,NO
0.275,NO
0.2273,NO
0.4228,NO
0.3413,NO
0.4228,NO
0.8269,YES
0.1555,NO
1.0,YES
0.132,NO
0.6735,YES
0.1494,NO
0.2273,NO
0.2273,NO
0.2273,NO
0.1193,NO
0.228,NO
0.2273,NO
0.2023,NO
0.0961,NO
0.1504,NO
1.0,YES
0.5502,YES
0.5502,YES
1.0,YES
0.3294,NO
0.1242,NO
1.0,YES
0.2465,NO
1.0,YES
0.1347,NO
0.3042,NO
0.3766,NO
0.2024,NO
0.1555,NO
0.3392,YES
0.2682,NO
0.5522,YES
0.308,NO
0.4729,YES
0.3004,NO
0.2918,NO
0.6069,NO
0.3004,NO
1.0,YES
0.578,NO
0.825,YES
0.3341,NO
0.2465,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3898,NO
0.2465,NO
1.0,YES
0.4825,NO
1.0,YES
0.4825,NO
0.3247,NO
0.4456,NO
0.3247,NO
