50Traced_NONETRACED_SUM_RAW_LSA_3_MEDIAN,Associated
0.2322,NO
0.2067,NO
0.3059,NO
0.743,NO
0.309,NO
0.3258,NO
0.3787,NO
0.1162,NO
0.3639,NO
1.3973,YES
0.4438,NO
0.3472,YES
0.4471,NO
0.3405,NO
0.2223,NO
0.3926,NO
0.6033,NO
0.2958,NO
0.5557,NO
0.2179,NO
0.3356,NO
1.7144,YES
1.4521,YES
1.7852,YES
0.5029,YES
0.5202,NO
1.2098,YES
0.6256,NO
0.3266,YES
0.4482,YES
0.5092,NO
0.1579,NO
0.1148,NO
0.2778,NO
0.5921,YES
0.5027,YES
0.3954,NO
0.28300000000000003,NO
0.3307,NO
0.1058,NO
0.2643,NO
0.2519,NO
0.2325,NO
0.5427,YES
0.1082,NO
0.3443,YES
0.121,NO
0.657,YES
0.1994,NO
0.3103,NO
0.3339,NO
0.4054,NO
0.198,NO
0.4408,NO
0.2393,NO
0.6179,NO
0.3709,NO
0.2972,NO
0.2921,NO
0.6303,NO
0.4286,NO
0.4107,NO
0.6197,NO
0.3499,NO
0.441,NO
1.9661,YES
0.5507,NO
0.5922,YES
0.7264,NO
0.4496,NO
0.2542,NO
0.5693,NO
0.4691,NO
0.4038,NO
0.4976,NO
0.3599,NO
0.3778,NO
2.5919,YES
1.9663,YES
2.753,YES
1.0090000000000001,YES
0.5352,NO
1.4571,YES
0.5243,NO
1.6073,YES
2.2127,YES
0.6856,NO
0.6501,NO
0.2973,NO
0.3038,NO
2.4171,YES
1.6954,YES
0.2472,NO
0.4685,NO
0.2236,NO
0.1669,NO
0.2289,NO
0.41,NO
0.2075,NO
2.401,YES
0.2384,NO
1.6132,YES
0.2113,NO
2.3051,YES
0.4023,NO
0.2478,NO
0.2908,NO
0.4808,NO
0.2244,NO
0.5247,NO
0.1351,NO
0.6135,NO
0.4436,NO
0.2282,NO
0.7744,YES
3.8351,YES
2.7505,YES
0.7809999999999999,YES
0.5124,NO
0.3122,NO
0.9618,YES
0.4385,NO
0.9444,YES
0.1804,NO
0.7299,NO
0.5967,NO
0.5095,NO
0.2847,NO
2.2758,YES
0.4114,NO
1.7082,YES
0.4547,NO
2.745,YES
0.6927,NO
0.8684,NO
0.8079,NO
0.2128,NO
0.9734,YES
0.6234,NO
1.8352,YES
0.335,NO
0.2806,NO
0.3521,NO
0.5854,NO
0.1977,NO
0.3562,NO
0.565,NO
0.3316,NO
0.2218,NO
2.2973,YES
0.5563,NO
0.5271,YES
0.3776,NO
0.3361,NO
0.1689,NO
0.5436,NO
0.2829,NO
0.4571,NO
0.3913,NO
0.3727,NO
0.4,NO
2.2618,YES
2.0385,YES
2.6914,YES
1.3441,YES
0.4127,NO
1.4602,YES
0.5656,NO
0.2939,NO
0.0774,NO
0.3164,YES
1.9916,YES
1.6033,YES
0.281,YES
0.2247,NO
0.2001,NO
0.5127,YES
0.2598,NO
0.42,YES
0.1459,NO
0.4051,NO
0.3377,NO
0.2375,NO
0.1453,NO
1.5382,YES
0.1874,NO
0.9358,YES
0.2158,NO
1.0948,YES
0.5662,NO
0.5241,NO
0.442,NO
0.1104,NO
0.455,YES
0.3705,NO
0.6389,YES
0.6465,NO
0.5446,NO
0.7924,NO
1.2308,NO
0.6476,NO
0.6018,NO
1.0425,NO
0.4194,NO
0.4911,NO
2.4828,YES
0.9652,NO
0.6046,YES
0.9706,NO
0.5431,NO
0.3901,NO
0.8087,NO
0.6616,NO
0.6709,NO
0.8771,NO
0.5329999999999999,NO
0.6692,NO
2.9238,YES
2.7327,YES
3.0005,YES
1.5095,YES
0.9002,NO
1.8071,YES
1.1367,NO
0.1565,NO
0.1339,NO
0.2465,NO
0.3243,NO
0.218,NO
0.2581,NO
0.2751,NO
0.1763,NO
0.3356,NO
1.0997,YES
0.3127,NO
0.2879,YES
0.2866,NO
0.2034,NO
0.0893,NO
0.215,NO
0.1568,NO
0.1952,NO
0.31,NO
0.1686,NO
0.2819,NO
1.3595,YES
1.1816,YES
1.4263,YES
0.6209,YES
0.4971,NO
0.7548,YES
0.4628,NO
0.41,NO
0.2897,NO
0.552,NO
0.4594,NO
0.4609,NO
0.3619,NO
0.6447,NO
0.1676,NO
0.2902,NO
1.4291,YES
0.4431,NO
0.5571,YES
0.6087,NO
0.2041,NO
0.2355,NO
0.4344,NO
0.2165,NO
0.2667,NO
0.5266,NO
0.1912,NO
0.3035,NO
2.5829,YES
1.9665,YES
2.302,YES
0.9915,YES
0.4211,NO
1.0490000000000002,YES
0.3835,NO
0.5055,NO
0.3047,NO
0.6045,NO
0.9841,NO
0.5981,NO
0.5383,NO
0.8013,NO
0.3404,NO
0.4426,NO
2.6152,YES
0.7422,NO
0.7591,YES
0.9104,NO
0.4418,NO
0.3135,NO
0.605,NO
0.435,NO
0.4958,NO
0.6568,NO
0.3782,NO
0.6203,NO
3.4971,YES
2.8819999999999997,YES
3.5596,YES
1.5986,YES
0.6797,NO
1.7626,YES
0.7811,NO
0.6479,NO
0.2922,NO
2.8149,YES
0.5825,YES
0.3323,YES
1.6987,YES
0.747,NO
0.2847,NO
2.0364,YES
0.6777,NO
1.6296,YES
0.1059,NO
0.4684,NO
0.8367,NO
0.2422,NO
0.3171,NO
0.4334,YES
0.3814,NO
0.7199,YES
0.44799999999999995,NO
0.7499,YES
0.5881,NO
0.722,NO
1.0564,NO
0.5961,NO
3.8414,YES
0.9895,NO
5.0129,YES
0.1799,NO
0.1547,NO
1.1599,YES
0.3026,NO
0.1535,NO
0.5779,YES
0.2547,NO
0.212,NO
0.6509999999999999,YES
0.3465,NO
0.4381,YES
0.1528,NO
0.3264,NO
0.4584,NO
0.2648,NO
0.171,NO
0.2772,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.3676,NO
0.3804,NO
0.3862,NO
0.5108,NO
0.2117,NO
0.7702,YES
0.4058,NO
1.4933,YES
0.4491,NO
0.0889,NO
0.8687,YES
3.4530000000000003,YES
2.52,YES
0.8012,YES
0.2816,NO
0.1231,NO
1.1137,YES
0.5854,NO
0.8369,YES
0.2199,NO
0.4981,NO
0.4804,NO
0.4026,NO
0.1408,NO
2.0275,YES
0.3771,NO
1.4852,YES
0.3,NO
1.9842,YES
0.9328,NO
0.8924,NO
1.0481,NO
0.2132,NO
1.4006,YES
0.8002,NO
2.0539,YES
0.2538,NO
0.1646,NO
1.2538,YES
0.6075,NO
0.4643,NO
0.8892,YES
0.2859,NO
0.153,NO
1.2411,YES
0.20199999999999999,NO
1.5258,YES
0.1456,NO
0.4366,NO
0.535,NO
0.3793,NO
0.1775,NO
0.5079,NO
0.1676,NO
0.5648,NO
0.3174,NO
0.503,NO
0.223,NO
0.2839,NO
0.3901,NO
0.21600000000000003,NO
1.5276,YES
0.6216,NO
2.6665,YES
0.3091,NO
0.0254,NO
0.3193,YES
2.5514,YES
1.5989,YES
0.3846,YES
0.1148,NO
0.1483,NO
0.5758,YES
0.2126,NO
0.4822,YES
0.0994,NO
0.3326,NO
0.3067,NO
0.1796,NO
0.0632,NO
1.5928,YES
0.2367,NO
0.9745,YES
0.278,NO
0.9948,YES
0.2935,NO
0.3747,NO
0.2715,NO
0.1026,NO
0.4104,YES
0.3506,NO
1.1311,YES
0.6729,YES
0.7585,YES
0.4421,NO
0.5277,NO
0.3033,NO
0.2521,NO
0.9199,YES
0.4222,YES
0.2293,NO
0.207,NO
0.2276,NO
0.1036,NO
0.3379,NO
0.21600000000000003,NO
0.1446,NO
0.7948,YES
0.2982,NO
0.5829,YES
0.3057,NO
0.6546,YES
0.2627,NO
0.4006,NO
0.2965,NO
0.3695,NO
0.1423,NO
0.5743,NO
0.1619,NO
0.6084,NO
0.6104,NO
0.2777,NO
3.1627,YES
0.5469,YES
0.3673,YES
2.1423,YES
0.7378,NO
0.2793,NO
2.9439,YES
0.6991,NO
2.4405,YES
0.0765,NO
0.6052,NO
1.0675,NO
0.3299,NO
0.3122,NO
0.5309,YES
0.3846,NO
0.8742,YES
0.5307,NO
0.8001,YES
0.7619,NO
0.8353,NO
1.2311,NO
0.5278,NO
4.6548,YES
1.1918,NO
6.3219,YES
0.517,NO
0.2649,NO
2.3615,YES
1.2853,YES
0.6476,YES
1.6387,YES
0.4788,NO
0.18899999999999997,NO
2.4111,YES
0.5833,NO
2.0807,YES
0.1088,NO
0.6498,NO
0.8706,NO
0.5742,NO
0.3016,NO
0.5713,YES
0.4875,NO
0.8082,YES
0.6384,NO
0.7603,YES
0.8536,NO
0.9287,NO
0.9348,NO
0.3235,NO
2.6830000000000003,YES
0.9979,NO
4.8466,YES
0.5284,NO
0.1824,NO
2.1779,YES
1.0267,YES
0.3337,YES
1.4308,YES
0.4564,NO
0.2097,NO
1.7277,YES
0.3297,NO
1.3678,YES
0.1022,NO
0.4596,NO
0.6419,NO
0.3828,NO
0.2034,NO
0.3651,YES
0.3206,NO
0.6915,YES
0.4467,NO
0.484,YES
0.3441,NO
0.4204,NO
0.5528,NO
0.3575,NO
2.6398,YES
0.6970000000000001,NO
4.3144,YES
0.5037,NO
0.1807,NO
2.9795,YES
0.6765,YES
0.5372,YES
1.8882,YES
0.5189,NO
0.21100000000000002,NO
2.7460000000000004,YES
0.4824,NO
2.2841,YES
0.08800000000000001,NO
0.3645,NO
0.8483,NO
0.2555,NO
0.2362,NO
0.6776,YES
0.304,NO
0.7634,YES
0.5032,NO
0.7066,YES
0.4858,NO
0.6679999999999999,NO
0.8974,NO
0.4536,NO
4.0415,YES
1.0712,NO
5.7128,YES
0.2176,NO
0.0905,NO
0.43799999999999994,YES
1.9711,YES
0.9991,YES
0.4947,YES
0.1477,NO
0.0554,NO
0.4527,YES
0.2027,NO
0.4804,YES
0.1418,NO
0.2845,NO
0.2731,NO
0.33899999999999997,NO
0.1698,NO
0.9202,YES
0.1707,NO
0.8668,YES
0.2062,NO
1.0654,YES
0.1772,NO
0.2562,NO
0.3118,NO
0.1778,NO
0.4844,YES
0.1987,NO
1.2734,YES
0.4503,NO
0.1406,NO
0.5262,YES
3.85,YES
2.2633,YES
0.7286,YES
0.3907,NO
0.1736,NO
0.6781,YES
0.4386,NO
0.8407,YES
0.1572,NO
0.3616,NO
0.414,NO
0.3204,NO
0.1825,NO
2.2706,YES
0.415,NO
2.2007,YES
0.3392,NO
2.7394,YES
0.6108,NO
0.8068,NO
0.7040000000000001,NO
0.1348,NO
0.8602,YES
0.5958,NO
1.6891,YES
0.2114,NO
0.2513,NO
0.6201,NO
0.3021,NO
0.2764,NO
0.5092,NO
0.5424,NO
0.113,NO
0.6486,NO
0.2202,NO
0.3882,NO
0.1052,NO
1.5029,YES
0.6602,YES
1.1528,YES
0.2391,NO
0.28,NO
0.2659,NO
0.3889,NO
0.2824,NO
