50Traced_NONETRACED_MEDIAN_RAW_VSM_63_SUM,Associated
0.10891262475923658,NO
0.09402906671336017,NO
0.1801786026965505,NO
0.3587812992470671,NO
0.0973559796883208,NO
0.13850464016809666,NO
0.0829977236911224,NO
0.09875678515146208,NO
0.275608474873052,NO
0.41218700752932935,YES
0.08772544212922431,NO
0.5717037296445455,YES
0.40483277884783747,NO
0.3705130450008755,NO
0.3691122395377342,NO
0.1798284013307652,NO
0.10348450358956399,NO
0.1740500787953073,NO
0.1106636315881632,NO
0.36140780949045703,NO
0.1807039047452285,NO
0.11626685344072843,YES
0.120644370513045,YES
0.2719313605323061,YES
0.4001050604097356,YES
0.2552967956575031,NO
0.10523551041849064,YES
0.19085974435300296,NO
0.16757135352827876,YES
0.4102609000175101,YES
0.5685519173524777,NO
0.25634739975485904,NO
0.18087900542812116,NO
0.17457538084398527,NO
0.6779898441603922,YES
0.14743477499562246,YES
0.21870075293293642,NO
0.16476974260199614,NO
0.15163719138504642,NO
0.16511994396778149,NO
0.29451934862545964,NO
0.2470670635615479,NO
0.2524951847312204,NO
0.4720714410786202,YES
0.1300998073892488,NO
0.1859569252320084,YES
0.0395727543337419,NO
0.5750306426195062,YES
0.05200490281912099,NO
0.19208544913325162,NO
0.11451584661180178,NO
0.19611276483978288,NO
0.12029416914725966,NO
0.31308002101208193,NO
0.17580108562423394,NO
0.15636490982314832,NO
0.1350026265102434,NO
0.2484678690246892,NO
0.21292243039747855,NO
0.48152687795482396,NO
0.24461565400105062,NO
0.27158115916652076,NO
0.2363859219050954,NO
0.06898966905970932,NO
0.36280861495359834,NO
0.7807739450183855,YES
0.2700052530204867,NO
0.33269129749606025,YES
0.33881982139730343,NO
0.3594817019786377,NO
0.3538784801260725,NO
0.323936263351427,NO
0.24829276834179653,NO
0.20189108737524075,NO
0.32078445105935915,NO
0.28716511994396776,NO
0.3654351251969883,NO
0.7651899842409385,YES
0.7408509893188584,YES
0.6195062160742427,YES
0.2899667308702504,YES
0.27035545438627206,NO
0.34214673437226406,YES
0.19891437576606547,NO
0.20801961127648397,YES
0.29749606023463493,YES
0.5675013132551217,NO
0.2708807564349501,NO
0.24374015058658727,NO
0.23218350551567152,NO
0.5813342672036421,YES
0.19751357030292416,YES
0.28296270355454384,NO
0.14655927158115917,NO
0.223603572053931,NO
0.13517772719313606,NO
0.38066888460864995,NO
0.3454736473472247,NO
0.34319733846962003,NO
0.31658203466993523,YES
0.1493608825074418,NO
0.12607249168271759,YES
0.034319733846962,NO
0.5193486254596392,YES
0.05095429872176501,NO
0.19891437576606547,NO
0.13920504289966731,NO
0.18648222728068642,NO
0.16424444055331816,NO
0.36526002451409556,NO
0.21642444405533182,NO
0.21239712834880056,NO
0.10663631588163194,NO
0.022587988093153565,NO
0.22570478024864296,YES
0.6061985641744002,YES
0.4941341271230958,YES
0.2925932411136404,YES
0.12449658553668361,NO
0.0026265102433899526,NO
0.37839257573104534,YES
0.25161968131675716,NO
0.2815618980914026,YES
0.23253370688145686,NO
0.3589563999299597,NO
0.3185081421817545,NO
0.3258623708632464,NO
0.08002101208194712,NO
0.42426895464892317,YES
0.09928208720014006,NO
0.6422693048502889,YES
0.22798108912624757,NO
0.4263701628436351,YES
0.1139905445631238,NO
0.12046926983015233,NO
0.23183330414988618,NO
0.06636315881631938,NO
0.29066713360182106,YES
0.17877779723340922,NO
0.28296270355454384,YES
0.25021887585361585,NO
0.10803712134477325,NO
0.3256872701803537,NO
0.4319733846962003,NO
0.326037471546139,NO
0.27770968306776395,NO
0.27473297145858866,NO
0.19436175801085623,NO
0.2351602171248468,NO
0.6851689721589914,YES
0.2624759236561023,NO
0.48835580458763783,YES
0.32778847837506564,NO
0.28734022062686043,NO
0.2785851864822273,NO
0.07441779022938191,NO
0.23708632463666607,NO
0.07564349500963052,NO
0.1693223603572054,NO
0.33339170022763087,NO
0.20626860444755735,NO
0.6622307827000525,YES
0.6123270880756435,YES
0.46856942742076696,YES
0.48660479775871124,YES
0.36963754158641215,NO
0.2868149185781825,YES
0.15128699001926108,NO
0.15233759411661707,NO
0.11784275958676238,NO
0.16704605147960075,YES
0.6184556119768867,YES
0.4230432498686745,YES
0.21292243039747855,YES
0.13482752582735072,NO
0.08562423393451235,NO
0.3419716336893714,YES
0.4347749956224829,NO
0.1654701453335668,YES
0.23533531780773947,NO
0.3741901593416214,NO
0.430047277184381,NO
0.395727543337419,NO
0.2342847137103835,NO
0.38277009280336194,YES
0.22675538434599893,NO
0.43915251269479944,YES
0.22850639117492555,NO
0.4272456662580984,YES
0.33864472071441076,NO
0.3661355279285589,NO
0.3699877429521975,NO
0.16056732621257222,NO
0.23568551917352476,YES
0.17527578357555595,NO
0.21204692698301522,YES
0.22763088776046225,NO
0.11031343022237786,NO
0.396778147434775,NO
0.312554718963404,NO
0.2507441779022938,NO
0.3295394852039923,NO
0.26930485028891615,NO
0.2488180703904745,NO
0.32988968656977763,NO
0.328138679740851,YES
0.3379443179828401,NO
0.40833479250569077,YES
0.42094204167396254,NO
0.33636841183680616,NO
0.3358431097881282,NO
0.07319208544913325,NO
0.16371913850464015,NO
0.07791980388723516,NO
0.17475048152687794,NO
0.37489056207319205,NO
0.15303799684818772,NO
0.30887760462265806,YES
0.23288390824724214,YES
0.3127298196462966,YES
0.5240763438977413,YES
0.4009805638241989,NO
0.2700052530204867,YES
0.21292243039747855,NO
0.14603396953248118,NO
0.21432323586061983,NO
0.37208895114690943,NO
0.3242864647172124,NO
0.23130800210120822,NO
0.34389774120119065,NO
0.21432323586061983,NO
0.1491857818245491,NO
0.3647347224654176,NO
0.5801085624233934,YES
0.39029942216774643,NO
0.2838382069690072,YES
0.21292243039747855,NO
0.10856242339345124,NO
0.09315356329889685,NO
0.3370688145683768,NO
0.21222202766590792,NO
0.26965505165470144,NO
0.5226755384345999,NO
0.20907021537383993,NO
0.47347224654176145,NO
0.6876203817194887,YES
0.5569952722815619,YES
0.8450358956399929,YES
0.2920679390649623,YES
0.31780773945018387,NO
0.4479075468394326,YES
0.28208720014008054,NO
0.23183330414988618,NO
0.11451584661180178,NO
0.3218350551567151,NO
0.3899492208019611,NO
0.3382945193486254,NO
0.29907196638066885,NO
0.27473297145858866,NO
0.1906846436701103,NO
0.28646471721239714,NO
0.6065487655401856,YES
0.2999474697951322,NO
0.34459814393276134,YES
0.3741901593416214,NO
0.33724391525126945,NO
0.3312904920329189,NO
0.06706356154789003,NO
0.22763088776046225,NO
0.07004027315706529,NO
0.1912099457187883,NO
0.3146559271581159,NO
0.22500437751707233,NO
0.686919978987918,YES
0.5916652074943092,YES
0.4699702328839082,YES
0.448257748205218,YES
0.3661355279285589,NO
0.33059008930134826,YES
0.18438101908597443,NO
0.10716161793030993,NO
0.10488530905270532,NO
0.1689721589914201,NO
0.48520399229557,NO
0.22973209595517421,NO
0.12957450534057083,NO
0.085799334617405,NO
0.07301698476624058,NO
0.22868149185781825,NO
0.7497811241463841,YES
0.08614953598319033,NO
0.39082472421642445,YES
0.3507266678340045,NO
0.33846962003151815,NO
0.3379443179828401,NO
0.12852390124321486,NO
0.1610926282612502,NO
0.12414638417089827,NO
0.15058658728769042,NO
0.2778847837506566,NO
0.2456662580984066,NO
0.5703029241814043,YES
0.5582209770618105,YES
0.5296795657503064,YES
0.1999649798634215,YES
0.22062686044475574,NO
0.1773769917702679,YES
0.15321309753108037,NO
0.16704605147960075,NO
0.0658378567676414,NO
0.8909122745578707,YES
0.23043249868674487,YES
0.20381719488706007,YES
0.49028191209945715,YES
0.3862721064612152,NO
0.16634564874803012,NO
0.5734547364734722,YES
0.15041148660479775,NO
0.5939415163719138,YES
0.16529504465067413,NO
0.3530029767116092,NO
0.241814043074768,NO
0.24951847312204517,NO
0.1455086674838032,NO
0.18280511293994048,YES
0.15338819821397304,NO
0.40798459113990543,YES
0.35265277534582384,NO
0.2111714235685519,YES
0.24654176151286988,NO
0.13622833129049206,NO
0.5095429872176501,NO
0.19803887235160214,NO
0.5977937313955524,YES
0.44773244615654,NO
0.36648572929434425,YES
0.294869549991245,NO
0.2507441779022938,NO
0.6093503764664682,YES
0.3573804937839258,NO
0.24864296970758187,NO
0.7081071616179303,YES
0.29977236911223953,NO
0.17194887060059535,NO
0.9338119418665731,YES
0.31430572579233057,NO
0.7469795132201015,YES
0.24741726492733318,NO
0.5513920504289967,NO
0.5407109087725441,NO
0.44353002976711603,NO
0.2792855892137979,NO
0.36333391700227624,NO
0.224654176151287,NO
0.6230082297320959,NO
0.23393451234459817,NO
0.44160392225529677,NO
0.3284888811066363,NO
0.29224303974785504,NO
0.6394676939240063,NO
0.31553143057257926,NO
0.6441954123621082,YES
0.5680266153037996,NO
0.48310278410085794,YES
0.11959376641568903,NO
0.04360007004027316,NO
0.4132376116266853,YES
0.46909472946944486,YES
0.3706881456837682,YES
