50Traced_NONETRACED_MAX_SINGLE_VSM_65_MEDIAN,Associated
0.2057,NO
0.1429,NO
0.1901,NO
0.3031,NO
0.3315,NO
0.1818,NO
0.4224,NO
0.1135,NO
0.2452,NO
1.0,YES
0.7077,NO
1.0,YES
0.3701,NO
0.3574,NO
0.3701,NO
0.1438,NO
0.5133,NO
0.1308,NO
0.1949,NO
0.2508,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1818,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.3362,NO
0.3639,NO
0.3639,NO
0.3639,NO
1.0,YES
1.0,YES
0.2515,NO
0.2082,NO
0.3639,NO
0.1086,NO
0.4183,NO
0.40399999999999997,NO
0.4183,NO
1.0,YES
0.3639,NO
1.0,YES
0.3639,NO
1.0,YES
0.1872,NO
0.2082,NO
0.2082,NO
0.2082,NO
0.1203,NO
0.3639,NO
0.2082,NO
0.3639,NO
0.2057,NO
0.1534,NO
0.2077,NO
0.3076,NO
0.3186,NO
0.2077,NO
0.4224,NO
0.1135,NO
0.2357,NO
1.0,YES
0.7077,NO
1.0,YES
0.2134,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.5133,NO
0.1308,NO
0.3076,NO
0.2508,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1854,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.4748,NO
0.6805,NO
0.6805,NO
0.6805,NO
1.0,YES
1.0,YES
0.4748,NO
0.1391,NO
0.6805,NO
0.1656,NO
0.7376,NO
0.7124,NO
0.7376,NO
1.0,YES
0.6805,NO
1.0,YES
0.6805,NO
0.9717,YES
0.3722,NO
0.2535,NO
0.2533,NO
0.3583,NO
0.225,NO
0.6805,NO
0.2648,NO
0.6805,NO
0.1709,NO
0.2059,NO
0.4028,YES
1.0,YES
1.0,YES
0.7346,YES
0.257,NO
0.153,NO
0.3689,YES
0.1502,NO
0.7346,YES
0.1733,NO
0.379,NO
0.379,NO
0.379,NO
0.1663,NO
1.0,YES
0.1663,NO
1.0,YES
0.1663,NO
1.0,YES
0.2736,NO
0.3338,NO
0.3867,NO
0.2429,NO
0.7346,YES
0.1917,NO
0.7346,YES
0.2565,NO
0.2719,NO
0.2268,NO
0.4137,NO
0.4137,NO
0.4137,NO
0.2687,NO
0.2502,NO
0.2078,NO
1.0,YES
0.4354,NO
0.9651,YES
0.2451,NO
0.2368,NO
0.2451,NO
0.2719,NO
0.4137,NO
0.2719,NO
0.4137,NO
0.2719,NO
0.3054,NO
1.0,YES
1.0,YES
1.0,YES
0.9651,YES
0.4137,NO
1.0,YES
0.4137,NO
0.146,NO
0.2059,NO
0.4532,YES
1.0,YES
1.0,YES
0.8266,YES
0.2196,NO
0.1098,NO
0.4151,YES
0.5884,NO
0.8266,YES
0.6968,NO
0.4403,NO
0.4403,NO
0.4403,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.1473,NO
1.0,YES
0.6968,NO
0.6968,NO
0.6334,NO
0.5875,NO
0.8266,YES
0.6968,NO
0.8266,YES
0.2332,NO
0.2332,NO
0.2724,NO
0.3031,NO
0.3315,NO
0.3984,NO
0.4224,NO
0.2332,NO
0.284,NO
1.0,YES
0.7077,NO
1.0,YES
0.4406,NO
0.4406,NO
0.4406,NO
0.1438,NO
0.5133,NO
0.2332,NO
0.1949,NO
0.2508,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4239,NO
1.0,YES
0.4239,NO
0.1671,NO
0.1825,NO
0.3387,NO
0.3349,NO
0.3349,NO
0.3349,NO
0.3289,NO
0.1825,NO
0.3327,NO
1.0,YES
0.551,NO
1.0,YES
0.18899999999999997,NO
0.2085,NO
0.1733,NO
0.204,NO
0.3996,NO
0.1655,NO
0.3349,NO
0.2508,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3378,NO
1.0,YES
0.3531,NO
0.2057,NO
0.1246,NO
0.242,NO
0.4413,NO
0.4413,NO
0.4413,NO
0.4224,NO
0.1246,NO
0.2216,NO
1.0,YES
0.7077,NO
1.0,YES
0.2866,NO
0.2866,NO
0.2866,NO
0.1292,NO
0.5133,NO
0.1175,NO
0.4413,NO
0.2253,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
0.8982,YES
0.4413,NO
1.0,YES
0.4413,NO
0.1671,NO
0.1812,NO
0.1901,NO
0.3335,NO
0.3335,NO
0.1246,NO
0.2687,NO
0.1812,NO
0.2452,NO
1.0,YES
0.3591,NO
1.0,YES
0.2593,NO
0.2593,NO
0.2593,NO
0.1812,NO
0.3335,NO
0.1308,NO
0.3335,NO
0.2508,NO
0.3335,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1375,NO
1.0,YES
0.2054,NO
0.2069,NO
0.2698,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2739,NO
0.2018,NO
1.0,YES
0.2044,NO
1.0,YES
0.1059,NO
0.5121,NO
0.441,NO
0.441,NO
0.2557,NO
1.0,YES
0.2282,NO
1.0,YES
0.3901,NO
0.4963,YES
0.3725,NO
0.3721,NO
0.6965,NO
0.3693,NO
1.0,YES
0.5442,NO
1.0,YES
0.2216,NO
0.3044,NO
1.0,YES
0.2156,NO
0.1876,NO
1.0,YES
0.2457,NO
0.1097,NO
1.0,YES
0.2078,NO
1.0,YES
0.5079,NO
0.5402,NO
0.5402,NO
0.5402,NO
0.171,NO
0.5205,NO
0.1398,NO
0.537,NO
0.1533,NO
0.3889,NO
0.2975,NO
0.2987,NO
0.5079,NO
0.3693,NO
1.0,YES
0.5388,NO
1.0,YES
0.1805,NO
0.2207,NO
0.8399,YES
1.0,YES
0.982,YES
0.982,YES
0.3708,NO
0.0996,NO
0.8399,YES
0.3591,NO
0.982,YES
0.8778,NO
0.5221,NO
0.5221,NO
0.5221,NO
0.2014,NO
1.0,YES
0.1798,NO
1.0,YES
0.3073,NO
1.0,YES
0.5141,NO
0.5163,NO
0.8778,NO
0.4819,NO
0.982,YES
0.8778,NO
0.982,YES
0.1636,NO
0.3162,NO
1.0,YES
0.5126,NO
0.5126,NO
0.7803,YES
0.2984,NO
0.153,NO
0.8576,YES
0.3707,NO
1.0,YES
0.6038,NO
0.5579,NO
0.2863,NO
0.3473,NO
0.1775,NO
0.5126,NO
0.1654,NO
0.5394,NO
0.1196,NO
0.3035,NO
0.439,NO
0.439,NO
0.6038,NO
0.3314,NO
0.6964,YES
0.6038,NO
1.0,YES
0.2091,NO
0.2203,NO
0.3613,YES
1.0,YES
1.0,YES
0.6136,YES
0.257,NO
0.2203,NO
0.4713,YES
0.1254,NO
0.6136,YES
0.166,NO
0.7871,NO
0.7602,NO
0.7871,NO
0.2203,NO
1.0,YES
0.2091,NO
1.0,YES
0.2032,NO
1.0,YES
0.2285,NO
0.3338,NO
0.4145,NO
0.2161,NO
0.6136,YES
0.1598,NO
0.6136,YES
1.0,YES
1.0,YES
0.4057,NO
0.4952,NO
0.4952,NO
0.4952,NO
1.0,YES
1.0,YES
0.3813,NO
0.3269,NO
0.4952,NO
0.1704,NO
0.5915,NO
0.5915,NO
0.5915,NO
1.0,YES
0.4952,NO
1.0,YES
0.4952,NO
1.0,YES
0.2458,NO
0.3269,NO
0.3269,NO
0.3269,NO
0.1637,NO
0.4952,NO
0.3269,NO
0.4952,NO
0.2216,NO
0.3162,NO
1.0,YES
0.5710000000000001,YES
0.5710000000000001,YES
1.0,YES
0.2984,NO
0.1381,NO
1.0,YES
0.2266,NO
1.0,YES
0.2684,NO
0.5579,NO
0.4246,NO
0.4132,NO
0.1612,NO
0.5710000000000001,YES
0.1439,NO
0.5710000000000001,YES
0.2459,NO
0.4773,YES
0.2684,NO
0.2684,NO
0.48100000000000004,NO
0.3429,NO
1.0,YES
0.5796,NO
1.0,YES
0.2216,NO
0.3044,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3368,NO
0.1381,NO
1.0,YES
0.6074,NO
1.0,YES
0.7974,NO
0.5579,NO
0.4246,NO
0.3473,NO
0.2557,NO
1.0,YES
0.2282,NO
1.0,YES
0.3901,NO
0.4963,YES
0.6074,NO
0.6074,NO
0.7974,NO
0.4377,NO
1.0,YES
0.7974,NO
1.0,YES
0.1422,NO
0.2768,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2984,NO
0.1622,NO
0.8576,YES
0.4412,NO
1.0,YES
0.679,NO
0.5579,NO
0.2834,NO
0.3473,NO
