50Traced_NONETRACED_SUM_RAW_VSM_72_MAX,Associated
0.39299999999999996,NO
0.2458,NO
0.4118,NO
0.4438,NO
0.4411,NO
0.6637,NO
0.4734,NO
0.321,NO
0.1965,NO
1.7855,YES
0.4153,NO
0.6555,YES
0.5474,NO
0.5947,NO
0.2223,NO
0.2411,NO
0.6902,NO
0.2784,NO
0.3368,NO
0.4312,NO
0.517,NO
2.5299,YES
1.3537,YES
2.1094,YES
1.3678,YES
0.3755,NO
2.2092,YES
0.4491,NO
1.3414,YES
1.2122,YES
0.4788,NO
0.5654,NO
0.4444,NO
0.3464,NO
1.2146,YES
1.2503,YES
0.4063,NO
0.1407,NO
0.4557,NO
0.1893,NO
0.3512,NO
0.2898,NO
0.1551,NO
0.4961,YES
0.7089,NO
0.4436,YES
0.3827,NO
1.3688,YES
0.3835,NO
0.1461,NO
0.2127,NO
0.282,NO
0.1396,NO
0.322,NO
0.2634,NO
0.2195,NO
0.2152,NO
0.1534,NO
0.4939,NO
0.4725,NO
0.627,NO
0.4706,NO
0.3108,NO
0.0715,NO
0.3784,NO
1.2993,YES
0.4486,NO
0.855,YES
0.4448,NO
0.4328,NO
0.2136,NO
0.1919,NO
0.7901,NO
0.1846,NO
0.5749,NO
0.1755,NO
0.6446,NO
1.4532,YES
1.2894,YES
1.694,YES
0.7872,YES
0.498,NO
1.0225,YES
0.265,NO
1.8119,YES
1.3565,YES
0.5815,NO
0.4984,NO
0.3673,NO
0.4781,NO
0.7054,YES
1.6396,YES
0.3009,NO
0.3454,NO
0.493,NO
0.2595,NO
0.3931,NO
0.3585,NO
0.2075,NO
0.451,YES
0.6668,NO
1.554,YES
0.2426,NO
2.3565,YES
0.3007,NO
0.4455,NO
0.489,NO
0.5744,NO
0.1943,NO
0.4581,NO
0.3218,NO
0.2542,NO
0.4528,NO
0.3623,NO
0.6735,YES
1.8826,YES
1.6833,YES
0.6801,YES
0.4312,NO
0.2921,NO
0.7272,YES
0.1731,NO
0.8972,YES
0.2805,NO
0.3838,NO
0.4994,NO
0.2128,NO
0.2024,NO
2.6583,YES
0.2612,NO
1.8562,YES
0.3034,NO
1.9634,YES
0.1477,NO
0.4573,NO
0.3193,NO
0.1691,NO
0.6317,YES
0.3583,NO
0.3401,YES
0.6896,NO
0.4315,NO
0.5916,NO
0.4978,NO
0.4499,NO
0.7471,NO
0.5247,NO
0.5235,NO
0.484,NO
1.5918,YES
0.4543,NO
1.3683,YES
0.4255,NO
0.4329,NO
0.1689,NO
0.314,NO
0.9025,NO
0.5281,NO
0.3108,NO
0.6563,NO
0.7642,NO
2.2604,YES
1.9947,YES
2.3528,YES
0.8401,YES
0.6548,NO
1.6827,YES
0.4301,NO
0.3462,NO
0.1883,NO
0.5812,YES
2.6555,YES
1.2092,YES
0.4523,YES
0.4803,NO
0.1775,NO
