50Traced_NONETRACED_SUM_MULTI_LSA_48_MAX,Associated
0.8301,NO
0.3888,NO
0.8365,NO
1.5803,NO
1.2389,NO
1.5013,NO
1.4363,NO
0.7808,NO
0.86,NO
3.213,YES
1.1349,NO
2.6249,YES
0.3512,NO
0.4524,NO
0.3634,NO
0.7429,NO
0.8170000000000001,NO
0.9588,NO
1.0179,NO
0.7742,NO
0.828,NO
2.7386,YES
3.1312,YES
2.6239,YES
1.4594,YES
1.5917,NO
2.8634,YES
1.0156,NO
3.167,YES
1.5132,YES
0.9608,NO
1.3192,NO
0.7945,NO
1.2014,NO
2.4024,YES
2.7273,YES
0.9125,NO
0.7634,NO
0.9504,NO
0.4946,NO
0.4683,NO
0.5615,NO
0.2076,NO
2.1451,YES
1.1669,NO
2.3306,YES
0.7908,NO
3.1596,YES
0.8619,NO
0.4764,NO
0.5322,NO
0.4476,NO
0.621,NO
0.7164,NO
0.8349,NO
1.1429,NO
1.0105,NO
0.3789,NO
0.9966,NO
1.7668,NO
1.2464,NO
1.3549,NO
1.6141,NO
0.7284,NO
0.7386,NO
3.9844,YES
1.2272,NO
3.3761,YES
0.3524,NO
0.2168,NO
0.2136,NO
0.8656,NO
0.9281,NO
0.7541,NO
0.8831,NO
0.5427,NO
0.6643,NO
3.1644,YES
3.6183,YES
3.2828,YES
2.2030000000000003,YES
1.4092,NO
3.3239,YES
1.2068,NO
2.5177,YES
0.8213,YES
0.9932,NO
0.9575,NO
0.7459,NO
1.4793,NO
2.3338,YES
2.2869,YES
1.4345,NO
0.6083,NO
1.1936,NO
0.4509,NO
0.4832,NO
0.4154,NO
0.2075,NO
1.4338,YES
1.1355,NO
1.615,YES
0.4167,NO
2.5933,YES
0.9355,NO
0.5305,NO
0.7744,NO
0.8642,NO
0.5416,NO
1.1688,NO
0.6595,NO
1.2182,NO
1.8648,NO
0.5649,NO
2.2203,YES
3.2474,YES
4.1033,YES
2.7092,YES
1.0252,NO
0.8144,NO
2.5446,YES
1.9432,NO
2.8182,YES
1.0595,NO
1.1537,NO
1.5896,NO
0.7739,NO
0.7533,NO
4.3447,YES
1.2821,NO
3.4968,YES
1.4385,NO
4.2158,YES
1.0718,NO
1.1317,NO
1.859,NO
0.9168,NO
2.5077,YES
1.2087,NO
2.859,YES
1.5747,NO
0.4699,NO
1.2845,NO
2.0861,NO
1.685,NO
1.9877,NO
2.0218,NO
1.083,NO
1.6489,NO
3.7138,YES
1.5568,NO
3.1048,YES
0.9282,NO
0.8574,NO
0.7071,NO
0.8505,NO
1.2174,NO
1.0883,NO
1.1708,NO
1.0707,NO
1.1217,NO
2.9328,YES
3.6276,YES
3.2314,YES
2.2905,YES
1.765,NO
3.2889,YES
1.5249,NO
1.0006,NO
0.1646,NO
0.8759,YES
2.9306,YES
3.5911,YES
1.2408,YES
0.4379,NO
0.14300000000000002,NO
0.8764,YES
1.6901,NO
1.4166,YES
1.0138,NO
0.7461,NO
0.9351,NO
0.4757,NO
0.4183,NO
4.0117,YES
0.7334,NO
3.142,YES
0.4776,NO
3.3121,YES
0.8756,NO
0.8209,NO
1.3916,NO
0.9362,NO
1.091,YES
0.7562,NO
1.6008,YES
1.4412,NO
0.6357,NO
1.556,NO
1.8216,NO
1.6785,NO
2.2968,NO
1.3647,NO
0.8697,NO
1.9171,NO
2.7282,YES
1.8482,NO
2.1738,YES
0.9644,NO
1.1420000000000001,NO
0.8331,NO
0.8235,NO
1.2099,NO
0.9599,NO
1.1143,NO
1.1715,NO
1.3719999999999999,NO
1.7668,YES
2.3054,YES
2.4178,YES
1.3952,YES
1.9761,NO
2.2174,YES
1.7008,NO
0.8599,NO
0.3687,NO
0.5273,NO
1.7256,NO
1.6774,NO
1.036,NO
1.0771,NO
0.4781,NO
0.4954,NO
3.2884,YES
0.9045,NO
2.662,YES
0.3122,NO
0.3399,NO
0.1745,NO
0.6871,NO
1.2582,NO
0.7138,NO
1.2641,NO
0.2848,NO
1.1117,NO
2.7039,YES
3.2529,YES
2.7718,YES
1.8148,YES
1.1891,NO
2.8467,YES
0.9258,NO
1.3228,NO
0.373,NO
0.8683,NO
1.9459,NO
1.3117,NO
1.4579,NO
2.0319,NO
0.9957,NO
0.9459,NO
3.3491,YES
0.94,NO
2.8419,YES
0.5816,NO
0.4598,NO
0.5708,NO
0.8412,NO
1.0517,NO
1.0351,NO
1.1055,NO
0.9029,NO
0.6911,NO
2.7925,YES
3.2589,YES
2.7654,YES
2.1005,YES
1.3341,NO
3.0053,YES
0.9289,NO
1.1101,NO
0.5385,NO
0.8861,NO
1.5454,NO
0.9566,NO
1.4341,NO
1.5285,NO
0.7989,NO
1.0078,NO
2.9325,YES
0.8899,NO
2.4291,YES
0.7191,NO
0.7318,NO
0.6717,NO
0.9233,NO
0.5148,NO
0.8723,NO
0.7284,NO
0.8123,NO
0.3769,NO
2.4383,YES
2.9016,YES
2.4966,YES
1.7065,YES
1.3766,NO
2.6323,YES
0.9652,NO
1.8130000000000002,NO
0.5539,NO
4.7905,YES
2.5268,YES
2.9328,YES
6.0903,YES
1.0659999999999998,NO
0.6821,NO
6.4629,YES
1.3231,NO
5.0281,YES
0.9592,NO
0.6556,NO
2.0508,NO
0.3638,NO
0.6337,NO
3.3453,YES
0.9984,NO
2.5698,YES
1.5479,NO
3.0475,YES
0.8225,NO
1.7051,NO
3.1209,NO
1.2945,NO
5.6673,YES
2.0338,NO
4.8232,YES
0.589,NO
0.1547,NO
2.17,YES
0.6571,NO
0.759,NO
2.9629,YES
0.5564,NO
0.2556,NO
2.7872,YES
1.0893,NO
2.2635,YES
1.1088,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.2677,NO
1.0927,NO
0.3948,NO
0.5853,NO
0.5058,NO
0.7531,NO
0.813,NO
1.4141,NO
2.1138,NO
0.5465,NO
2.9935,YES
1.4765,NO
2.1405,YES
1.8889,NO
0.5157,NO
2.1238,YES
3.9014,YES
4.3477,YES
2.2647,YES
0.8831,NO
0.6912,NO
2.2132,YES
2.733,NO
2.4968,YES
1.7733,NO
0.6089,NO
1.1549,NO
0.2503,NO
0.9652,NO
4.6863,YES
1.4469999999999998,NO
3.7197,YES
1.198,NO
3.7615,YES
1.556,NO
1.9622,NO
2.336,NO
1.6167,NO
2.5019,YES
2.0714,NO
2.8331,YES
0.5612,NO
0.1646,NO
2.5102,YES
0.6151,NO
0.4438,NO
3.3972,YES
0.8118,NO
0.3599,NO
2.9653,YES
0.9208,NO
2.7109,YES
0.9456,NO
0.3258,NO
0.5853,NO
0.3112,NO
0.1924,NO
1.0051,NO
0.3348,NO
1.071,NO
0.5166,NO
0.9864,NO
0.9551,NO
1.0933,NO
1.91,NO
0.5479,NO
2.9968,YES
1.2697,NO
2.4893,YES
1.2814,NO
0.2502,NO
0.4789,YES
2.3602,YES
3.2017,YES
0.8426,YES
0.3131,NO
0.3921,NO
0.6014,YES
1.0526,NO
1.1447,YES
0.4863,NO
0.3919,NO
0.8848,NO
0.1785,NO
0.5507,NO
3.3684,YES
0.7794,NO
2.5835,YES
0.5916,NO
3.3215,YES
0.4282,NO
0.5662,NO
0.7477,NO
0.6193,NO
1.0349,YES
0.3802,NO
1.2549,YES
2.6910000000000003,YES
1.1449,YES
1.0258,NO
1.3639,NO
1.1707,NO
1.8125,NO
2.1839,YES
2.2946,YES
1.6145,NO
1.0734,NO
1.3569,NO
0.8682,NO
0.772,NO
0.9312,NO
0.4445,NO
1.7214,YES
1.4131,NO
1.7839,YES
0.8707,NO
2.6693,YES
1.2603,NO
0.7759,NO
1.0105,NO
1.0474,NO
0.7429,NO
1.2668,NO
1.109,NO
1.4612,NO
1.5138,NO
0.3483,NO
4.4438,YES
1.9728,YES
2.4295,YES
5.8867,YES
1.1268,NO
0.5819,NO
6.2948,YES
0.9873,NO
4.688,YES
1.026,NO
0.6604,NO
1.9379,NO
0.4115,NO
0.4781,NO
2.7084,YES
0.8757,NO
2.1814,YES
1.3066,NO
2.5232,YES
0.8541,NO
1.8704,NO
3.2035,NO
1.4087,NO
5.5689,YES
1.795,NO
4.5046,YES
1.3439,NO
0.2859,NO
3.5329,YES
2.1188,YES
1.9393,YES
4.7575,YES
1.3901,NO
0.7371,NO
4.4255,YES
2.1629,NO
3.8806,YES
1.6166,NO
0.6381,NO
1.3348,NO
0.3311,NO
0.6083,NO
2.411,YES
0.6336,NO
1.9685,YES
1.0868,NO
2.2119,YES
1.6968,NO
2.0676,NO
3.0416,NO
1.3027,NO
4.2301,YES
2.3754,NO
3.6584,YES
1.3543,NO
0.3546,NO
3.8988,YES
1.4509999999999998,YES
1.8267,YES
4.3227,YES
1.1275,NO
0.6677,NO
4.8561,YES
0.7275,NO
3.725,YES
0.4648,NO
0.4558,NO
0.9953,NO
0.1917,NO
0.3111,NO
2.2486,YES
0.7294,NO
1.4522,YES
1.3195,NO
2.116,YES
0.4371,NO
0.9611,NO
2.3081,NO
0.8161,NO
4.0283,YES
1.1848,NO
3.4699,YES
1.4107,NO
0.275,NO
4.2878,YES
1.7903,YES
1.9133,YES
5.3271,YES
0.7404,NO
0.3949,NO
5.5763,YES
0.8192,NO
4.3626,YES
0.5374,NO
0.3527,NO
1.3508,NO
0.1497,NO
0.3421,NO
2.8102,YES
0.5229,NO
1.7992,YES
0.9993,NO
2.2511,YES
0.4204,NO
1.0508,NO
2.5479,NO
0.9464,NO
4.8046,YES
1.6177,NO
4.2412,YES
1.1429,NO
0.3416,NO
0.5733,YES
2.2605,YES
3.1557,YES
1.0592,YES
0.3698,NO
0.257,NO
0.8811,YES
1.3058,NO
1.3084,YES
0.9089,NO
0.9191,NO
1.3968,NO
0.6951,NO
0.4914,NO
2.8445,YES
0.8944,NO
2.5737,YES
0.649,NO
2.7901,YES
0.8079,NO
1.0342,NO
1.1243,NO
0.8933,NO
1.1371,YES
0.6239,NO
1.4938,YES
1.7763,NO
0.3632,NO
2.1719,YES
3.3549,YES
4.4168,YES
2.5952,YES
0.7506,NO
0.5,NO
2.7048,YES
1.8962,NO
2.6801,YES
1.109,NO
0.8196,NO
1.4702,NO
0.3041,NO
0.5623,NO
4.6991,YES
1.1561,NO
3.5547,YES
0.9418,NO
4.5288,YES
1.0645,NO
1.3847,NO
2.0318,NO
1.3703,NO
2.5573,YES
1.4017,NO
2.8061,YES
0.8614,NO
0.3575,NO
0.7097,NO
0.8445,NO
1.0546,NO
1.7327,NO
0.5158,NO
0.3714,NO
1.679,NO
0.7399,NO
1.0994,NO
0.6753,NO
1.4817,YES
1.7017,YES
1.4285,YES
0.2811,NO
0.7298,NO
0.6376,NO
0.7132,NO
0.8294,NO
0.9284,NO
0.4791,NO
0.9158,NO
0.9847,NO
0.3444,NO
1.3174,NO
0.6584,NO
1.2353,NO
2.3563,YES
0.8185,YES
0.4412,NO
0.9688,NO
0.6638,NO
0.895,NO
2.3455,YES
2.318,YES
0.7413,NO
0.6546,NO
0.6264,NO
0.5021,NO
0.6164,NO
0.4309,NO
0.3368,NO
1.495,YES
0.8334,NO
1.6656,YES
0.5153,NO
2.5168,YES
0.6623,NO
0.701,NO
0.8416,NO
0.6666,NO
0.5434,NO
0.6015,NO
0.6266,NO
0.7465,NO
1.2108,NO
0.1943,NO
1.9111,YES
3.273,YES
4.2883,YES
1.9864,YES
0.6729999999999999,NO
0.4309,NO
1.9887,YES
1.6245,NO
2.4626,YES
0.7158,NO
0.6037,NO
1.0258,NO
0.1984,NO
0.4714,NO
4.5092,YES
0.894,NO
3.5016,YES
1.0282,NO
4.1316,YES
0.7791,NO
0.7654,NO
1.6604,NO
0.7785,NO
2.1221,YES
0.5882,NO
2.4235,YES
3.0278,YES
1.4937,YES
0.8073,NO
1.0395,NO
0.5059,NO
1.2958,NO
2.6833,YES
2.8339999999999996,YES
1.0321,NO
0.963,NO
0.7939,NO
0.7673,NO
0.6096,NO
0.715,NO
0.3742,NO
2.1692,YES
0.5417,NO
2.3807,YES
0.3452,NO
3.2528,YES
0.5699,NO
0.885,NO
1.1477,NO
0.8708,NO
0.7284,NO
0.9288,NO
1.0215,NO
0.9004,NO
0.8167,NO
0.1335,NO
0.5742,NO
1.2429,NO
0.9066,NO
1.692,NO
1.3923,NO
0.6275,NO
0.8709,NO
2.7744,YES
1.1352,NO
2.6188,YES
0.6854,NO
0.6441,NO
0.7712,NO
0.3678,NO
0.6011,NO
0.7829999999999999,NO
0.7952,NO
0.6071,NO
0.5647,NO
2.1838,YES
2.5576,YES
2.2127,YES
1.3935,YES
1.2946,NO
2.4691,YES
0.9755,NO
2.8077,YES
1.3246,YES
0.8226,NO
1.1723,NO
0.8203,NO
1.0886,NO
2.4376,YES
2.6392,YES
0.8942,NO
0.7040000000000001,NO
0.8717,NO
0.3806,NO
0.6456,NO
0.6054,NO
0.3263,NO
1.9491,YES
0.988,NO
2.1392,YES
0.6925,NO
3.0682,YES
0.8667,NO
0.6113,NO
0.682,NO
0.6425,NO
0.4985,NO
0.6915,NO
0.5894,NO
0.992,NO
0.9422,NO
0.5014,NO
0.8315,NO
1.246,NO
0.7903,NO
0.9562,NO
1.3114,NO
0.8321,NO
0.7343,NO
2.2777,YES
0.6292,NO
1.6279,YES
0.2438,NO
0.2944,NO
0.2176,NO
0.7214,NO
0.2375,NO
0.9381,NO
0.4625,NO
0.8683,NO
0.4123,NO
1.8707,YES
2.2639,YES
1.7329,YES
1.1737,YES
1.0893,NO
2.1891,YES
0.4751,NO
