50Traced_NONETRACED_SUM_SINGLE_LSA_85_MAX,Associated
0.2611,NO
0.8618,NO
1.3645,NO
1.3475,NO
1.1034,NO
0.6729,NO
1.0622,NO
0.4803,NO
0.8140000000000001,NO
3.2168,YES
0.6328,NO
4.2094,YES
0.9455,NO
0.9229999999999999,NO
1.1066,NO
0.8308,NO
2.1488,NO
0.5611,NO
1.2396,NO
0.6928,NO
1.7097,NO
3.2032,YES
3.4337,YES
3.4456,YES
3.1979,YES
1.1341,NO
2.8632,YES
1.1858,NO
1.4798,YES
2.0358,YES
0.9168,NO
0.8166,NO
0.7443,NO
0.9176,NO
2.3065,YES
1.44,YES
0.737,NO
0.1056,NO
0.8475,NO
0.1261,NO
0.2564,NO
0.18100000000000002,NO
0.3949,NO
2.1704,YES
0.9086,NO
2.3865,YES
1.0234,NO
2.6717,YES
0.6556,NO
0.1212,NO
0.3815,NO
0.2541,NO
0.2472,NO
0.9644,NO
0.1119,NO
0.8314,NO
0.1579,NO
0.8538,NO
1.6681,NO
1.5208,NO
1.3179,NO
1.1712,NO
1.1034,NO
0.4022,NO
1.2334,NO
2.9812,YES
1.0895,NO
3.8582,YES
0.5626,NO
0.5017,NO
0.6006,NO
0.7431,NO
2.3539,NO
0.4443,NO
1.7446,NO
0.547,NO
2.0021,NO
3.179,YES
3.3085,YES
3.4548,YES
2.9631,YES
1.6801,NO
3.0846,YES
1.3625,NO
2.15,YES
2.1434,YES
1.7123,NO
0.3552,NO
0.345,NO
1.6303,NO
3.0092,YES
2.2535,YES
1.5222,NO
1.1123,NO
1.6227,NO
1.5759,NO
0.2897,NO
0.3583,NO
0.5248,NO
2.3821,YES
0.5339,NO
3.0998,YES
0.7539,NO
3.4545,YES
0.6015,NO
1.158,NO
1.4203,NO
1.5524,NO
1.2294,NO
2.0279,NO
1.1265,NO
1.5669,NO
0.5898,NO
0.6461,NO
2.1292,YES
4.0804,YES
4.1719,YES
2.5029,YES
0.7634,NO
0.3871,NO
1.6321,YES
0.1462,NO
2.2598,YES
0.6746,NO
0.8517,NO
0.4265,NO
0.9558,NO
0.45399999999999996,NO
4.7246,YES
0.3428,NO
4.7884,YES
1.1461,NO
4.3795,YES
0.5866,NO
1.2656,NO
1.1314,NO
0.5998,NO
2.4214,YES
0.9996,NO
2.2297,YES
0.2591,NO
0.6548,NO
0.8526,NO
0.9656,NO
0.8388,NO
0.4345,NO
0.8496,NO
0.5108,NO
0.6733,NO
2.6264,YES
0.4432,NO
3.3876,YES
0.2472,NO
0.2414,NO
0.3218,NO
0.596,NO
1.5145,NO
0.5777,NO
0.9735,NO
0.4485,NO
1.3802,NO
2.7461,YES
2.8445,YES
2.6244,YES
2.5722,YES
0.7845,NO
2.4843,YES
0.5243,NO
0.3455,NO
0.8981,NO
2.0238,YES
5.0166,YES
5.0723,YES
2.3093,YES
0.6094,NO
0.3374,NO
1.3532,YES
2.0045,NO
2.1345,YES
2.7105,NO
1.075,NO
0.6721,NO
1.2318,NO
0.5372,NO
5.5734,YES
0.3016,NO
5.4051,YES
0.7105,NO
5.2358,YES
2.247,NO
2.9429,NO
2.5529,NO
2.2656,NO
2.2787,YES
2.2305,NO
2.1737,YES
0.5147,NO
0.3538,NO
0.8696,NO
0.3908,NO
0.4514,NO
0.6902,NO
0.7228,NO
0.706,NO
0.8053,NO
1.6524,YES
0.669,NO
2.2839,YES
0.5619,NO
0.6203,NO
0.6794,NO
0.445,NO
0.7078,NO
0.6222,NO
0.6788,NO
0.6234,NO
0.667,NO
1.5742,YES
1.7742,YES
1.5986,YES
1.7327,YES
0.9048,NO
1.4615,YES
0.8816,NO
0.2401,NO
0.516,NO
1.9596,NO
1.1436,NO
0.8957,NO
1.8039,NO
1.1156,NO
0.3861,NO
1.8,NO
2.7454,YES
1.705,NO
3.3555,YES
0.5628,NO
0.4042,NO
0.5338,NO
0.593,NO
2.17,NO
0.2611,NO
1.416,NO
0.7116,NO
1.5903,NO
2.8955,YES
3.0375,YES
3.3329,YES
2.7961,YES
2.2337,NO
2.7313,YES
1.9175,NO
0.4877,NO
0.7674,NO
1.6239,NO
1.1446,NO
0.9241,NO
1.146,NO
1.1875,NO
0.7465,NO
1.2594,NO
3.1015,YES
0.9761,NO
3.9895,YES
0.5737,NO
0.5502,NO
0.6879,NO
0.8244,NO
2.164,NO
0.6969,NO
1.3009,NO
0.8445,NO
1.5004,NO
3.0994,YES
3.3187,YES
3.2607,YES
3.088,YES
1.6031,NO
3.0,YES
1.4214,NO
0.1047,NO
0.7018,NO
0.6959,NO
1.3225,NO
1.0981,NO
0.3346,NO
0.6686,NO
0.2494,NO
0.3872,NO
2.536,YES
0.3324,NO
3.1533,YES
0.7277,NO
0.7467,NO
0.7901,NO
0.6119,NO
1.7272,NO
0.3027,NO
1.0006,NO
0.301,NO
1.4484,NO
2.5567,YES
2.7716,YES
2.4717,YES
2.3023,YES
0.4991,NO
2.13,YES
0.6284,NO
0.6856,NO
0.9511,NO
5.472,YES
1.5863,YES
1.3775,YES
6.3803,YES
2.0973,NO
0.5227,NO
5.4537,YES
0.2883,NO
6.4563,YES
0.2764,NO
1.4623,NO
1.0415,NO
1.2818,NO
0.7208,NO
2.5517,YES
0.5888,NO
3.0639999999999996,YES
2.0406,NO
1.8226,YES
0.7109,NO
1.1755,NO
2.0079,NO
0.8975,NO
6.1472,YES
1.9086,NO
6.401,YES
0.2857,NO
0.2672,NO
3.1049,YES
0.8423,NO
0.8663,NO
3.657,YES
0.9923,NO
0.2201,NO
3.3414,YES
0.251,NO
3.5601,YES
0.2337,NO
0.8582,NO
0.799,NO
0.7826,NO
0.2942,NO
1.5167,NO
0.1755,NO
1.8252,NO
0.8093,NO
0.8140000000000001,NO
0.4299,NO
0.8742,NO
0.9112,NO
0.3857,NO
3.4784,YES
0.8778,NO
3.5651,YES
0.6766,NO
0.5631,NO
2.7543,YES
4.8383,YES
4.5984,YES
3.2877,YES
0.9099,NO
0.4968,NO
2.2575,YES
1.4131,NO
2.9664,YES
2.0536,NO
0.9385,NO
0.5948,NO
1.1068,NO
0.4339,NO
5.4411,YES
0.3177,NO
4.7733,YES
1.1066,NO
4.408,YES
1.6645,NO
2.5925,NO
1.6143,NO
1.6483,NO
2.9805,YES
1.9874,NO
2.5824,YES
0.1636,NO
0.6023,NO
3.2546,YES
0.3129,NO
0.1649,NO
3.0628,YES
0.899,NO
0.153,NO
3.1433,YES
0.6215,NO
3.4811,YES
0.7239,NO
0.7208,NO
0.5069,NO
0.546,NO
0.4117,NO
1.4286,NO
0.1654,NO
1.2933,NO
0.5501,NO
0.9366,NO
1.1782,NO
1.1736,NO
1.3263,NO
1.1306,NO
2.9161,YES
1.8498,NO
3.3352,YES
0.4699,NO
0.6216,NO
1.9204,YES
4.0712,YES
4.2405,YES
2.29,YES
0.5889,NO
0.2268,NO
1.3992,YES
0.7866,NO
2.0815,YES
1.2785,NO
1.2930000000000001,NO
0.9307,NO
1.455,NO
0.5335,NO
4.6739,YES
0.3565,NO
4.6372,YES
0.9693,NO
4.2648,YES
0.8976,NO
1.8496,NO
1.2595,NO
1.0952,NO
1.9628,YES
1.0652,NO
2.1256,YES
2.2027,YES
2.4358,YES
2.0980000000000003,NO
1.6396,NO
1.2484,NO
1.8746,NO
2.7809,YES
2.2119,YES
1.6777,NO
0.9945,NO
2.072,NO
1.5561,NO
1.7904,NO
1.6021,NO
1.9465,NO
2.3873,YES
