50Traced_NONETRACED_SUM_RAW_LSA_92_MAX,Associated
0.2625,NO
0.3085,NO
0.5312,NO
0.3842,NO
0.5003,NO
0.4109,NO
0.4763,NO
0.2746,NO
0.5579999999999999,NO
0.9788,YES
0.6344,NO
0.995,YES
0.2851,NO
0.3921,NO
0.2516,NO
0.5175,NO
0.2707,NO
0.1481,NO
0.6176,NO
0.4157,NO
0.6789,NO
1.0257,YES
0.9936,YES
1.2507,YES
0.3605,YES
0.3453,NO
0.9538,YES
0.5538,NO
0.297,YES
1.2033,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1112,NO
0.6999,YES
0.4216,YES
0.1655,NO
0.2232,NO
0.0981,NO
0.3265,NO
0.2662,NO
0.3459,NO
0.375,NO
1.3722,YES
0.17,NO
0.3193,YES
0.0984,NO
1.3914,YES
0.0781,NO
0.2974,NO
0.4053,NO
0.3916,NO
0.1535,NO
0.1903,NO
0.3303,NO
0.1305,NO
0.3418,NO
0.2467,NO
0.6758,NO
0.4758,NO
0.5085,NO
0.5345,NO
0.4185,NO
0.2137,NO
0.768,NO
1.7446,YES
0.8398,NO
2.042,YES
0.3835,NO
0.3947,NO
0.2574,NO
0.2873,NO
0.365,NO
0.1268,NO
0.6469,NO
0.1795,NO
0.6242,NO
1.9016,YES
1.6523,YES
2.2901,YES
0.5491,YES
0.4512,NO
1.724,YES
0.6624,NO
0.2968,YES
0.5249,YES
0.3356,NO
0.3252,NO
0.3392,NO
0.3313,NO
0.5244,YES
0.4044,YES
0.4495,NO
0.1497,NO
0.4075,NO
0.2293,NO
0.3453,NO
0.3164,NO
0.4638,NO
0.6749,YES
0.2589,NO
0.2476,YES
0.2785,NO
0.7203,YES
0.3458,NO
0.2319,NO
0.2768,NO
0.3225,NO
0.1313,NO
0.4308,NO
0.2521,NO
0.4098,NO
0.2955,NO
0.0615,NO
0.7383,YES
1.8744,YES
1.9119,YES
1.0383,YES
0.2419,NO
0.2476,NO
1.2765,YES
0.1806,NO
1.0939,YES
0.3744,NO
0.3469,NO
0.3919,NO
0.3102,NO
0.217,NO
0.836,YES
0.2865,NO
2.0043,YES
0.2591,NO
2.3857,YES
0.2955,NO
0.4067,NO
0.5549,NO
0.0911,NO
0.5207,YES
0.3776,NO
1.1006,YES
0.3348,NO
0.161,NO
0.9627,NO
1.0494,NO
0.8082,NO
0.7384,NO
0.258,NO
0.2124,NO
0.8362,NO
1.6034,YES
0.7964,NO
2.7066,YES
0.3683,NO
0.5026,NO
0.2377,NO
0.2767,NO
0.4878,NO
0.1453,NO
0.8857,NO
0.2019,NO
1.0226,NO
2.2435,YES
2.64,YES
2.9459,YES
0.5727,YES
0.2226,NO
1.9547,YES
0.6038,NO
0.2312,NO
0.0774,NO
0.4384,YES
1.5746,YES
1.0181,YES
0.7241,YES
0.2359,NO
0.1626,NO
0.7769,YES
0.3453,NO
0.7105,YES
0.3985,NO
0.2925,NO
0.2571,NO
0.2614,NO
0.1614,NO
0.6365,YES
0.1996,NO
0.9882,YES
0.1716,NO
1.5225,YES
0.3133,NO
0.2378,NO
0.5379,NO
0.1032,NO
0.4211,YES
0.3296,NO
0.5978,YES
0.5058,NO
0.2687,NO
0.7423,NO
0.8317,NO
0.5902,NO
0.8285,NO
0.4217,NO
0.3107,NO
0.9470000000000001,NO
1.4732,YES
0.9118,NO
2.3224,YES
0.4522,NO
0.4307,NO
0.3495,NO
0.2667,NO
0.4243,NO
0.1471,NO
0.507,NO
0.2386,NO
0.6626,NO
2.2066,YES
1.7209,YES
2.5112,YES
0.4863,YES
0.3623,NO
2.1637,YES
0.7204,NO
0.3942,NO
0.1431,NO
0.7742,NO
0.7841,NO
0.6469,NO
0.7131,NO
0.3585,NO
0.1602,NO
0.6438,NO
1.8246,YES
0.7907,NO
2.6072,YES
0.2528,NO
0.4298,NO
0.0961,NO
0.2069,NO
0.3722,NO
0.1655,NO
0.5863,NO
0.1309,NO
0.7341,NO
2.4916,YES
2.188,YES
2.8513,YES
0.5965,YES
0.2646,NO
2.3341,YES
0.4804,NO
0.4034,NO
0.4668,NO
0.7838,NO
0.635,NO
0.6886,NO
0.6118,NO
0.4962,NO
0.3556,NO
0.8064,NO
1.3403,YES
0.8293,NO
2.1455,YES
0.4261,NO
0.5785,NO
0.2527,NO
0.5788,NO
0.3213,NO
0.1838,NO
0.7004,NO
0.4502,NO
0.7378,NO
2.0137,YES
2.1089,YES
2.3976,YES
0.5218,YES
0.34600000000000003,NO
1.8853,YES
0.7128,NO
0.1927,NO
0.3162,NO
0.6969,NO
0.6177,NO
0.3494,NO
0.5143,NO
0.3475,NO
0.1723,NO
0.7483,NO
1.3155,YES
0.7531,NO
1.8757,YES
0.3908,NO
0.4157,NO
0.2623,NO
0.4527,NO
0.4055,NO
0.1574,NO
0.5284,NO
0.2784,NO
0.7164,NO
1.3826,YES
1.8488,YES
2.2046,YES
0.4501,YES
0.3626,NO
1.1826,YES
0.6103,NO
0.4685,NO
0.2521,NO
1.3406,YES
0.4613,YES
0.6034,YES
1.6851,YES
0.5703,NO
0.265,NO
2.5807,YES
0.3714,NO
2.7467,YES
0.6198,NO
0.44299999999999995,NO
0.6243,NO
0.3653,NO
0.3632,NO
0.4041,YES
0.2292,NO
0.9632,YES
0.2846,NO
0.6542,YES
0.6357,NO
0.5939,NO
1.0583,NO
0.2126,NO
2.0844,YES
0.813,NO
2.7739,YES
0.4729,NO
0.1547,NO
1.6142,YES
0.2757,NO
0.4976,NO
2.4376,YES
0.3455,NO
0.1097,NO
1.9704,YES
0.2771,NO
2.633,YES
0.1528,NO
0.5056,NO
0.5337,NO
0.2648,NO
0.171,NO
0.3722,NO
0.1398,NO
0.6536,NO
0.1541,NO
0.2637,NO
0.1991,NO
0.2486,NO
0.3767,NO
0.1917,NO
1.7242,YES
0.3359,NO
1.8415,YES
0.6421,NO
0.2008,NO
1.5217,YES
1.9889,YES
1.9071,YES
1.8539,YES
0.4654,NO
0.3404,NO
1.4054,YES
0.5215,NO
1.7958,YES
0.9166,NO
0.2365,NO
0.4204,NO
0.2048,NO
0.3292,NO
1.0823,YES
0.2637,NO
2.1007,YES
0.3442,NO
1.4623,YES
0.7252,NO
1.1317,NO
1.1336,NO
0.1552,NO
0.9001,YES
0.4166,NO
1.6245,YES
0.2535,NO
0.1646,NO
0.6509,YES
0.32,NO
0.3455,NO
0.6681,YES
0.1681,NO
0.153,NO
1.2141,YES
0.1817,NO
1.2732,YES
0.3472,NO
0.2326,NO
0.2482,NO
0.1515,NO
0.1775,NO
0.2354,NO
0.1654,NO
0.6701,NO
0.0902,NO
0.41,NO
0.4915,NO
0.4855,NO
0.5493,NO
0.21600000000000003,NO
0.6673,YES
0.4742,NO
1.2158,YES
0.4131,NO
0.1245,NO
1.1699,YES
1.8089,YES
2.4259,YES
1.3707,YES
0.3926,NO
0.3003,NO
1.4393,YES
0.2834,NO
1.4641,YES
0.2866,NO
0.171,NO
0.4396,NO
0.321,NO
0.2789,NO
0.9081,YES
0.3036,NO
1.8785,YES
0.3081,NO
1.7833,YES
0.2878,NO
0.503,NO
0.5123,NO
0.1021,NO
0.6095,YES
0.22899999999999998,NO
1.3652,YES
0.7514,YES
1.1731,YES
0.4014,NO
0.1548,NO
0.1905,NO
0.5906,NO
1.517,YES
1.3694,YES
0.59,NO
0.2303,NO
0.6474,NO
0.3458,NO
0.2131,NO
0.2885,NO
0.1446,NO
1.5219999999999998,YES
0.2803,NO
0.5891,YES
0.1656,NO
1.5062,YES
0.1917,NO
0.4008,NO
0.2437,NO
0.5015,NO
0.1818,NO
0.5284,NO
0.3608,NO
0.5715,NO
0.5937,NO
0.1758,NO
1.7563,YES
0.3139,YES
0.4264,YES
2.6621,YES
0.7071,NO
0.1442,NO
3.7399,YES
0.1701,NO
4.3022,YES
0.1903,NO
0.5184,NO
0.6698,NO
0.2095,NO
0.3627,NO
0.5147,YES
0.2216,NO
0.6673,YES
0.2764,NO
0.4688,YES
0.233,NO
0.2452,NO
0.7556,NO
0.165,NO
3.4117,YES
0.3741,NO
3.7951,YES
0.8917,NO
0.4695,NO
1.9979,YES
0.7557,YES
0.6781,YES
2.7578,YES
0.9198,NO
0.3916,NO
3.7889,YES
0.6135,NO
4.2143,YES
1.0382,NO
0.621,NO
0.909,NO
0.4835,NO
0.6131,NO
0.8114,YES
0.2745,NO
1.0170000000000001,YES
0.5965,NO
0.9362,YES
0.9623,NO
1.0107,NO
1.8221,NO
0.4203,NO
3.0223,YES
0.9642,NO
4.2426,YES
0.5419,NO
0.2177,NO
1.6504,YES
0.3586,YES
0.3353,YES
1.9926,YES
0.6444,NO
0.1622,NO
3.3573,YES
0.1801,NO
3.4941,YES
0.5426,NO
0.3887,NO
0.6604,NO
0.2239,NO
0.429,NO
0.5135,YES
0.2057,NO
0.8292,YES
0.3256,NO
0.6196,YES
0.5198,NO
0.4899,NO
1.1202,NO
0.2985,NO
2.8307,YES
0.655,NO
3.98,YES
0.7163,NO
0.1832,NO
2.4526,YES
0.4407,YES
0.5593,YES
2.8480000000000003,YES
0.7552,NO
0.215,NO
4.3332,YES
0.319,NO
4.5063,YES
0.2721,NO
0.7454,NO
0.8857,NO
0.3747,NO
0.452,NO
0.5778,YES
0.2401,NO
0.9805,YES
0.3824,NO
0.6715,YES
0.4267,NO
0.2562,NO
0.9442,NO
0.2875,NO
3.1859,YES
0.4996,NO
4.9236,YES
0.3231,NO
0.0905,NO
1.3574,YES
1.827,YES
1.2591,YES
1.6009,YES
0.2892,NO
0.1138,NO
1.6066,YES
0.4801,NO
1.6172,YES
0.6478,NO
0.2488,NO
0.3367,NO
0.2523,NO
0.1698,NO
0.8149,YES
0.2147,NO
1.2855,YES
0.1508,NO
1.7488,YES
0.5209,NO
0.5493,NO
0.9528,NO
0.1414,NO
0.7081,YES
0.4286,NO
1.4662,YES
0.3245,NO
0.10300000000000001,NO
1.297,YES
1.2396,YES
1.2205,YES
1.3511,YES
0.2503,NO
0.1468,NO
1.45,YES
0.2407,NO
1.492,YES
0.2778,NO
0.1763,NO
0.36200000000000004,NO
0.1868,NO
0.1825,NO
0.6902,YES
0.1772,NO
1.4513,YES
0.0995,NO
1.2848,YES
0.2456,NO
0.4165,NO
0.64,NO
0.1348,NO
0.5031,YES
0.2298,NO
1.6279,YES
0.2177,NO
0.273,NO
0.3326,NO
0.4344,NO
0.5161,NO
0.3422,NO
0.3126,NO
0.3616,NO
0.8851,NO
0.2863,NO
0.5556,NO
0.2698,NO
0.8538,YES
