50Traced_NONETRACED_MAX_MULTI_LSA_12_MEDIAN,Associated
0.2262,NO
0.0652,NO
0.1376,NO
0.2323,NO
0.2383,NO
0.2323,NO
0.2173,NO
0.087,NO
0.1689,NO
0.7677,YES
0.1043,NO
0.4567,YES
0.2427,NO
0.282,NO
0.2223,NO
0.1493,NO
0.2804,NO
0.1443,NO
0.1542,NO
0.2179,NO
0.2804,NO
0.3465,YES
0.7677,YES
0.7677,YES
0.7677,YES
0.1805,NO
0.7677,YES
0.2323,NO
1.0,YES
1.0,YES
0.3362,NO
0.2044,NO
0.2165,NO
0.2387,NO
1.0,YES
1.0,YES
0.1893,NO
0.2425,NO
0.1364,NO
0.1939,NO
0.3148,NO
0.3413,NO
0.1953,NO
1.0,YES
0.2044,NO
0.8716,YES
0.1359,NO
1.0,YES
0.1607,NO
0.1939,NO
0.2456,NO
0.2425,NO
0.2425,NO
0.2673,NO
0.2425,NO
0.1865,NO
0.3496,NO
0.1534,NO
0.5722,NO
0.4177,NO
0.31,NO
0.6333,NO
0.3258,NO
0.1316,NO
0.3028,NO
1.0,YES
0.2785,NO
1.0,YES
0.3104,NO
0.3673,NO
0.2728,NO
0.1944,NO
0.36,NO
0.188,NO
0.3844,NO
0.1755,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
0.9153,YES
1.0,YES
0.3356,NO
0.3559,NO
0.2013,NO
0.3559,NO
1.0,YES
1.0,YES
0.2862,NO
0.316,NO
0.2862,NO
0.188,NO
0.3667,NO
0.278,NO
0.3667,NO
0.4268,YES
0.1759,NO
0.904,YES
0.2148,NO
1.0,YES
0.1617,NO
0.2187,NO
0.316,NO
0.316,NO
0.316,NO
0.2479,NO
0.316,NO
0.3559,NO
0.3229,NO
0.2493,NO
0.4224,YES
1.0,YES
1.0,YES
0.6191,YES
0.2784,NO
0.2493,NO
0.4224,YES
0.3816,NO
0.4224,YES
0.254,NO
0.2531,NO
0.3569,NO
0.1934,NO
0.1729,NO
1.0,YES
0.2254,NO
1.0,YES
0.2493,NO
0.6802,YES
0.3118,NO
0.4291,NO
0.3006,NO
0.254,NO
0.3891,YES
0.4382,NO
0.6191,YES
0.2866,NO
0.2866,NO
0.3565,NO
0.4528,NO
0.3132,NO
0.4528,NO
0.3258,NO
0.2866,NO
0.2367,NO
1.0,YES
0.2333,NO
0.6779,YES
0.2062,NO
0.3375,NO
0.1689,NO
0.2866,NO
0.36,NO
0.2498,NO
0.2733,NO
0.2866,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2964,NO
0.9187,YES
0.4528,NO
0.2522,NO
0.174,NO
0.2644,YES
1.0,YES
1.0,YES
0.5253,YES
0.2651,NO
0.174,NO
0.2746,YES
0.3816,NO
0.2359,YES
0.4608,NO
0.3335,NO
0.2571,NO
0.3335,NO
0.1453,NO
1.0,YES
0.1573,NO
0.6162,YES
0.174,NO
0.5238,YES
0.4608,NO
0.4192,NO
0.3496,NO
0.2183,NO
0.3057,YES
0.2619,NO
0.5253,YES
0.32,NO
0.1493,NO
0.4218,NO
0.4329,NO
0.31,NO
0.4218,NO
0.3258,NO
0.1536,NO
0.4218,NO
1.0,YES
0.4218,NO
1.0,YES
0.4018,NO
0.4018,NO
0.2493,NO
0.2328,NO
0.36,NO
0.188,NO
0.3529,NO
0.2256,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3877,NO
1.0,YES
0.3877,NO
0.3496,NO
0.1493,NO
0.5722,NO
0.4329,NO
0.4156,NO
0.6333,NO
0.3258,NO
0.1133,NO
0.3855,NO
1.0,YES
0.3855,NO
1.0,YES
0.3104,NO
0.3673,NO
0.1069,NO
0.204,NO
0.36,NO
0.188,NO
0.4156,NO
0.1656,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3855,NO
0.32,NO
0.1493,NO
0.3406,NO
0.4809,NO
0.3827,NO
0.4809,NO
0.3258,NO
0.1204,NO
0.3138,NO
1.0,YES
0.2964,NO
1.0,YES
0.3649,NO
0.3673,NO
0.3649,NO
0.1944,NO
0.3827,NO
0.188,NO
0.3529,NO
0.1912,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.4809,NO
0.32,NO
0.2173,NO
0.2809,NO
0.4329,NO
0.3847,NO
0.4162,NO
0.3258,NO
0.2173,NO
0.3138,NO
1.0,YES
0.2887,NO
1.0,YES
0.3435,NO
0.3435,NO
0.2131,NO
0.1712,NO
0.3847,NO
0.1964,NO
0.3529,NO
0.2173,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
0.7316,YES
0.3649,NO
0.3133,NO
0.0886,NO
1.0,YES
0.5061,YES
0.2829,YES
1.0,YES
0.4024,NO
0.1358,NO
1.0,YES
0.5358,NO
1.0,YES
0.5358,NO
0.3885,NO
0.3058,NO
0.3885,NO
0.1111,NO
0.3273,YES
0.2682,NO
0.5522,YES
0.308,NO
0.3613,YES
0.5358,NO
0.5358,NO
0.5358,NO
0.5358,NO
1.0,YES
0.578,NO
1.0,YES
0.2115,NO
0.1547,NO
0.7454,YES
0.2764,NO
0.6395,NO
0.9027,YES
0.3518,NO
0.12,NO
0.9027,YES
0.4965,NO
0.9027,YES
0.4965,NO
0.5231,NO
0.4022,NO
0.5231,NO
0.171,NO
0.3163,NO
0.1398,NO
0.6395,NO
0.1451,NO
0.3894,NO
0.4965,NO
0.4965,NO
0.4965,NO
0.4965,NO
0.9027,YES
0.3851,NO
0.7454,YES
0.3014,NO
0.3014,NO
0.5285,YES
0.6693,YES
1.0,YES
0.6693,YES
0.2784,NO
0.3014,NO
0.6149,YES
0.6231,NO
0.6149,YES
0.6231,NO
0.2365,NO
0.3569,NO
0.2048,NO
0.3014,NO
1.0,YES
0.2627,NO
1.0,YES
0.3014,NO
1.0,YES
0.6231,NO
0.6231,NO
0.6231,NO
0.6231,NO
0.6149,YES
0.4832,NO
0.6693,YES
0.3133,NO
0.1646,NO
0.8554,YES
0.44,NO
0.2459,NO
1.0,YES
0.3433,NO
0.153,NO
1.0,YES
0.3096,NO
1.0,YES
0.3773,NO
0.2949,NO
0.2977,NO
0.2898,NO
0.1775,NO
0.3273,NO
0.1654,NO
0.4414,NO
0.1572,NO
0.3073,NO
0.3773,NO
0.3432,NO
0.3901,NO
0.21600000000000003,NO
1.0,YES
0.3584,NO
1.0,YES
0.3229,NO
0.1186,NO
0.5033,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.1186,NO
0.5227,YES
0.1827,NO
0.4491,YES
0.1702,NO
0.3002,NO
0.3002,NO
0.2728,NO
0.1493,NO
1.0,YES
0.1072,NO
0.6276,YES
0.304,NO
1.0,YES
0.0994,NO
0.462,NO
0.4856,NO
0.1827,NO
0.5820000000000001,YES
0.4444,NO
1.0,YES
0.6735,YES
0.6735,YES
0.3634,NO
