50Traced_NONETRACED_MAX_RAW_VSM_68_MEDIAN,Associated
0.1686,NO
0.1687,NO
0.1377,NO
0.2653,NO
0.1508,NO
0.2963,NO
0.1687,NO
0.0679,NO
0.1689,NO
1.0,YES
0.2347,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1687,NO
0.1733,NO
0.1687,NO
0.1453,NO
0.2179,NO
0.1663,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1576,NO
0.4428,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1296,NO
0.3947,YES
1.0,YES
0.1364,NO
0.1231,NO
0.1778,NO
0.1231,NO
0.1797,NO
0.1766,NO
0.1766,NO
0.3715,YES
0.0766,NO
1.0,YES
0.0583,NO
0.3399,YES
0.0412,NO
0.1231,NO
0.1156,NO
0.1235,NO
0.1156,NO
0.1903,NO
0.1231,NO
0.1405,NO
0.0886,NO
0.1534,NO
0.1331,NO
0.2865,NO
0.1512,NO
0.1666,NO
0.1465,NO
0.0623,NO
0.2187,NO
0.4574,YES
0.1603,NO
0.2965,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2143,NO
0.1268,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
0.5256,YES
0.5256,YES
0.5256,YES
0.1659,NO
0.5081,YES
0.141,NO
0.4428,YES
1.0,YES
0.3356,NO
0.1662,NO
0.204,NO
0.204,NO
1.0,YES
1.0,YES
0.1731,NO
0.0952,NO
0.204,NO
0.0887,NO
0.2289,NO
0.2094,NO
0.2183,NO
1.0,YES
0.0927,NO
1.0,YES
0.0577,NO
0.3081,YES
0.044000000000000004,NO
0.1251,NO
0.091,NO
0.11800000000000001,NO
0.1053,NO
0.2201,NO
0.1351,NO
0.204,NO
0.0724,NO
0.1267,NO
0.3354,YES
1.0,YES
0.4216,YES
0.3354,YES
0.1366,NO
0.0303,NO
0.2103,YES
0.1395,NO
0.3354,YES
0.1443,NO
0.2199,NO
0.2199,NO
0.2199,NO
0.1267,NO
0.4216,YES
0.1267,NO
1.0,YES
0.1417,NO
0.4156,YES
0.1335,NO
0.1155,NO
0.1439,NO
0.0494,NO
0.1967,YES
0.2085,NO
0.3354,YES
0.1926,NO
0.1694,NO
0.2524,NO
0.2582,NO
0.2524,NO
0.2524,NO
0.1926,NO
0.1926,NO
0.1458,NO
0.4028,YES
0.2524,NO
0.3374,YES
0.1987,NO
0.1756,NO
0.1689,NO
0.1926,NO
0.2067,NO
0.1694,NO
0.1827,NO
0.2019,NO
0.2067,NO
0.4997,YES
0.4997,YES
0.4997,YES
0.4997,YES
0.2226,NO
0.3648,YES
0.2524,NO
0.1468,NO
0.0774,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1306,NO
0.0604,NO
0.2465,YES
0.2598,NO
1.0,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2564,NO
0.2564,NO
0.2548,NO
0.2548,NO
0.2732,YES
0.2564,NO
1.0,YES
0.1495,NO
0.1669,NO
0.2395,NO
0.2653,NO
0.2395,NO
0.2395,NO
0.1669,NO
0.1536,NO
0.1999,NO
0.4371,YES
0.2395,NO
0.27899999999999997,YES
0.2519,NO
0.2418,NO
0.2418,NO
0.1669,NO
0.1733,NO
0.1669,NO
0.1464,NO
0.2256,NO
0.1506,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
0.2638,YES
0.2395,NO
0.1553,NO
0.1339,NO
0.22399999999999998,NO
0.1967,NO
0.1494,NO
0.2079,NO
0.1339,NO
0.0967,NO
0.2198,NO
0.3865,YES
0.2344,NO
0.3865,YES
0.1331,NO
0.0735,NO
0.0647,NO
0.204,NO
0.1429,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
0.4941,YES
0.3905,YES
0.2213,NO
1.0,YES
0.2213,NO
0.1495,NO
0.1796,NO
0.1953,NO
0.2653,NO
0.2047,NO
0.1823,NO
0.1684,NO
0.1796,NO
0.1751,NO
0.4371,YES
0.2171,NO
0.3235,YES
0.2252,NO
0.2041,NO
0.2034,NO
0.1479,NO
0.2174,NO
0.1796,NO
0.1207,NO
0.1912,NO
0.2174,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2206,NO
0.3444,YES
0.1743,NO
0.1686,NO
0.0714,NO
0.1142,NO
0.2886,NO
0.1508,NO
0.2963,NO
0.0605,NO
0.0647,NO
0.1421,NO
1.0,YES
0.2347,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.0849,NO
0.2184,NO
0.0824,NO
0.1059,NO
0.1702,NO
0.2184,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1576,NO
0.1628,NO
0.153,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.2237,NO
0.1628,NO
1.0,YES
0.2938,NO
1.0,YES
0.2938,NO
0.2516,NO
0.2203,NO
0.2203,NO
0.1628,NO
0.2337,YES
0.153,NO
0.2829,YES
0.2129,NO
0.2157,YES
0.2938,NO
0.2192,NO
0.3025,NO
0.12,NO
0.3653,YES
0.2938,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.2156,NO
0.1535,NO
1.0,YES
0.1827,NO
0.1097,NO
0.5448,YES
0.2742,NO
1.0,YES
0.2742,NO
0.3264,NO
0.3203,NO
0.2875,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.2742,NO
0.1784,NO
0.3767,NO
0.1917,NO
1.0,YES
0.3359,NO
1.0,YES
0.1533,NO
0.0475,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1533,NO
0.1533,NO
0.3189,YES
0.2328,NO
1.0,YES
0.1095,NO
0.2585,NO
0.2585,NO
0.2585,NO
0.1533,NO
1.0,YES
0.0864,NO
1.0,YES
0.1224,NO
1.0,YES
0.2818,NO
0.2192,NO
0.2935,NO
0.1155,NO
0.32899999999999996,YES
0.2113,NO
1.0,YES
0.1636,NO
0.1646,NO
0.4534,YES
0.3036,NO
0.24600000000000002,NO
0.4534,YES
0.1681,NO
0.153,NO
0.4738,YES
0.159,NO
0.493,YES
0.1456,NO
0.2244,NO
0.1542,NO
0.1277,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.1764,NO
0.3901,NO
0.21600000000000003,NO
0.4534,YES
0.3584,NO
0.4534,YES
0.1468,NO
0.0854,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1366,NO
0.0855,NO
0.2465,YES
0.1475,NO
1.0,YES
0.0994,NO
0.171,NO
0.1733,NO
0.1785,NO
0.0855,NO
0.2541,YES
0.0864,NO
1.0,YES
0.1347,NO
1.0,YES
0.1629,NO
0.2192,NO
0.2298,NO
0.0457,NO
0.2732,YES
0.2113,NO
1.0,YES
0.4428,YES
1.0,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1506,NO
1.0,YES
1.0,YES
0.14800000000000002,NO
0.149,NO
0.1636,NO
0.149,NO
0.2274,NO
0.2274,NO
0.2374,NO
1.0,YES
0.11,NO
1.0,YES
0.11,NO
0.2985,YES
0.0922,NO
0.149,NO
0.0927,NO
0.1259,NO
0.1193,NO
0.2177,NO
0.15,NO
0.0996,NO
0.17,NO
0.0672,NO
1.0,YES
0.1154,YES
0.301,YES
1.0,YES
0.1494,NO
0.0695,NO
0.5456,YES
0.1183,NO
1.0,YES
0.0765,NO
0.3042,NO
0.2778,NO
0.2778,NO
0.084,NO
0.1534,YES
0.0908,NO
0.3002,YES
0.1499,NO
0.1969,YES
0.1763,NO
0.1763,NO
0.3023,NO
0.1202,NO
1.0,YES
0.2621,NO
1.0,YES
0.17,NO
0.0474,NO
1.0,YES
0.2214,YES
0.3451,YES
1.0,YES
0.2192,NO
0.1165,NO
0.4186,YES
0.1886,NO
1.0,YES
0.1088,NO
0.2277,NO
0.2193,NO
0.2193,NO
0.0948,NO
0.1534,YES
0.0882,NO
0.2267,YES
0.1968,NO
0.1837,YES
0.2672,NO
0.2672,NO
0.3004,NO
0.2672,NO
1.0,YES
0.2341,NO
1.0,YES
0.17,NO
0.1184,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.2904,NO
1.0,YES
0.2904,NO
0.2099,NO
0.2118,NO
0.1325,NO
0.2034,NO
0.2337,YES
0.1975,NO
0.3422,YES
0.1773,NO
0.2514,YES
0.2904,NO
0.2192,NO
0.3619,NO
0.1715,NO
1.0,YES
0.3259,NO
1.0,YES
0.17,NO
0.077,NO
1.0,YES
0.2626,YES
0.3077,YES
1.0,YES
0.1955,NO
0.0556,NO
1.0,YES
0.2491,NO
1.0,YES
0.2491,NO
0.2859,NO
0.2118,NO
0.1497,NO
0.136,NO
0.1935,YES
0.1016,NO
0.3066,YES
0.1499,NO
0.2147,YES
0.2491,NO
0.1709,NO
0.3135,NO
0.1193,NO
1.0,YES
0.2714,NO
1.0,YES
0.1468,NO
0.0905,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1366,NO
0.0554,NO
0.2465,YES
0.1971,NO
1.0,YES
0.1418,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.2335,NO
0.2335,NO
0.2298,NO
0.145,NO
0.2732,YES
0.2335,NO
1.0,YES
0.1248,NO
0.10300000000000001,NO
0.3313,YES
1.0,YES
1.0,YES
0.3313,YES
0.1366,NO
0.0792,NO
0.2917,YES
0.1836,NO
0.3313,YES
0.1342,NO
0.1448,NO
0.2003,NO
0.1068,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.0892,NO
1.0,YES
0.1677,NO
0.2044,NO
0.2985,NO
0.1348,NO
0.2728,YES
0.2298,NO
0.3313,YES
0.1932,NO
0.1243,NO
0.1588,NO
0.2108,NO
0.1588,NO
0.2195,NO
0.1233,NO
0.1243,NO
0.2592,NO
0.1291,NO
0.1588,NO
0.1052,NO
1.0,YES
1.0,YES
1.0,YES
0.1233,NO
0.0711,NO
0.1243,NO
0.1267,NO
0.1551,NO
0.1191,NO
0.0881,NO
0.1813,NO
0.1548,NO
0.0541,NO
0.1754,NO
0.1642,NO
0.2229,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.1256,NO
0.1256,NO
1.0,YES
1.0,YES
0.0968,NO
0.1519,NO
0.1256,NO
0.1784,NO
0.1661,NO
0.1504,NO
0.1562,NO
1.0,YES
0.0597,NO
1.0,YES
0.0355,NO
0.3735,YES
0.0877,NO
0.1565,NO
0.0478,NO
0.1354,NO
0.0948,NO
0.1407,NO
0.0889,NO
0.1256,NO
0.1248,NO
0.0999,NO
0.3362,YES
1.0,YES
1.0,YES
0.3362,YES
0.1306,NO
0.0999,NO
0.1999,YES
0.1495,NO
0.3362,YES
0.1495,NO
0.2227,NO
0.2227,NO
0.2227,NO
0.051,NO
1.0,YES
0.0999,NO
1.0,YES
0.1039,NO
1.0,YES
0.1495,NO
0.2044,NO
0.1488,NO
0.0845,NO
0.2148,YES
0.1495,NO
0.3362,YES
1.0,YES
1.0,YES
0.3473,NO
0.1555,NO
0.1283,NO
0.1187,NO
1.0,YES
1.0,YES
0.1111,NO
0.1267,NO
0.1736,NO
0.1267,NO
0.1741,NO
0.1373,NO
0.1792,NO
1.0,YES
0.1283,NO
1.0,YES
0.1283,NO
0.3407,YES
0.1017,NO
0.1267,NO
0.1173,NO
0.1266,NO
0.1173,NO
0.192,NO
0.1267,NO
0.1401,NO
0.1552,NO
0.1474,NO
0.1396,NO
0.2168,NO
0.1671,NO
0.1396,NO
0.1552,NO
0.1552,NO
0.1921,NO
0.2119,YES
0.1396,NO
0.1963,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1552,NO
0.1671,NO
0.1658,NO
0.1671,NO
0.2072,NO
0.1519,NO
0.2884,YES
0.2147,YES
0.1688,YES
0.1927,YES
0.1378,NO
0.2147,YES
0.1396,NO
1.0,YES
1.0,YES
0.2823,NO
0.1584,NO
0.065,NO
0.1187,NO
1.0,YES
1.0,YES
0.0947,NO
0.1079,NO
0.1163,NO
0.1095,NO
