50Traced_NONETRACED_MAX_RAW_LSA_87_MEDIAN,Associated
0.1495,NO
0.1548,NO
0.1144,NO
0.2164,NO
0.1453,NO
0.0906,NO
0.1579,NO
0.0679,NO
0.1689,NO
0.4371,YES
0.1423,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1171,NO
0.0706,NO
0.1109,NO
0.0747,NO
0.2179,NO
0.1498,NO
1.0,YES
0.4613,YES
1.0,YES
1.0,YES
0.1573,NO
0.187,YES
0.1423,NO
1.0,YES
1.0,YES
0.3362,NO
0.1659,NO
0.1148,NO
0.1187,NO
1.0,YES
0.3413,YES
0.1659,NO
0.1056,NO
0.1659,NO
0.1156,NO
0.1797,NO
0.1649,NO
0.1551,NO
1.0,YES
0.1138,NO
0.4035,YES
0.0553,NO
1.0,YES
0.1088,NO
0.1212,NO
0.1218,NO
0.1235,NO
0.1156,NO
0.1903,NO
0.1119,NO
0.1659,NO
0.1553,NO
0.1534,NO
0.141,NO
0.2865,NO
0.1512,NO
0.1986,NO
0.1465,NO
0.0623,NO
0.2187,NO
1.0,YES
0.2137,NO
0.5256,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1533,NO
0.1268,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
0.5256,YES
1.0,YES
0.2137,NO
1.0,YES
0.2137,NO
1.0,YES
1.0,YES
0.3356,NO
0.204,NO
0.1507,NO
0.1441,NO
1.0,YES
0.3413,YES
0.204,NO
0.1387,NO
0.204,NO
0.1387,NO
0.2289,NO
0.2183,NO
0.2183,NO
1.0,YES
0.1138,NO
0.4035,YES
0.0577,NO
1.0,YES
0.044000000000000004,NO
0.1251,NO
0.1218,NO
0.11800000000000001,NO
0.1387,NO
0.2201,NO
0.1351,NO
0.204,NO
0.1566,NO
0.0359,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.1661,NO
0.071,NO
1.0,YES
0.1531,NO
1.0,YES
0.1531,NO
0.2165,NO
0.2003,NO
0.1934,NO
0.1088,NO
0.4156,YES
0.0806,NO
0.3609,YES
0.1417,NO
1.0,YES
0.1335,NO
0.1155,NO
0.1439,NO
0.1531,NO
1.0,YES
0.1256,NO
1.0,YES
0.1686,NO
0.1926,NO
0.2688,NO
0.2582,NO
0.2067,NO
0.1701,NO
0.1684,NO
0.1225,NO
0.2524,NO
1.0,YES
0.2524,NO
1.0,YES
0.1987,NO
0.1834,NO
0.1689,NO
0.0988,NO
0.2067,NO
0.0959,NO
0.1082,NO
0.2019,NO
0.2067,NO
1.0,YES
0.4613,YES
1.0,YES
1.0,YES
0.2524,NO
0.3648,YES
0.2524,NO
0.0985,NO
0.1132,NO
0.2378,YES
1.0,YES
0.3316,YES
0.2985,YES
0.1661,NO
0.071,NO
1.0,YES
0.2598,NO
1.0,YES
0.2548,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
0.3316,YES
0.141,NO
0.2829,YES
0.142,NO
0.3316,YES
0.2548,NO
0.2564,NO
0.2548,NO
0.2564,NO
1.0,YES
0.2564,NO
1.0,YES
0.1809,NO
0.1755,NO
0.2381,NO
0.2395,NO
0.1547,NO
0.1997,NO
0.1653,NO
0.1536,NO
0.2395,NO
1.0,YES
0.2395,NO
1.0,YES
0.2519,NO
0.2269,NO
0.2269,NO
0.1809,NO
0.151,NO
0.0959,NO
0.1113,NO
0.2256,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.2395,NO
0.0949,NO
0.1339,NO
0.22399999999999998,NO
0.1967,NO
0.1436,NO
0.2079,NO
0.1339,NO
0.0967,NO
0.2198,NO
0.4856,YES
0.2344,NO
0.3905,YES
0.1331,NO
0.0735,NO
0.0647,NO
0.204,NO
0.151,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
0.4856,YES
0.4941,YES
1.0,YES
0.193,NO
0.4856,YES
0.1892,NO
0.1553,NO
0.1579,NO
0.1953,NO
0.2342,NO
0.2174,NO
0.1986,NO
0.1684,NO
0.1204,NO
0.1751,NO
1.0,YES
0.1828,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.0988,NO
0.2174,NO
0.0959,NO
0.1207,NO
0.1912,NO
0.2174,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2206,NO
1.0,YES
0.1168,NO
0.1553,NO
0.1542,NO
0.10800000000000001,NO
0.2886,NO
0.2184,NO
0.1986,NO
0.1579,NO
0.0623,NO
0.1525,NO
1.0,YES
0.1412,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.0988,NO
0.2184,NO
0.0959,NO
0.0975,NO
0.1702,NO
0.2184,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1526,NO
1.0,YES
0.1277,NO
0.1069,NO
0.1628,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.1475,NO
1.0,YES
0.1059,NO
0.2131,NO
0.2246,NO
0.1474,NO
0.0902,NO
0.2337,YES
0.0875,NO
0.2829,YES
0.2129,NO
0.2328,YES
0.1271,NO
0.1709,NO
0.3025,NO
0.1253,NO
1.0,YES
0.2516,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.2156,NO
0.172,NO
0.4159,YES
0.1827,NO
0.1097,NO
1.0,YES
0.2742,NO
1.0,YES
0.2742,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.2742,NO
0.3794,YES
0.3359,NO
0.3192,YES
0.0798,NO
0.1533,NO
0.3333,YES
0.3605,YES
1.0,YES
0.2213,YES
0.1427,NO
0.0485,NO
0.3605,YES
0.3374,NO
0.3605,YES
0.3374,NO
0.2365,NO
0.2061,NO
0.2048,NO
0.0891,NO
1.0,YES
0.0641,NO
0.3695,YES
0.1533,NO
1.0,YES
0.33,NO
0.2111,NO
0.33,NO
0.3374,NO
0.3605,YES
0.2085,NO
0.3605,YES
0.1636,NO
0.1646,NO
1.0,YES
0.24600000000000002,NO
0.1649,NO
0.4534,YES
0.1681,NO
0.153,NO
1.0,YES
0.2147,NO
1.0,YES
0.1456,NO
0.2244,NO
0.1848,NO
0.1277,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.3036,NO
0.2218,NO
0.2147,NO
0.3901,NO
0.21600000000000003,NO
0.402,YES
0.3584,NO
0.4534,YES
0.0467,NO
0.0854,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.1661,NO
0.071,NO
1.0,YES
0.1475,NO
1.0,YES
0.0994,NO
0.1762,NO
0.1762,NO
0.1785,NO
0.0818,NO
1.0,YES
0.0806,NO
0.2886,YES
0.1347,NO
1.0,YES
0.1175,NO
0.1027,NO
0.0756,NO
0.1175,NO
1.0,YES
0.1027,NO
1.0,YES
0.3626,YES
1.0,YES
0.3634,NO
0.1955,NO
0.1459,NO
0.1506,NO
1.0,YES
0.3693,YES
0.1955,NO
0.149,NO
0.1955,NO
0.149,NO
0.2131,NO
0.1649,NO
0.1446,NO
0.3834,YES
0.1009,NO
0.2419,YES
0.0553,NO
1.0,YES
0.11,NO
0.1398,NO
0.0927,NO
0.1398,NO
0.149,NO
0.2177,NO
0.15,NO
0.1955,NO
0.0839,NO
0.0802,NO
0.4778,YES
1.0,YES
0.2628,YES
1.0,YES
0.1924,NO
0.0711,NO
1.0,YES
0.1475,NO
1.0,YES
0.0879,NO
0.3042,NO
0.23600000000000002,NO
0.23600000000000002,NO
0.0941,NO
0.2337,YES
0.0806,NO
0.3002,YES
0.1208,NO
0.2157,YES
0.1353,NO
0.1426,NO
0.3023,NO
0.1202,NO
1.0,YES
0.2714,NO
1.0,YES
0.1931,NO
0.0802,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.2192,NO
0.1165,NO
1.0,YES
0.3049,NO
1.0,YES
0.3049,NO
0.2277,NO
0.2246,NO
0.1884,NO
0.1931,NO
0.2337,YES
0.0882,NO
0.2829,YES
0.1968,NO
0.2157,YES
0.2134,NO
0.2145,NO
0.3004,NO
0.3049,NO
1.0,YES
0.2616,NO
1.0,YES
0.1342,NO
0.1099,NO
0.526,YES
0.2509,YES
0.1996,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.2419,NO
1.0,YES
0.1022,NO
0.2099,NO
0.2118,NO
0.0923,NO
0.2034,NO
0.1919,YES
0.1975,NO
0.3422,YES
0.1773,NO
0.2514,YES
0.1754,NO
0.2419,NO
0.3619,NO
0.2419,NO
1.0,YES
0.3259,NO
1.0,YES
0.0709,NO
0.077,NO
1.0,YES
0.3077,YES
0.1149,YES
0.508,YES
0.1658,NO
0.0724,NO
1.0,YES
0.2491,NO
1.0,YES
0.2491,NO
0.2859,NO
0.2246,NO
0.1497,NO
0.1047,NO
0.113,YES
0.1016,NO
0.3066,YES
0.0639,NO
0.2626,YES
0.1277,NO
0.1709,NO
0.3135,NO
0.2491,NO
0.321,YES
0.24100000000000002,NO
0.508,YES
0.1151,NO
0.0905,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.1661,NO
0.071,NO
1.0,YES
0.2335,NO
1.0,YES
0.145,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
0.2829,YES
0.1508,NO
0.3658,YES
0.20199999999999999,NO
0.2335,NO
0.1611,NO
0.2335,NO
1.0,YES
0.2335,NO
1.0,YES
0.1566,NO
0.10300000000000001,NO
0.254,YES
