50Traced_NONETRACED_MAX_SINGLE_VSM_36_MAX,Associated
0.1503,NO
0.1091,NO
0.1818,NO
0.2164,NO
0.3369,NO
0.1415,NO
0.2687,NO
0.1058,NO
0.1818,NO
1.0,YES
0.1818,NO
1.0,YES
0.3126,NO
0.3391,NO
0.3391,NO
0.1142,NO
0.2942,NO
0.1308,NO
0.1949,NO
0.2508,NO
0.2553,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1573,NO
1.0,YES
0.1818,NO
1.0,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.2853,NO
1.0,YES
1.0,YES
0.2853,NO
0.21100000000000002,NO
0.2463,NO
0.3066,NO
0.4183,NO
0.4183,NO
0.4183,NO
1.0,YES
0.1702,NO
1.0,YES
0.1126,NO
0.9717,YES
0.1702,NO
0.2082,NO
0.3066,NO
0.2082,NO
0.3066,NO
0.2068,NO
0.2082,NO
0.2751,NO
0.1503,NO
0.3133,NO
0.1901,NO
0.3895,NO
0.3369,NO
0.6773,NO
0.4224,NO
0.1058,NO
0.2187,NO
1.0,YES
0.7077,NO
1.0,YES
0.205,NO
0.2391,NO
0.2136,NO
0.3249,NO
0.3076,NO
0.1308,NO
0.4343,NO
0.2508,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1659,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.6805,NO
0.6805,NO
0.5217,NO
0.5089,NO
1.0,YES
1.0,YES
0.6805,NO
0.4197,NO
0.6805,NO
0.601,NO
0.7376,NO
0.7376,NO
0.7376,NO
1.0,YES
0.6805,NO
1.0,YES
0.6805,NO
0.9717,YES
0.6805,NO
0.4069,NO
0.601,NO
0.4197,NO
0.601,NO
0.5415,NO
0.4197,NO
0.6805,NO
0.1663,NO
0.2059,NO
0.7346,YES
1.0,YES
1.0,YES
0.503,YES
0.0921,NO
0.1663,NO
0.7346,YES
0.3019,NO
0.7346,YES
0.22399999999999998,NO
0.3291,NO
0.3291,NO
0.3291,NO
0.1663,NO
1.0,YES
0.1663,NO
1.0,YES
0.2026,NO
1.0,YES
0.2736,NO
0.457,NO
0.3867,NO
0.2429,NO
0.5192,YES
0.2109,NO
0.7346,YES
0.2719,NO
0.2169,NO
0.3573,NO
0.265,NO
0.3369,NO
0.4167,NO
0.2687,NO
0.2719,NO
0.1627,NO
1.0,YES
0.4354,NO
0.9651,YES
0.2451,NO
0.2451,NO
0.2451,NO
0.2719,NO
0.284,NO
0.2719,NO
0.2672,NO
0.2719,NO
0.2027,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3573,NO
1.0,YES
0.2423,NO
0.1425,NO
0.2183,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.1065,NO
0.1337,NO
1.0,YES
0.6968,NO
1.0,YES
0.5875,NO
0.2252,NO
0.3152,NO
0.2375,NO
0.2264,NO
1.0,YES
0.141,NO
1.0,YES
0.2026,NO
1.0,YES
0.6968,NO
0.6968,NO
0.6968,NO
0.6968,NO
0.7068,YES
0.6968,NO
1.0,YES
0.2332,NO
0.3133,NO
0.4328,NO
0.4328,NO
0.3318,NO
0.3984,NO
0.2177,NO
0.2332,NO
0.4328,NO
1.0,YES
0.4328,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.3249,NO
0.4328,NO
0.2332,NO
0.4328,NO
0.2508,NO
0.4328,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4239,NO
1.0,YES
0.4328,NO
0.1503,NO
0.3133,NO
0.4095,NO
0.3895,NO
0.4374,NO
0.6773,NO
0.4224,NO
0.0967,NO
0.4095,NO
1.0,YES
0.7077,NO
0.5379999999999999,YES
0.1626,NO
0.2391,NO
0.1275,NO
0.3249,NO
0.3349,NO
0.1655,NO
0.4374,NO
0.1709,NO
0.3349,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3496,NO
1.0,YES
0.3939,NO
0.1503,NO
0.3133,NO
0.3095,NO
0.3895,NO
0.3369,NO
0.4023,NO
0.2687,NO
0.1204,NO
0.1951,NO
1.0,YES
0.4203,NO
1.0,YES
0.2641,NO
0.2866,NO
0.2866,NO
0.3249,NO
0.3103,NO
0.1308,NO
0.391,NO
0.2508,NO
0.3103,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3095,NO
1.0,YES
0.2574,NO
0.1503,NO
0.2365,NO
0.1435,NO
0.3335,NO
0.3369,NO
0.2977,NO
0.2687,NO
0.0806,NO
0.1421,NO
1.0,YES
0.311,NO
0.7443,YES
0.2846,NO
0.2846,NO
0.2846,NO
0.2453,NO
0.3335,NO
0.0974,NO
0.3335,NO
0.1867,NO
0.3335,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1375,NO
1.0,YES
0.1943,NO
0.1816,NO
0.2698,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.306,NO
0.1816,NO
1.0,YES
0.7244,NO
1.0,YES
0.196,NO
0.4151,NO
0.2988,NO
0.2988,NO
0.0902,NO
1.0,YES
0.1816,NO
1.0,YES
0.506,NO
1.0,YES
0.4243,NO
0.7244,NO
0.7244,NO
0.7244,NO
1.0,YES
0.7244,NO
1.0,YES
0.1799,NO
0.3044,NO
1.0,YES
0.2646,NO
0.6811,NO
1.0,YES
0.2145,NO
0.134,NO
1.0,YES
0.5079,NO
0.8915,YES
0.1629,NO
0.4151,NO
0.3203,NO
0.2972,NO
0.171,NO
0.5293,NO
0.1398,NO
0.6811,NO
0.1533,NO
0.4971,NO
0.2975,NO
0.5079,NO
0.5719,NO
0.5079,NO
0.8926,YES
0.5388,NO
1.0,YES
0.1537,NO
0.2444,NO
0.982,YES
1.0,YES
1.0,YES
0.8593,YES
0.2564,NO
0.1537,NO
0.982,YES
0.8445,NO
0.982,YES
0.4402,NO
0.4811,NO
0.5221,NO
0.5221,NO
0.2307,NO
1.0,YES
0.1537,NO
1.0,YES
0.2026,NO
1.0,YES
0.8445,NO
0.8445,NO
0.8445,NO
0.8445,NO
0.6941,YES
0.8445,NO
0.982,YES
0.1636,NO
0.3162,NO
1.0,YES
0.5126,NO
0.6479,NO
0.9109,YES
0.2718,NO
0.153,NO
0.9109,YES
0.439,NO
1.0,YES
0.2362,NO
0.2244,NO
0.2235,NO
0.2479,NO
0.1775,NO
0.5126,NO
0.1654,NO
0.6479,NO
0.1704,NO
0.5126,NO
0.439,NO
0.439,NO
0.5872,NO
0.439,NO
0.6364,YES
0.5422,NO
1.0,YES
0.2091,NO
0.2091,NO
0.6136,YES
1.0,YES
1.0,YES
0.4202,YES
0.0585,NO
0.2091,NO
0.6136,YES
0.3019,NO
0.6136,YES
0.22399999999999998,NO
0.7871,NO
0.7871,NO
0.7871,NO
0.1146,NO
1.0,YES
0.2091,NO
1.0,YES
0.2032,NO
1.0,YES
0.2285,NO
0.457,NO
0.4726,NO
0.2029,NO
0.4337,YES
0.1598,NO
0.6136,YES
1.0,YES
1.0,YES
0.4952,NO
0.4952,NO
0.3796,NO
0.4057,NO
0.345,YES
1.0,YES
0.4952,NO
0.3269,NO
0.4952,NO
0.4076,NO
0.6218,NO
0.6218,NO
0.6218,NO
1.0,YES
0.4952,NO
1.0,YES
0.4952,NO
1.0,YES
0.4952,NO
0.3269,NO
0.4076,NO
0.3269,NO
0.4076,NO
0.35,NO
0.3269,NO
0.4952,NO
0.1425,NO
0.3162,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.2984,NO
0.1381,NO
1.0,YES
0.2684,NO
1.0,YES
0.1629,NO
0.4743,NO
0.5147,NO
0.5147,NO
0.0872,NO
1.0,YES
0.0773,NO
1.0,YES
0.2776,NO
1.0,YES
0.3725,NO
0.2684,NO
0.6965,NO
0.3738,NO
0.8926,YES
0.6789,NO
1.0,YES
0.1425,NO
0.2596,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.2984,NO
0.1381,NO
1.0,YES
0.6074,NO
1.0,YES
0.3166,NO
0.3372,NO
0.3659,NO
0.3659,NO
0.0948,NO
1.0,YES
0.0882,NO
1.0,YES
0.2963,NO
1.0,YES
0.6074,NO
0.6074,NO
0.6965,NO
0.6074,NO
0.7249,YES
0.6789,NO
1.0,YES
0.1422,NO
0.3162,NO
1.0,YES
0.5515,YES
0.4228,YES
1.0,YES
0.2984,NO
0.1622,NO
1.0,YES
0.679,NO
1.0,YES
0.1837,NO
0.3206,NO
0.2454,NO
0.2972,NO
0.2034,NO
0.5515,YES
0.1975,NO
0.6151,YES
0.506,NO
0.5515,YES
0.3977,NO
0.679,NO
0.6965,NO
0.679,NO
1.0,YES
0.679,NO
1.0,YES
0.1214,NO
0.3162,NO
1.0,YES
0.5693,YES
0.4724,YES
1.0,YES
0.2874,NO
0.134,NO
1.0,YES
0.2655,NO
1.0,YES
0.1629,NO
0.4151,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.1047,NO
0.5693,YES
0.1016,NO
0.6151,YES
0.506,NO
0.5693,YES
0.2655,NO
0.2655,NO
0.5872,NO
0.3738,NO
1.0,YES
0.5482,NO
1.0,YES
0.1151,NO
0.1923,NO
0.6711,YES
0.9338,YES
1.0,YES
0.4595,YES
0.094,NO
0.0897,NO
0.6711,YES
0.3272,NO
0.6711,YES
0.4755,NO
0.2488,NO
0.3152,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1892,NO
1.0,YES
0.25,NO
0.4755,NO
0.4726,NO
0.4755,NO
0.4743,YES
0.2304,NO
0.6711,YES
0.1425,NO
0.2059,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.1501,NO
0.1337,NO
1.0,YES
0.3019,NO
1.0,YES
0.22399999999999998,NO
0.2096,NO
0.2493,NO
0.1857,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.2026,NO
1.0,YES
0.3725,NO
0.457,NO
0.5265,NO
0.3307,NO
0.7068,YES
0.3812,NO
1.0,YES
0.2769,NO
0.2552,NO
0.36200000000000004,NO
0.3247,NO
0.1436,NO
0.4172,NO
0.4548,NO
0.2552,NO
0.36200000000000004,NO
0.2128,NO
0.3941,NO
0.3073,NO
1.0,YES
1.0,YES
1.0,YES
0.0766,NO
0.4823,NO
0.2552,NO
0.1934,NO
0.248,NO
0.2417,NO
0.2128,NO
0.3073,NO
0.2128,NO
0.3146,NO
0.3219,NO
0.2128,NO
0.6577,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.1333,NO
0.1244,NO
1.0,YES
1.0,YES
0.0968,NO
0.2238,NO
0.1175,NO
0.3252,NO
0.2747,NO
0.2981,NO
0.2981,NO
1.0,YES
0.21600000000000003,NO
1.0,YES
0.1429,NO
1.0,YES
0.21600000000000003,NO
0.1688,NO
0.3252,NO
0.1354,NO
0.3252,NO
0.1495,NO
0.0878,NO
0.0894,NO
0.1105,NO
0.2059,NO
0.7752,YES
1.0,YES
1.0,YES
0.5308,YES
0.1169,NO
0.1036,NO
0.7752,YES
0.3019,NO
0.7752,YES
0.22399999999999998,NO
0.369,NO
0.369,NO
0.369,NO
0.1146,NO
1.0,YES
0.1052,NO
1.0,YES
0.2026,NO
1.0,YES
0.2887,NO
0.457,NO
0.4726,NO
0.2563,NO
0.5479,YES
0.223,NO
0.7752,YES
1.0,YES
1.0,YES
0.3473,NO
0.1555,NO
0.0906,NO
0.245,NO
0.316,YES
1.0,YES
0.245,NO
0.2094,NO
0.1977,NO
0.1058,NO
0.3489,NO
0.3489,NO
0.3489,NO
1.0,YES
0.1603,NO
1.0,YES
0.091,NO
1.0,YES
0.0872,NO
0.1226,NO
0.2094,NO
0.2094,NO
0.2094,NO
0.192,NO
0.2094,NO
0.2295,NO
0.2411,NO
0.3133,NO
0.1901,NO
0.3895,NO
0.3471,NO
0.6773,NO
0.4224,NO
0.2411,NO
0.1921,NO
1.0,YES
0.7077,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.3249,NO
0.3471,NO
0.2411,NO
0.4343,NO
0.2508,NO
0.3471,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1378,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.2823,NO
0.2289,NO
0.1755,NO
0.1631,NO
1.0,YES
1.0,YES
0.2289,NO
0.1102,NO
0.2289,NO
0.1095,NO
0.2636,NO
0.2636,NO
0.2636,NO
1.0,YES
0.2289,NO
1.0,YES
0.2289,NO
1.0,YES
0.2289,NO
0.1688,NO
0.1102,NO
0.1274,NO
0.1102,NO
0.1618,NO
0.1107,NO
0.2289,NO
0.263,NO
0.3133,NO
0.4855,NO
0.3895,NO
0.1992,NO
0.6773,NO
0.4224,NO
0.263,NO
0.2598,NO
1.0,YES
0.7077,NO
1.0,YES
0.3884,NO
0.4072,NO
0.4072,NO
0.3249,NO
0.2942,NO
0.263,NO
0.4343,NO
0.2556,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4855,NO
1.0,YES
0.3939,NO
