50Traced_NONETRACED_SUM_RAW_LSA_22_SUM,Associated
0.07611738492887204,NO
0.008626763916131857,NO
0.14016110910095025,NO
0.10125497514806421,NO
0.04545714231303917,NO
0.07741235169773952,NO
0.10847251052160498,NO
0.022338176762963954,NO
0.06617661061491878,NO
0.4203309782712194,YES
0.03662089847841404,NO
0.30296509302812746,YES
0.08967644874407267,NO
0.0696615947134886,NO
0.07786939879263392,NO
0.034792710098836443,NO
0.0708042124507246,NO
0.06392946239835462,NO
0.02102416636514254,NO
0.07065186341909314,NO
0.04212450724610081,NO
0.47013006798575546,YES
0.4544762049856221,YES
0.1845137209346613,YES
0.36837995848488897,YES
0.09460874864314145,NO
0.4362324084477538,YES
0.041781721924930015,NO
0.25280417436346675,YES
0.1085296414084668,YES
0.1592999561996534,NO
0.1132524613890423,NO
0.0652815600540839,NO
0.07162308849574375,NO
0.45860867246862563,YES
0.1053493553731599,YES
0.08489649787663538,NO
0.038182476052636596,NO
0.048694559235207865,NO
0.015349164936870368,NO
0.06849993334729865,NO
0.09057149930490753,NO
0.10673954028679705,NO
0.29498581249642936,YES
0.07480337453105064,NO
0.40734322332463674,YES
0.05480756412942049,NO
0.4660737750185676,YES
0.07805983508217325,NO
0.04673306545295271,NO
0.09159985526841995,NO
0.039610748224181605,NO
0.044428786349526767,NO
0.06366285159299956,NO
0.06754775189960198,NO
0.0694330711660414,NO
0.08845765649102091,NO
0.03721125097598599,NO
0.19740625773647427,NO
0.12686865609110473,NO
0.08853383100683666,NO
0.14309382795985603,NO
0.14520767077374264,NO
0.0194054579040582,NO
0.16733636761821333,NO
0.48707889775475616,YES
0.09399935251661556,NO
0.27580887813981836,YES
0.10060749176363049,NO
0.1052922244862981,NO
0.09919826322103942,NO
0.09944583039744054,NO
0.125935518272362,NO
0.10119784426120242,NO
0.08588676658223991,NO
0.08826722020148159,NO
0.1309059054293386,NO
0.477404734246158,YES
0.5020662337415018,YES
0.2237245529508103,YES
0.33651996724495825,YES
0.13587629258631523,NO
0.435013616194702,YES
0.12218392336843709,NO
0.25537506427224776,YES
0.07937384547999467,YES
0.16945021043209993,NO
0.10312125078554969,NO
0.08447753803964882,NO
0.10416865037801605,NO
0.33012130791643657,YES
0.11161470929900402,YES
0.1430747843309021,NO
0.062177448534592755,NO
0.10117880063224849,NO
0.042429205309363754,NO
0.06347241530346022,NO
0.07960236902744186,NO
0.08531545771362191,NO
0.14815943326160233,YES
0.05861628992020719,NO
0.26722020148159437,YES
0.046314105615966175,NO
0.32604597132029484,YES
0.07617451581573384,NO
0.08268743691797908,NO
0.10373064691207556,NO
0.05021804955152254,NO
0.04320999409647504,NO
0.09335186913218183,NO
0.08960027422825695,NO
0.12705909238064406,NO
0.048561253832530335,NO
0.021633562491668413,NO
0.14463636190512463,YES
0.3478509264725486,YES
0.41895983698653616,YES
0.15471044162175546,YES
0.07274666260402582,NO
0.0043800346594046954,NO
0.1375521319342614,YES
0.06520538553826817,NO
0.11717544895355261,YES
0.048827864637885396,NO
0.10418769400696996,NO
0.170002475671764,NO
0.13218182856925215,NO
0.05492182590314411,NO
0.28913941840757174,YES
0.030412675439431738,NO
0.3098969739673592,YES
0.07194683018796062,NO
0.6403801108339204,YES
0.03915370112928719,NO
0.14389366037592122,NO
0.10628249319190264,NO
0.010112166974538674,NO
0.1941878844432595,YES
0.10721563101064538,NO
0.12683056883319685,YES
0.13450515130163204,NO
0.04458113538115824,NO
0.20645198148959265,NO
0.1718687513092495,NO
0.0935042181638133,NO
0.18632286568528497,NO
0.14903544019348328,NO
0.067833406333911,NO
0.17036430462188873,NO
0.7188208184951724,YES
0.05516939307954524,NO
0.3555445525699377,YES
0.11523299880025137,NO
0.07396545485707756,NO
0.06870941326579193,NO
0.07600312315514844,NO
0.16828854906591,NO
0.07027099084001448,NO
0.10192150216145188,NO
0.08443945078174095,NO
0.129649025918379,NO
0.699472491477976,YES
0.703205042752947,YES
0.2881491497019672,YES
0.6487212203157433,YES
0.14555045609491346,NO
0.6136999866694597,YES
0.10934851745348592,NO
0.048656471977299984,NO
0.03163146769248347,NO
0.12307897392927197,YES
0.38719506389137515,YES
0.22667631543866995,YES
0.13844718249509627,YES
0.07868827483765305,NO
0.027994134562282193,NO
0.17365885243091922,YES
0.11681362000342785,NO
0.1079583325398488,YES
0.03879187217916247,NO
0.07314657881205842,NO
0.12761135762030815,NO
0.09203785873436042,NO
0.07314657881205842,NO
0.331435318314258,YES
0.06200605587400733,NO
0.32109462779227216,YES
0.06604330521224125,NO
0.464226543010036,YES
0.10622536230504084,NO
0.17725809830321265,NO
0.11203366913599055,NO
0.11298585058368721,NO
0.1501971015596732,YES
0.12500238045361925,NO
0.14288434804136274,YES
0.06610043609910304,NO
0.018872236293348065,NO
0.1845708518215231,NO
0.10039801184513722,NO
0.08350631296299824,NO
0.10500657005198911,NO
0.1306773818818914,NO
0.029784235683951932,NO
0.10515891908362056,NO
0.4112281236312392,YES
0.07975471805907333,NO
0.2831787625449906,YES
0.09201881510540648,NO
0.07998324160652055,NO
0.08714364609319952,NO
0.05219858696273162,NO
0.06192988135819161,NO
0.05575974557711717,NO
0.044885833444421167,NO
0.06929976576336386,NO
0.045723753118394245,NO
0.4975909809373274,YES
0.46161756584334707,YES
0.18045742796747347,YES
0.38430043229037725,YES
0.09923635047894727,NO
0.4518481841899793,YES
0.07316562244101235,NO
0.050694140275370864,NO
0.026223077069566374,NO
0.1716021405038944,NO
0.14949248728837766,NO
0.12286949401077868,NO
0.1752204300051418,NO
0.11028165527222866,NO
0.02285235474472015,NO
0.13930414579802325,NO
0.354325760316886,YES
0.10620631867608692,NO
0.16023309401839614,YES
0.045838014892117834,NO
0.013520976557292758,NO
0.015063510502561366,NO
0.07449867646778771,NO
0.1217268762735427,NO
0.06606234884119518,NO
0.13231513397192968,NO
0.04640932376073584,NO
0.18858905753080304,NO
0.4174363466702215,YES
0.4545714231303918,YES
0.23480794500199956,YES
0.3698082306564339,YES
0.13981832377977946,NO
0.4107710765363448,YES
0.10993886995105787,NO
0.11829902306183465,NO
0.016872655253185046,NO
0.18828435946754013,NO
0.14577897964236064,NO
0.14044676353525928,NO
0.15583401573003752,NO
0.15053988688084402,NO
0.03332635066938355,NO
0.13022033478699702,NO
0.545771362190779,YES
0.0505989221306012,NO
0.3011749919064577,YES
0.11416655557883112,NO
0.07941193273790252,NO
0.07691721734493724,NO
0.029193883186379995,NO
0.14497914722629543,NO
0.0694902020529032,NO
0.08120203385957228,NO
0.08529641408466797,NO
0.16815524366323248,NO
0.5607396545485708,YES
0.5001999581040163,YES
0.21968730361257643,YES
0.41644607796461697,YES
0.14303669707299424,NO
0.41012359315191105,YES
0.09508483936698978,NO
0.10508274456780484,NO
0.0401249262059378,NO
0.1462169831083011,NO
0.15092075945992267,NO
0.09198072784749863,NO
0.11249071623088497,NO
0.15175867913389574,NO
0.04671402182399878,NO
0.09013349583896707,NO
0.49574374892879597,YES
0.028089352707051856,NO
0.2910437813029651,YES
0.1009121898268934,NO
0.07322275332787416,NO
0.07718382815029233,NO
0.08624859553236465,NO
0.12107939288910896,NO
0.09683685323075165,NO
0.05741654129610939,NO
0.11420464283673898,NO
0.13301974824322524,NO
0.5302698482222772,YES
0.5639770714707394,YES
0.23785492563462893,YES
0.38390051608234466,YES
0.12026051684408984,NO
0.48675515606253933,YES
0.06560530174630076,NO
0.1091580811639466,NO
0.09169507341318962,NO
0.842014054198168,YES
0.20565214907352744,YES
0.1923025651768201,YES
0.6700881720020567,YES
0.1706690026851517,NO
0.08558206851897698,NO
0.8694178362628782,YES
0.1266210889147036,NO
0.5371255546456932,YES
0.12233627240006856,NO
0.1182609358039268,NO
0.1496257926910552,NO
0.10755841633181619,NO
0.11727066709832226,NO
0.3118965550075222,YES
0.1135381158233513,NO
0.28597817600121883,YES
0.1610710136923692,NO
0.38923273218944604,YES
0.15926186894174554,NO
0.20302412827788463,NO
0.19729199596275065,NO
0.1118432328464512,NO
0.6629848984022395,YES
0.15025423244653502,NO
0.8138866142332082,YES
0.07169926301155947,NO
0.06522442916722211,NO
0.5185389727866543,YES
0.12045095313362914,NO
0.10479709013349582,NO
0.38399573422711436,YES
0.08792443488031079,NO
0.037420730894479254,NO
0.48132772181066824,YES
0.11119574946201749,NO
0.41496067490621014,YES
0.10483517739140369,NO
0.08032602692769134,NO
0.07339414598845956,NO
0.07430824017824836,NO
0.061168136200034265,NO
0.13759021919216924,NO
0.060139780236521875,NO
0.1849136371426939,NO
0.0557787892060711,NO
0.16712688769972006,NO
0.14376035497324371,NO
0.15830968749404886,NO
0.13701891032355124,NO
0.09361847993753689,NO
0.3627430443145246,YES
0.1642512997276761,NO
0.4031345813258175,YES
0.12029860410199766,NO
0.05155110357829787,NO
0.28260745367637263,YES
0.38369103616385136,YES
0.3756736683742454,YES
0.23031364856887127,YES
0.14019919635885814,NO
0.05568357106130144,NO
0.2324846222696197,YES
0.14172268667517282,NO
0.20395726609662734,YES
0.04905638818533259,NO
0.09973148483174953,NO
0.1425606063491459,NO
0.10832016148997353,NO
0.08200186627563749,NO
0.24552950810306415,YES
0.08322065852868922,NO
0.25093789872598127,YES
0.1346003694464017,NO
0.4767762944906782,YES
0.17790558168764642,NO
0.2180114642646303,NO
0.14983527260954846,NO
0.13839005160823448,NO
0.24720534745101028,YES
0.13547637637828264,NO
0.20117689626935306,YES
0.041000933137818746,NO
0.02176686789434595,NO
0.1669174077812268,YES
0.06608139247014912,NO
0.03092685342118794,NO
0.12237435965797641,YES
0.03589724057816457,NO
0.023176096436937025,NO
0.19435927710384493,YES
0.07148978309306621,NO
0.1892746281731447,YES
0.021424082573175147,NO
0.03206947115842394,NO
0.030127021005122736,NO
0.018910323551255933,NO
0.035706804288625243,NO
0.06423416046161756,NO
0.03949648645045799,NO
0.11626135476376379,NO
0.019329283388242472,NO
0.08792443488031078,NO
0.07008055455047514,NO
0.0841728399763859,NO
0.09769381653367866,NO
0.08550589400316123,NO
0.1696025594637314,YES
0.09476109767477289,NO
0.1510350212336463,YES
0.04105806402468054,NO
0.015558644855363641,NO
0.0708042124507246,YES
0.29247205347451016,YES
0.14844508769591133,YES
0.06292015006379614,YES
0.059739864028489256,NO
0.01493020509988384,NO
0.09765572927577078,YES
0.03683037839690731,NO
0.04244824893831768,YES
0.012130791643655617,NO
0.03719220734703206,NO
0.06520538553826817,NO
0.03761116718401859,NO
0.04056292967187827,NO
0.2770086267639162,YES
0.05208432518900802,NO
0.2621926834377559,YES
0.06910932947382453,NO
0.3483841480832588,YES
0.005503608767686772,NO
0.05463617146883511,NO
0.04549522957094705,NO
0.017558225895526653,NO
0.08141151377806555,YES
0.028222658109729393,NO
0.07727904629506198,YES
0.33333968120965135,YES
0.23145626630610727,YES
0.20605206528156006,NO
0.10883433947172974,NO
0.068976024071147,NO
0.12667821980156538,NO
0.33278741596998723,YES
0.2805507417493478,YES
0.1622136314296052,NO
0.06598617432537945,NO
0.08175429909923634,NO
0.05189388889946868,NO
0.10921521205080842,NO
0.14732151358762927,NO
0.11921311725162348,NO
0.40372493382338936,YES
0.12637352173830244,NO
0.37373121822094424,YES
0.07497476719163604,NO
0.5020281464835938,YES
0.10538744263106777,NO
0.0804783759593228,NO
0.12376454457161357,NO
0.06227266667936242,NO
0.062044143131915225,NO
0.1403515453904896,NO
0.05954942773894993,NO
0.1344289767858163,NO
0.09308525832682676,NO
0.05595018186665651,NO
0.5348022319133134,YES
0.18864618841766487,YES
0.16230884957437489,YES
0.5891146616899315,YES
0.11921311725162348,NO
0.04498105158919084,NO
0.8299213498124202,YES
0.06962350745558073,NO
0.6375997410066462,YES
0.05080840204909448,NO
0.10359734150939802,NO
0.14528384528955837,NO
0.11237645445716135,NO
0.07925958370627105,NO
0.17148787873017082,YES
0.06806192988135819,NO
0.2982041857896441,YES
0.05718801774866218,NO
0.2878444516387043,YES
0.13231513397192968,NO
0.12637352173830244,NO
0.18019081716211838,NO
0.08137342652015767,NO
0.6340385823922606,YES
0.08005941612233627,NO
0.762449772428634,YES
0.1297061568052408,NO
0.06434842223534117,NO
0.473672182971187,YES
0.21365047323417952,YES
0.14286530441240883,YES
0.5093028127439965,YES
0.15137780655481706,NO
0.08282074232065662,NO
0.698634571804003,YES
0.08312544038391957,NO
0.5749842890061129,YES
0.055074174934775566,NO
0.07206109196168421,NO
0.08462988707128032,NO
0.047704290529603316,NO
0.08299213498124203,NO
0.17840071604044866,YES
0.0742701529203405,NO
0.2537944430690713,YES
0.10239759288530022,NO
0.24844318333301593,YES
0.1567861971777342,NO
0.167431585762983,NO
0.18420902287139837,NO
0.09676067871493592,NO
0.6077774180647865,YES
0.09299004018205709,NO
0.6566052827026717,YES
0.056064443640380116,NO
0.07527946525489897,NO
0.9448686941783626,YES
0.24153034602273812,YES
0.2368265696711165,YES
0.7352554702824169,YES
0.11624231113480984,NO
0.05827350459903638,NO
1.0000000000000002,YES
0.05389346993963169,NO
0.6818952219534954,YES
0.07316562244101237,NO
0.07129934680352688,NO
0.15408200186627566,NO
0.10525413722839022,NO
0.08624859553236465,NO
0.33467273523642666,YES
0.08087829216735541,NO
0.3449943821294586,YES
0.06503399287768277,NO
0.4283483460608254,YES
0.12001294966768869,NO
0.161985107882158,NO
0.1569575898383196,NO
0.11384281388661424,NO
0.6268972215345356,YES
0.1212888728076022,NO
0.9559901734874596,YES
0.07145169583515835,NO
0.07324179695682809,NO
0.8613242939574565,YES
0.20721372664774998,YES
0.19898687893965075,YES
0.8111062444059339,YES
0.10868199044009827,NO
0.041172325798404144,NO
0.970787073184666,YES
0.13054407647921387,NO
0.6602616594618269,YES
0.12300279941345621,NO
0.1274970958465845,NO
0.12521186037211252,NO
0.11157662204109614,NO
0.08005941612233627,NO
0.3165812877301899,YES
0.06240597208203996,NO
0.3333968120965132,YES
0.05326503018415189,NO
0.40157300375159494,YES
0.17523947363409573,NO
0.2464816895507608,NO
0.23678848241320863,NO
0.12256479594751576,NO
0.7890156348193711,YES
0.17702957475576545,NO
0.9060958656281541,YES
0.09856982346555959,NO
0.05537887299803851,NO
0.15770029136752298,YES
0.4575612728761593,YES
0.4130753556397707,YES
0.16423225609872216,YES
0.11770867056426274,NO
0.041515111119574954,NO
0.16588905181771438,YES
0.1097293900325646,NO
0.10710136923692179,YES
0.04578088400525604,NO
0.09489440307745044,NO
0.15926186894174554,NO
0.11150044752528043,NO
0.09818895088648093,NO
0.40675287082706485,YES
0.09832225628915846,NO
0.4129610938660471,YES
0.11462360267372551,NO
0.7334272819028393,YES
0.058025937422635246,NO
0.19664451257831694,NO
0.1229266248976405,NO
0.062158404905638814,NO
0.17373502694673498,YES
0.1440460094075527,NO
0.14732151358762927,YES
0.08223038982308468,NO
0.04608558206851898,NO
0.19171221267924818,YES
0.42878634952676586,YES
0.4285578259793187,YES
0.14966387994896307,YES
0.07935480185104073,NO
0.0406962350745558,NO
0.17746757822170595,YES
0.12138409095237188,NO
0.14625507036620897,YES
0.0641389423168479,NO
0.08144960103597342,NO
0.09679876597284379,NO
0.048542210203576394,NO
0.056045400011426175,NO
0.3106587191255166,YES
0.037249338233893856,NO
0.3434137609262821,YES
0.061834663213421945,NO
0.6784673687417874,YES
0.12340271562148883,NO
0.20622345794214547,NO
0.1409609415170155,NO
0.06882367503951553,NO
0.21486926548723123,YES
0.13204852316657464,NO
0.17339224162556416,YES
0.009350421816381335,NO
0.0,NO
0.03785873436041973,NO
0.12521186037211252,NO
0.05615966178514978,NO
0.07657443202376644,NO
0.04134371845898954,NO
0.0014473158004989425,NO
0.13223895945611394,NO
0.02639446973015178,NO
0.03107920245281941,NO
0.01066443221420274,NO
0.17097370074841461,YES
0.3250937898725981,YES
0.33421568814153224,YES
0.04762811601378758,NO
0.038163432423682656,NO
0.03189807849783856,NO
0.06531964731199176,NO
0.047742377787511184,NO
0.09996000837919673,NO
0.036144807754565716,NO
0.050541791243739406,NO
0.028184570851821526,NO
0.02306183466321342,NO
0.05671192702481384,NO
0.035802022433394906,NO
0.10988173906419607,NO
0.24693873664565516,YES
0.24730056559577993,YES
0.08044028870141495,NO
0.06086343813677135,NO
0.03662089847841404,NO
0.03399287768277123,NO
0.1927024813848527,YES
0.21458361105292223,YES
0.05530269848222276,NO
0.020033897659538006,NO
0.041800765553883956,NO
0.03290739083239702,NO
0.048142293995543775,NO
0.04583801489211785,NO
0.022814267486812288,NO
