50Traced_NONETRACED_SUM_SINGLE_LSA_86_MAX,Associated
0.5758,NO
0.8581,NO
0.9094,NO
1.2025,NO
0.7015,NO
1.0509,NO
1.0643,NO
0.4044,NO
0.7548,NO
2.9709,YES
0.8276,NO
2.2582,YES
0.4551,NO
1.0985,NO
0.47,NO
0.4304,NO
0.9334,NO
0.2326,NO
0.8822,NO
0.6919,NO
0.2994,NO
2.8792,YES
3.5307,YES
2.9066,YES
3.353,YES
0.5959,NO
2.5392,YES
1.0752,NO
1.6452,YES
1.2659,YES
1.7892,NO
0.6306,NO
0.5188,NO
1.7592,NO
2.7266,YES
1.4461,YES
1.4303,NO
0.5815,NO
1.3429,NO
0.5288,NO
0.1797,NO
0.6087,NO
0.3837,NO
1.6818,YES
0.5991,NO
1.6947,YES
0.937,NO
2.4847,YES
0.4521,NO
0.688,NO
0.6136,NO
1.0535,NO
0.5169,NO
1.5148,NO
1.1641,NO
1.4116,NO
0.5351,NO
0.6559,NO
1.0232,NO
1.9636,NO
1.1823,NO
1.1448,NO
0.7045,NO
0.2716,NO
1.1678,NO
3.1963,YES
1.2117,NO
2.8145,YES
0.3321,NO
0.9590000000000001,NO
0.4774,NO
0.1919,NO
1.88,NO
0.1268,NO
1.3734,NO
0.2207,NO
1.1414,NO
3.0453,YES
3.7591,YES
3.0484,YES
3.4515,YES
0.9593,NO
2.4408,YES
1.3037,NO
1.8927,YES
1.5706,YES
1.6635,NO
1.1248,NO
0.9249,NO
1.7408,NO
3.3767,YES
1.7982,YES
1.5404,NO
1.1564,NO
1.6277,NO
1.129,NO
0.7421,NO
1.3554,NO
1.0555,NO
1.9634,YES
0.7804,NO
1.9255,YES
1.5199,NO
2.9657,YES
0.6933,NO
1.0413,NO
1.6638,NO
1.3146,NO
1.1224,NO
1.3816,NO
1.4375,NO
2.3252,NO
0.5,NO
0.6877,NO
2.3588,YES
4.5062,YES
4.2011,YES
2.1205,YES
0.2569,NO
0.1619,NO
2.5057,YES
0.5674,NO
2.2533,YES
0.5301,NO
0.239,NO
0.6161,NO
0.5861,NO
0.1276,NO
4.6712,YES
0.3461,NO
4.713,YES
0.5833,NO
4.7161,YES
0.47700000000000004,NO
1.0964,NO
0.9815,NO
0.113,NO
1.9196,YES
1.7004,NO
1.5546,YES
0.9109,NO
0.7087,NO
0.8877,NO
1.1534,NO
0.3968,NO
1.062,NO
1.364,NO
0.7838,NO
0.8088,NO
2.9277,YES
0.9265,NO
2.634,YES
0.4212,NO
1.0146,NO
0.5444,NO
0.6042,NO
0.8308,NO
0.6913,NO
0.6056,NO
1.0332,NO
0.3014,NO
2.8348,YES
3.3676,YES
2.9107,YES
3.2759,YES
0.7916,NO
2.1794,YES
1.1344,NO
0.789,NO
1.0125,NO
1.6114,YES
4.5561,YES
3.8954,YES
1.4806,YES
0.7992,NO
0.1803,NO
2.0852,YES
1.3467,NO
1.7617,YES
0.8789,NO
1.022,NO
1.4885,NO
1.3957,NO
0.2542,NO
4.6674,YES
0.3485,NO
4.2578,YES
0.8394,NO
4.5029,YES
1.1216,NO
2.0591,NO
1.4557,NO
1.052,NO
1.4680000000000002,YES
1.9246,NO
1.2694,YES
0.462,NO
0.6472,NO
0.9385,NO
1.2799,NO
0.4477,NO
1.0713,NO
0.7307,NO
0.2906,NO
1.0363,NO
3.1521,YES
1.2185,NO
2.8164,YES
0.5375,NO
1.1656,NO
0.6469,NO
0.1383,NO
1.0161,NO
0.1326,NO
0.6493,NO
0.2932,NO
0.3168,NO
3.1447,YES
3.6983,YES
3.1566,YES
3.5155,YES
0.8001,NO
2.4417,YES
1.4932,NO
0.6891,NO
0.4988,NO
0.9644,NO
1.7118,NO
0.7848,NO
0.9744,NO
0.8494,NO
0.3062,NO
0.7895,NO
3.0584,YES
0.8537,NO
2.3231,YES
0.2611,NO
0.8878,NO
0.2659,NO
0.204,NO
1.4835,NO
0.1941,NO
0.8152,NO
0.2522,NO
0.7774,NO
3.1514,YES
3.5622,YES
3.3497,YES
3.3376,YES
0.6648,NO
2.2286,YES
0.9871,NO
0.9003,NO
0.9038,NO
1.6513,NO
2.0656,NO
1.296,NO
1.8019,NO
1.3299,NO
0.5797,NO
1.6844,NO
3.8028,YES
1.4558,NO
2.9992,YES
0.4205,NO
1.2716,NO
0.6547,NO
0.5043,NO
1.8371,NO
0.3624,NO
1.5815,NO
0.6484,NO
1.0559,NO
3.6414,YES
4.2753,YES
3.6347,YES
4.0096,YES
1.2332,NO
3.1717,YES
1.8597,NO
0.7302,NO
0.5197,NO
0.8109,NO
2.0112,NO
1.0827,NO
0.823,NO
0.8263,NO
0.4388,NO
0.713,NO
3.6387,YES
0.6076,NO
2.8505,YES
0.2118,NO
0.8959,NO
0.2045,NO
0.134,NO
1.7164,NO
0.2522,NO
1.138,NO
0.3184,NO
0.9873,NO
3.549,YES
4.2156,YES
3.5118,YES
4.0,YES
0.3351,NO
2.6098,YES
0.8313,NO
0.9585,NO
1.1568,NO
5.1995,YES
0.8099,YES
1.0249,YES
5.8974,YES
1.2898,NO
0.5374,NO
5.3867,YES
0.4825,NO
5.39,YES
0.6237,NO
0.5409,NO
1.3698,NO
1.2667,NO
0.3497,NO
1.1205,YES
0.5435,NO
2.7404,YES
1.4046,NO
0.8723,YES
1.0529,NO
0.7532,NO
2.1134,NO
0.2863,NO
5.2778,YES
2.9942,NO
5.2772,YES
0.5359,NO
1.0094,NO
3.0427,YES
1.7578,NO
1.6459,NO
3.195,YES
1.1774,NO
0.2062,NO
3.0454,YES
1.0353,NO
2.8702,YES
0.6504,NO
0.4095,NO
1.0864,NO
1.008,NO
0.171,NO
1.6384,NO
0.2572,NO
2.1812,NO
0.48700000000000004,NO
1.5566,NO
1.2137,NO
1.3799,NO
1.6318,NO
0.7707,NO
2.7266,YES
2.2759,NO
3.1103,YES
0.8711,NO
1.1074,NO
2.9227,YES
5.5335,YES
4.4837,YES
2.4858,YES
0.9966,NO
0.2837,NO
2.9534,YES
2.3852,NO
3.1853,YES
2.3626,NO
0.7616,NO
1.4975,NO
1.0859999999999999,NO
0.2342,NO
5.7312,YES
0.3031,NO
4.8051,YES
0.3815,NO
5.1027,YES
2.4449,NO
3.2874,NO
2.812,NO
2.1817,NO
2.653,YES
2.6098,NO
2.8280000000000003,YES
0.3223,NO
0.4291,NO
2.7668,YES
1.5338,NO
1.482,NO
2.7154,YES
0.2227,NO
0.1928,NO
2.8676,YES
0.6281,NO
3.2305,YES
0.6989,NO
0.2696,NO
0.4744,NO
0.3901,NO
0.1775,NO
1.8612,NO
0.1958,NO
2.6333,NO
0.4795,NO
1.3038,NO
1.1264,NO
0.8515,NO
1.4196,NO
0.5434,NO
2.4631,YES
2.4154,NO
2.5184,YES
0.6869,NO
1.1275,NO
1.6743,YES
4.5259,YES
4.0981,YES
1.4299,YES
0.7446,NO
0.3043,NO
1.9727,YES
1.0761,NO
1.7171,YES
0.9837,NO
0.2031,NO
0.7511,NO
0.6471,NO
0.4863,NO
4.6586,YES
0.5382,NO
4.2692,YES
0.7521,NO
4.6136,YES
0.8107,NO
1.8033,NO
1.0659999999999998,NO
0.7659999999999999,NO
1.4269,YES
1.6949,NO
1.1321,YES
2.142,YES
0.7692,YES
1.1224,NO
0.8204,NO
0.5171,NO
1.06,NO
2.6586,YES
2.1142,YES
0.9019,NO
0.7637,NO
0.9835,NO
1.084,NO
0.7349,NO
1.2446,NO
1.0912,NO
1.7017,YES
0.5368,NO
2.2279,YES
0.7667,NO
2.8225,YES
0.5762,NO
0.7309,NO
1.0178,NO
1.1196,NO
0.7612,NO
1.0188,NO
0.8367,NO
1.3979,NO
0.9934,NO
1.2787,NO
5.8861,YES
1.5437,YES
1.7334,YES
6.5662,YES
1.4406,NO
0.3935,NO
6.2413,YES
1.2781,NO
5.8660000000000005,YES
0.9352,NO
1.0053,NO
2.0478,NO
1.8684,NO
0.2059,NO
1.7618,YES
0.2656,NO
3.5522,YES
1.141,NO
1.4101,YES
1.7756,NO
1.6384,NO
2.7846,NO
0.9205,NO
5.6141,YES
3.8678,NO
6.2079,YES
0.9181,NO
1.0416,NO
4.2969,YES
2.068,YES
1.8201,YES
4.8203,YES
1.2656,NO
0.5435,NO
4.5526,YES
1.4304,NO
4.5878,YES
1.3187,NO
0.363,NO
1.0048,NO
1.0101,NO
0.4604,NO
2.3917,YES
0.4916,NO
3.2095,YES
0.9654,NO
1.7868,YES
1.6508,NO
1.5705,NO
2.3776,NO
0.9491,NO
4.4424,YES
3.1719999999999997,NO
4.5533,YES
0.846,NO
0.9569,NO
4.7549,YES
1.3483,YES
1.3344,YES
5.3581,YES
1.2656,NO
0.4214,NO
4.5839,YES
1.4567,NO
4.6195,YES
0.9371,NO
0.1483,NO
0.9441,NO
0.6341,NO
0.2346,NO
1.5119999999999998,YES
0.3418,NO
2.8249,YES
0.8427,NO
0.9512,YES
1.9427,NO
1.7744,NO
2.9560000000000004,NO
1.2014,NO
4.5572,YES
3.5579,NO
4.7756,YES
0.8864,NO
1.14,NO
5.4712,YES
1.8204,YES
1.9876,YES
5.7958,YES
1.1383,NO
0.3796,NO
5.8508,YES
1.1821,NO
5.47,YES
0.9088,NO
0.8721,NO
1.8033,NO
1.6486,NO
0.1923,NO
2.0689,YES
0.2834,NO
3.6561,YES
0.9731,NO
1.6946,YES
1.7596,NO
1.4744,NO
2.3942,NO
0.8964,NO
4.888999999999999,YES
3.8268,NO
5.4734,YES
0.7275,NO
0.7014,NO
1.6355,YES
4.4004,YES
4.1011,YES
1.4723,YES
0.6241,NO
0.2299,NO
2.169,YES
1.0946,NO
1.5804,YES
1.1105,NO
0.6885,NO
1.1487,NO
1.127,NO
0.1947,NO
4.5296,YES
0.3908,NO
4.3335,YES
0.647,NO
4.7491,YES
0.6957,NO
1.7889,NO
0.9218,NO
0.8593,NO
1.4439,YES
1.2122,NO
1.0647,YES
0.7589,NO
1.0305,NO
3.5498,YES
4.5722,YES
4.3026,YES
3.4957,YES
0.9662,NO
0.2133,NO
3.7194,YES
1.198,NO
3.2799,YES
0.9211,NO
0.3864,NO
1.053,NO
0.9745,NO
0.1825,NO
4.7217,YES
0.3417,NO
5.0359,YES
0.6442,NO
4.6872,YES
1.1528,NO
1.814,NO
1.6998,NO
0.7331,NO
3.1309,YES
2.4942,NO
2.8545,YES
0.3552,NO
0.3112,NO
0.5870000000000001,NO
0.8263,NO
0.6532,NO
0.6809999999999999,NO
0.5263,NO
0.0932,NO
1.1605,NO
0.3264,NO
0.9447,NO
0.2813,NO
2.0276,YES
2.061,YES
2.1142,YES
0.1108,NO
0.5539999999999999,NO
0.0797,NO
1.0282,NO
0.8858,NO
0.8865,NO
0.3023,NO
0.622,NO
0.3894,NO
0.456,NO
0.5823,NO
0.4299,NO
1.0112,NO
1.496,YES
1.2078,YES
0.517,NO
0.5211,NO
0.3554,NO
0.4437,NO
2.573,YES
1.3955,YES
0.3308,NO
0.2349,NO
0.31,NO
0.2682,NO
0.3641,NO
0.7114,NO
0.5868,NO
1.6707,YES
0.3484,NO
1.6804,YES
0.5169,NO
2.5055,YES
0.3567,NO
0.1543,NO
0.4128,NO
