50Traced_NONETRACED_SUM_SINGLE_VSM_10_MAX,Associated
0.2783,NO
0.6241,NO
0.6825,NO
1.1534,NO
0.5226,NO
0.6637,NO
0.4801,NO
0.3725,NO
0.6333,NO
1.8359,YES
0.6006,NO
1.6871,YES
0.4105,NO
0.6569,NO
0.7286,NO
0.3639,NO
1.1885,NO
0.2827,NO
0.8548,NO
0.5893,NO
0.8613,NO
1.9803,YES
1.5246,YES
1.9686,YES
1.7755,YES
0.8315,NO
1.7246,YES
0.7348,NO
2.4302,YES
2.3667,YES
1.2814,NO
0.4464,NO
0.3947,NO
0.6749,NO
1.4959,YES
2.2981,YES
0.6852,NO
0.2574,NO
0.6164,NO
0.1682,NO
0.1797,NO
0.1526,NO
0.2195,NO
1.743,YES
0.4782,NO
2.4344,YES
0.3233,NO
2.3473,YES
0.4962,NO
0.5519,NO
0.3164,NO
0.4808,NO
0.3346,NO
0.8437,NO
0.741,NO
0.5142,NO
0.2702,NO
0.4439,NO
1.203,NO
2.0866,NO
1.0483,NO
0.5649,NO
0.2592,NO
0.2265,NO
0.9363,NO
3.655,YES
0.4477,NO
2.6047,YES
0.2799,NO
0.5923,NO
0.6416,NO
0.5394,NO
1.3963,NO
0.1268,NO
1.3388,NO
0.4583,NO
1.7015,NO
3.8633,YES
3.2366,YES
3.6293,YES
2.8741,YES
1.2133,NO
2.838,YES
0.6901,NO
2.6457,YES
2.9557,YES
1.9933,NO
1.8176,NO
1.4026,NO
2.1867,NO
1.7006,YES
2.5193,YES
2.008,NO
0.5936,NO
1.81,NO
0.573,NO
0.978,NO
1.0248,NO
1.3332,NO
2.2626,YES
1.5452,NO
2.6584,YES
1.642,NO
2.9931,YES
1.2188,NO
1.055,NO
1.1606,NO
0.8385,NO
0.888,NO
1.9878,NO
1.0061,NO
1.4937,NO
0.3261,NO
0.8696,NO
1.3746,YES
4.1232,YES
4.0839,YES
2.1421,YES
0.6443,NO
0.2827,NO
2.1069999999999998,YES
0.4453,NO
1.3379,YES
0.4349,NO
0.6109,NO
0.508,NO
1.2891,NO
0.2998,NO
4.6633,YES
0.4864,NO
4.2036,YES
0.9814,NO
3.8611,YES
1.0395,NO
0.9028,NO
1.0113,NO
0.5382,NO
1.5142,YES
0.8809,NO
1.4009,YES
0.4548,NO
0.7045,NO
1.4240000000000002,NO
1.7022,NO
0.7228,NO
0.8343,NO
0.5746,NO
0.3709,NO
1.1523,NO
3.6416,YES
0.7399,NO
2.6189999999999998,YES
0.5833,NO
0.8654,NO
0.9490000000000001,NO
0.6721,NO
1.2201,NO
0.3078,NO
0.8915,NO
0.7245,NO
1.4064,NO
3.7115,YES
3.0725,YES
3.5342,YES
2.8765,YES
1.4426,NO
2.9259,YES
0.9965,NO
0.0985,NO
0.9329999999999999,NO
0.7832,YES
3.9330000000000003,YES
3.2460000000000004,YES
1.5409,YES
0.586,NO
0.1474,NO
1.5047,YES
1.4469,NO
1.1234,YES
1.2073,NO
0.7248,NO
0.7113,NO
1.4353,NO
0.1949,NO
4.3463,YES
0.2131,NO
3.8039,YES
0.6873,NO
2.9959,YES
1.8269,NO
1.69,NO
1.6725,NO
1.2337,NO
1.1686,YES
1.1094,NO
1.3314,YES
0.5616,NO
0.7119,NO
1.5333,NO
1.5532,NO
0.3524,NO
0.8997,NO
0.5676,NO
0.6565,NO
0.9906,NO
3.3643,YES
0.721,NO
2.7159,YES
0.2519,NO
0.4032,NO
0.3995,NO
0.898,NO
1.1637,NO
0.4365,NO
0.8848,NO
0.6851,NO
1.3589,NO
3.6589,YES
3.0210000000000004,YES
3.3677,YES
2.8629,YES
1.3521,NO
2.9966,YES
0.8271,NO
0.7177,NO
0.758,NO
2.5496,NO
1.6296,NO
0.8564,NO
1.7868,NO
0.716,NO
0.5907,NO
2.0869999999999997,NO
3.2439,YES
1.6316,NO
2.3531,YES
0.3015,NO
0.4795,NO
0.4789,NO
0.9449,NO
1.4658,NO
0.5124,NO
1.4359,NO
0.8169,NO
1.7994,NO
3.5260000000000002,YES
3.0909,YES
3.6572,YES
2.6944,YES
2.2993,NO
3.3698,YES
1.7319,NO
0.532,NO
0.8217,NO
1.3259,NO
1.7103,NO
0.5607,NO
0.997,NO
0.6539,NO
0.5627,NO
1.1896,NO
3.5506,YES
0.8623,NO
2.8485,YES
0.3702,NO
0.7653,NO
0.7372,NO
0.9423,NO
1.2666,NO
0.4137,NO
0.9994,NO
0.7811,NO
1.4233,NO
3.6814,YES
3.134,YES
3.4302,YES
3.0354,YES
1.5048,NO
2.8553,YES
1.1086,NO
0.493,NO
0.5755,NO
1.4169999999999998,NO
1.7908,NO
0.7481,NO
0.6762,NO
0.4547,NO
0.4869,NO
1.0375,NO
3.9109,YES
0.4728,NO
2.8563,YES
0.2118,NO
0.4056,NO
0.4214,NO
0.8618,NO
1.2025,NO
0.3031,NO
1.0356,NO
0.6459,NO
1.675,NO
4.0732,YES
3.3360000000000003,YES
3.7954,YES
3.0811,YES
1.3147,NO
3.1526,YES
0.736,NO
0.8962,NO
0.9576,NO
5.1955,YES
1.0246,YES
0.9945,YES
6.1684,YES
1.4871,NO
0.3449,NO
6.1343,YES
0.3529,NO
5.867000000000001,YES
0.4229,NO
1.1993,NO
0.6498,NO
0.6098,NO
0.5911,NO
1.824,YES
0.5937,NO
1.6704,YES
1.0326,NO
1.3565,YES
0.6917,NO
0.9893,NO
1.2223,NO
1.22,NO
5.3088,YES
3.3125,NO
5.2508,YES
0.5118,NO
0.6531,NO
3.0904,YES
0.2156,NO
0.2218,NO
3.2831,YES
0.5717,NO
0.2004,NO
3.6248,YES
0.69,NO
3.1659,YES
0.3417,NO
1.224,NO
0.4388,NO
0.2692,NO
0.171,NO
0.7074,NO
0.1398,NO
0.537,NO
0.1451,NO
0.32799999999999996,NO
0.909,NO
0.6817,NO
0.5678,NO
1.1164,NO
3.2776,YES
2.5552,NO
2.71,YES
0.5378,NO
1.3265,NO
3.1314,YES
4.5534,YES
3.9016,YES
4.0439,YES
0.9193,NO
0.272,NO
4.5053,YES
2.6,NO
3.2386,YES
1.7056,NO
1.3039,NO
1.2315,NO
1.3543,NO
0.4146,NO
4.7959,YES
0.319,NO
5.157,YES
0.7811,NO
4.4318,YES
3.1992,NO
3.0467,NO
3.1151,NO
2.3685,NO
3.4013,YES
3.2001,NO
3.4737,YES
0.715,NO
0.4632,NO
4.4073,YES
0.4658,NO
0.5820000000000001,NO
4.4575,YES
1.0013,NO
0.153,NO
4.6704,YES
0.7232,NO
4.5094,YES
0.3971,NO
1.0714,NO
0.5032,NO
0.3742,NO
0.3254,NO
1.123,NO
0.2875,NO
1.1322,NO
0.3284,NO
1.1078,NO
1.23,NO
0.9889,NO
1.7038,NO
1.3845,NO
4.2372,YES
3.4251,NO
4.1064,YES
0.1377,NO
0.8609,NO
1.5961,YES
4.3672,YES
3.9429,YES
2.6887,YES
0.6725,NO
0.1817,NO
2.656,YES
1.1085,NO
1.8708,YES
1.0636,NO
0.5135,NO
0.4123,NO
1.0178,NO
0.3375,NO
4.8337,YES
0.2886,NO
4.5004,YES
0.8434,NO
3.9129,YES
1.5602,NO
1.5865,NO
1.5107,NO
1.1558,NO
1.9102,YES
1.5225,NO
2.0623,YES
2.4678,YES
2.8065,YES
1.6101,NO
0.6546,NO
0.6046,NO
1.4701,NO
1.5407,YES
2.3066,YES
1.6792,NO
0.8353,NO
1.7212,NO
0.7526,NO
0.8935,NO
1.1385,NO
0.8817,NO
1.7239,YES
1.0482,NO
2.3479,YES
0.9346,NO
2.2805,YES
0.7456,NO
1.1101,NO
0.7065,NO
1.2254,NO
1.2915,NO
1.8129,NO
1.6944,NO
1.6687,NO
0.7138,NO
1.2774,NO
5.2472,YES
1.7119,YES
1.6592,YES
6.6554,YES
1.5598,NO
0.2273,NO
6.5739,YES
0.4175,NO
6.1825,YES
0.7052,NO
2.253,NO
1.6203,NO
1.6754,NO
0.3533,NO
2.9268,YES
0.4529,NO
2.7902,YES
0.9359999999999999,NO
2.0427,YES
0.9438,NO
1.1658,NO
1.3468,NO
1.5952,NO
5.6667,YES
3.3871,NO
5.7693,YES
0.541,NO
0.7883,NO
4.3111,YES
1.9062,YES
1.5578,YES
5.0667,YES
1.1043,NO
0.1535,NO
5.0256,YES
0.9117,NO
4.8063,YES
0.6873,NO
0.8946,NO
0.4901,NO
0.7456,NO
0.4278,NO
2.5916,YES
0.3906,NO
2.3309,YES
0.8889,NO
1.9209,YES
1.2917,NO
1.5322,NO
1.734,NO
1.2215,NO
4.3063,YES
2.853,NO
4.4235,YES
0.7061,NO
0.8248,NO
4.6777,YES
1.0444,YES
1.0803,YES
5.5829,YES
1.2724,NO
0.3006,NO
5.4094,YES
0.2851,NO
5.1004,YES
0.4212,NO
1.0582,NO
0.4811,NO
0.5288,NO
0.4645,NO
2.3186,YES
0.479,NO
2.301,YES
0.8112,NO
1.8311,YES
0.8381,NO
0.9713,NO
1.3632,NO
1.0691,NO
4.5342,YES
3.09,NO
4.8896,YES
0.7371,NO
0.7464,NO
5.2608,YES
1.0926,YES
1.0713,YES
6.2505,YES
1.2951,NO
0.1757,NO
6.1827,YES
0.3481,NO
5.9233,YES
0.4427,NO
1.192,NO
0.6183,NO
0.6692,NO
0.43200000000000005,NO
1.8904,YES
0.4358,NO
1.7759,YES
0.909,NO
1.4291,YES
0.7333,NO
1.0417,NO
1.288,NO
1.2502,NO
5.3649,YES
3.3274,NO
5.3091,YES
0.2514,NO
0.99,NO
0.8681,YES
4.3578,YES
3.6875,YES
1.7916,YES
0.7093,NO
0.3619,NO
1.6548,YES
1.3785,NO
1.0214,YES
1.4518,NO
0.8283,NO
0.9011,NO
1.4451,NO
0.5486,NO
4.4013,YES
0.4204,NO
4.2829,YES
0.9559,NO
3.7621,YES
2.0286,NO
1.8267,NO
1.8097,NO
1.5515,NO
1.2128,YES
1.3051,NO
1.3966,YES
0.2347,NO
0.8222,NO
1.8823,YES
3.5346,YES
3.5410000000000004,YES
2.9639,YES
0.5552,NO
0.205,NO
2.9858,YES
0.1836,NO
2.1955,YES
0.2522,NO
0.6491,NO
0.2759,NO
0.9520000000000001,NO
0.1825,NO
4.2831,YES
0.2773,NO
4.409,YES
0.5702,NO
3.3826,YES
0.9153,NO
0.8152,NO
0.713,NO
0.5875,NO
2.0711,YES
1.1023,NO
2.3891,YES
0.4089,NO
1.0427,NO
1.4006,NO
0.6932,NO
0.498,NO
1.55,NO
0.7628,NO
0.3407,NO
1.3516,NO
0.4738,NO
1.7781,NO
0.7961,NO
2.1434,YES
2.0944,YES
2.1007,YES
0.3637,NO
1.1232,NO
0.4756,NO
0.9755,NO
0.7392,NO
0.6345,NO
0.6613,NO
0.7275,NO
1.2012,NO
1.0929,NO
