50Traced_NONETRACED_MEDIAN_RAW_LSA_43_SUM,Associated
0.12986780993211863,NO
0.0932475884244373,NO
0.1811361200428725,NO
0.36334405144694537,NO
0.09664165773490534,NO
0.1386209360485888,NO
0.0819935691318328,NO
0.09807073954983923,NO
0.2784923186852447,NO
0.4314040728831726,YES
0.08681672025723473,NO
0.5805644873168989,YES
0.4321186137906396,NO
0.3753126116470168,NO
0.3738835298320829,NO
0.180778849589139,NO
0.128260092890318,NO
0.17488388710253663,NO
0.11593426223651306,NO
0.36602357984994643,NO
0.18167202572347269,NO
0.1334405144694534,YES
0.1204001429081815,YES
0.30975348338692393,YES
0.4055019649874955,YES
0.2901036084315827,NO
0.10468024294390853,YES
0.1920328688817435,NO
0.16827438370846734,YES
0.41336191496963204,YES
0.5773490532332977,NO
0.25884244372990356,NO
0.18185066095033944,NO
0.17541979278313685,NO
0.6818506609503395,YES
0.14773133261879243,YES
0.22043586995355485,NO
0.16541622007859952,NO
0.15201857806359417,NO
0.165773490532333,NO
0.29778492318685246,NO
0.2493747767059665,NO
0.25384065737763484,NO
0.478921043229725,YES
0.11361200428724545,NO
0.1779206859592712,YES
0.037692032868881745,NO
0.583958556627367,YES
0.050375133976420156,NO
0.19328331546981067,NO
0.11414790996784567,NO
0.19739192568774566,NO
0.12004287245444802,NO
0.3167202572347267,NO
0.17667023937120402,NO
0.1568417291889961,NO
0.17077527688460167,NO
0.25794926759556985,NO
0.22418720971775635,NO
0.48856734548052877,NO
0.2468738835298321,NO
0.30367988567345483,NO
0.2384780278670954,NO
0.07163272597356199,NO
0.4062165058949625,NO
0.8033226152197215,YES
0.26312968917470525,NO
0.3367274026438014,YES
0.3565559128260093,NO
0.3640585923544123,NO
0.3583422650946767,NO
0.3195784208645945,NO
0.29099678456591643,NO
0.203286888174348,NO
0.3320828867452662,NO
0.3056448731689889,NO
0.3701321900678814,NO
0.7915326902465167,YES
0.7613433369060381,YES
0.6802429439085389,YES
0.2931404072883173,YES
0.32350839585566277,NO
0.32100750267952843,YES
0.2295462665237585,NO
0.2134690961057521,YES
0.30082172204358704,YES
0.5762772418720973,NO
0.2736691675598428,NO
0.2459807073954984,NO
0.23419078242229371,NO
0.5903894247945697,YES
0.19882100750267956,YES
0.28599499821364777,NO
0.14683815648445878,NO
0.22043586995355485,NO
0.1352268667381208,NO
0.3856734548052876,NO
