50Traced_NONETRACED_MAX_MULTI_VSM_39_MAX,Associated
0.32,NO
0.1819,NO
0.2289,NO
0.4029,NO
0.3069,NO
0.6333,NO
0.2831,NO
0.1334,NO
0.2323,NO
1.0,YES
0.4964,NO
0.5949,YES
0.3555,NO
0.3353,NO
0.3555,NO
0.3282,NO
0.4327,NO
0.318,NO
0.3844,NO
0.2179,NO
0.2323,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.1782,NO
1.0,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.2387,NO
1.0,YES
1.0,YES
0.1893,NO
0.1683,NO
0.2287,NO
0.1443,NO
0.3148,NO
0.2333,NO
0.3148,NO
1.0,YES
0.2278,NO
0.8716,YES
0.1029,NO
0.568,YES
0.1398,NO
0.2425,NO
0.2289,NO
0.2425,NO
0.2425,NO
0.2673,NO
0.2425,NO
0.2287,NO
0.3088,NO
0.1534,NO
0.2487,NO
0.5644,NO
0.3765,NO
0.4016,NO
0.3258,NO
0.0863,NO
0.3753,NO
1.0,YES
0.2785,NO
0.4529,YES
0.205,NO
0.35200000000000004,NO
0.2136,NO
0.3167,NO
0.4175,NO
0.3069,NO
0.3405,NO
0.1755,NO
0.3765,NO
0.965,YES
1.0,YES
0.7613,YES
1.0,YES
0.303,NO
1.0,YES
0.2223,NO
1.0,YES
1.0,YES
0.3356,NO
0.3559,NO
0.3559,NO
0.2528,NO
0.7571,YES
1.0,YES
0.3559,NO
0.2251,NO
0.2528,NO
0.188,NO
0.3845,NO
0.3667,NO
0.3845,NO
1.0,YES
0.2044,NO
0.904,YES
0.2148,NO
0.5838,YES
0.3559,NO
0.316,NO
0.2289,NO
0.316,NO
0.316,NO
0.228,NO
0.316,NO
0.1923,NO
0.3011,NO
0.1652,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.2011,NO
1.0,YES
0.3027,NO
0.4491,YES
0.1443,NO
0.3553,NO
0.3569,NO
0.3553,NO
0.2011,NO
0.4947,YES
0.154,NO
1.0,YES
0.304,NO
1.0,YES
0.254,NO
0.2793,NO
0.4471,NO
0.1856,NO
0.5820000000000001,YES
0.2011,NO
0.4367,YES
0.3071,NO
0.3331,NO
0.4052,NO
0.5644,NO
0.4528,NO
0.4052,NO
0.3258,NO
0.3331,NO
0.4528,NO
1.0,YES
0.3093,NO
0.5949,YES
0.3104,NO
0.35200000000000004,NO
0.3104,NO
0.272,NO
0.3104,NO
0.3011,NO
0.3132,NO
0.2019,NO
0.4528,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3029,NO
1.0,YES
0.2333,NO
0.3011,NO
0.174,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.174,NO
1.0,YES
0.3027,NO
0.4491,YES
0.2419,NO
0.3108,NO
0.3335,NO
0.3108,NO
0.1493,NO
0.594,YES
0.1573,NO
1.0,YES
0.304,NO
1.0,YES
0.4066,NO
0.2656,NO
0.4066,NO
0.4066,NO
0.5820000000000001,YES
0.4066,NO
0.4367,YES
0.3096,NO
0.3096,NO
0.4218,NO
0.3065,NO
0.2813,NO
0.6333,NO
0.3096,NO
0.2988,NO
0.4218,NO
1.0,YES
0.4964,NO
0.4525,YES
0.3104,NO
0.2036,NO
0.2033,NO
0.1479,NO
0.3984,NO
0.2701,NO
0.3844,NO
0.2256,NO
0.1356,NO
1.0,YES
1.0,YES
1.0,YES
0.7607,YES
0.4758,NO
0.7756,YES
0.2383,NO
0.2944,NO
0.1374,NO
0.3271,NO
0.4156,NO
0.3237,NO
0.6333,NO
0.2376,NO
0.1871,NO
0.3263,NO
1.0,YES
0.4964,NO
0.3322,YES
0.3104,NO
0.2568,NO
0.0665,NO
0.3019,NO
0.3984,NO
0.2925,NO
0.4156,NO
0.1309,NO
0.3237,NO
1.0,YES
1.0,YES
1.0,YES
0.7294,YES
0.4758,NO
0.7756,YES
0.2215,NO
0.2762,NO
0.2636,NO
0.3821,NO
0.5077,NO
0.3827,NO
0.6333,NO
0.293,NO
0.2636,NO
0.3821,NO
1.0,YES
0.4964,NO
0.4897,YES
0.3547,NO
0.3166,NO
0.3547,NO
0.2091,NO
0.3984,NO
0.2383,NO
0.3844,NO
0.1912,NO
0.3827,NO
1.0,YES
1.0,YES
1.0,YES
0.8995,YES
0.4758,NO
0.8995,YES
0.2964,NO
0.3071,NO
0.2173,NO
0.2287,NO
0.5644,NO
0.31,NO
0.3083,NO
0.3258,NO
0.2173,NO
