50Traced_NONETRACED_SUM_MULTI_VSM_51_MEDIAN,Associated
0.2396,NO
0.3949,NO
1.4509,NO
1.0887,NO
0.7263,NO
1.1399,NO
0.5795,NO
0.3377,NO
0.7182,NO
2.5413,YES
0.6682,NO
1.4363,YES
0.9754,NO
0.9352,NO
0.3601,NO
0.3918,NO
1.3069,NO
0.8249,NO
0.6227,NO
0.4814,NO
0.7538,NO
2.4057,YES
2.9965,YES
3.3476,YES
2.5725,YES
0.9293,NO
2.5084,YES
0.9873,NO
1.1725,YES
1.4017,YES
1.2526,NO
1.1366,NO
0.6878,NO
1.3964,NO
1.7721,YES
0.7165,YES
1.4568,NO
0.5033,NO
1.1977,NO
0.46299999999999997,NO
0.917,NO
0.6683,NO
0.4719,NO
1.5653,YES
0.9543,NO
1.7405,YES
0.7165,NO
1.0072,YES
0.6931,NO
0.5276,NO
1.0248,NO
0.8496,NO
0.276,NO
1.3076,NO
1.1099,NO
1.3736,NO
0.1515,NO
0.2073,NO
1.2396,NO
1.4347,NO
0.6363,NO
1.3117,NO
0.2826,NO
0.23199999999999998,NO
0.9322,NO
3.1519,YES
0.7767,NO
2.2182,YES
0.7864,NO
1.1579,NO
0.4959,NO
0.2504,NO
0.9037,NO
0.6737,NO
0.7905,NO
0.424,NO
0.8977,NO
2.7004,YES
3.7189,YES
3.583,YES
3.1379,YES
0.8841,NO
2.31,YES
1.0148,NO
1.712,YES
1.4729,YES
1.5015,NO
1.4405,NO
0.8386,NO
1.3205,NO
2.0958,YES
1.4182,YES
1.4556,NO
0.8497,NO
1.266,NO
0.755,NO
0.9797,NO
0.9641,NO
0.6103,NO
2.3506,YES
1.2135,NO
2.4647,YES
0.898,NO
1.5674,YES
0.6547,NO
0.792,NO
1.4012,NO
1.2937,NO
0.5644,NO
1.2563,NO
1.1273,NO
1.4491,NO
0.4873,NO
0.2258,NO
2.1106,YES
3.4721,YES
3.7192,YES
2.8739,YES
1.1012,NO
0.2567,NO
2.6826,YES
0.7719,NO
2.5839,YES
0.5779,NO
1.5303,NO
1.8831,NO
0.6726,NO
0.2105,NO
3.8135,YES
0.6244,NO
3.3368,YES
0.5459,NO
3.4352,YES
0.698,NO
1.6513,NO
1.2158,NO
0.5749,NO
2.3416,YES
1.4255,NO
2.6682,YES
0.1544,NO
0.5131,NO
1.1887,NO
1.9437,NO
1.1171,NO
1.4149,NO
0.6615,NO
0.311,NO
0.8073,NO
3.2034,YES
0.8913,NO
2.2587,YES
1.0844,NO
1.3682,NO
0.5687,NO
0.5306,NO
1.3231,NO
1.0371,NO
1.022,NO
0.6749,NO
0.9248,NO
2.7675,YES
3.8413,YES
3.6205,YES
3.1861,YES
0.8664,NO
2.5052,YES
1.0916,NO
0.3204,NO
0.304,NO
1.5737,YES
3.1397,YES
3.0864,YES
2.1299,YES
0.8649,NO
0.2529,NO
1.7941,YES
1.7239,NO
1.7087,YES
1.3348,NO
1.4597,NO
2.0093,NO
0.8202,NO
0.2246,NO
3.1839,YES
0.6695,NO
2.7310000000000003,YES
0.4416,NO
3.1251,YES
1.6028,NO
2.6743,NO
2.1572,NO
1.7848,NO
1.5972,YES
1.8219999999999998,NO
1.7671,YES
0.7642,NO
0.8147,NO
2.1719,NO
1.4507,NO
1.0043,NO
2.1198,NO
1.1765,NO
0.8357,NO
1.8669,NO
3.1841,YES
1.5956,NO
1.8559999999999999,YES
0.9111,NO
1.0471,NO
0.4054,NO
1.2034,NO
1.6457,NO
1.6745,NO
1.1348,NO
1.0194,NO
1.1508,NO
2.8376,YES
3.801,YES
4.0441,YES
3.0048,YES
1.9652,NO
3.0904,YES
1.9927,NO
0.3106,NO
0.5216,NO
1.7018,NO
1.6021,NO
0.9679,NO
1.5297,NO
0.6709999999999999,NO
0.3623,NO
1.1549,NO
3.1694,YES
1.2472,NO
2.0669,YES
0.9701,NO
1.2426,NO
0.4327,NO
0.5158,NO
1.3530000000000002,NO
1.0014,NO
1.0739,NO
0.6938,NO
1.05,NO
2.6739,YES
3.6401,YES
3.8369999999999997,YES
2.9946,YES
1.2245,NO
2.528,YES
1.3151,NO
0.8094,NO
0.7943,NO
1.6876,NO
2.1253,NO
1.193,NO
1.9945,NO
1.149,NO
0.8809,NO
1.6134,NO
3.1817,YES
1.3918,NO
2.2343,YES
0.9296,NO
1.1796,NO
0.3992,NO
1.166,NO
1.6317,NO
1.5672,NO
1.1289,NO
0.9387,NO
1.1988,NO
2.6624,YES
3.9867,YES
3.5471,YES
3.1184,YES
1.4169,NO
2.8341,YES
1.7859,NO
0.2491,NO
0.3065,NO
0.7938,NO
1.455,NO
0.6515,NO
1.0282,NO
0.3597,NO
0.3731,NO
0.701,NO
2.807,YES
0.6889,NO
1.9659,YES
0.5193,NO
0.9229,NO
0.2883,NO
0.4749,NO
0.9738,NO
0.7912,NO
0.8276,NO
0.4938,NO
0.9374,NO
2.1976,YES
3.0456,YES
2.8729,YES
2.6812,YES
0.6774,NO
2.0118,YES
0.8595,NO
0.8566,NO
0.5825,NO
3.7716,YES
1.7729,YES
1.6604,YES
4.236000000000001,YES
1.5331,NO
0.4127,NO
4.8398,YES
1.3628,NO
4.2977,YES
0.8517,NO
1.3859,NO
1.6842,NO
0.7632,NO
0.5571,NO
2.17,YES
0.7959999999999999,NO
2.0544,YES
0.8401,NO
1.9504,YES
1.0452,NO
2.1,NO
2.5074,NO
0.941,NO
4.1604,YES
2.3191,NO
4.6372,YES
0.7117,NO
0.5627,NO
2.9463,YES
1.2781,NO
1.5259,NO
3.2213,YES
0.7951,NO
0.5689,NO
3.1211,YES
1.3433,NO
3.2417,YES
0.9281,NO
1.0568,NO
1.1156,NO
0.6098,NO
0.7479,NO
1.3636,NO
0.5676,NO
1.2285,NO
0.6473,NO
1.0655,NO
1.3251,NO
2.1489,NO
2.7037,NO
0.9236,NO
2.8669,YES
2.6397,NO
2.9760000000000004,YES
0.5557,NO
0.1812,NO
2.3287,YES
3.8231,YES
3.9777,YES
3.5144,YES
1.2327,NO
0.5458,NO
3.3149,YES
1.5317,NO
3.2583,YES
1.2877,NO
1.0095,NO
2.2466,NO
0.8131,NO
0.6879,NO
3.6921,YES
0.8743,NO
4.0591,YES
0.8457,NO
3.9816,YES
1.4337,NO
2.3299,NO
1.9421,NO
0.9977,NO
3.1338,YES
1.6888,NO
3.1227,YES
0.3778,NO
0.2917,NO
1.8293,YES
0.31,NO
0.6061,NO
2.0594,YES
0.3695,NO
0.2331,NO
2.1042,YES
0.5642,NO
2.2064,YES
0.4015,NO
0.6026,NO
0.813,NO
0.5688,NO
0.2404,NO
0.2106,NO
0.1654,NO
0.5234,NO
0.2966,NO
0.4424,NO
0.4623,NO
0.917,NO
1.3883,NO
0.2582,NO
2.0180000000000002,YES
1.3753,NO
1.8776,YES
0.6383,NO
0.326,NO
1.7957,YES
3.2916,YES
3.5001,YES
2.4049,YES
1.0094,NO
0.4482,NO
2.2377,YES
1.0157,NO
2.2749,YES
0.6679999999999999,NO
1.3045,NO
1.7325,NO
0.61,NO
0.4506,NO
3.6805,YES
0.8399,NO
3.2689,YES
0.6327,NO
3.5614,YES
0.6591,NO
1.5995,NO
1.3663,NO
0.7539,NO
2.0466,YES
1.4739,NO
2.1818,YES
1.9076,YES
1.024,YES
0.9535,NO
0.8014,NO
0.3232,NO
0.4513,NO
1.4772,YES
1.5606,YES
0.6990000000000001,NO
0.3299,NO
0.4239,NO
0.3607,NO
0.7082,NO
0.7428,NO
0.4075,NO
1.8714,YES
0.6622,NO
1.9632,YES
0.1923,NO
1.1068,YES
0.3874,NO
0.1474,NO
0.5635,NO
0.2719,NO
0.2064,NO
0.3761,NO
0.6378,NO
0.6078,NO
0.8418,NO
0.5961,NO
4.9264,YES
1.8477,YES
2.3696,YES
5.3375,YES
1.2171,NO
0.5994,NO
5.7887,YES
1.7379,NO
5.6454,YES
1.0474,NO
1.5992,NO
1.6855,NO
0.7705,NO
0.763,NO
2.5789999999999997,YES
0.6707,NO
2.3195,YES
0.9814,NO
1.8365,YES
1.5373,NO
2.7801,NO
3.6944,NO
1.0928,NO
4.9809,YES
3.5122,NO
5.5416,YES
1.1126,NO
0.9273,NO
4.4065,YES
1.9338,YES
1.7362,YES
4.9193,YES
1.8603,NO
0.7847,NO
5.307,YES
1.7721,NO
4.8709,YES
1.1805,NO
1.2679,NO
1.5859999999999999,NO
0.7197,NO
0.9961,NO
1.9392,YES
1.1516,NO
2.1823,YES
1.1520000000000001,NO
1.8758,YES
1.4273,NO
2.6751,NO
3.1686,NO
1.2185,NO
4.6607,YES
2.9708,NO
5.0338,YES
1.1568,NO
0.6045,NO
5.379,YES
1.9466,YES
2.1371,YES
5.5943,YES
1.5163,NO
0.759,NO
6.1471,YES
1.8346,NO
5.7888,YES
1.0575,NO
1.7033,NO
1.6795,NO
0.7557,NO
