50Traced_NONETRACED_MAX_RAW_VSM_42_MAX,Associated
0.1548,NO
0.1548,NO
0.1144,NO
0.2653,NO
0.1508,NO
0.0906,NO
0.1579,NO
0.1171,NO
0.1689,NO
0.4371,YES
0.1406,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1548,NO
0.0949,NO
0.1171,NO
0.1059,NO
0.2179,NO
0.1498,NO
0.4096,YES
0.4613,YES
1.0,YES
1.0,YES
0.1573,NO
1.0,YES
0.1205,NO
1.0,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1344,NO
0.1405,NO
1.0,YES
1.0,YES
0.1364,NO
0.1056,NO
0.1778,NO
0.1058,NO
0.1835,NO
0.1526,NO
0.1766,NO
1.0,YES
0.1344,NO
1.0,YES
0.1088,NO
1.0,YES
0.1344,NO
0.1212,NO
0.106,NO
0.1235,NO
0.0802,NO
0.1903,NO
0.1119,NO
0.1405,NO
0.092,NO
0.1534,NO
0.1452,NO
0.2865,NO
0.1616,NO
0.1666,NO
0.1731,NO
0.0544,NO
0.2187,NO
0.5081,YES
0.1694,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1616,NO
0.1731,NO
0.1947,NO
0.1755,NO
0.2202,NO
0.4465,YES
0.5081,YES
1.0,YES
1.0,YES
0.1659,NO
1.0,YES
0.1452,NO
1.0,YES
1.0,YES
0.3356,NO
0.204,NO
0.204,NO
0.204,NO
1.0,YES
1.0,YES
0.1731,NO
0.0952,NO
0.204,NO
0.1387,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.204,NO
1.0,YES
0.0577,NO
1.0,YES
0.204,NO
0.1251,NO
0.106,NO
0.11800000000000001,NO
0.1387,NO
0.2201,NO
0.1351,NO
0.1501,NO
0.1508,NO
0.1508,NO
0.3354,YES
1.0,YES
1.0,YES
0.3354,YES
0.1548,NO
0.1088,NO
0.2103,YES
0.1395,NO
0.3354,YES
0.1443,NO
0.2165,NO
0.1934,NO
0.2199,NO
0.1508,NO
1.0,YES
0.1088,NO
1.0,YES
0.1417,NO
1.0,YES
0.1516,NO
0.2044,NO
0.1439,NO
0.1335,NO
0.2062,YES
0.1256,NO
0.2062,YES
0.1926,NO
0.1926,NO
0.2524,NO
0.2653,NO
0.2524,NO
0.2524,NO
0.1926,NO
0.1694,NO
0.2252,NO
0.485,YES
0.2524,NO
1.0,YES
0.1987,NO
0.1834,NO
0.1844,NO
0.1926,NO
0.2524,NO
0.1694,NO
0.2067,NO
0.2019,NO
0.2524,NO
0.485,YES
0.485,YES
1.0,YES
1.0,YES
0.2226,NO
1.0,YES
0.1576,NO
0.1132,NO
0.1132,NO
0.2886,YES
0.3647,YES
0.2955,YES
0.2886,YES
0.1132,NO
0.0846,NO
0.2068,YES
0.2598,NO
0.2886,YES
0.2564,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
0.3316,YES
0.141,NO
0.3316,YES
0.142,NO
0.2955,YES
0.2049,NO
0.2564,NO
0.2564,NO
0.1032,NO
0.1461,YES
0.2564,NO
0.1326,YES
0.1809,NO
0.1809,NO
0.2395,NO
0.2395,NO
0.2395,NO
0.2395,NO
0.1809,NO
0.1809,NO
0.1999,NO
1.0,YES
0.2395,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.1809,NO
0.2395,NO
0.1809,NO
0.1506,NO
0.2256,NO
0.2395,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
0.2462,YES
0.1934,NO
0.0949,NO
0.1339,NO
0.22399999999999998,NO
0.1967,NO
0.1436,NO
0.2079,NO
0.1339,NO
0.0967,NO
0.2198,NO
0.4856,YES
0.2344,NO
0.4856,YES
0.1331,NO
0.0822,NO
0.0647,NO
0.204,NO
0.1429,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
0.4042,YES
0.4856,YES
0.4941,YES
0.3905,YES
0.193,NO
0.4856,YES
0.1726,NO
0.1796,NO
0.1796,NO
0.2664,NO
0.2664,NO
0.2664,NO
0.2664,NO
0.1796,NO
0.1796,NO
0.2252,NO
1.0,YES
0.2664,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2085,NO
0.1796,NO
0.2664,NO
0.1796,NO
0.1843,NO
0.1912,NO
0.2664,NO
0.4373,YES
1.0,YES
1.0,YES
1.0,YES
0.2206,NO
1.0,YES
0.1576,NO
0.1348,NO
0.1348,NO
0.2085,NO
0.2886,NO
0.2085,NO
0.2085,NO
0.1579,NO
0.0623,NO
0.1421,NO
1.0,YES
0.2085,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1542,NO
0.2085,NO
0.1542,NO
0.1059,NO
0.1702,NO
0.2085,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1375,NO
1.0,YES
0.1006,NO
0.1741,NO
0.1628,NO
1.0,YES
0.27899999999999997,YES
0.27899999999999997,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.106,NO
1.0,YES
0.1059,NO
0.2131,NO
0.179,NO
0.1474,NO
0.1628,NO
0.27899999999999997,YES
0.1494,NO
0.2598,YES
0.2129,NO
0.27899999999999997,YES
0.1271,NO
0.1709,NO
0.3025,NO
0.1202,NO
1.0,YES
0.2516,NO
1.0,YES
0.1799,NO
0.1547,NO
0.3985,YES
0.2156,NO
0.172,NO
0.4159,YES
0.1827,NO
0.1097,NO
0.5448,YES
0.191,NO
1.0,YES
0.2742,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.2742,NO
0.3803,YES
0.3359,NO
0.3985,YES
0.1768,NO
0.1768,NO
0.3605,YES
0.3605,YES
0.3605,YES
0.3605,YES
0.1768,NO
0.1768,NO
0.2799,YES
0.2328,NO
0.3605,YES
0.33,NO
0.2414,NO
0.2061,NO
0.2585,NO
0.1768,NO
1.0,YES
0.1768,NO
1.0,YES
0.1768,NO
1.0,YES
0.2397,NO
0.2111,NO
0.33,NO
0.33,NO
0.3333,YES
0.33,NO
0.3333,YES
0.1636,NO
0.1646,NO
0.4534,YES
0.1762,NO
0.1649,NO
0.4534,YES
0.1681,NO
0.153,NO
0.4738,YES
0.2147,NO
0.493,YES
0.2848,NO
0.2516,NO
0.1542,NO
0.171,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.2147,NO
0.3901,NO
0.2848,NO
1.0,YES
0.3584,NO
1.0,YES
0.0855,NO
0.0855,NO
0.1997,YES
0.2103,YES
0.2103,YES
0.1484,YES
0.0855,NO
0.0303,NO
0.1204,YES
0.1152,NO
0.1484,YES
0.1027,NO
0.1762,NO
0.1733,NO
0.1785,NO
0.0855,NO
1.0,YES
0.0854,NO
1.0,YES
0.1347,NO
1.0,YES
0.0328,NO
0.1027,NO
0.1027,NO
0.0525,NO
0.0672,YES
0.1027,NO
0.0637,YES
0.3626,YES
0.3626,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1506,NO
0.3626,YES
0.3693,YES
0.14800000000000002,NO
0.0758,NO
0.1517,NO
0.149,NO
0.2374,NO
0.16,NO
0.2274,NO
0.3626,YES
0.11,NO
0.3626,YES
0.0323,NO
0.3626,YES
0.11,NO
0.102,NO
0.0927,NO
0.1398,NO
0.149,NO
0.2177,NO
0.15,NO
0.0996,NO
0.1741,NO
0.077,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.0868,NO
0.0677,NO
1.0,YES
0.1763,NO
1.0,YES
0.1763,NO
0.3042,NO
0.1867,NO
0.2778,NO
0.084,NO
1.0,YES
0.0773,NO
0.3002,YES
0.1481,NO
1.0,YES
0.1629,NO
0.2192,NO
0.3023,NO
0.1177,NO
0.4778,YES
0.2621,NO
0.4778,YES
0.1931,NO
0.1931,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2192,NO
0.1931,NO
1.0,YES
0.2145,NO
1.0,YES
0.3049,NO
0.2277,NO
0.179,NO
0.2193,NO
0.1931,NO
1.0,YES
0.1931,NO
0.2829,YES
0.1968,NO
1.0,YES
0.2134,NO
0.2192,NO
0.3004,NO
0.3049,NO
1.0,YES
0.2341,NO
1.0,YES
0.1467,NO
0.1099,NO
1.0,YES
0.2509,YES
0.2509,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.2419,NO
1.0,YES
0.2904,NO
0.2516,NO
0.179,NO
0.1325,NO
0.2034,NO
0.2509,YES
0.1975,NO
0.3422,YES
0.1773,NO
0.2514,YES
0.1754,NO
0.2419,NO
0.3619,NO
0.2904,NO
1.0,YES
0.3259,NO
1.0,YES
0.1468,NO
0.0732,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1494,NO
0.0556,NO
0.5229,YES
0.1664,NO
1.0,YES
0.1664,NO
0.2859,NO
0.1489,NO
0.2466,NO
0.1047,NO
1.0,YES
0.1016,NO
0.3066,YES
0.1499,NO
1.0,YES
0.1629,NO
0.2192,NO
0.3135,NO
0.1165,NO
1.0,YES
0.24100000000000002,NO
1.0,YES
0.1248,NO
0.1018,NO
0.2475,YES
1.0,YES
1.0,YES
0.2475,YES
0.1548,NO
0.1018,NO
0.2037,YES
0.2335,NO
0.2475,YES
0.2335,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.20199999999999999,NO
0.2335,NO
0.2335,NO
0.20199999999999999,NO
0.152,YES
0.2335,NO
0.1207,YES
0.1468,NO
0.10300000000000001,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1548,NO
0.0792,NO
0.2917,YES
0.1836,NO
1.0,YES
0.1342,NO
0.1448,NO
0.1036,NO
0.1068,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1481,NO
1.0,YES
0.1677,NO
0.2192,NO
0.2985,NO
0.1348,NO
0.2732,YES
0.2298,NO
0.2418,YES
0.1233,NO
0.1233,NO
0.1381,NO
0.2108,NO
0.14800000000000002,NO
0.0957,NO
0.1233,NO
0.0435,NO
0.2592,NO
0.1443,NO
0.1766,NO
0.1443,NO
0.4225,YES
0.3368,YES
0.3938,YES
0.1233,NO
0.14800000000000002,NO
0.1196,NO
0.0717,NO
0.1551,NO
0.14800000000000002,NO
0.1443,NO
0.1443,NO
0.1443,NO
0.1443,NO
0.1931,NO
0.10800000000000001,NO
0.2105,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.1137,NO
0.1208,NO
1.0,YES
1.0,YES
0.0968,NO
0.1565,NO
0.1208,NO
0.1784,NO
0.1661,NO
0.1504,NO
0.1562,NO
1.0,YES
0.1137,NO
1.0,YES
0.057999999999999996,NO
1.0,YES
0.1137,NO
0.1565,NO
0.1565,NO
0.1565,NO
0.1565,NO
0.1407,NO
0.1077,NO
0.1208,NO
0.1248,NO
0.1025,NO
0.3362,YES
1.0,YES
1.0,YES
0.3362,YES
0.1548,NO
0.0999,NO
0.2018,YES
0.1296,NO
0.3362,YES
0.1023,NO
0.2043,NO
0.1726,NO
0.2227,NO
0.1025,NO
1.0,YES
0.0999,NO
1.0,YES
0.1039,NO
1.0,YES
0.1516,NO
0.2044,NO
0.1228,NO
0.0845,NO
0.1932,YES
0.1256,NO
0.2018,YES
1.0,YES
1.0,YES
0.3473,NO
0.1555,NO
0.0993,NO
0.1187,NO
1.0,YES
1.0,YES
0.1111,NO
0.1017,NO
0.1039,NO
0.1267,NO
0.1741,NO
0.1373,NO
0.132,NO
1.0,YES
0.1017,NO
1.0,YES
0.1017,NO
1.0,YES
0.0742,NO
0.0621,NO
0.076,NO
0.1266,NO
0.1267,NO
0.192,NO
0.1128,NO
0.0906,NO
0.1238,NO
0.0659,NO
0.1396,NO
0.2168,NO
0.1396,NO
0.1396,NO
0.1387,NO
0.0869,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1414,NO
0.1906,NO
0.1658,NO
0.1843,NO
0.2072,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1378,NO
0.3603,YES
0.1576,NO
1.0,YES
1.0,YES
0.2823,NO
0.1584,NO
0.065,NO
0.1187,NO
1.0,YES
1.0,YES
0.0947,NO
0.1079,NO
0.0691,NO
0.1095,NO
0.1665,NO
0.1472,NO
0.1463,NO
1.0,YES
0.0528,NO
1.0,YES
0.0391,NO
1.0,YES
0.0742,NO
0.0477,NO
0.0559,NO
0.1274,NO
0.0956,NO
0.1427,NO
0.0956,NO
0.0774,NO
0.2143,NO
0.2143,NO
0.1705,NO
0.2653,NO
0.1705,NO
0.1705,NO
0.2143,NO
0.1098,NO
0.1753,NO
1.0,YES
0.1705,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.2143,NO
0.1705,NO
0.0896,NO
0.1171,NO
0.2286,NO
0.1705,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1937,NO
1.0,YES
0.1484,NO
