50Traced_NONETRACED_MAX_SINGLE_LSA_11_MAX,Associated
0.2626,NO
0.2626,NO
0.1818,NO
0.3384,NO
0.1965,NO
0.6773,NO
0.2626,NO
0.2626,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.2626,NO
0.1867,NO
0.2626,NO
0.4343,NO
0.2626,NO
0.191,NO
0.5857,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.1205,NO
1.0,YES
1.0,YES
0.4007,NO
0.2664,NO
0.2664,NO
0.4007,NO
1.0,YES
1.0,YES
0.4007,NO
0.2314,NO
0.4007,NO
0.3066,NO
0.4183,NO
0.4183,NO
0.4173,NO
1.0,YES
0.2604,NO
1.0,YES
0.2047,NO
1.0,YES
0.2664,NO
0.2082,NO
0.3066,NO
0.2314,NO
0.3066,NO
0.4007,NO
0.3066,NO
0.2853,NO
0.21600000000000003,NO
0.3011,NO
0.3063,NO
0.6139,NO
0.3369,NO
0.6773,NO
0.2252,NO
0.21600000000000003,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2134,NO
0.2168,NO
0.2136,NO
0.21600000000000003,NO
0.4176,NO
0.2774,NO
0.4343,NO
0.21600000000000003,NO
0.4531,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.2473,NO
1.0,YES
1.0,YES
0.3356,NO
0.3722,NO
0.3722,NO
0.2929,NO
1.0,YES
1.0,YES
0.4526,NO
0.4136,NO
0.1364,NO
0.601,NO
0.647,NO
0.7021,NO
0.7021,NO
1.0,YES
0.3638,NO
1.0,YES
0.3514,NO
1.0,YES
0.3722,NO
0.3114,NO
0.601,NO
0.2189,NO
0.601,NO
0.2201,NO
0.601,NO
0.4519,NO
0.1568,NO
0.2059,NO
0.7346,YES
1.0,YES
1.0,YES
0.503,YES
0.257,NO
0.1663,NO
0.3689,YES
0.1552,NO
0.4615,YES
0.22399999999999998,NO
0.3493,NO
0.379,NO
0.379,NO
0.0892,NO
1.0,YES
0.1663,NO
1.0,YES
0.3664,NO
1.0,YES
0.3405,NO
0.2734,NO
0.3867,NO
0.2429,NO
0.7346,YES
0.3518,NO
0.4304,YES
0.2169,NO
0.3133,NO
0.1975,NO
0.6139,NO
0.3369,NO
0.4167,NO
0.2344,NO
0.2169,NO
0.2731,NO
1.0,YES
0.4354,NO
1.0,YES
0.2327,NO
0.2525,NO
0.2525,NO
0.2169,NO
0.4176,NO
0.2886,NO
0.391,NO
0.2169,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3191,NO
0.9651,YES
0.2574,NO
0.1165,NO
0.2183,NO
0.8266,YES
1.0,YES
1.0,YES
0.5660000000000001,YES
0.2476,NO
0.1105,NO
0.4151,YES
0.5884,NO
0.5193,YES
0.6968,NO
0.3948,NO
0.3948,NO
0.3938,NO
0.1453,NO
1.0,YES
0.2011,NO
1.0,YES
0.4123,NO
1.0,YES
0.6968,NO
0.6968,NO
0.6334,NO
0.6968,NO
0.8266,YES
0.462,NO
0.4843,YES
0.2026,NO
0.3133,NO
0.2381,NO
0.3895,NO
0.3315,NO
0.6773,NO
0.2344,NO
0.2148,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.1856,NO
0.1902,NO
0.2886,NO
0.4343,NO
0.2256,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.2724,NO
0.1825,NO
0.3133,NO
0.3378,NO
0.6139,NO
0.3369,NO
0.6773,NO
0.2344,NO
0.1825,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2134,NO
0.1774,NO
0.1275,NO
0.204,NO
0.4176,NO
0.2886,NO
0.4374,NO
0.1825,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3916,NO
