50Traced_NONETRACED_SUM_SINGLE_LSA_81_SUM,Associated
0.03681394192812655,NO
0.039065469750577494,NO
0.07573320857335011,NO
0.22791602093628469,NO
0.15895201614082283,NO
0.04429954092224919,NO
0.11738647328869266,NO
0.041624024094271767,NO
0.10881897131495073,NO
0.3497616889382731,YES
0.07972455334951314,NO
0.4001725196643177,YES
0.10801485423550398,NO
0.1365975613322027,NO
0.10756162460890671,NO
0.009824848679785957,NO
0.15199274832597442,NO
0.02368490306734115,NO
0.10465218281236295,NO
0.03115588175092839,NO
0.13355653674084036,NO
0.279569578057838,YES
0.3683148630076903,YES
0.35982046258662537,YES
0.3918681832802129,YES
0.08912541302377262,NO
0.1593467645252785,YES
0.09213719699406415,NO
0.23660048539430975,YES
0.41188338840316974,YES
0.2189099096464809,NO
0.12883417643790754,NO
0.06760431591567005,NO
0.13669990350595046,NO
0.3552150647679757,YES
0.34366501944501304,YES
0.17161320506447555,NO
0.04824702476680605,NO
0.1701950349425422,NO
0.0684669142372584,NO
0.1068159887716015,NO
0.1493757127401386,NO
0.12795695780578378,NO
0.28471592736629725,YES
0.10763472616158368,NO
0.2500804117079447,YES
0.04813006228252288,NO
0.417175940816983,YES
0.0716395216234393,NO
0.042223456826222985,NO
0.09215181730459956,NO
0.1006169771045937,NO
0.08549957601099449,NO
0.1555162431650048,NO
0.09087985028802012,NO
0.17401093599228046,NO
0.06079125120617562,NO
0.1023860346793766,NO
0.19007865727068043,NO
0.2688236498143221,NO
0.20559080674873534,NO
0.16937629755256003,NO
0.13466768034153045,NO
0.0453083423491915,NO
0.17841164946343463,NO
0.49467820696511594,YES
0.17905494312699205,NO
0.4696920962601246,YES
0.06441708821895378,NO
0.11026638205795493,NO
0.06235562443346297,NO
0.025205415363022312,NO
0.25100149127167465,NO
0.053203310038305224,NO
0.14791368168659902,NO
0.035849001432790434,NO
0.21304716512178717,NO
0.45113892219070734,YES
0.571449457586479,YES
0.5433346004269131,YES
0.4614462411181614,YES
0.190210240065499,NO
0.30743588993830234,YES
0.15323547472148308,NO
0.27075353080499437,YES
0.42445685546361006,YES
0.20671657065996085,NO
0.16640837451387466,NO
0.13592502704757448,NO
0.13694844878505216,NO
0.42363811807362795,YES
0.3863709465189041,YES
0.16595514488727742,NO
0.13881984853358287,NO
0.17927424778502296,NO
0.1631480452644814,NO
0.05848124214158308,NO
0.11224012398023335,NO
0.1138191175180561,NO
0.3439135647241148,YES
0.13724085499576014,NO
0.2650077487645838,YES
0.08020702359718121,NO
0.41216117430334226,YES
0.10656744349249977,NO
0.13436065382028714,NO
0.19753501564373227,NO
0.22945115354250126,NO
0.22423170268136494,NO
0.19964034036082925,NO
0.08608438843241031,NO
0.18595572969969884,NO
0.05592268779788884,NO
0.13702155033772917,NO
0.23111786894353636,YES
0.7124038714582297,YES
0.6065820638030351,YES
0.22111757653732567,YES
0.1417146700195912,NO
0.03937249627182082,NO
0.2910465218281237,YES
0.06976812187490863,NO
0.31310857042603585,YES
0.06892014386385567,NO
0.06618614579373668,NO
0.1465978537384134,NO
0.13491622562063219,NO
0.030483347466300183,NO
0.6755168279774262,YES
0.03542501242726395,NO
0.6173133717360157,YES
