50Traced_NONETRACED_MAX_RAW_LSA_44_MEDIAN,Associated
0.0737,NO
0.1548,NO
0.1406,NO
0.2164,NO
0.1453,NO
0.1986,NO
0.1548,NO
0.1548,NO
0.1689,NO
1.0,YES
0.1078,NO
0.33799999999999997,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.159,NO
0.0706,NO
0.1548,NO
0.1701,NO
0.2179,NO
0.2083,NO
0.3196,YES
1.0,YES
0.3527,YES
1.0,YES
0.1573,NO
1.0,YES
0.1406,NO
0.4428,YES
1.0,YES
0.3362,NO
0.1659,NO
0.1659,NO
0.1659,NO
0.3947,YES
0.3413,YES
0.1364,NO
0.1056,NO
0.0981,NO
0.1058,NO
0.1797,NO
0.1526,NO
0.1551,NO
0.2811,YES
0.1659,NO
1.0,YES
0.0583,NO
1.0,YES
0.0742,NO
0.1212,NO
0.0769,NO
0.1235,NO
0.0802,NO
0.1903,NO
0.1119,NO
0.1008,NO
0.1495,NO
0.1534,NO
0.2137,NO
0.2865,NO
0.2137,NO
0.2963,NO
0.1579,NO
0.0509,NO
0.2252,NO
0.5081,YES
0.1603,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2137,NO
0.1268,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
0.5081,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1576,NO
0.4232,YES
1.0,YES
0.3356,NO
0.204,NO
0.204,NO
0.204,NO
1.0,YES
1.0,YES
0.1731,NO
0.0952,NO
0.1525,NO
0.0887,NO
0.2289,NO
0.2094,NO
0.2094,NO
0.1923,YES
0.204,NO
1.0,YES
0.1216,NO
1.0,YES
0.044000000000000004,NO
0.1251,NO
0.106,NO
0.11800000000000001,NO
0.1053,NO
0.2201,NO
0.1351,NO
0.1692,NO
0.1328,NO
0.1508,NO
0.3354,YES
1.0,YES
1.0,YES
0.3354,YES
0.1508,NO
0.1508,NO
0.2103,YES
0.1395,NO
0.1967,YES
0.1443,NO
0.2199,NO
0.2199,NO
0.2199,NO
0.0891,NO
1.0,YES
0.1508,NO
1.0,YES
0.1508,NO
1.0,YES
0.1005,NO
0.1047,NO
0.2125,NO
0.1531,NO
0.3354,YES
0.0968,NO
0.2372,YES
0.1544,NO
0.1926,NO
0.2286,NO
0.2582,NO
0.2067,NO
0.2963,NO
0.1926,NO
0.1926,NO
0.2252,NO
1.0,YES
0.1577,NO
0.4997,YES
0.1987,NO
0.1756,NO
0.1813,NO
0.159,NO
0.1906,NO
0.1926,NO
0.2067,NO
0.2019,NO
0.2083,NO
0.4997,YES
1.0,YES
0.4997,YES
1.0,YES
0.2254,NO
1.0,YES
0.2286,NO
0.1468,NO
0.0846,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.0885,NO
0.0604,NO
0.2465,YES
0.2598,NO
0.2134,YES
0.2548,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.1481,NO
0.3658,YES
0.2548,NO
0.2564,NO
0.2548,NO
0.2293,NO
1.0,YES
0.2548,NO
0.2078,YES
0.1415,NO
0.0745,NO
0.2395,NO
0.2395,NO
0.2395,NO
0.2395,NO
0.1653,NO
0.1536,NO
0.2199,NO
0.4061,YES
0.2045,NO
0.2462,YES
0.2519,NO
0.2418,NO
0.2418,NO
0.064,NO
0.2395,NO
0.1669,NO
0.1506,NO
0.2256,NO
0.0989,NO
0.2462,YES
0.4061,YES
0.2462,YES
0.4061,YES
0.2405,NO
0.4061,YES
0.2369,NO
0.0949,NO
0.1339,NO
0.22399999999999998,NO
0.1967,NO
0.1436,NO
0.2963,NO
0.1339,NO
0.0967,NO
0.2252,NO
0.4856,YES
0.2344,NO
0.3905,YES
0.1331,NO
0.0822,NO
0.0797,NO
0.204,NO
0.2338,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
0.4042,YES
0.4856,YES
0.4941,YES
1.0,YES
0.2254,NO
0.3905,YES
0.2188,NO
0.1495,NO
0.1796,NO
0.2664,NO
0.2664,NO
0.2664,NO
0.2664,NO
0.1684,NO
0.1204,NO
0.1751,NO
1.0,YES
0.1828,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.0988,NO
0.2664,NO
0.1796,NO
0.1207,NO
0.1912,NO
0.14,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2664,NO
1.0,YES
0.2171,NO
0.0747,NO
0.0714,NO
0.2085,NO
0.2886,NO
0.2184,NO
0.2085,NO
0.0789,NO
0.0532,NO
0.1421,NO
0.4397,YES
0.1012,NO
0.4994,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.0849,NO
0.2085,NO
0.0824,NO
0.2184,NO
0.1702,NO
0.1518,NO
0.4994,YES
0.3961,YES
0.4994,YES
0.3916,YES
0.2085,NO
0.4994,YES
0.1277,NO
0.17,NO
0.153,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.1475,NO
1.0,YES
0.1059,NO
0.2149,NO
0.1698,NO
0.1834,NO
0.0902,NO
1.0,YES
0.153,NO
0.2829,YES
0.2129,NO
0.2157,YES
0.1629,NO
0.2192,NO
0.3025,NO
0.2938,NO
1.0,YES
0.2616,NO
1.0,YES
0.1799,NO
0.1547,NO
0.3595,YES
0.2156,NO
0.1535,NO
0.4159,YES
0.1827,NO
0.1097,NO
0.5448,YES
0.191,NO
0.4381,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.3456,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.3456,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.2742,NO
0.3917,YES
0.3359,NO
0.3917,YES
0.0976,NO
0.0364,NO
0.3605,YES
1.0,YES
1.0,YES
0.3605,YES
0.1548,NO
0.0474,NO
0.3333,YES
0.2328,NO
0.3141,YES
0.1095,NO
0.2365,NO
0.2061,NO
0.2048,NO
0.07200000000000001,NO
0.3645,YES
0.1427,NO
1.0,YES
0.1224,NO
0.3658,YES
0.2397,NO
0.2111,NO
0.2935,NO
0.1155,NO
0.3605,YES
0.1959,NO
0.3333,YES
0.1636,NO
0.1646,NO
0.3881,YES
0.1762,NO
0.1649,NO
0.4197,YES
0.1681,NO
0.153,NO
0.4738,YES
0.2147,NO
0.493,YES
0.1456,NO
0.2244,NO
0.171,NO
0.171,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.2147,NO
0.3901,NO
0.21600000000000003,NO
0.4534,YES
0.3584,NO
0.4534,YES
0.1468,NO
0.0855,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1548,NO
0.0855,NO
0.2465,YES
0.1475,NO
0.2134,YES
0.0994,NO
0.171,NO
0.1733,NO
0.1785,NO
0.0632,NO
1.0,YES
0.0855,NO
0.2937,YES
0.1481,NO
0.2471,YES
0.1629,NO
0.2192,NO
0.0698,NO
0.1175,NO
1.0,YES
0.1256,NO
0.2078,YES
0.4428,YES
1.0,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1506,NO
1.0,YES
1.0,YES
0.1404,NO
0.1665,NO
0.1517,NO
0.067,NO
0.2274,NO
0.2274,NO
0.2274,NO
0.3834,YES
0.1138,NO
1.0,YES
0.0553,NO
1.0,YES
