50Traced_NONETRACED_SUM_MULTI_LSA_47_MEDIAN,Associated
1.4045,NO
0.6612,NO
0.9271,NO
1.2522,NO
0.5975,NO
1.2662,NO
1.2979,NO
0.6292,NO
0.7879,NO
2.2005,YES
1.1739,NO
2.0857,YES
0.5422,NO
0.9387,NO
0.2223,NO
0.7831,NO
0.9036,NO
0.6891,NO
1.2498,NO
0.4721,NO
1.2286,NO
1.896,YES
2.3603,YES
2.0601,YES
1.88,YES
0.8177,NO
2.7031,YES
0.652,NO
2.3562,YES
2.381,YES
1.2234,NO
0.7412,NO
0.5633,NO
0.8109999999999999,NO
1.7245,YES
1.9763,YES
0.7139,NO
0.4847,NO
0.5593,NO
0.3602,NO
0.4178,NO
0.5703,NO
0.1679,NO
2.1185,YES
0.4015,NO
1.5834,YES
0.5677,NO
1.3002,YES
0.7258,NO
0.2775,NO
0.3652,NO
0.5108,NO
0.3141,NO
1.1987,NO
0.2222,NO
0.7737,NO
1.5546,NO
0.4503,NO
1.9140000000000001,NO
1.7414,NO
0.7971,NO
1.963,NO
1.722,NO
0.664,NO
1.4457,NO
3.3249,YES
1.8391,NO
2.5485,YES
1.1216,NO
1.5593,NO
0.4266,NO
0.6645,NO
1.2770000000000001,NO
0.8071,NO
1.6269999999999998,NO
0.3608,NO
1.768,NO
2.6660000000000004,YES
3.4392,YES
3.4666,YES
3.1009,YES
1.7095,NO
4.0526,YES
1.436,NO
3.4813,YES
3.1393,YES
1.9131,NO
1.6566,NO
1.1159999999999999,NO
1.4866,NO
2.7604,YES
2.8262,YES
1.375,NO
1.1863,NO
1.0729,NO
0.8883,NO
1.4253,NO
1.2471,NO
0.9699,NO
2.9915,YES
1.3558,NO
2.2904,YES
1.199,NO
1.8966,YES
1.3428,NO
0.9806,NO
1.5065,NO
1.2301,NO
1.0553,NO
1.85,NO
1.3451,NO
1.2834,NO
1.4321,NO
0.5374,NO
2.4257,YES
3.908,YES
3.0221,YES
2.0437,YES
0.6795,NO
0.3561,NO
2.0175,YES
1.1315,NO
1.9895,YES
0.6409999999999999,NO
1.3,NO
1.2774,NO
0.7088,NO
0.7902,NO
3.4263,YES
0.7507,NO
3.6153,YES
0.5642,NO
3.5913,YES
0.4521,NO
1.4657,NO
1.2319,NO
0.3446,NO
2.6189,YES
1.6021,NO
1.4894,YES
1.5575,NO
0.4865,NO
1.3267,NO
1.2119,NO
0.1977,NO
1.5867,NO
1.631,NO
0.5913,NO
0.948,NO
3.6361,YES
1.5531,NO
3.1174,YES
0.7176,NO
1.4455,NO
0.2054,NO
0.6947,NO
0.6601,NO
0.9893,NO
1.3089,NO
0.2744,NO
1.3204,NO
3.0637,YES
3.6675,YES
3.4251,YES
3.5019,YES
1.0115,NO
4.1893,YES
1.077,NO
1.2091,NO
