50Traced_NONETRACED_MAX_RAW_LSA_43_MAX,Associated
0.1687,NO
0.0652,NO
0.1144,NO
0.2164,NO
0.1379,NO
0.2963,NO
0.1687,NO
0.1687,NO
0.2252,NO
1.0,YES
0.1078,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1687,NO
0.1906,NO
0.1171,NO
0.1663,NO
0.2179,NO
0.1663,NO
0.2383,YES
0.3025,YES
1.0,YES
1.0,YES
0.2254,NO
0.3603,YES
0.1205,NO
1.0,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1659,NO
0.1405,NO
1.0,YES
1.0,YES
0.1405,NO
0.1056,NO
0.1778,NO
0.1474,NO
0.1835,NO
0.1649,NO
0.1835,NO
1.0,YES
0.1659,NO
0.4181,YES
0.1344,NO
0.3399,YES
0.1659,NO
0.1212,NO
0.1156,NO
0.1474,NO
0.1474,NO
0.1903,NO
0.1156,NO
0.1318,NO
0.1731,NO
0.1534,NO
0.1505,NO
0.2865,NO
0.2143,NO
0.1986,NO
0.1731,NO
0.1731,NO
0.2187,NO
0.4574,YES
0.1603,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2143,NO
0.1268,NO
0.2143,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1659,NO
1.0,YES
0.141,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.204,NO
0.1501,NO
0.3435,YES
1.0,YES
0.1731,NO
0.1387,NO
0.204,NO
0.1841,NO
0.2289,NO
0.2088,NO
0.2183,NO
1.0,YES
0.204,NO
0.4181,YES
0.1216,NO
0.3081,YES
0.204,NO
0.1251,NO
0.1355,NO
0.1841,NO
0.1841,NO
0.2201,NO
0.1355,NO
0.1501,NO
0.1468,NO
0.0603,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.1267,NO
0.1267,NO
0.2465,YES
0.183,NO
1.0,YES
0.1443,NO
0.2165,NO
0.1934,NO
0.1934,NO
0.1267,NO
1.0,YES
0.1088,NO
1.0,YES
0.1481,NO
1.0,YES
0.1629,NO
0.2519,NO
0.1488,NO
0.1335,NO
1.0,YES
0.2113,NO
0.2078,YES
0.1926,NO
0.1926,NO
0.2286,NO
0.2653,NO
0.2067,NO
0.2963,NO
0.1684,NO
0.1926,NO
0.2252,NO
1.0,YES
0.2286,NO
1.0,YES
0.1987,NO
0.1766,NO
0.1813,NO
0.1926,NO
0.2067,NO
0.0959,NO
0.2067,NO
0.2019,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1083,NO
0.1566,NO
0.0774,NO
0.1092,YES
1.0,YES
0.3316,YES
0.1429,YES
0.11,NO
0.11,NO
0.2068,YES
0.2598,NO
0.2886,YES
0.2548,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2564,NO
0.2548,NO
0.2564,NO
0.2564,NO
0.2886,YES
0.2548,NO
0.1326,YES
0.1755,NO
0.1755,NO
0.2381,NO
0.19,NO
0.2395,NO
0.1997,NO
0.1669,NO
0.1755,NO
0.1999,NO
0.2638,YES
0.2395,NO
0.4061,YES
0.2519,NO
0.2036,NO
0.2269,NO
0.1755,NO
0.2395,NO
0.0734,NO
0.1506,NO
0.2256,NO
0.2395,NO
0.1879,YES
0.2462,YES
0.4061,YES
0.4061,YES
0.2405,NO
0.2462,YES
0.1331,NO
0.0949,NO
0.1339,NO
0.22399999999999998,NO
0.1967,NO
0.1879,NO
0.2133,NO
0.1387,NO
0.0967,NO
0.2198,NO
0.3865,YES
0.2344,NO
1.0,YES
0.1331,NO
0.1766,NO
0.0647,NO
0.204,NO
0.1879,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
0.4856,YES
0.3905,YES
1.0,YES
1.0,YES
0.2133,NO
0.3905,YES
0.1896,NO
0.1796,NO
0.0785,NO
0.1953,NO
0.2342,NO
0.2174,NO
0.2963,NO
0.1796,NO
0.1479,NO
0.2252,NO
1.0,YES
0.1828,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2085,NO
0.1796,NO
0.2174,NO
0.1796,NO
0.2174,NO
0.1912,NO
0.2174,NO
1.0,YES
0.4754,YES
1.0,YES
1.0,YES
0.2254,NO
0.4754,YES
0.1743,NO
0.1542,NO
0.1348,NO
0.1142,NO
0.2886,NO
0.2184,NO
0.1986,NO
0.1579,NO
0.1542,NO
0.1525,NO
0.4397,YES
0.2085,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.159,NO
0.2184,NO
0.1118,NO
0.2184,NO
0.1702,NO
0.2184,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2085,NO
1.0,YES
0.1083,NO
0.1741,NO
0.1628,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.2237,NO
0.1628,NO
1.0,YES
0.2938,NO
1.0,YES
0.2938,NO
0.2149,NO
0.2246,NO
0.1834,NO
0.1628,NO
1.0,YES
0.132,NO
0.2829,YES
0.2129,NO
1.0,YES
0.1629,NO
0.1669,NO
0.3025,NO
0.2938,NO
1.0,YES
0.2714,NO
1.0,YES
0.1799,NO
0.1547,NO
0.3595,YES
0.2156,NO
0.1535,NO
1.0,YES
0.1867,NO
0.1097,NO
1.0,YES
0.2742,NO
0.4381,YES
0.2742,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.2742,NO
1.0,YES
0.3359,NO
0.3917,YES
0.1768,NO
0.0364,NO
0.2902,YES
1.0,YES
0.3605,YES
0.3333,YES
0.1768,NO
0.1427,NO
0.32899999999999996,YES
0.2328,NO
0.3605,YES
0.33,NO
0.2414,NO
0.2061,NO
0.2585,NO
0.1768,NO
1.0,YES
0.1768,NO
1.0,YES
0.1224,NO
1.0,YES
0.2397,NO
0.33,NO
0.2935,NO
0.33,NO
0.3605,YES
0.33,NO
0.3333,YES
0.1636,NO
0.1646,NO
0.3881,YES
0.1762,NO
0.24600000000000002,NO
0.4197,YES
0.1681,NO
0.153,NO
0.4738,YES
0.159,NO
0.493,YES
0.1456,NO
0.2244,NO
0.1542,NO
0.171,NO
0.1775,NO
0.24600000000000002,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.3036,NO
0.2218,NO
0.1764,NO
0.3901,NO
0.21600000000000003,NO
0.4155,YES
0.3584,NO
0.4155,YES
0.1566,NO
0.0855,NO
0.0886,YES
1.0,YES
1.0,YES
0.1059,YES
0.0854,NO
0.0855,NO
0.1204,YES
0.183,NO
0.1484,YES
0.1175,NO
0.1762,NO
0.2003,NO
0.1785,NO
0.0855,NO
1.0,YES
0.0836,NO
1.0,YES
0.1347,NO
1.0,YES
0.1027,NO
0.2519,NO
0.1488,NO
0.1175,NO
