50Traced_NONETRACED_SUM_MULTI_VSM_94_SUM,Associated
0.14217548551803788,NO
0.06508525058505304,NO
0.13726711849983286,NO
0.22066376926116157,NO
0.12073367170166856,NO
0.22742607057107259,NO
0.0840044980700848,NO
0.06023766829772362,NO
0.13749506124061636,NO
0.36545299820685045,YES
0.12235966325259097,NO
0.33004589247181115,YES
0.12036896331641493,NO
0.08813785976962588,NO
0.06238033006108866,NO
0.05247241892836521,NO
0.16585113819408565,NO
0.08444518736893293,NO
0.18379782998510774,NO
0.10857672552654775,NO
0.0582773607269854,NO
0.3425371546667478,YES
0.4371029997264688,YES
0.46921253381150657,YES
0.3612132632282771,YES
0.2068656353523995,NO
0.4238823207610249,YES
0.15399811567334284,NO
0.28088624137616636,YES
0.3829893930644623,YES
0.16162659939823118,NO
0.11146400024313895,NO
0.1077105431115704,NO
0.15519861410813604,NO
0.3342248427195089,YES
0.3078442695194967,YES
0.18771844512658423,NO
0.09898793423092121,NO
0.10447375619244446,NO
0.04812631067075952,NO
0.1784031851198979,NO
0.09069081846640127,NO
0.10730024617816007,NO
0.4005865726529496,YES
0.12394006625535668,NO
0.35714068625961165,YES
0.08778834756709115,NO
0.3484788621098381,YES
0.0734127587150108,NO
0.08894325745372764,NO
0.17656444701091087,NO
0.09414035194359179,NO
0.07550983193021914,NO
0.12972981187125796,NO
0.1303528553627329,NO
0.17349481810169287,NO
0.1635261222380938,NO
0.11266449867793212,NO
0.22157554022429568,NO
0.3118560617572866,NO
0.18492234750630643,NO
0.3507430933349543,NO
0.18337233686897852,NO
0.11252773303346202,NO
0.2679846822478194,NO
0.5245722274564629,YES
0.2447953074187764,NO
0.3636446524633013,YES
0.1632829833145914,NO
0.13074795611342432,NO
0.09506731908944475,NO
0.10354678904659152,NO
0.2293255934109352,NO
0.12392487007263776,NO
0.2376682977236119,NO
0.1457617846396985,NO
0.10986840105765432,NO
0.5093912409202809,YES
0.6515363340728809,YES
0.6022095249673283,YES
0.4322098288909826,YES
0.32194632708263693,NO
0.6342430781387717,YES
0.29246573260796893,NO
0.3568215664225147,YES
0.4720542199799411,YES
0.2651885846275416,NO
0.13396954684983134,NO
0.13401513539798804,NO
0.25199829802753554,NO
0.3824423304865818,YES
0.3876546211591649,YES
0.2125945962374252,NO
0.04352186730693251,NO
0.18422332310123699,NO
0.07019116797860378,NO
0.11982190073853448,NO
0.04522383977144942,NO
0.028462450232501605,NO
0.48349694556727363,YES
0.16606388475215028,NO
0.4550496915174909,YES
0.13045922864176518,NO
0.426465671823238,YES
0.13282983314591373,NO
0.08028143330395406,NO
0.13665927119107682,NO
0.1080144667659484,NO
0.08123879281524483,NO
0.2359207367109382,NO
0.11327234598668816,NO
0.24225754490471993,NO
0.11334832690028267,NO
0.08202899431662766,NO
0.2859921587697171,YES
0.580463787496581,YES
0.5088745707078383,YES
0.3405768470960096,YES
0.08710451934474062,NO
0.07424854876455037,NO
0.4592438379479076,YES
0.07142205877883478,NO
0.21817159529526187,YES
0.11430568641157342,NO
0.22598243321277697,NO
0.08783393611524787,NO
0.09664772209221045,NO
0.11740570768622925,NO
0.6955444792268183,YES
0.11491353372032946,NO
0.5250737014861867,YES
0.1199130778348479,NO
0.6643163237394768,YES
0.0702823450749172,NO
0.3101996778409264,NO
0.2028234507491718,NO
0.12653861350028872,NO
0.368446646202474,YES
0.2541257636081817,NO
0.35680637023979583,YES
0.14723581436343192,NO
0.07838191046409143,NO
0.18992189162082487,NO
0.26801507461325724,NO
0.1696501838738109,NO
0.2957785004406894,NO
0.13726711849983286,NO
0.09947421207792602,NO
0.23073883840379297,NO
0.4539859587271678,YES
0.22149955931070114,NO
0.298437832416497,YES
0.19765674862474544,NO
0.14120292982402824,NO
0.11304440324590466,NO
0.05683372336868979,NO
0.20016411877336415,NO
0.07864024557031274,NO
0.19031699237151628,NO
0.10743701182263017,NO
0.06201562167583505,NO
0.42947451600158043,YES
0.5373978056712155,YES
0.48132389143847076,YES
0.3759079719174544,YES
0.22882411938121142,NO
0.5213810290854938,YES
0.20704798954502632,NO
0.04268607725739296,NO
0.04589247181108107,NO
0.13933379934960338,YES
0.4244141871561864,YES
0.3443910889584537,YES
0.17846396985077348,YES
0.019283955870285387,NO
0.027854602923745562,NO
0.22605841412637148,YES
0.10374433942193721,NO
0.10459532565419567,YES
0.10837917515120203,NO
0.11868218703461693,NO
0.06002492173965901,NO
0.027322736528584027,NO
0.05399203720025532,NO
0.4837856730389327,YES
0.07415737166823695,NO
0.3841746953165365,YES
0.05795824088988846,NO
0.45427468619882694,YES
0.11719296112816462,NO
0.2699905783667143,NO
0.1621584657933927,NO
0.09549281220557397,NO
0.19683615475792482,YES
0.1461872777558277,NO
0.16129228337841534,YES
0.10696593015834423,NO
0.03520955535969365,NO
0.13111266449867795,NO
0.30295109868401066,NO
0.19823420356806373,NO
0.18217183843418533,NO
0.10065951433000032,NO
0.04406892988481295,NO
0.1319940430963742,NO
0.43789320122785164,YES
0.14638482813117346,NO
0.3053672917363159,YES
0.14905935628970002,NO
0.12070327933623075,NO
0.08465793392699755,NO
0.0,NO
0.20309698203811205,NO
0.031076193660152577,NO
0.19750478679755645,NO
0.07789563261708661,NO
0.11577971613530684,NO
0.4126371455490382,YES
0.5496763213080874,YES
0.47209980852809785,YES
0.36783879889371796,YES
0.13248032094337903,NO
0.4868856943135885,YES
0.12492781813208524,NO
0.15697656748624747,NO
0.08367018205026898,NO
0.23447709935264263,NO
0.3221590736407015,NO
0.2693219463270827,NO
0.36014953043795406,NO
0.1623560161687384,NO
0.08163389356593626,NO
0.20809652615263047,NO
0.5148922590645231,YES
0.24271343038628698,NO
0.37216971096860474,YES
0.10679877214843632,NO
0.10591739355074005,NO
0.018387381089870227,NO
0.06836762605233566,NO
0.2942284898033614,NO
0.09309181533598762,NO
0.3212473026775674,NO
0.0987903838555755,NO
0.18536303680515456,NO
0.5252560556788135,YES
0.6376926116159621,YES
0.6500926967145854,YES
0.4362672096769292,YES
0.24936935841716565,NO
0.6109321338479775,YES
0.21315685499802453,NO
0.18688265507704463,NO
0.08912561164635445,NO
0.13167492325927727,NO
0.30097559493055354,NO
0.18773364130930315,NO
0.28006564750934565,NO
0.17621493480837616,NO
0.08895845363644653,NO
0.18350910251344865,NO
0.500926967145853,YES
0.1829620399355682,NO
0.3540710573503936,YES
0.20372002552958698,NO
0.16035012004984348,NO
0.12149348083761362,NO
0.06075433851016625,NO
0.20806613378719266,NO
0.08280399963529163,NO
0.22250250737014865,NO
0.13603622769960186,NO
0.06900586572652952,NO
0.4876151110840957,YES
0.6077409354770082,YES
0.5387350697504788,YES
0.41125429292161814,YES
0.1977631219037778,NO
0.5616661094733003,YES
0.1923380846731301,NO
0.12126553809683009,NO
0.06777497492629854,NO
0.17401148831413552,NO
0.3231924140655868,NO
0.23393003677476218,NO
0.24886788438744187,NO
0.08792511321156127,NO
0.06146855909795462,NO
0.21338479773880806,NO
0.4398839011640276,YES
0.18113849800930007,NO
0.28962404643953443,YES
0.12691851806826127,NO
0.13279944078047595,NO
0.06867154970671369,NO
0.049934656414308734,NO
0.268197428805884,NO
0.07736376622192506,NO
0.24136097012430477,NO
0.12042974804729052,NO
0.17864632404340028,NO
0.40525180074765227,YES
0.5693401817463454,YES
0.4793027991368569,YES
0.32740175667872234,YES
0.21490441601069812,NO
0.46912135671519317,YES
0.19944989818557576,NO
0.14741816855605874,NO
0.07569218612284595,NO
0.7167279579369663,YES
0.2753244385010486,YES
0.20028568823511533,YES
0.7268182232623166,YES
0.13453180561043065,NO
0.12897000273531287,NO
0.8381910464091421,YES
0.06462936510348602,NO
0.715238732030514,YES
0.03808163389356595,NO
0.32527429109807615,NO
0.10155608911041548,NO
0.09868401057654318,NO
0.1513539798802541,NO
0.38507127009695175,YES
0.10248305625626843,NO
0.35151809865361827,YES
0.1380421238184968,NO
0.3144546090022187,YES
0.12726803027079597,NO
0.17917819043856187,NO
0.30003343160198165,NO
0.11365225055466067,NO
0.801370695681245,YES
0.3720633376895724,NO
