50Traced_NONETRACED_MAX_RAW_LSA_18_MAX,Associated
0.1553,NO
0.1687,NO
0.1144,NO
0.2164,NO
0.1663,NO
0.1986,NO
0.1488,NO
0.1687,NO
0.1689,NO
0.3805,YES
0.1412,NO
0.33799999999999997,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1687,NO
0.0706,NO
0.1687,NO
0.0949,NO
0.2179,NO
0.1147,NO
1.0,YES
1.0,YES
1.0,YES
0.245,YES
0.1573,NO
1.0,YES
0.1219,NO
1.0,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1778,NO
1.0,YES
1.0,YES
0.1778,NO
0.1056,NO
0.1778,NO
0.1058,NO
0.1797,NO
0.1526,NO
0.1551,NO
1.0,YES
0.1344,NO
1.0,YES
0.1344,NO
1.0,YES
0.1344,NO
0.1212,NO
0.1474,NO
0.1235,NO
0.0802,NO
0.1903,NO
0.1119,NO
0.1296,NO
0.1439,NO
0.1534,NO
0.2688,NO
0.2865,NO
0.2143,NO
0.1666,NO
0.1987,NO
0.076,NO
0.2187,NO
0.4574,YES
0.2347,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2143,NO
0.1268,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
0.245,YES
0.1694,NO
1.0,YES
0.2137,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1441,NO
0.35200000000000004,YES
1.0,YES
0.1731,NO
0.0952,NO
0.1489,NO
0.0887,NO
0.2289,NO
0.2183,NO
0.2183,NO
1.0,YES
0.1033,NO
1.0,YES
0.0553,NO
1.0,YES
0.0406,NO
0.1355,NO
0.1355,NO
0.1355,NO
0.1053,NO
0.2201,NO
0.1351,NO
0.1489,NO
0.1508,NO
0.1088,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.1306,NO
0.1088,NO
1.0,YES
0.183,NO
0.2372,YES
0.1443,NO
0.2199,NO
0.1934,NO
0.2199,NO
0.1508,NO
1.0,YES
0.1508,NO
1.0,YES
0.1508,NO
1.0,YES
0.1629,NO
0.0968,NO
0.2298,NO
0.1116,NO
0.2732,YES
0.2113,NO
1.0,YES
0.1544,NO
0.1621,NO
0.2286,NO
0.2582,NO
0.1977,NO
0.2286,NO
0.1684,NO
0.1621,NO
0.2286,NO
0.4028,YES
0.2286,NO
0.3374,YES
0.1987,NO
0.1813,NO
0.1813,NO
0.1621,NO
0.1827,NO
0.1621,NO
0.1827,NO
0.2019,NO
0.1827,NO
0.4997,YES
1.0,YES
0.4997,YES
0.2894,YES
0.2286,NO
0.3648,YES
0.0979,NO
0.1468,NO
0.0774,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.1366,NO
0.0604,NO
1.0,YES
0.2598,NO
0.2134,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
0.2955,YES
0.2564,NO
0.2293,NO
0.2564,NO
0.1116,NO
0.2732,YES
0.2564,NO
1.0,YES
0.1415,NO
0.1669,NO
0.2381,NO
0.19,NO
0.1547,NO
0.2369,NO
0.1653,NO
0.1669,NO
0.2369,NO
0.1989,YES
0.2369,NO
0.2638,YES
0.2519,NO
0.2036,NO
0.2418,NO
0.1669,NO
0.1506,NO
0.1669,NO
0.1113,NO
0.2256,NO
0.0989,NO
0.2462,YES
0.4061,YES
0.2638,YES
0.3108,YES
0.2405,NO
0.2638,YES
0.1924,NO
0.1553,NO
0.1339,NO
0.2688,NO
0.2061,NO
0.2338,NO
0.2079,NO
0.1987,NO
0.0967,NO
0.2198,NO
0.4371,YES
0.2347,NO
1.0,YES
0.1331,NO
0.1766,NO
0.0797,NO
0.204,NO
0.1733,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
0.245,YES
0.193,NO
1.0,YES
0.1879,NO
0.1796,NO
0.1796,NO
0.2688,NO
0.2664,NO
0.2664,NO
0.2171,NO
0.1987,NO
0.1796,NO
0.2664,NO
0.4371,YES
0.2347,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.1579,NO
0.2174,NO
0.1579,NO
0.1843,NO
0.1912,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
0.2675,YES
0.2206,NO
1.0,YES
0.2664,NO
0.1439,NO
0.1542,NO
0.2688,NO
0.2886,NO
0.1427,NO
0.1249,NO
0.1987,NO
0.1542,NO
0.1421,NO
0.4397,YES
0.2347,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1542,NO
0.1576,NO
0.1542,NO
0.1843,NO
0.1702,NO
0.166,NO
0.4994,YES
1.0,YES
1.0,YES
0.245,YES
0.1375,NO
1.0,YES
0.107,NO
0.1628,NO
0.1494,NO
1.0,YES
1.0,YES
1.0,YES
0.3533,YES
0.2237,NO
0.1494,NO
1.0,YES
0.1475,NO
1.0,YES
0.2938,NO
0.2149,NO
0.2246,NO
0.1834,NO
0.1628,NO
0.2337,YES
0.1628,NO
0.2829,YES
0.2129,NO
0.2157,YES
0.1629,NO
0.0889,NO
0.3025,NO
0.12,NO
1.0,YES
0.2938,NO
1.0,YES
0.1799,NO
0.1547,NO
0.3595,YES
0.2156,NO
0.3456,NO
0.4159,YES
0.1867,NO
0.1097,NO
0.5448,YES
0.191,NO
1.0,YES
0.2742,NO
0.3264,NO
