50Traced_NONETRACED_SUM_RAW_LSA_33_MEDIAN,Associated
0.2991,NO
0.0652,NO
0.4744,NO
0.7402,NO
0.7151,NO
0.8849,NO
0.45,NO
0.2039,NO
0.3981,NO
1.0042,YES
0.6021,NO
1.3053,YES
0.5691,NO
0.6149,NO
0.3289,NO
0.1754,NO
0.7861,NO
0.1687,NO
0.6438,NO
0.2453,NO
0.6781,NO
1.605,YES
1.8163,YES
0.9572,YES
0.6302,YES
0.6969,NO
1.591,YES
0.363,NO
2.4735,YES
1.0826,YES
0.6064,NO
0.5273,NO
0.4188,NO
0.5336,NO
2.2735,YES
1.3794,YES
0.3466,NO
0.4686,NO
0.4745,NO
0.2561,NO
0.4439,NO
0.3519,NO
0.2556,NO
0.6966,YES
0.5207,NO
1.8284,YES
0.2068,NO
1.5619,YES
0.2742,NO
0.2742,NO
0.2751,NO
0.3615,NO
0.3848,NO
0.5099,NO
0.4511,NO
0.301,NO
0.1571,NO
0.1534,NO
0.4544,NO
0.6944,NO
0.6887,NO
1.0621,NO
0.391,NO
0.182,NO
0.4836,NO
1.3295,YES
0.772,NO
0.8134,YES
0.205,NO
0.435,NO
0.2136,NO
0.1996,NO
0.6627,NO
0.1562,NO
0.3781,NO
0.1755,NO
0.6554,NO
2.4064,YES
2.4937,YES
1.8686,YES
0.7191,YES
0.8019,NO
2.4242,YES
0.4448,NO
1.6329,YES
1.0694,YES
0.5562,NO
0.5391,NO
0.6063,NO
0.7869,NO
1.4235,YES
1.1149,YES
0.7347,NO
0.3131,NO
0.7963,NO
0.2375,NO
0.2289,NO
0.3672,NO
0.2075,NO
0.6143,YES
0.5238,NO
1.4914,YES
0.2585,NO
0.7040000000000001,YES
0.3747,NO
0.1251,NO
0.1605,NO
0.3352,NO
0.2073,NO
0.5734,NO
0.2345,NO
0.406,NO
0.4006,NO
0.1819,NO
0.5884,YES
3.6321,YES
3.7792,YES
1.1154,YES
0.5121,NO
0.1318,NO
0.8544,YES
0.42100000000000004,NO
1.0283,YES
0.3809,NO
0.4909,NO
0.7709999999999999,NO
0.1934,NO
0.2807,NO
2.8256,YES
0.3717,NO
2.8204,YES
0.2243,NO
2.8502,YES
0.2358,NO
0.6265,NO
0.5288,NO
0.2349,NO
0.7611,YES
0.6854,NO
0.7715,YES
0.2371,NO
0.1872,NO
0.5854,NO
1.0755,NO
0.8915,NO
1.0488,NO
0.5575,NO
0.2648,NO
0.456,NO
1.9653,YES
0.6464,NO
1.3840000000000001,YES
0.3105,NO
0.6409,NO
0.1689,NO
0.3125,NO
0.9228,NO
0.345,NO
0.5122,NO
0.2019,NO
0.8857,NO
2.6233,YES
2.7929,YES
2.4903,YES
1.4986,YES
0.8608,NO
2.589,YES
0.4952,NO
0.1899,NO
0.1609,NO
0.1971,YES
1.8912,YES
2.0867,YES
0.6429,YES
0.332,NO
0.1211,NO
0.3912,YES
0.3589,NO
0.4625,YES
0.1459,NO
0.2252,NO
0.4456,NO
0.2375,NO
0.1617,NO
1.6561,YES
0.1946,NO
1.166,YES
0.142,NO
1.7075,YES
0.2049,NO
0.3303,NO
0.4215,NO
0.1854,NO
0.2008,YES
0.3797,NO
0.1956,YES
0.1648,NO
0.0745,NO
0.4537,NO
1.058,NO
0.8661,NO
0.9701,NO
0.2576,NO
0.2686,NO
0.4483,NO
1.1729,YES
0.7198,NO
1.3127,YES
0.7109,NO
0.5432,NO
0.3822,NO
0.2568,NO
0.7733,NO
0.1989,NO
0.5562,NO
0.2256,NO
0.8069,NO
1.7261,YES
1.9180000000000001,YES
1.6062,YES
0.755,YES
0.9976,NO
1.7708,YES
0.6964,NO
0.0949,NO
0.1339,NO
0.6422,NO
0.9277,NO
0.7444,NO
1.0264,NO
0.3729,NO
0.0967,NO
0.629,NO
1.5662,YES
0.6262,NO
1.4048,YES
0.2084,NO
0.6333,NO
0.1151,NO
0.2307,NO
0.9113,NO
0.1655,NO
0.5173,NO
0.1309,NO
0.8705,NO
2.67,YES
2.7814,YES
2.0973,YES
0.9555,YES
0.8308,NO
2.5879,YES
0.4828,NO
0.19699999999999998,NO
0.0769,NO
0.4414,NO
1.0508,NO
1.1146,NO
1.085,NO
0.3957,NO
0.1405,NO
0.8119,NO
1.1341,YES
0.8936,NO
0.7899,YES
0.2252,NO
0.4448,NO
0.2007,NO
0.2091,NO
0.7879,NO
0.1849,NO
0.6449,NO
0.2224,NO
0.8964,NO
1.7984,YES
1.992,YES
1.7544,YES
0.6682,YES
0.8906,NO
1.8537,YES
0.5772,NO
0.3735,NO
0.1755,NO
0.7098,NO
0.5809,NO
0.4077,NO
0.8629,NO
0.7724,NO
0.0859,NO
0.2662,NO
1.9658,YES
0.4356,NO
1.4258,YES
0.6952,NO
0.7617,NO
0.3514,NO
0.2396,NO
0.7885,NO
0.28,NO
0.2606,NO
0.2412,NO
0.5753,NO
2.7423,YES
2.8866,YES
2.1038,YES
1.4980000000000002,YES
0.6859,NO
2.7111,YES
0.4105,NO
0.3546,NO
0.1809,NO
1.2716,YES
0.7633,YES
1.0409,YES
2.0083,YES
0.5807,NO
0.3181,NO
2.125,YES
0.3044,NO
2.5319,YES
0.2061,NO
0.4767,NO
0.5909,NO
0.2674,NO
0.2888,NO
0.7635,YES
0.2115,NO
0.8682,YES
0.3489,NO
0.7255,YES
0.3414,NO
0.4772,NO
0.6874,NO
0.1912,NO
2.3609,YES
0.6614,NO
2.0141,YES
0.2802,NO
0.1554,NO
1.0167,YES
0.6332,NO
0.7973,NO
1.4374,YES
0.5927,NO
0.1411,NO
2.3741,YES
0.191,NO
1.4407,YES
0.1897,NO
0.5966,NO
0.7172,NO
0.4505,NO
0.2178,NO
0.7278,NO
0.2279,NO
0.4265,NO
0.1451,NO
0.466,NO
0.1991,NO
0.358,NO
0.5366,NO
0.1917,NO
1.3823,YES
0.3359,NO
1.0984,YES
0.45899999999999996,NO
0.252,NO
1.0278,YES
3.1885,YES
3.886,YES
1.9681,YES
0.6608,NO
0.2798,NO
1.9531,YES
1.0294,NO
1.8886,YES
0.3908,NO
0.5333,NO
1.0391,NO
0.39799999999999996,NO
0.3342,NO
2.9406,YES
0.3974,NO
2.416,YES
0.1884,NO
2.4967,YES
1.084,NO
1.4873,NO
1.4143,NO
0.5738,NO
1.1067,YES
1.3855,NO
