50Traced_NONETRACED_MAX_SINGLE_VSM_53_MAX,Associated
0.1503,NO
0.3133,NO
0.1901,NO
0.6139,NO
0.3369,NO
0.1415,NO
0.2687,NO
0.1058,NO
0.2186,NO
1.0,YES
0.1337,NO
1.0,YES
0.3701,NO
0.3574,NO
0.3701,NO
0.1142,NO
0.4176,NO
0.2886,NO
0.1949,NO
0.2179,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1573,NO
1.0,YES
0.2574,NO
1.0,YES
1.0,YES
0.3362,NO
0.2707,NO
0.27899999999999997,NO
0.2491,NO
1.0,YES
1.0,YES
0.3639,NO
0.1056,NO
0.2853,NO
0.1058,NO
0.1797,NO
0.1558,NO
0.1551,NO
1.0,YES
0.3639,NO
1.0,YES
0.3639,NO
1.0,YES
0.1806,NO
0.1212,NO
0.1354,NO
0.1987,NO
0.0895,NO
0.2572,NO
0.1937,NO
0.2584,NO
0.21600000000000003,NO
0.3133,NO
0.1901,NO
0.6139,NO
0.3369,NO
0.2077,NO
0.2687,NO
0.0804,NO
0.2187,NO
1.0,YES
0.1852,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.21600000000000003,NO
0.4176,NO
0.2886,NO
0.1949,NO
0.1851,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2544,NO
1.0,YES
0.2574,NO
1.0,YES
1.0,YES
0.5415,NO
0.5062,NO
0.5217,NO
0.5415,NO
1.0,YES
1.0,YES
0.6805,NO
0.4069,NO
0.5415,NO
0.4069,NO
0.2596,NO
0.2088,NO
0.2075,NO
1.0,YES
0.6805,NO
1.0,YES
0.6805,NO
1.0,YES
0.3514,NO
0.4069,NO
0.4069,NO
0.3061,NO
0.4069,NO
0.5415,NO
0.2947,NO
0.5415,NO
0.1709,NO
0.2059,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.257,NO
0.1663,NO
1.0,YES
0.3019,NO
0.6283,YES
0.22399999999999998,NO
0.3291,NO
0.3179,NO
0.3291,NO
0.0827,NO
1.0,YES
0.1663,NO
1.0,YES
0.4988,NO
1.0,YES
0.3405,NO
0.3721,NO
0.2164,NO
0.1856,NO
0.7068,YES
0.3518,NO
0.5859,YES
0.2057,NO
0.3133,NO
0.2268,NO
0.6139,NO
0.3369,NO
0.2833,NO
0.2687,NO
0.1225,NO
0.444,NO
1.0,YES
0.2599,NO
1.0,YES
0.2451,NO
0.2391,NO
0.2451,NO
0.0966,NO
0.4176,NO
0.2886,NO
0.4137,NO
0.2064,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.2574,NO
0.1709,NO
0.2059,NO
0.4532,YES
1.0,YES
1.0,YES
0.5660000000000001,YES
0.257,NO
0.1194,NO
0.8266,YES
0.3019,NO
0.5193,YES
0.22399999999999998,NO
0.2252,NO
0.3152,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.4123,NO
