50Traced_NONETRACED_SUM_MULTI_VSM_19_MEDIAN,Associated
1.218,NO
0.2184,NO
0.9721,NO
1.7846,NO
1.1015,NO
1.254,NO
0.7516,NO
0.4972,NO
1.0976,NO
2.2032,YES
1.0618,NO
1.7080000000000002,YES
0.7551,NO
1.2909,NO
0.4719,NO
0.6881,NO
1.2424,NO
0.6933,NO
1.3623,NO
0.4782,NO
1.6131,NO
1.3691,YES
1.6592,YES
2.0925,YES
1.8759,YES
1.1974,NO
1.4272,YES
1.0123,NO
1.8377,YES
1.0968,YES
0.9609,NO
0.7874,NO
0.6812,NO
1.2733,NO
1.5275,YES
0.6798,YES
1.0641,NO
0.8096,NO
0.9423,NO
0.6392,NO
0.4156,NO
0.8175,NO
0.1551,NO
1.4019,YES
0.8074,NO
0.9107,YES
0.8523,NO
1.0328,YES
1.1004,NO
0.703,NO
0.8907,NO
1.0735,NO
0.6686,NO
0.9038,NO
0.5392,NO
1.1954,NO
0.9242,NO
0.6155,NO
1.1307,NO
1.071,NO
0.4702,NO
1.5778,NO
0.8896,NO
0.0843,NO
1.2192,NO
3.1815,YES
1.3383,NO
3.0799,YES
0.6558,NO
1.0788,NO
0.2136,NO
1.0031,NO
0.8981,NO
0.2674,NO
0.5376,NO
0.3015,NO
0.8540000000000001,NO
2.4308,YES
3.0634,YES
3.2515,YES
3.0439999999999996,YES
1.0464,NO
2.8179,YES
1.3947,NO
2.6693,YES
1.1272,YES
1.2790000000000001,NO
0.7966,NO
0.9285,NO
1.4561,NO
1.7485,YES
1.4196,YES
1.1372,NO
0.8464,NO
1.1739,NO
0.5925,NO
0.7858,NO
1.3285,NO
0.619,NO
1.6359,YES
0.9478,NO
1.6308,YES
0.9381,NO
1.7172,YES
1.141,NO
0.5952,NO
0.9605,NO
1.1238,NO
0.7422,NO
1.1289,NO
0.7749,NO
1.261,NO
1.7949,NO
0.4472,NO
1.7293,YES
4.5576,YES
3.6519999999999997,YES
2.0676,YES
1.2399,NO
0.5818,NO
1.8911,YES
1.2702,NO
2.3324,YES
0.7629,NO
0.8172,NO
1.3564,NO
0.2615,NO
0.8667,NO
3.2108,YES
0.6262,NO
4.1123,YES
0.7165,NO
4.1758,YES
0.9593,NO
0.7406,NO
1.3194,NO
0.7365,NO
2.1115,YES
1.1534,NO
1.7688,YES
1.2559,NO
0.4154,NO
0.9014,NO
1.9455,NO
0.9432,NO
1.2123,NO
0.8825,NO
0.4162,NO
0.8799,NO
3.7576,YES
1.0002,NO
3.3604,YES
1.3231,NO
1.5573,NO
0.7123,NO
0.8077,NO
1.2069,NO
0.5827,NO
1.1586,NO
0.3671,NO
1.5116,NO
2.6301,YES
3.2006,YES
3.313,YES
3.2525,YES
0.6805,NO
3.0919,YES
0.8857,NO
1.2586,NO
0.2797,NO
1.3524,YES
3.675,YES
2.9024,YES
1.5468,YES
0.9279999999999999,NO
0.2995,NO
1.4084,YES
0.9014,NO
1.6104,YES
0.4658,NO
0.6426,NO
0.7939,NO
0.2375,NO
0.5684,NO
2.3358,YES
0.2842,NO
3.6072,YES
0.4852,NO
3.4789,YES
0.5956,NO
0.4078,NO
0.6557,NO
0.2123,NO
1.2366,YES
0.615,NO
1.2684,YES
1.2883,NO
0.6729,NO
1.3725,NO
1.9658,NO
0.9517,NO
2.0261,NO
1.1008,NO
0.5532,NO
1.2731,NO
4.0756,YES
1.3274,NO
3.7049,YES
1.2536,NO
1.4563,NO
0.4812,NO
1.0742,NO
1.0494,NO
0.7429,NO
1.1042,NO
0.5055,NO
1.4987,NO
2.8016,YES
3.6342,YES
3.5922,YES
3.2198,YES
0.8968,NO
3.3985,YES
1.2776,NO
0.7846,NO
0.3288,NO
1.7752,NO
2.1641,NO
1.2753,NO
2.2602,NO
0.7898,NO
0.2887,NO
1.693,NO
2.9863,YES
2.2339,NO
2.821,YES
0.909,NO
1.186,NO
0.214,NO
0.7924,NO
1.4748,NO
0.3143,NO
1.411,NO
0.2868,NO
1.7221,NO
2.1986,YES
2.8307,YES
3.0697,YES
2.4799,YES
1.8265,NO
2.9128,YES
1.8467,NO
1.3721,NO
0.6044,NO
2.4367,NO
2.4666,NO
1.4465,NO
3.0195,NO
1.1623,NO
0.1753,NO
2.019,NO
4.1944,YES
2.4926,NO
3.8614,YES
1.3146,NO
1.798,NO
0.6039,NO
1.1855,NO
1.6269999999999998,NO
0.4474,NO
1.7526,NO
0.3394,NO
2.1794,NO
2.94,YES
3.7178,YES
4.2273,YES
3.5135,YES
2.2034,NO
3.7039999999999997,YES
2.2682,NO
1.2006,NO
0.5419,NO
1.1317,NO
1.6236,NO
0.7386,NO
1.4311,NO
0.9149,NO
0.2784,NO
1.1515,NO
2.926,YES
1.2669,NO
2.6461,YES
0.5785,NO
0.9703,NO
0.2045,NO
0.8473,NO
1.1226,NO
0.4409,NO
0.9227,NO
0.3785,NO
1.2597,NO
2.12,YES
2.6321,YES
3.0808,YES
2.6344,YES
1.0455,NO
2.4296,YES
1.2103,NO
0.9581,NO
0.4628,NO
4.7883,YES
1.4571,YES
1.433,YES
4.78,YES
1.7052,NO
0.513,NO
4.022,YES
1.4092,NO
4.1166,YES
1.2809,NO
2.0137,NO
2.1304,NO
1.2361,NO
0.9491,NO
1.1426,YES
0.5925,NO
1.7093,YES
0.2177,NO
2.1963,YES
1.0788,NO
1.2873,NO
1.8759,NO
1.2801,NO
4.5458,YES
2.2138,NO
4.4475,YES
0.3449,NO
0.2203,NO
3.6234,YES
1.3619999999999999,NO
1.2767,NO
4.3031,YES
1.3594,NO
0.2748,NO
3.415,YES
1.4063,NO
3.0580000000000003,YES
1.4455,NO
1.1849,NO
1.7218,NO
0.8383,NO
0.7396,NO
0.9419,NO
0.4125,NO
1.8021,NO
0.2488,NO
2.0515,NO
1.0764,NO
1.4231,NO
1.3944,NO
0.8356,NO
3.0876,YES
1.7976,NO
3.6107,YES
1.5168,NO
0.5168,NO
4.0328,YES
4.1377,YES
3.3889,YES
4.3575,YES
1.6182,NO
0.2298,NO
3.7657,YES
1.9383,NO
4.1208,YES
1.7286,NO
2.0813,NO
2.5104,NO
1.4529,NO
0.9216,NO
3.1546,YES
0.3087,NO
4.074,YES
0.3531,NO
4.3245,YES
1.891,NO
1.6409,NO
2.1318,NO
1.7599,NO
4.1708,YES
2.8303,NO
3.9354,YES
0.4374,NO
0.3485,NO
2.5339,YES
0.8487,NO
1.2375,NO
2.2787,YES
0.8109999999999999,NO
0.153,NO
2.2912,YES
0.159,NO
2.8214,YES
0.1622,NO
0.9206,NO
1.0404,NO
0.4187,NO
0.5919,NO
1.3711,NO
0.1654,NO
1.0902,NO
0.0995,NO
1.3097,NO
0.4882,NO
0.4253,NO
0.6541,NO
0.5374,NO
2.8579,YES
1.119,NO
2.7399,YES
1.1205,NO
0.3593,NO
0.7979999999999999,YES
3.065,YES
2.3272,YES
0.8797,YES
0.7191,NO
0.2619,NO
1.0462,YES
0.9824,NO
1.1344,YES
0.5379999999999999,NO
0.9546,NO
1.0495,NO
0.3406,NO
0.6229,NO
2.2256,YES
0.2865,NO
2.6939,YES
0.3679,NO
3.0139,YES
0.616,NO
0.5248,NO
1.0789,NO
0.5527,NO
1.057,YES
0.574,NO
1.1226,YES
2.8031,YES
1.1874,YES
0.7266,NO
0.3303,NO
0.6339,NO
1.0858,NO
1.7886,YES
1.8211,YES
0.7041,NO
0.7463,NO
