50Traced_NONETRACED_SUM_MULTI_VSM_56_SUM,Associated
0.09655780020711932,NO
0.07893719956103065,NO
0.1913380836823964,NO
0.33973754579037674,NO
0.11063882405675689,NO
0.2472912190673447,NO
0.196964310555358,NO
0.07467115940460917,NO
0.23409122525001158,NO
0.4866067978422492,YES
0.17974558325733808,NO
0.4944896981312889,YES
0.1056772338748319,NO
0.19558866717158446,NO
0.06414516901865619,NO
0.2084022443080823,NO
0.16022381254153978,NO
0.17905003323183455,NO
0.17782895652039504,NO
0.1325718348609673,NO
0.1580444224616288,NO
0.47629720079756405,YES
0.49829203827070806,YES
0.5493917801443652,YES
0.45734732676940193,YES
0.21164814442709862,NO
0.46765692381408724,YES
0.21600692458692056,NO
0.27498956674961744,YES
0.1903952269811583,YES
0.16603551942130235,NO
0.17475307974094623,NO
0.08657279317433574,NO
0.189931526964156,NO
0.4317510858308731,YES
0.2001174706709739,YES
0.13863084841646445,NO
0.07448567939780824,NO
0.12736293800330772,NO
0.11394655084470685,NO
0.09411564678424036,NO
0.1510734655393604,NO
0.07187350263536176,NO
0.39479419447578706,YES
0.18240413002148476,NO
0.3578836731224013,YES
0.09216810671283057,NO
0.40093049136745135,YES
0.1365132850054871,NO
0.15102709553766014,NO
0.09586225018161583,NO
0.11655872760715331,NO
0.07706694282578791,NO
0.1532064856175711,NO
0.17804534986166282,NO
0.1448598853115291,NO
0.0965114302054191,NO
0.10824304063557814,NO
0.20966969102122196,NO
0.407159528262516,NO
0.14852311544584756,NO
0.2835371037296938,NO
0.20577461087840238,NO
0.05241355858849714,NO
0.2944804241309489,NO
0.5638283073403711,YES
0.22750668500857846,NO
0.5158044422461628,YES
0.1852481567924324,NO
0.2687605298545528,NO
0.11263273412986692,NO
0.18399616674652614,NO
0.22112308144117965,NO
0.13254092152650043,NO
0.23065984512419435,NO
0.08311049971405164,NO
0.1973507272361933,NO
0.5853594447965129,YES
0.6173856593041408,YES
0.5982348486019443,YES
0.4758953274494953,YES
0.23419942192064547,NO
0.5273814860039877,YES
0.2527010525990386,NO
0.1796528432539376,YES
0.11261727746263352,YES
0.1486003987820146,NO
0.19750529390852745,NO
0.13162897815972918,NO
0.19619147719368746,NO
0.23851183207876714,YES
0.10325053711918634,YES
0.15976011252453742,NO
0.04629271836406634,NO
0.14159852852527938,NO
0.07906085289889793,NO
0.13859993508199758,NO
0.16821490950121337,NO
0.1358022783127502,NO
0.20945329767995424,YES
0.180008346600306,NO
0.1701006229036895,YES
0.08872126991977988,NO
0.2150949812201493,YES
0.1428350619039523,NO
0.0944247801289086,NO
0.057807935452957634,NO
0.06351144566208634,NO
0.06770020248234075,NO
0.15679243241572255,NO
0.10978870735891925,NO
0.16201678594061547,NO
0.11000510070018703,NO
0.011468847087191057,NO
0.31805184166190087,YES
0.5888681082584972,YES
0.5429154365735659,YES
0.45645084006986414,YES
0.03558124797131242,NO
0.006028100221030341,NO
0.24098489883611296,YES
0.13994466513130438,NO
0.31783544832063304,YES
0.037451504706555165,NO
0.14009923180363848,NO
0.14161398519251278,NO
0.03381918790670356,NO
0.06787022582190828,NO
0.6542034406541261,YES
0.0023185000850116655,NO
0.5697327542235342,YES
0.009536763683014662,NO
0.6411271001746602,YES
0.12490532791319535,NO
0.10995873069848679,NO
0.18574277014390156,NO
0.0726308793297989,NO
0.347419509405382,YES
0.1683076495046138,NO
0.2942331174552143,YES
0.0770823994930213,NO
0.01915081070219639,NO
0.19957648731780453,NO
0.34034035581247973,NO
0.18977696029182184,NO
0.24168044886161644,NO
0.11785708765475987,NO
0.031222467811490483,NO
0.2409539855016461,NO
0.4625407669598281,YES
0.23197366183903428,NO
0.48179977433265836,YES
0.10088566703247444,NO
0.1852636134596658,NO
0.048441195109510476,NO
0.07422291605484024,NO
0.22542003493206797,NO
0.046230891695132684,NO
0.1819558866717158,NO
0.019398117377930964,NO
0.2122200411147348,NO
0.5232700125199004,YES
0.5192049090375133,YES
0.598559438613846,YES
0.40893704499435835,YES
0.28349073372799355,NO
0.4638082136729678,YES
0.21234369445260215,NO
0.10321962378471954,NO
0.06838029584061085,NO
0.24566826900783656,YES
0.660556130887058,YES
0.4803468476127177,YES
0.37842558387560465,YES
0.1614603459202127,NO
0.04085197149790562,NO
0.28327434038672583,YES
0.35559608637185647,NO
0.2403202621450763,YES
0.24670386571247505,NO
0.21954650138337173,NO
0.24299426557645637,NO
0.09671236687945345,NO
0.1580289657943954,NO
0.5931186917476853,YES
0.09547583350078057,NO
0.563333693988902,YES
0.05148615855449247,NO
0.5056803252082785,YES
0.33408040558294816,NO
0.33344668222637835,NO
0.36123776991205153,NO
0.25152634588929934,NO
0.2681731764996831,YES
0.35463777300338506,NO
0.23922283877150408,YES
0.09529035349397962,NO
0.053881941975671185,NO
