50Traced_NONETRACED_MAX_SINGLE_LSA_63_MAX,Associated
0.2076,NO
0.2201,NO
0.1144,NO
0.3384,NO
0.1965,NO
0.6773,NO
0.2201,NO
0.2025,NO
0.444,NO
1.0,YES
0.1337,NO
1.0,YES
0.3701,NO
0.3701,NO
0.3701,NO
0.1438,NO
0.5133,NO
0.2201,NO
0.4343,NO
0.2508,NO
0.3295,NO
0.5857,YES
0.5954,YES
1.0,YES
1.0,YES
0.1818,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.3362,NO
0.3639,NO
0.27899999999999997,NO
0.4007,NO
1.0,YES
1.0,YES
0.4007,NO
0.3066,NO
0.3,NO
0.3066,NO
0.397,NO
0.397,NO
0.397,NO
1.0,YES
0.3639,NO
1.0,YES
0.2676,NO
1.0,YES
0.3639,NO
0.1589,NO
0.1826,NO
0.3066,NO
0.3066,NO
0.4007,NO
0.3066,NO
0.3639,NO
0.2057,NO
0.21600000000000003,NO
0.1901,NO
0.6139,NO
0.1965,NO
0.6773,NO
0.2344,NO
0.1058,NO
0.444,NO
1.0,YES
0.1603,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.3249,NO
0.5985,NO
0.21600000000000003,NO
0.4343,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.3731,NO
0.6805,NO
0.5217,NO
0.5415,NO
1.0,YES
1.0,YES
0.5415,NO
0.4069,NO
0.4275,NO
0.2121,NO
0.7376,NO
0.7376,NO
0.7376,NO
1.0,YES
0.6805,NO
1.0,YES
0.5005,NO
1.0,YES
0.6805,NO
0.4069,NO
0.4069,NO
0.4069,NO
0.4069,NO
0.6805,NO
0.4069,NO
0.6805,NO
0.1568,NO
0.1663,NO
0.4028,YES
1.0,YES
1.0,YES
0.503,YES
0.22,NO
0.153,NO
0.3689,YES
0.1502,NO
0.4615,YES
0.1733,NO
0.379,NO
0.379,NO
0.379,NO
0.0892,NO
1.0,YES
0.1663,NO
1.0,YES
0.2026,NO
1.0,YES
0.2736,NO
0.1238,NO
0.3867,NO
0.2429,NO
0.7346,YES
0.3393,NO
0.7346,YES
0.2565,NO
0.2719,NO
0.2137,NO
0.6139,NO
0.2007,NO
0.6773,NO
0.2719,NO
0.2502,NO
0.444,NO
1.0,YES
0.2675,NO
1.0,YES
0.2525,NO
0.2525,NO
0.2525,NO
0.3249,NO
0.5985,NO
0.2719,NO
0.4343,NO
0.2719,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3573,NO
1.0,YES
0.3939,NO
0.1038,NO
0.1065,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.2995,NO
0.0604,NO
0.5022,YES
0.6903,NO
0.6283,YES
0.3599,NO
0.3948,NO
0.3948,NO
0.3948,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.2026,NO
1.0,YES
0.6903,NO
0.6903,NO
0.6903,NO
0.6903,NO
1.0,YES
0.6903,NO
1.0,YES
0.2026,NO
0.2148,NO
0.2758,NO
0.4328,NO
0.3318,NO
0.4239,NO
0.2148,NO
0.1977,NO
0.4239,NO
1.0,YES
0.366,NO
1.0,YES
0.4406,NO
0.4406,NO
0.4406,NO
0.1856,NO
0.4328,NO
0.2148,NO
0.3183,NO
0.2508,NO
0.4328,NO
0.5181,YES
0.5954,YES
1.0,YES
1.0,YES
0.4328,NO
1.0,YES
0.4328,NO
0.2057,NO
0.1339,NO
0.4095,NO
0.6139,NO
0.4374,NO
0.6773,NO
0.2344,NO
0.1058,NO
0.444,NO
1.0,YES
0.3492,NO
1.0,YES
0.1331,NO
0.1437,NO
0.1733,NO
0.3249,NO
0.5985,NO
0.1655,NO
0.4374,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4095,NO
1.0,YES
0.3939,NO
0.2093,NO
0.2093,NO
0.242,NO
0.6139,NO
0.3384,NO
0.6773,NO
0.2093,NO
0.2093,NO
0.444,NO
1.0,YES
0.2773,NO
1.0,YES
0.2866,NO
0.2866,NO
0.2866,NO
0.2111,NO
0.5133,NO
0.2093,NO
0.4343,NO
0.2508,NO
0.4413,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4413,NO
1.0,YES
0.4413,NO
0.1503,NO
0.1812,NO
0.17,NO
0.6139,NO
0.2377,NO
0.2977,NO
0.1963,NO
0.1244,NO
0.1951,NO
1.0,YES
0.1948,NO
1.0,YES
0.2846,NO
0.2846,NO
0.2846,NO
0.2453,NO
0.4518,NO
0.1812,NO
0.228,NO
0.2508,NO
0.35600000000000004,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.31,NO
1.0,YES
0.31,NO
0.1422,NO
0.3233,NO
1.0,YES
0.6673,YES
0.5116,YES
1.0,YES
0.4103,NO
0.1268,NO
1.0,YES
0.1364,NO
0.9179,YES
0.1059,NO
0.4322,NO
0.4246,NO
0.2972,NO
0.2557,NO
0.6673,YES
0.1171,NO
0.6649,YES
0.506,NO
0.6673,YES
0.2695,NO
0.2365,NO
0.6965,NO
0.3342,NO
1.0,YES
0.6789,NO
1.0,YES
0.1799,NO
0.3233,NO
0.7653,YES
0.3948,NO
0.3027,NO
1.0,YES
0.3772,NO
0.1097,NO
0.9727,YES
0.2078,NO
0.8915,YES
0.5079,NO
0.3385,NO
0.36700000000000005,NO
0.3385,NO
0.1957,NO
0.3948,NO
0.1398,NO
0.537,NO
0.2986,NO
0.3948,NO
0.2975,NO
0.2987,NO
0.5329999999999999,NO
0.2788,NO
1.0,YES
0.6436,NO
1.0,YES
0.1805,NO
0.2716,NO
0.7876,YES
1.0,YES
1.0,YES
0.8399,YES
0.326,NO
0.0939,NO
0.8170000000000001,YES
0.8445,NO
0.7728,YES
0.8778,NO
0.445,NO
0.445,NO
0.445,NO
0.2307,NO
1.0,YES
0.0821,NO
1.0,YES
0.3073,NO
1.0,YES
0.8445,NO
0.8445,NO
0.8778,NO
0.8445,NO
1.0,YES
0.8778,NO
1.0,YES
0.1636,NO
0.1646,NO
1.0,YES
0.5126,NO
0.39299999999999996,NO
0.9109,YES
0.3184,NO
0.153,NO
0.9109,YES
0.247,NO
1.0,YES
0.6038,NO
0.38799999999999996,NO
0.3363,NO
0.3363,NO
0.2042,NO
0.5126,NO
0.1654,NO
0.6151,NO
0.3116,NO
0.5126,NO
0.3536,NO
0.3551,NO
0.6038,NO
0.3314,NO
0.9109,YES
0.6038,NO
0.9109,YES
0.2084,NO
0.221,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.2995,NO
0.2033,NO
0.5022,YES
0.4207,NO
0.6283,YES
0.4207,NO
0.7871,NO
0.7871,NO
0.7871,NO
0.2203,NO
1.0,YES
0.221,NO
1.0,YES
0.221,NO
1.0,YES
0.3725,NO
0.2937,NO
0.5265,NO
0.4207,NO
1.0,YES
0.4619,NO
1.0,YES
1.0,YES
1.0,YES
0.3634,NO
0.2007,NO
0.1459,NO
0.3517,NO
1.0,YES
1.0,YES
0.3722,NO
0.4076,NO
0.2841,NO
0.4076,NO
0.6218,NO
0.6218,NO
0.6218,NO
1.0,YES
0.1861,NO
1.0,YES
0.18600000000000003,NO
1.0,YES
0.1831,NO
0.3269,NO
0.3269,NO
0.4076,NO
0.4076,NO
0.3187,NO
0.4076,NO
0.3431,NO
0.0994,NO
0.3233,NO
0.9932,YES
0.5710000000000001,YES
0.4773,YES
1.0,YES
0.3772,NO
0.1381,NO
1.0,YES
0.2266,NO
1.0,YES
0.4834,NO
0.3907,NO
0.3838,NO
0.2687,NO
0.1612,NO
0.5710000000000001,YES
0.0773,NO
0.611,YES
0.2776,NO
0.5710000000000001,YES
0.2831,NO
0.2843,NO
0.5832,NO
0.3021,NO
1.0,YES
0.6436,NO
1.0,YES
0.2339,NO
0.3233,NO
0.6915,YES
1.0,YES
0.7667,YES
1.0,YES
0.4103,NO
0.2339,NO
1.0,YES
0.6074,NO
0.8915,YES
0.4814,NO
0.4322,NO
0.4246,NO
0.3659,NO
0.2339,NO
1.0,YES
0.2339,NO
0.7355,YES
0.2963,NO
1.0,YES
0.6074,NO
0.6074,NO
0.6074,NO
0.6074,NO
1.0,YES
0.6436,NO
1.0,YES
0.1422,NO
0.2497,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.3986,NO
0.1622,NO
1.0,YES
0.2044,NO
1.0,YES
0.1022,NO
0.38799999999999996,NO
0.2834,NO
0.2758,NO
0.2557,NO
1.0,YES
0.1975,NO
0.7355,YES
0.506,NO
1.0,YES
0.3725,NO
0.1827,NO
0.6965,NO
0.3307,NO
1.0,YES
0.6789,NO
1.0,YES
0.1213,NO
0.2426,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.4103,NO
0.1381,NO
1.0,YES
0.2044,NO
1.0,YES
0.08800000000000001,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.1529,NO
1.0,YES
0.1016,NO
0.7355,YES
0.2429,NO
1.0,YES
0.3725,NO
0.1775,NO
0.5872,NO
0.3342,NO
1.0,YES
0.4829,NO
1.0,YES
0.135,NO
0.2054,NO
0.368,YES
0.9338,YES
0.9338,YES
0.4595,YES
0.201,NO
0.0678,NO
0.337,YES
0.5159,NO
0.4216,YES
0.3287,NO
0.4875,NO
0.4875,NO
0.4875,NO
0.1985,NO
1.0,YES
0.1648,NO
1.0,YES
0.1892,NO
1.0,YES
0.4983,NO
0.5464,NO
0.5554,NO
0.6109,NO
0.6711,YES
0.6109,NO
0.6711,YES
0.1201,NO
0.1304,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.2995,NO
0.0792,NO
0.5022,YES
0.3871,NO
0.6283,YES
0.2466,NO
0.2021,NO
0.3152,NO
0.2758,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1786,NO
1.0,YES
0.3739,NO
0.41,NO
0.5265,NO
0.4584,NO
1.0,YES
0.4619,NO
1.0,YES
0.2581,NO
0.3926,NO
0.2926,NO
0.3776,NO
0.3776,NO
0.3914,NO
0.3632,NO
0.1296,NO
0.5987,NO
0.157,NO
0.3673,NO
0.1414,NO
1.0,YES
1.0,YES
1.0,YES
0.0967,NO
0.3776,NO
0.0797,NO
0.3776,NO
0.1551,NO
0.3451,NO
0.1285,NO
0.2552,NO
0.2731,NO
0.1244,NO
0.3914,NO
0.2519,NO
0.5999,NO
0.3934,YES
1.0,YES
0.2752,NO
0.21600000000000003,NO
0.1283,NO
0.1763,NO
1.0,YES
0.3838,YES
0.1931,NO
0.3252,NO
0.132,NO
0.3252,NO
0.3226,NO
0.3226,NO
0.3226,NO
1.0,YES
0.21600000000000003,NO
1.0,YES
0.1429,NO
0.8571,YES
0.21600000000000003,NO
0.1685,NO
0.1936,NO
0.3252,NO
0.3252,NO
0.1763,NO
0.3252,NO
0.0894,NO
0.1179,NO
0.1793,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.2995,NO
0.0592,NO
0.5022,YES
0.2044,NO
0.6283,YES
0.166,NO
0.4256,NO
0.4256,NO
0.4256,NO
0.1146,NO
1.0,YES
0.0554,NO
1.0,YES
0.2026,NO
1.0,YES
0.3725,NO
0.159,NO
0.5265,NO
0.3307,NO
1.0,YES
0.4619,NO
1.0,YES
0.9740000000000001,YES
1.0,YES
0.3473,NO
0.1969,NO
0.1726,NO
0.33399999999999996,NO
1.0,YES
0.9740000000000001,YES
0.33399999999999996,NO
0.2506,NO
0.2501,NO
0.2506,NO
0.3324,NO
0.3324,NO
0.3324,NO
1.0,YES
0.2137,NO
1.0,YES
0.2137,NO
1.0,YES
0.2137,NO
0.1844,NO
0.1844,NO
0.2506,NO
0.2506,NO
0.33399999999999996,NO
0.2506,NO
0.214,NO
0.2411,NO
0.2411,NO
0.1901,NO
0.6139,NO
0.1965,NO
0.1364,NO
0.2411,NO
0.2411,NO
0.1921,NO
1.0,YES
0.1251,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.3249,NO
0.5985,NO
0.2411,NO
0.1949,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.2054,NO
1.0,YES
1.0,YES
0.2823,NO
0.2282,NO
0.1532,NO
0.1072,NO
1.0,YES
1.0,YES
0.0947,NO
0.1431,NO
0.1013,NO
0.1102,NO
0.257,NO
0.257,NO
0.257,NO
1.0,YES
0.2282,NO
1.0,YES
0.1897,NO
1.0,YES
0.2282,NO
0.1431,NO
0.1431,NO
0.1431,NO
0.1431,NO
0.1495,NO
0.1431,NO
0.1654,NO
0.3943,NO
0.418,NO
0.1901,NO
0.3384,NO
0.1992,NO
0.2048,NO
0.418,NO
0.3846,NO
0.2325,NO
1.0,YES
0.1799,NO
1.0,YES
0.4072,NO
0.4072,NO
0.4072,NO
0.3249,NO
0.5985,NO
0.418,NO
0.191,NO
0.418,NO
0.4715,NO
0.8156,YES
0.8945,YES
1.0,YES
1.0,YES
0.2598,NO
1.0,YES
0.262,NO
