50Traced_NONETRACED_MAX_MULTI_VSM_21_MAX,Associated
0.3071,NO
0.2574,NO
0.2289,NO
0.4029,NO
0.31,NO
0.1844,NO
0.4164,NO
0.2852,NO
0.4753,NO
0.9462,YES
0.4964,NO
1.0,YES
0.2918,NO
0.3824,NO
0.2223,NO
0.2852,NO
0.3984,NO
0.2852,NO
0.2383,NO
0.2179,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2502,NO
0.7756,YES
0.2289,NO
0.3062,YES
0.3062,YES
0.3362,NO
0.2165,NO
0.2796,NO
0.2444,NO
0.6914,YES
0.6914,YES
0.3034,NO
0.1056,NO
0.3034,NO
0.1939,NO
0.1797,NO
0.23600000000000002,NO
0.1551,NO
0.6914,YES
0.1382,NO
0.6914,YES
0.2165,NO
0.3484,YES
0.2165,NO
0.1223,NO
0.1255,NO
0.1939,NO
0.0802,NO
0.2796,NO
0.1504,NO
0.3034,NO
0.3088,NO
0.1534,NO
0.271,NO
0.3067,NO
0.3753,NO
0.2422,NO
0.2948,NO
0.0958,NO
0.3753,NO
0.965,YES
0.3753,NO
1.0,YES
0.2728,NO
0.3388,NO
0.2136,NO
0.3167,NO
0.36,NO
0.1542,NO
0.3405,NO
0.1755,NO
0.3078,NO
0.965,YES
1.0,YES
1.0,YES
1.0,YES
0.3753,NO
0.965,YES
0.2487,NO
1.0,YES
1.0,YES
0.3356,NO
0.228,NO
0.3559,NO
0.2479,NO
0.5161,YES
1.0,YES
0.3559,NO
0.2193,NO
0.3559,NO
0.2187,NO
0.3667,NO
0.3144,NO
0.2281,NO
1.0,YES
0.2278,NO
0.8716,YES
0.2148,NO
0.568,YES
0.1909,NO
0.316,NO
0.316,NO
0.2187,NO
0.2187,NO
0.3559,NO
0.1582,NO
0.1923,NO
0.3229,NO
0.0513,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.2651,NO
0.1327,NO
1.0,YES
0.3816,NO
1.0,YES
0.254,NO
0.3031,NO
0.3522,NO
0.1934,NO
0.0572,NO
0.594,YES
0.154,NO
1.0,YES
0.1417,NO
1.0,YES
0.3369,NO
0.2147,NO
0.4856,NO
0.1587,NO
1.0,YES
0.4444,NO
0.4367,YES
0.3331,NO
0.3331,NO
0.4052,NO
0.3701,NO
0.4528,NO
0.3264,NO
0.272,NO
0.272,NO
0.4528,NO
0.8971,YES
0.4528,NO
0.9481,YES
0.2062,NO
0.3375,NO
0.1689,NO
0.272,NO
0.3413,NO
0.3331,NO
0.2733,NO
0.2019,NO
0.3613,NO
0.9187,YES
0.9481,YES
0.9481,YES
0.9481,YES
0.4528,NO
0.6779,YES
0.4052,NO
0.3229,NO
0.0774,NO
0.2644,YES
1.0,YES
1.0,YES
0.3353,YES
0.2651,NO
0.1676,NO
0.5253,YES
0.4608,NO
0.5253,YES
0.2419,NO
0.3335,NO
0.3376,NO
0.2375,NO
0.1676,NO
0.594,YES
0.1676,NO
1.0,YES
0.142,NO
1.0,YES
0.4608,NO
0.4608,NO
0.4608,NO
0.2111,NO
0.5253,YES
0.4608,NO
0.2294,YES
0.32,NO
0.0745,NO
0.2809,NO
0.3065,NO
0.42700000000000005,NO
0.2748,NO
0.4164,NO
0.1536,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.4316,NO
0.3824,NO
0.2685,NO
0.3282,NO
0.3984,NO
0.1542,NO
0.3529,NO
0.2256,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.42700000000000005,NO
1.0,YES
0.2748,NO
0.2944,NO
0.1339,NO
0.2584,NO
0.4029,NO
0.4156,NO
0.2696,NO
0.4164,NO
0.1871,NO
0.4753,NO
0.9199,YES
0.4964,NO
1.0,YES
0.2244,NO
0.3824,NO
0.0665,NO
0.3019,NO
0.3984,NO
0.188,NO
0.3308,NO
0.1656,NO
0.4156,NO
1.0,YES
1.0,YES
1.0,YES
0.7294,YES
0.2888,NO
0.9199,YES
0.2696,NO
0.32,NO
0.307,NO
0.2809,NO
0.4029,NO
0.4809,NO
0.3069,NO
0.3056,NO
0.307,NO
0.4809,NO
1.0,YES
0.4809,NO
1.0,YES
0.2912,NO
0.3673,NO
0.2201,NO
0.3282,NO
0.36,NO
0.2676,NO
0.3529,NO
0.1912,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4809,NO
1.0,YES
0.2798,NO
0.32,NO
0.0724,NO
0.2809,NO
0.4029,NO
0.31,NO
0.1636,NO
0.4164,NO
0.1187,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.282,NO
0.3824,NO
0.2131,NO
0.3282,NO
0.3984,NO
0.188,NO
0.3529,NO
0.1702,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
