50Traced_NONETRACED_MAX_SINGLE_LSA_93_MAX,Associated
0.1503,NO
0.1429,NO
0.1144,NO
0.6139,NO
0.3369,NO
0.1766,NO
0.2687,NO
0.1047,NO
0.2216,NO
1.0,YES
0.1376,NO
1.0,YES
0.3701,NO
0.3701,NO
0.3691,NO
0.1438,NO
0.2942,NO
0.1109,NO
0.1949,NO
0.2508,NO
0.2752,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1766,NO
0.3196,YES
0.2434,NO
1.0,YES
1.0,YES
0.3639,NO
0.3639,NO
0.27899999999999997,NO
0.4007,NO
1.0,YES
1.0,YES
0.4007,NO
0.3066,NO
0.3639,NO
0.3066,NO
0.1797,NO
0.1558,NO
0.1551,NO
1.0,YES
0.2735,NO
0.405,YES
0.3639,NO
0.8571,YES
0.3639,NO
0.3066,NO
0.1826,NO
0.3066,NO
0.3066,NO
0.4007,NO
0.1119,NO
0.4007,NO
0.21600000000000003,NO
0.21600000000000003,NO
0.2077,NO
0.6139,NO
0.3369,NO
0.3464,NO
0.2687,NO
0.21600000000000003,NO
0.2452,NO
1.0,YES
0.3471,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.3249,NO
0.5985,NO
0.1268,NO
0.2316,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2544,NO
1.0,YES
0.2077,NO
1.0,YES
1.0,YES
0.6805,NO
0.6805,NO
0.5217,NO
0.6805,NO
1.0,YES
1.0,YES
0.4748,NO
0.4197,NO
0.6805,NO
0.4197,NO
0.7376,NO
0.7376,NO
0.7358,NO
1.0,YES
0.5115,NO
1.0,YES
0.6805,NO
1.0,YES
0.6805,NO
0.2458,NO
0.2533,NO
0.4197,NO
0.4197,NO
0.48100000000000004,NO
0.4197,NO
0.6805,NO
0.1709,NO
0.2059,NO
0.7346,YES
1.0,YES
1.0,YES
0.7346,YES
0.257,NO
0.0921,NO
0.4323,YES
0.1733,NO
0.7346,YES
0.1733,NO
0.2165,NO
0.1934,NO
0.2347,NO
0.0921,NO
1.0,YES
0.0718,NO
1.0,YES
0.1449,NO
1.0,YES
0.3405,NO
0.457,NO
0.2079,NO
0.1733,NO
0.5192,YES
0.3518,NO
0.7346,YES
0.2719,NO
0.1996,NO
0.1975,NO
0.6139,NO
0.3369,NO
0.6773,NO
0.4224,NO
0.2719,NO
0.444,NO
