50Traced_NONETRACED_MAX_SINGLE_VSM_41_MEDIAN,Associated
0.2076,NO
0.3133,NO
0.6593,NO
0.2164,NO
0.2874,NO
0.1766,NO
0.4224,NO
0.2025,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.3701,NO
0.3701,NO
0.3701,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.4343,NO
0.2201,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.2574,NO
1.0,YES
1.0,YES
0.4007,NO
0.3639,NO
0.27899999999999997,NO
0.4007,NO
1.0,YES
1.0,YES
0.3639,NO
0.2082,NO
0.3,NO
0.1086,NO
0.1797,NO
0.1558,NO
0.1551,NO
1.0,YES
0.3639,NO
1.0,YES
0.3639,NO
1.0,YES
0.1806,NO
0.2082,NO
0.2082,NO
0.1566,NO
0.2082,NO
0.4007,NO
0.1681,NO
0.4007,NO
0.2057,NO
0.3011,NO
0.6593,NO
0.6139,NO
0.3369,NO
0.2077,NO
0.4224,NO
0.1135,NO
0.444,NO
1.0,YES
0.7077,NO
0.7349,YES
0.2134,NO
0.2391,NO
0.2136,NO
0.3123,NO
0.5752,NO
0.2774,NO
0.4343,NO
0.1755,NO
0.4531,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2232,NO
1.0,YES
0.2473,NO
1.0,YES
1.0,YES
0.5415,NO
0.3514,NO
0.3514,NO
0.5415,NO
1.0,YES
0.6166,YES
0.4479,NO
0.601,NO
0.4605,NO
0.601,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.3514,NO
0.5923,YES
0.2646,NO
1.0,YES
0.2632,NO
0.601,NO
0.4069,NO
0.601,NO
0.601,NO
0.5415,NO
0.4197,NO
0.5415,NO
0.1709,NO
0.1138,NO
0.7346,YES
1.0,YES
1.0,YES
0.503,YES
0.1627,NO
0.0462,NO
0.7346,YES
0.1733,NO
0.4615,YES
0.1443,NO
0.2165,NO
0.3152,NO
0.2781,NO
0.0892,NO
1.0,YES
0.0819,NO
1.0,YES
0.3664,NO
0.8285,YES
0.3342,NO
0.2734,NO
0.368,NO
0.2429,NO
0.5192,YES
0.3393,NO
0.4323,YES
0.2169,NO
0.2131,NO
0.6593,NO
0.6139,NO
0.3369,NO
0.3573,NO
0.4224,NO
0.2169,NO
0.444,NO
1.0,YES
0.7077,NO
0.9651,YES
0.2451,NO
0.2451,NO
0.2451,NO
0.221,NO
0.4176,NO
0.2084,NO
0.4343,NO
0.2169,NO
0.3207,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3573,NO
1.0,YES
0.3573,NO
0.146,NO
0.1304,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.2003,NO
0.0613,NO
1.0,YES
0.6903,NO
0.6283,YES
0.5875,NO
0.4403,NO
0.4403,NO
0.4403,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.4988,NO
0.7299,YES
0.6903,NO
0.6903,NO
0.5875,NO
0.6903,NO
0.7068,YES
0.4619,NO
0.5859,YES
0.2332,NO
0.1856,NO
0.4239,NO
0.6139,NO
0.3369,NO
0.4239,NO
0.2332,NO
0.2332,NO
0.3139,NO
1.0,YES
0.3648,NO
1.0,YES
0.4406,NO
0.4406,NO
0.4406,NO
0.2332,NO
0.4176,NO
0.22399999999999998,NO
0.2239,NO
0.2332,NO
0.1755,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4239,NO
0.5155,YES
0.4239,NO
0.2057,NO
0.3133,NO
0.6593,NO
0.6139,NO
0.3369,NO
0.3387,NO
0.4224,NO
0.1135,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2134,NO
0.2391,NO
0.1176,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.4343,NO
0.16699999999999998,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3387,NO
1.0,YES
0.3387,NO
0.2057,NO
0.3133,NO
0.6593,NO
0.6139,NO
0.3384,NO
0.3095,NO
0.4224,NO
0.1392,NO
0.444,NO
1.0,YES
0.7077,NO
0.8982,YES
0.2866,NO
0.2866,NO
0.2866,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.4413,NO
0.2201,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3119,NO
1.0,YES
0.3095,NO
0.1671,NO
0.3133,NO
0.2898,NO
0.6139,NO
0.3369,NO
0.1246,NO
0.1856,NO
0.1244,NO
0.1951,NO
1.0,YES
0.3591,NO
0.7443,YES
0.2593,NO
0.2593,NO
0.2593,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.1949,NO
0.1702,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
0.6631,YES
0.2574,NO
0.2069,NO
0.2698,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.3986,NO
0.2018,NO
1.0,YES
0.2044,NO
0.8751,YES
0.1607,NO
0.5121,NO
0.2959,NO
0.3188,NO
0.2557,NO
1.0,YES
0.2282,NO
1.0,YES
0.4988,NO
0.4963,YES
0.3725,NO
0.3721,NO
0.4612,NO
0.3307,NO
1.0,YES
0.6789,NO
0.9537,YES
0.2097,NO
0.3233,NO
0.6877,YES
0.6811,NO
0.3646,NO
1.0,YES
0.2366,NO
0.1097,NO
0.9727,YES
0.5079,NO
1.0,YES
0.1528,NO
0.4424,NO
0.36700000000000005,NO
0.2894,NO
0.171,NO
0.5205,NO
0.1398,NO
0.6811,NO
0.1533,NO
0.4971,NO
0.5079,NO
0.2987,NO
0.5719,NO
0.3693,NO
0.8926,YES
0.5079,NO
0.7929999999999999,YES
0.1805,NO
0.2716,NO
1.0,YES
1.0,YES
0.8408,YES
0.8399,YES
0.3708,NO
0.1537,NO
1.0,YES
0.8778,NO
0.8399,YES
0.4402,NO
0.3486,NO
0.3082,NO
0.2758,NO
0.2307,NO
1.0,YES
0.205,NO
1.0,YES
0.4988,NO
0.7299,YES
0.8778,NO
0.8445,NO
0.8778,NO
0.8445,NO
0.7876,YES
0.8778,NO
0.665,YES
0.1636,NO
0.3162,NO
0.6588,YES
0.5126,NO
0.39299999999999996,NO
0.9109,YES
0.2718,NO
0.153,NO
0.8237,YES
0.159,NO
1.0,YES
0.1456,NO
0.5082,NO
0.2235,NO
0.3163,NO
0.1775,NO
0.5126,NO
0.1654,NO
0.6151,NO
0.2557,NO
0.2663,NO
0.2218,NO
0.1908,NO
0.3901,NO
0.3236,NO
0.9109,YES
0.3584,NO
0.9109,YES
0.2091,NO
0.1144,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.221,NO
0.2091,NO
1.0,YES
0.2044,NO
0.6283,YES
0.1607,NO
0.171,NO
0.3152,NO
0.2833,NO
0.221,NO
1.0,YES
0.221,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.3721,NO
0.4145,NO
0.3307,NO
0.7068,YES
0.4619,NO
0.5859,YES
1.0,YES
1.0,YES
0.4952,NO
0.4952,NO
0.3796,NO
0.4057,NO
1.0,YES
1.0,YES
0.4952,NO
0.3547,NO
0.3868,NO
0.1704,NO
0.6218,NO
0.6218,NO
0.6218,NO
1.0,YES
0.4952,NO
0.9606,YES
0.4952,NO
1.0,YES
0.2458,NO
0.3547,NO
0.3269,NO
0.3547,NO
0.3269,NO
0.4057,NO
0.3547,NO
0.409,NO
0.2097,NO
0.3233,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.3986,NO
0.1381,NO
1.0,YES
0.4834,NO
1.0,YES
0.1607,NO
0.5579,NO
0.5147,NO
0.5147,NO
0.2557,NO
1.0,YES
0.2282,NO
1.0,YES
0.4988,NO
0.4963,YES
0.4834,NO
0.3721,NO
0.5719,NO
0.3693,NO
1.0,YES
0.6789,NO
1.0,YES
0.2216,NO
0.3044,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.2984,NO
0.1381,NO
1.0,YES
0.2044,NO
1.0,YES
0.1607,NO
0.5579,NO
0.2539,NO
0.3473,NO
0.1486,NO
1.0,YES
0.1326,NO
1.0,YES
0.4988,NO
0.4963,YES
0.3725,NO
0.3721,NO
0.3958,NO
0.3552,NO
1.0,YES
0.5388,NO
1.0,YES
0.2216,NO
0.3162,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.3986,NO
0.1622,NO
1.0,YES
0.4412,NO
1.0,YES
0.2811,NO
0.4503,NO
0.2834,NO
0.2972,NO
0.2557,NO
1.0,YES
0.2282,NO
1.0,YES
0.4988,NO
0.4963,YES
0.5224,NO
0.5224,NO
0.5224,NO
0.3307,NO
1.0,YES
0.6789,NO
1.0,YES
0.2216,NO
0.3162,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.2874,NO
0.1331,NO
1.0,YES
0.4433,NO
1.0,YES
0.1607,NO
0.5374,NO
0.3389,NO
0.3389,NO
0.1529,NO
1.0,YES
0.1365,NO
1.0,YES
0.4988,NO
0.4963,YES
0.4433,NO
0.3721,NO
0.4433,NO
0.3422,NO
1.0,YES
0.5388,NO
1.0,YES
0.1709,NO
0.0905,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.1658,NO
0.0554,NO
1.0,YES
0.4755,NO
0.6283,YES
0.4755,NO
0.2488,NO
0.3152,NO
0.2833,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.4988,NO
0.7519,YES
0.4755,NO
0.3721,NO
0.4755,NO
0.4755,NO
0.7068,YES
0.4619,NO
0.5859,YES
0.1425,NO
0.1304,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.1884,NO
0.1131,NO
1.0,YES
0.4027,NO
0.6283,YES
0.1607,NO
0.1448,NO
0.2493,NO
0.2833,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.4988,NO
1.0,YES
0.4027,NO
0.3721,NO
0.4726,NO
0.3307,NO
0.7068,YES
0.4619,NO
0.5859,YES
0.2383,NO
0.1128,NO
0.3451,NO
0.3776,NO
0.3776,NO
0.4344,NO
0.4239,NO
0.2324,NO
0.6008,NO
0.1291,NO
0.4141,NO
0.1052,NO
1.0,YES
1.0,YES
1.0,YES
0.2526,NO
0.4495,NO
0.2526,NO
0.3451,NO
0.3543,NO
0.2417,NO
0.15,NO
0.1284,NO
0.2731,NO
0.2932,NO
0.4344,NO
0.1594,NO
0.6577,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.1333,NO
0.2116,NO
1.0,YES
1.0,YES
0.2116,NO
0.1519,NO
0.1707,NO
0.1784,NO
0.3226,NO
0.3226,NO
0.3226,NO
1.0,YES
0.1333,NO
0.9606,YES
0.1407,NO
1.0,YES
0.0877,NO
0.1163,NO
0.1196,NO
0.1354,NO
0.0948,NO
0.2116,NO
0.1437,NO
0.2122,NO
