50Traced_NONETRACED_MEDIAN_MULTI_LSA_98_SUM,Associated
0.1118305915295765,NO
0.09695484774238712,NO
0.2884144207210361,NO
0.38379418970948553,NO
0.10028001400070007,NO
0.1414070703535177,NO
0.08592929646482325,NO
0.10168008400420023,NO
0.3547427371368569,NO
0.41494574728736444,YES
0.1487574378718936,NO
0.5743787189359468,YES
0.4075953797689885,NO
0.3732936646832342,NO
0.37189359467973404,NO
0.18270913545677286,NO
0.17395869793489677,NO
0.17693384669233464,NO
0.12898144907245365,NO
0.36419320966048313,NO
0.18358417920896047,NO
0.11918095904795242,YES
0.12355617780889047,YES
0.35456772838641937,YES
0.4028701435071754,YES
0.3496674833741688,NO
0.10815540777038854,YES
0.19373468673433675,NO
0.17045852292614636,YES
0.4105705285264264,YES
0.5712285614280715,NO
0.25918795939796996,NO
0.183759187959398,NO
0.1774588729436472,NO
0.6736086804340218,YES
0.1503325166258313,YES
0.2215610780539027,NO
0.16765838291914598,NO
0.15453272663633186,NO
0.16800840042002105,NO
0.29733986699334974,NO
0.2499124956247813,NO
0.2542877143857193,NO
0.47479873993699695,YES
0.11690584529226464,NO
0.17990899544977254,YES
0.04252712635631782,NO
0.5777038851942597,YES
0.05495274763738188,NO
0.1949597479873994,NO
0.1174308715435772,NO
0.22418620931046554,NO
0.1232061603080154,NO
0.315890794539727,NO
0.17868393419670986,NO
0.15925796289814492,NO
0.13790689534476724,NO
0.25131256562828147,NO
0.2157857892894645,NO
0.484249212460623,NO
0.247462373118656,NO
0.27441372068603437,NO
0.23923696184809246,NO
0.0719285964298215,NO
0.36559327966398325,NO
0.783339166958348,YES
0.2633881694084705,NO
0.33549177458872953,YES
0.34161708085404274,NO
0.36226811340567033,NO
0.3566678333916697,NO
0.31869093454672737,NO
0.25113755687784395,NO
0.20476023801190063,NO
0.32359117955897804,NO
0.28998949947497377,NO
0.3682184109205461,NO
0.7642632131606582,YES
0.7269863493174661,YES
0.6221561078053904,YES
0.2927896394819742,YES
0.27318865943297166,NO
0.3200910045502276,YES
0.20178508925446273,NO
0.2108855442772139,YES
0.3003150157507876,YES
0.5768288414420722,NO
