50Traced_NONETRACED_SUM_SINGLE_LSA_49_MAX,Associated
0.7167,NO
0.5835,NO
0.6466,NO
1.4736,NO
0.6373,NO
0.8281,NO
0.9457,NO
0.5986,NO
0.7066,NO
2.8437,YES
0.5699,NO
3.2033,YES
0.5379999999999999,NO
0.7185,NO
0.82,NO
0.7611,NO
0.7759,NO
0.9024,NO
1.1568,NO
0.8836,NO
1.4445,NO
2.6631,YES
2.8102,YES
2.3305,YES
2.2362,YES
0.7146,NO
1.4201,YES
1.0038,NO
1.8154,YES
1.4924,YES
0.3362,NO
0.8213,NO
0.5876,NO
0.2575,NO
1.4580000000000002,YES
1.7641,YES
0.1364,NO
0.3985,NO
0.2573,NO
0.4767,NO
0.3991,NO
0.5087,NO
0.627,NO
1.2438,YES
0.6792,NO
1.8174,YES
0.6596,NO
1.6972,YES
0.7121,NO
0.5046,NO
0.3401,NO
0.1566,NO
0.2993,NO
0.1903,NO
0.192,NO
0.1422,NO
0.4027,NO
0.295,NO
1.1906,NO
1.1783,NO
0.39399999999999996,NO
0.9516,NO
0.7052,NO
0.3176,NO
1.0022,NO
3.1906,YES
1.2207,NO
3.4171,YES
0.5531,NO
0.8281,NO
0.7543,NO
0.7245,NO
0.8642,NO
0.6529,NO
0.8112,NO
0.5533,NO
1.4957,NO
3.0312,YES
3.5939,YES
3.0472,YES
3.1047,YES
0.7553,NO
2.1794,YES
1.0925,NO
2.835,YES
1.8951,YES
1.5591,NO
1.4514,NO
0.93,NO
1.8888,NO
2.6258,YES
2.5699,YES
1.6404,NO
0.5002,NO
2.0613,NO
0.778,NO
0.8834,NO
1.0901,NO
1.4816,NO
1.4885,YES
1.4712,NO
2.5947,YES
1.3619,NO
2.7129,YES
1.2186,NO
1.1015,NO
0.6992,NO
0.8216,NO
0.5877,NO
2.0789,NO
0.2464,NO
2.2158,NO
0.6283,NO
0.7224,NO
1.264,YES
4.3927,YES
4.1189,YES
1.8042,YES
0.5670000000000001,NO
0.1878,NO
2.0681,YES
0.6032,NO
2.5085,YES
0.6421,NO
0.4427,NO
0.8197,NO
0.4742,NO
0.2039,NO
4.5811,YES
0.2006,NO
4.2799,YES
0.5841,NO
4.178999999999999,YES
0.7659999999999999,NO
0.2835,NO
0.4147,NO
0.608,NO
1.8501,YES
0.5246,NO
1.9229,YES
0.6969,NO
0.6671,NO
1.1505,NO
1.4318,NO
0.5873,NO
1.2834,NO
0.8947,NO
0.6013,NO
1.2607,NO
3.0066,YES
1.3552,NO
3.326,YES
0.6465,NO
0.9439,NO
1.0812,NO
0.7524,NO
0.8919,NO
0.903,NO
1.0785,NO
0.8056,NO
1.7137,NO
2.9866,YES
3.2336,YES
2.7904,YES
2.8544,YES
1.0176,NO
1.7931,YES
1.504,NO
0.6868,NO
