50Traced_NONETRACED_MAX_SINGLE_LSA_51_MEDIAN,Associated
0.2626,NO
0.3133,NO
0.1281,NO
0.3895,NO
0.3315,NO
0.1818,NO
0.2626,NO
0.2626,NO
0.2216,NO
1.0,YES
0.1818,NO
1.0,YES
0.3701,NO
0.3574,NO
0.3691,NO
0.2626,NO
0.1818,NO
0.2886,NO
0.1337,NO
0.2251,NO
0.1818,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
0.6631,YES
0.2574,NO
1.0,YES
1.0,YES
0.3362,NO
0.1872,NO
0.1872,NO
0.1871,NO
1.0,YES
1.0,YES
0.2504,NO
0.2314,NO
0.2463,NO
0.1058,NO
0.4183,NO
0.40399999999999997,NO
0.4173,NO
1.0,YES
0.1872,NO
1.0,YES
0.1872,NO
1.0,YES
0.1702,NO
0.2314,NO
0.2314,NO
0.2314,NO
0.2314,NO
0.1903,NO
0.2314,NO
0.2751,NO
0.21600000000000003,NO
0.3133,NO
0.3233,NO
0.6139,NO
0.3315,NO
0.3063,NO
0.2687,NO
0.21600000000000003,NO
0.2187,NO
1.0,YES
0.3471,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.21600000000000003,NO
0.4176,NO
0.2886,NO
0.3076,NO
0.1851,NO
0.3063,NO
1.0,YES
1.0,YES
1.0,YES
0.7349,YES
0.2322,NO
1.0,YES
0.3063,NO
1.0,YES
1.0,YES
0.3731,NO
0.5062,NO
0.6805,NO
0.6805,NO
1.0,YES
1.0,YES
0.4748,NO
0.601,NO
0.6805,NO
0.601,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.6805,NO
1.0,YES
0.5005,NO
0.9717,YES
0.6805,NO
0.4069,NO
0.601,NO
0.601,NO
0.601,NO
0.5415,NO
0.4069,NO
0.6805,NO
0.1047,NO
0.1651,NO
0.4028,YES
1.0,YES
1.0,YES
0.7346,YES
0.1884,NO
0.0465,NO
0.3689,YES
0.1733,NO
0.7346,YES
0.1443,NO
0.2165,NO
0.1934,NO
0.2347,NO
0.1146,NO
1.0,YES
0.1052,NO
1.0,YES
0.2026,NO
1.0,YES
0.3405,NO
0.457,NO
0.3867,NO
0.2429,NO
0.5192,YES
0.4518,NO
0.7346,YES
0.2719,NO
0.3133,NO
0.6593,NO
0.6139,NO
0.4137,NO
0.4137,NO
0.2687,NO
0.2719,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2134,NO
0.2085,NO
0.1733,NO
0.1996,NO
0.5133,NO
0.2886,NO
0.3043,NO
0.2719,NO
0.4137,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2924,NO
1.0,YES
0.4137,NO
0.1194,NO
0.1858,NO
0.4532,YES
1.0,YES
1.0,YES
0.8266,YES
0.1855,NO
0.1194,NO
0.4151,YES
0.6903,NO
0.8266,YES
0.6903,NO
0.3948,NO
0.3812,NO
0.3938,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.2026,NO
1.0,YES
0.6903,NO
0.6903,NO
0.6903,NO
0.3218,NO
0.5843,YES
0.6903,NO
0.8266,YES
0.2332,NO
0.3133,NO
0.3398,NO
0.3895,NO
0.3315,NO
0.1997,NO
0.2344,NO
0.2332,NO
0.2334,NO
1.0,YES
0.3648,NO
1.0,YES
0.4406,NO
0.4406,NO
0.4406,NO
0.0533,NO
0.2646,NO
0.2886,NO
0.1138,NO
0.2266,NO
0.1755,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
0.6631,YES
0.2574,NO
0.1825,NO
0.3133,NO
0.5133,NO
0.4834,NO
0.3315,NO
0.3916,NO
0.2344,NO
0.1825,NO
0.3916,NO
1.0,YES
0.551,NO
1.0,YES
0.1661,NO
0.2085,NO
0.1733,NO
0.204,NO
0.3996,NO
0.2886,NO
0.31,NO
0.1564,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3916,NO
0.7875,YES
0.3916,NO
0.1671,NO
0.3133,NO
0.3916,NO
0.6139,NO
0.4413,NO
0.4413,NO
0.2687,NO
0.1513,NO
0.2637,NO
1.0,YES
0.4413,NO
1.0,YES
0.2729,NO
0.2636,NO
0.2722,NO
0.1246,NO
0.4413,NO
0.2886,NO
0.3246,NO
0.1912,NO
0.4413,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3119,NO
1.0,YES
0.4413,NO
0.2057,NO
0.2365,NO
0.6593,NO
0.6139,NO
0.2874,NO
0.1082,NO
0.2687,NO
0.1812,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2846,NO
0.2749,NO
0.2839,NO
0.1812,NO
0.5133,NO
0.2179,NO
0.1252,NO
0.1702,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1753,NO
1.0,YES
0.2054,NO
0.2194,NO
0.3233,NO
1.0,YES
0.4964,YES
0.6673,YES
1.0,YES
0.4103,NO
0.2194,NO
1.0,YES
0.1364,NO
1.0,YES
0.1073,NO
0.441,NO
0.441,NO
0.441,NO
0.2557,NO
0.6673,YES
0.2282,NO
0.5394,YES
0.4826,NO
0.6673,YES
0.2695,NO
0.2483,NO
0.5009,NO
0.3136,NO
1.0,YES
0.5692,NO
1.0,YES
0.1799,NO
0.3233,NO
1.0,YES
0.2646,NO
0.3646,NO
1.0,YES
0.3772,NO
0.134,NO
1.0,YES
0.2219,NO
0.8915,YES
0.2628,NO
0.5402,NO
0.5402,NO
0.5402,NO
0.1957,NO
0.6811,NO
0.1747,NO
0.6811,NO
0.2986,NO
0.6811,NO
0.2695,NO
0.2351,NO
0.4753,NO
0.24,NO
1.0,YES
0.4692,NO
1.0,YES
0.1805,NO
0.2231,NO
0.7876,YES
1.0,YES
1.0,YES
0.982,YES
0.314,NO
0.1187,NO
0.7369,YES
0.8778,NO
0.982,YES
0.6271,NO
0.5221,NO
0.5221,NO
0.5221,NO
0.2014,NO
1.0,YES
0.1798,NO
1.0,YES
0.3365,NO
1.0,YES
0.8778,NO
0.8778,NO
0.8778,NO
0.8778,NO
0.6941,YES
0.8778,NO
0.982,YES
0.1636,NO
0.3162,NO
1.0,YES
0.3813,NO
0.5126,NO
1.0,YES
0.2984,NO
0.153,NO
1.0,YES
0.6038,NO
1.0,YES
0.1633,NO
0.38799999999999996,NO
0.2797,NO
0.3473,NO
0.1775,NO
0.5126,NO
0.1654,NO
0.6151,NO
0.3011,NO
0.5126,NO
0.6038,NO
0.6038,NO
0.6038,NO
0.6038,NO
1.0,YES
0.6038,NO
1.0,YES
0.221,NO
0.2956,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.3191,NO
0.221,NO
0.5022,YES
0.4207,NO
1.0,YES
0.4207,NO
0.7016,NO
0.7016,NO
0.7016,NO
0.1005,NO
1.0,YES
0.221,NO
0.877,YES
0.221,NO
1.0,YES
0.3725,NO
0.4207,NO
0.5265,NO
0.4207,NO
0.7068,YES
0.4619,NO
1.0,YES
1.0,YES
1.0,YES
0.3634,NO
0.3683,NO
0.4952,NO
0.4952,NO
1.0,YES
1.0,YES
0.348,NO
0.3547,NO
0.4952,NO
0.3269,NO
0.5915,NO
0.5915,NO
0.5915,NO
1.0,YES
0.4952,NO
1.0,YES
0.3642,NO
1.0,YES
0.4952,NO
0.3547,NO
0.3547,NO
0.3547,NO
0.3547,NO
0.35,NO
0.3547,NO
0.4952,NO
0.1425,NO
0.3233,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.3986,NO
0.1381,NO
1.0,YES
0.2266,NO
1.0,YES
0.2684,NO
0.5147,NO
0.5147,NO
0.5147,NO
0.2557,NO
1.0,YES
0.2282,NO
0.7355,YES
0.506,NO
1.0,YES
0.3725,NO
0.3721,NO
0.5832,NO
0.3307,NO
1.0,YES
0.5757,NO
1.0,YES
0.2339,NO
0.3233,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.3772,NO
0.2339,NO
1.0,YES
0.7974,NO
1.0,YES
0.4814,NO
0.2683,NO
0.2454,NO
0.3473,NO
0.1486,NO
1.0,YES
0.2339,NO
0.7355,YES
0.506,NO
1.0,YES
0.7974,NO
0.7974,NO
0.7974,NO
0.7974,NO
1.0,YES
0.7974,NO
1.0,YES
0.1425,NO
0.2768,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.3986,NO
0.1622,NO
0.8754,YES
0.679,NO
1.0,YES
0.1837,NO
0.3397,NO
0.2193,NO
0.2803,NO
0.2557,NO
1.0,YES
0.2282,NO
0.7355,YES
0.506,NO
1.0,YES
0.679,NO
0.679,NO
0.679,NO
0.679,NO
1.0,YES
0.679,NO
1.0,YES
0.1425,NO
0.3233,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.3772,NO
0.134,NO
1.0,YES
0.2044,NO
1.0,YES
0.1607,NO
0.38799999999999996,NO
0.3723,NO
0.33799999999999997,NO
0.1529,NO
1.0,YES
0.1365,NO
0.7355,YES
0.2429,NO
1.0,YES
0.3725,NO
0.3721,NO
0.5872,NO
0.3307,NO
1.0,YES
0.5796,NO
1.0,YES
0.1483,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.1884,NO
0.1483,NO
0.5022,YES
0.4755,NO
1.0,YES
0.4755,NO
0.4862,NO
0.4696,NO
0.485,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.2026,NO
1.0,YES
0.3725,NO
0.4755,NO
0.5265,NO
0.4755,NO
0.7068,YES
0.4619,NO
1.0,YES
0.1201,NO
0.1672,NO
0.505,YES
1.0,YES
1.0,YES
0.7440000000000001,YES
0.1905,NO
0.0792,NO
0.505,YES
0.4027,NO
0.7440000000000001,YES
0.151,NO
0.1503,NO
0.1873,NO
0.2347,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.2026,NO
1.0,YES
0.4027,NO
0.457,NO
0.4027,NO
0.4027,NO
0.5259,YES
0.4518,NO
0.7440000000000001,YES
0.2526,NO
0.4212,NO
0.3143,NO
0.285,NO
0.3451,NO
0.4172,NO
0.4548,NO
0.2526,NO
0.5987,NO
0.3073,NO
0.4141,NO
0.3073,NO
1.0,YES
1.0,YES
1.0,YES
0.243,NO
0.3451,NO
0.2526,NO
0.2584,NO
0.3599,NO
0.3451,NO
0.1592,NO
0.3073,NO
0.3073,NO
0.3146,NO
0.3143,NO
0.2472,NO
0.6577,NO
1.0,YES
1.0,YES
0.2752,NO
0.21600000000000003,NO
0.21600000000000003,NO
0.1656,NO
1.0,YES
1.0,YES
0.1219,NO
0.3252,NO
0.1763,NO
0.3252,NO
0.1661,NO
0.1504,NO
0.1562,NO
1.0,YES
0.21600000000000003,NO
1.0,YES
0.1429,NO
0.9717,YES
0.21600000000000003,NO
0.1688,NO
0.3252,NO
0.3252,NO
0.3252,NO
0.1763,NO
0.1441,NO
0.1763,NO
0.1105,NO
0.1742,NO
0.425,YES
1.0,YES
1.0,YES
0.7752,YES
0.1884,NO
0.0554,NO
0.4013,YES
0.2002,NO
0.7752,YES
0.1246,NO
0.369,NO
0.3563,NO
0.368,NO
0.1146,NO
1.0,YES
0.1052,NO
1.0,YES
0.2026,NO
1.0,YES
0.3405,NO
0.457,NO
0.4081,NO
0.2563,NO
0.5479,YES
0.4518,NO
0.7752,YES
1.0,YES
1.0,YES
0.3473,NO
0.2137,NO
0.2137,NO
0.1605,NO
1.0,YES
1.0,YES
0.2089,NO
0.1844,NO
0.1996,NO
0.1844,NO
0.3489,NO
0.337,NO
0.3481,NO
1.0,YES
0.2137,NO
1.0,YES
0.1642,NO
1.0,YES
0.2137,NO
0.1844,NO
0.1844,NO
0.1844,NO
0.086,NO
0.192,NO
0.1844,NO
0.2295,NO
0.2411,NO
0.22899999999999998,NO
0.6593,NO
0.6139,NO
0.2874,NO
0.2268,NO
0.2687,NO
0.2411,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.5436,NO
0.5436,NO
0.5436,NO
0.1414,NO
0.5133,NO
0.2411,NO
0.1674,NO
0.2343,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1401,NO
1.0,YES
0.2054,NO
1.0,YES
1.0,YES
0.2823,NO
0.1897,NO
0.2289,NO
0.2289,NO
1.0,YES
1.0,YES
0.115,NO
0.2223,NO
0.2289,NO
0.2223,NO
0.257,NO
0.257,NO
0.257,NO
1.0,YES
0.2289,NO
1.0,YES
0.1684,NO
1.0,YES
0.2289,NO
0.1688,NO
0.2223,NO
0.2223,NO
0.2223,NO
0.1955,NO
0.1431,NO
0.2289,NO
0.418,NO
0.418,NO
0.2904,NO
0.3895,NO
0.3315,NO
0.4563,NO
0.263,NO
0.418,NO
0.2211,NO
1.0,YES
0.4855,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.1104,NO
0.2598,NO
0.418,NO
0.2112,NO
0.418,NO
0.2598,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4855,NO
0.6631,YES
0.4855,NO
