50Traced_NONETRACED_MAX_RAW_LSA_55_MEDIAN,Associated
0.1686,NO
0.0652,NO
0.1144,NO
0.2164,NO
0.1508,NO
0.2963,NO
0.1579,NO
0.0679,NO
0.2252,NO
1.0,YES
0.2347,NO
0.4096,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1142,NO
0.0706,NO
0.1548,NO
0.1663,NO
0.2179,NO
0.1663,NO
1.0,YES
0.4613,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1205,NO
0.4232,YES
0.2444,YES
0.3362,NO
0.1579,NO
0.1659,NO
0.1659,NO
0.3947,YES
0.3164,YES
0.1659,NO
0.1056,NO
0.0981,NO
0.1058,NO
0.1797,NO
0.1526,NO
0.1551,NO
0.2811,YES
0.1659,NO
1.0,YES
0.1659,NO
0.3399,YES
0.1659,NO
0.1212,NO
0.0769,NO
0.1235,NO
0.0802,NO
0.1903,NO
0.1119,NO
0.1318,NO
0.1686,NO
0.1534,NO
0.1377,NO
0.2865,NO
0.2137,NO
0.2963,NO
0.1731,NO
0.0647,NO
0.2252,NO
0.5256,YES
0.2347,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2137,NO
0.1544,NO
0.2143,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1694,NO
0.1303,YES
0.1949,YES
0.3356,NO
0.1662,NO
0.204,NO
0.204,NO
1.0,YES
0.1243,YES
0.204,NO
0.0952,NO
0.1692,NO
0.0887,NO
0.2289,NO
0.2183,NO
0.2183,NO
0.3834,YES
0.204,NO
0.188,YES
0.204,NO
0.3081,YES
0.204,NO
0.1387,NO
0.091,NO
0.11800000000000001,NO
0.1053,NO
0.2201,NO
0.1387,NO
0.1692,NO
0.1468,NO
0.0603,NO
0.2378,YES
1.0,YES
1.0,YES
1.0,YES
0.1306,NO
0.071,NO
1.0,YES
0.183,NO
0.2372,YES
0.1443,NO
0.2165,NO
0.2199,NO
0.1934,NO
0.0818,NO
1.0,YES
0.1508,NO
1.0,YES
0.1481,NO
1.0,YES
0.1629,NO
0.2192,NO
0.2298,NO
0.0827,NO
1.0,YES
0.2113,NO
0.2372,YES
0.1544,NO
0.0732,NO
0.1975,NO
0.2582,NO
0.1977,NO
0.1701,NO
0.1684,NO
0.1225,NO
0.1458,NO
0.4997,YES
0.1577,NO
0.485,YES
0.1987,NO
0.1844,NO
0.1689,NO
0.0621,NO
0.1469,NO
0.1926,NO
0.1082,NO
0.2019,NO
0.1293,NO
0.4997,YES
0.485,YES
0.4997,YES
0.4997,YES
0.2226,NO
0.4997,YES
0.1639,NO
0.1468,NO
0.0774,NO
0.2378,YES
0.3647,YES
1.0,YES
1.0,YES
0.0885,NO
0.071,NO
1.0,YES
0.2598,NO
0.2134,YES
0.2564,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.1481,NO
1.0,YES
0.2049,NO
0.2293,NO
0.2298,NO
0.2564,NO
1.0,YES
0.2113,NO
0.2078,YES
0.1415,NO
0.0785,NO
0.2381,NO
0.2061,NO
0.1547,NO
0.1997,NO
0.1669,NO
0.1536,NO
0.1999,NO
1.0,YES
0.2045,NO
1.0,YES
0.2519,NO
0.2269,NO
0.2269,NO
0.064,NO
0.105,NO
0.1755,NO
0.1701,NO
0.2256,NO
0.1506,NO
1.0,YES
0.4613,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.1331,NO
0.1686,NO
0.1339,NO
0.22399999999999998,NO
0.1967,NO
0.2338,NO
0.2963,NO
0.1579,NO
0.0967,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.1331,NO
0.1834,NO
0.0647,NO
0.204,NO
0.1879,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1726,NO
0.1686,NO
0.1796,NO
0.1953,NO
0.2342,NO
0.2664,NO
0.2963,NO
0.1684,NO
0.1204,NO
0.2664,NO
1.0,YES
0.2347,NO
0.4373,YES
0.2252,NO
0.2041,NO
0.2034,NO
0.1796,NO
0.2664,NO
0.1796,NO
0.2664,NO
0.1912,NO
0.2664,NO
1.0,YES
0.4613,YES
1.0,YES
1.0,YES
0.2664,NO
1.0,YES
0.1168,NO
0.0727,NO
0.0714,NO
0.1142,NO
0.2886,NO
0.1508,NO
0.1331,NO
0.1579,NO
0.0532,NO
0.1421,NO
1.0,YES
0.1277,NO
0.3961,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.0849,NO
0.1035,NO
0.0824,NO
0.2184,NO
0.1702,NO
0.2184,NO
1.0,YES
0.4613,YES
1.0,YES
1.0,YES
0.1375,NO
1.0,YES
0.1277,NO
0.1069,NO
0.0802,NO
0.5095,YES
0.1431,YES
0.27899999999999997,YES
0.3916,YES
0.2237,NO
0.1065,NO
1.0,YES
0.1059,NO
1.0,YES
0.1253,NO
0.2131,NO
0.2118,NO
0.1474,NO
0.0902,NO
0.27899999999999997,YES
0.0875,NO
0.27899999999999997,YES
0.2129,NO
0.27899999999999997,YES
0.1271,NO
0.1669,NO
0.3025,NO
0.12,NO
1.0,YES
0.2616,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.2156,NO
0.3456,NO
0.4159,YES
0.1955,NO
0.1097,NO
0.5448,YES
0.191,NO
0.47700000000000004,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.2276,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
0.47700000000000004,YES
0.3359,NO
0.47700000000000004,YES
0.1468,NO
0.1768,NO
0.3333,YES
0.3465,YES
1.0,YES
1.0,YES
