50Traced_NONETRACED_MAX_MULTI_VSM_22_MEDIAN,Associated
0.32,NO
0.2852,NO
0.5722,NO
0.2164,NO
0.3069,NO
0.4162,NO
0.4164,NO
0.2574,NO
0.3138,NO
0.8204,YES
0.2323,NO
1.0,YES
0.3104,NO
0.3824,NO
0.2223,NO
0.3282,NO
0.4327,NO
0.2852,NO
0.2323,NO
0.2179,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
1.0,YES
1.0,YES
0.3362,NO
0.2304,NO
0.2796,NO
0.2796,NO
1.0,YES
1.0,YES
0.2069,NO
0.2425,NO
0.2796,NO
0.1939,NO
0.196,NO
0.3413,NO
0.1551,NO
1.0,YES
0.2044,NO
1.0,YES
0.2796,NO
0.5838,YES
0.2796,NO
0.1212,NO
0.2456,NO
0.1939,NO
0.2425,NO
0.228,NO
0.2425,NO
0.2796,NO
0.32,NO
0.1534,NO
0.5722,NO
0.5644,NO
0.3765,NO
0.4162,NO
0.4164,NO
0.1316,NO
0.3138,NO
1.0,YES
0.2297,NO
1.0,YES
0.3104,NO
0.3824,NO
0.2445,NO
0.3282,NO
0.4327,NO
0.188,NO
0.23199999999999998,NO
0.1755,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.2013,NO
0.2004,NO
1.0,YES
0.3239,YES
0.2528,NO
0.2069,NO
0.1923,NO
0.1102,NO
0.2289,NO
0.3413,NO
0.2075,NO
1.0,YES
0.2044,NO
1.0,YES
0.1263,NO
0.504,YES
0.2013,NO
0.1815,NO
0.2187,NO
0.2187,NO
0.2187,NO
0.2528,NO
0.1351,NO
0.1923,NO
0.2282,NO
0.1652,NO
0.6191,YES
0.7449,YES
1.0,YES
0.6191,YES
0.2493,NO
0.2493,NO
0.4224,YES
0.2975,NO
0.6191,YES
0.254,NO
0.3877,NO
0.42,NO
0.2412,NO
0.2493,NO
1.0,YES
0.2254,NO
0.6276,YES
0.1882,NO
1.0,YES
0.1371,NO
0.4169,NO
0.3006,NO
0.254,NO
0.3603,YES
0.2838,NO
0.6191,YES
0.2169,NO
0.0732,NO
0.5722,NO
0.5644,NO
0.3613,NO
0.2822,NO
0.4164,NO
0.1225,NO
0.2756,NO
0.9462,YES
0.2756,NO
1.0,YES
0.3166,NO
0.3824,NO
0.19699999999999998,NO
0.2225,NO
0.3984,NO
0.1727,NO
0.2226,NO
0.2019,NO
0.3613,NO
0.83,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
0.1676,NO
0.1676,NO
1.0,YES
0.7909,YES
1.0,YES
1.0,YES
0.344,NO
0.1168,NO
0.5227,YES
0.3816,NO
1.0,YES
0.2022,NO
0.3108,NO
0.42,NO
0.3108,NO
0.1676,NO
1.0,YES
0.1676,NO
1.0,YES
0.304,NO
1.0,YES
0.4608,NO
0.5347,NO
0.4856,NO
0.4608,NO
