50Traced_NONETRACED_MAX_SINGLE_LSA_61_MAX,Associated
0.2076,NO
0.3133,NO
0.1144,NO
0.3895,NO
0.3315,NO
0.1766,NO
0.1542,NO
0.2025,NO
0.2452,NO
1.0,YES
0.3591,NO
1.0,YES
0.3701,NO
0.3574,NO
0.3691,NO
0.1142,NO
0.5985,NO
0.2886,NO
0.0747,NO
0.2201,NO
0.1755,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1766,NO
0.6631,YES
0.2574,NO
0.9432,YES
1.0,YES
0.3362,NO
0.2707,NO
0.27899999999999997,NO
0.4007,NO
1.0,YES
0.9202,YES
0.2216,NO
0.3066,NO
0.4007,NO
0.3066,NO
0.1797,NO
0.1558,NO
0.1551,NO
1.0,YES
0.3639,NO
1.0,YES
0.2676,NO
1.0,YES
0.3639,NO
0.3066,NO
0.3066,NO
0.3066,NO
0.3066,NO
0.4007,NO
0.2314,NO
0.3639,NO
0.1503,NO
0.3133,NO
0.1363,NO
0.6139,NO
0.3369,NO
0.6773,NO
0.21600000000000003,NO
0.1135,NO
0.444,NO
1.0,YES
0.3591,NO
1.0,YES
0.205,NO
0.2391,NO
0.2136,NO
0.21600000000000003,NO
0.5985,NO
0.2886,NO
0.3076,NO
0.1851,NO
0.2752,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2077,NO
1.0,YES
0.2574,NO
1.0,YES
1.0,YES
0.4653,NO
0.3722,NO
0.3006,NO
0.5415,NO
1.0,YES
1.0,YES
0.4605,NO
0.601,NO
0.5415,NO
0.601,NO
0.647,NO
0.7021,NO
0.7021,NO
1.0,YES
0.3722,NO
1.0,YES
0.28600000000000003,NO
1.0,YES
0.3722,NO
0.601,NO
0.601,NO
0.601,NO
0.601,NO
0.5415,NO
0.4197,NO
0.4653,NO
0.105,NO
0.2248,NO
0.5483,YES
1.0,YES
0.9815,YES
1.0,YES
0.1724,NO
0.1337,NO
0.5022,YES
0.1552,NO
0.6283,YES
0.2198,NO
0.3493,NO
0.379,NO
0.379,NO
0.0921,NO
1.0,YES
0.0921,NO
1.0,YES
0.1989,NO
1.0,YES
0.3725,NO
0.4485,NO
0.368,NO
0.3307,NO
0.7068,YES
0.4619,NO
1.0,YES
0.2169,NO
0.3133,NO
0.2268,NO
0.6139,NO
0.3369,NO
0.4167,NO
0.1684,NO
0.2169,NO
0.2731,NO
1.0,YES
0.3591,NO
1.0,YES
0.2451,NO
0.2368,NO
0.2445,NO
0.0966,NO
0.5985,NO
0.2886,NO
0.3043,NO
0.2108,NO
0.4137,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3573,NO
1.0,YES
0.4137,NO
0.1219,NO
0.2059,NO
0.4532,YES
1.0,YES
1.0,YES
0.8266,YES
0.2003,NO
0.1105,NO
0.4151,YES
0.5875,NO
0.5193,YES
0.5875,NO
0.4058,NO
0.4403,NO
0.4403,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.2026,NO
1.0,YES
0.5875,NO
0.5875,NO
0.5875,NO
0.5875,NO
0.5843,YES
0.3818,NO
0.8266,YES
0.2332,NO
0.1856,NO
0.2535,NO
0.3219,NO
0.3318,NO
0.4328,NO
0.1856,NO
0.2332,NO
0.2724,NO
1.0,YES
0.4239,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.1856,NO
0.4328,NO
0.22399999999999998,NO
0.3183,NO
0.2266,NO
0.4328,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4239,NO
0.5155,YES
0.4328,NO
0.1184,NO
0.3133,NO
0.4039,NO
0.4834,NO
0.3315,NO
0.5273,NO
0.1825,NO
0.1058,NO
0.3916,NO
1.0,YES
0.4039,NO
1.0,YES
0.1567,NO
0.1861,NO
0.1733,NO
0.204,NO
0.5985,NO
0.2886,NO
0.31,NO
0.1709,NO
0.3349,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3916,NO
0.7875,YES
0.3531,NO
0.2093,NO
0.2036,NO
0.1953,NO
0.6139,NO
0.3369,NO
0.6773,NO
0.1684,NO
0.2093,NO
0.444,NO
1.0,YES
0.2333,NO
1.0,YES
0.2729,NO
0.2636,NO
0.2722,NO
0.1246,NO
0.5133,NO
0.2011,NO
0.1207,NO
0.2034,NO
0.2752,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2206,NO
1.0,YES
0.1951,NO
0.1503,NO
0.2365,NO
0.10800000000000001,NO
0.6139,NO
0.3369,NO
0.2977,NO
0.1179,NO
0.0806,NO
0.1951,NO
1.0,YES
0.2711,NO
0.755,YES
0.2389,NO
0.2593,NO
0.2593,NO
0.0966,NO
0.4518,NO
0.2179,NO
0.3335,NO
0.1827,NO
0.2752,NO
1.0,YES
1.0,YES
0.755,YES
1.0,YES
0.1375,NO
1.0,YES
0.1943,NO
0.2097,NO
0.2698,NO
1.0,YES
0.4964,YES
0.5116,YES
1.0,YES
0.3986,NO
0.2018,NO
1.0,YES
0.2963,NO
1.0,YES
0.7244,NO
0.331,NO
0.2885,NO
0.298,NO
0.1393,NO
0.6673,YES
0.2282,NO
0.6649,YES
0.506,NO
0.6673,YES
0.7244,NO
0.4261,NO
0.7244,NO
0.3976,NO
1.0,YES
0.7244,NO
1.0,YES
0.2216,NO
0.256,NO
1.0,YES
0.2646,NO
0.3646,NO
1.0,YES
0.4103,NO
0.1097,NO
1.0,YES
0.2628,NO
1.0,YES
0.5079,NO
0.3264,NO
0.3203,NO
0.2894,NO
0.171,NO
0.5127,NO
0.1398,NO
0.6811,NO
0.3122,NO
0.4971,NO
0.5079,NO
0.2987,NO
0.5079,NO
0.3693,NO
1.0,YES
0.6436,NO
0.9755,YES
0.17600000000000002,NO
0.2248,NO
0.8593,YES
1.0,YES
0.8408,YES
1.0,YES
0.326,NO
0.1537,NO
0.7944,YES
0.8445,NO
0.8593,YES
0.8778,NO
0.445,NO
0.4298,NO
0.4439,NO
0.1146,NO
1.0,YES
0.1477,NO
1.0,YES
0.3365,NO
1.0,YES
0.8778,NO
0.8445,NO
0.8778,NO
0.8445,NO
0.8593,YES
0.8778,NO
1.0,YES
0.1636,NO
0.3162,NO
1.0,YES
0.1762,NO
0.1814,NO
1.0,YES
0.3184,NO
0.153,NO
0.8237,YES
0.439,NO
1.0,YES
0.6038,NO
0.38799999999999996,NO
0.2235,NO
0.2479,NO
0.1775,NO
0.3099,NO
0.1823,NO
0.6151,NO
0.3011,NO
0.3164,NO
0.6038,NO
0.439,NO
0.6038,NO
0.3314,NO
0.9109,YES
0.6038,NO
0.9109,YES
0.2084,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.1884,NO
0.2033,NO
0.5022,YES
0.3283,NO
0.6283,YES
0.3283,NO
0.7871,NO
0.7602,NO
0.7852,NO
0.1146,NO
1.0,YES
0.221,NO
1.0,YES
0.221,NO
1.0,YES
0.3725,NO
0.457,NO
0.4726,NO
0.3307,NO
0.7068,YES
0.4619,NO
1.0,YES
1.0,YES
1.0,YES
0.4057,NO
0.3683,NO
0.3796,NO
0.4952,NO
0.345,YES
1.0,YES
0.3517,NO
0.4076,NO
0.4057,NO
0.4076,NO
0.6218,NO
0.6005,NO
0.6202,NO
0.345,YES
0.4952,NO
1.0,YES
0.3642,NO
1.0,YES
0.4952,NO
0.4076,NO
0.4076,NO
0.4076,NO
0.4076,NO
0.4057,NO
0.3547,NO
0.4952,NO
0.2003,NO
0.3141,NO
1.0,YES
0.4247,YES
0.4378,YES
1.0,YES
0.3986,NO
0.1381,NO
1.0,YES
0.2684,NO
1.0,YES
0.4834,NO
0.4743,NO
0.5147,NO
0.5147,NO
0.1393,NO
0.5710000000000001,YES
0.2282,NO
0.6649,YES
0.506,NO
0.5710000000000001,YES
0.4834,NO
0.2843,NO
0.4834,NO
0.3429,NO
1.0,YES
0.5975,NO
1.0,YES
0.1451,NO
0.3162,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.2431,NO
0.1337,NO
0.8237,YES
0.6074,NO
1.0,YES
0.4814,NO
0.38799999999999996,NO
0.3659,NO
0.3659,NO
0.1393,NO
1.0,YES
0.1326,NO
0.7355,YES
0.506,NO
1.0,YES
0.6074,NO
0.6074,NO
0.4814,NO
0.6074,NO
1.0,YES
0.6074,NO
1.0,YES
0.162,NO
0.2768,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.3986,NO
0.1622,NO
1.0,YES
0.1102,NO
1.0,YES
0.1607,NO
0.3397,NO
0.2193,NO
0.2758,NO
0.2034,NO
1.0,YES
0.2282,NO
0.7355,YES
0.506,NO
1.0,YES
0.3725,NO
0.1827,NO
0.48100000000000004,NO
0.3307,NO
1.0,YES
0.4971,NO
1.0,YES
0.1943,NO
0.3162,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.3986,NO
0.1381,NO
1.0,YES
0.2655,NO
1.0,YES
0.4433,NO
0.38799999999999996,NO
0.3273,NO
0.33799999999999997,NO
0.1047,NO
1.0,YES
0.2282,NO
0.7355,YES
0.2429,NO
1.0,YES
0.4433,NO
0.2655,NO
0.4433,NO
0.3307,NO
1.0,YES
0.5692,NO
1.0,YES
0.135,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.2217,NO
0.1337,NO
0.5022,YES
0.6109,NO
0.6283,YES
0.6109,NO
0.4862,NO
0.4875,NO
0.4875,NO
0.1698,NO
1.0,YES
0.1763,NO
1.0,YES
0.2026,NO
1.0,YES
0.4983,NO
0.6109,NO
0.6109,NO
0.4755,NO
0.7068,YES
0.4619,NO
1.0,YES
0.1201,NO
0.1694,NO
0.5615,YES
1.0,YES
0.8229,YES
0.7440000000000001,YES
0.2238,NO
0.0994,NO
0.5615,YES
0.4584,NO
0.5615,YES
0.4584,NO
0.1448,NO
0.3152,NO
0.2052,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1786,NO
1.0,YES
0.3739,NO
0.4584,NO
0.4726,NO
0.2464,NO
0.5259,YES
0.3437,NO
0.7440000000000001,YES
0.2581,NO
0.0394,NO
0.2926,NO
0.3169,NO
0.256,NO
0.3888,NO
0.4239,NO
0.2552,NO
0.2592,NO
0.3073,NO
0.2372,NO
0.3073,NO
1.0,YES
0.9658,YES
0.9975,YES
0.0967,NO
0.3169,NO
0.2452,NO
0.2436,NO
0.3543,NO
0.3169,NO
0.3073,NO
0.3073,NO
0.3073,NO
0.3073,NO
0.2372,NO
0.272,NO
0.5999,NO
0.3934,YES
1.0,YES
0.2752,NO
0.18899999999999997,NO
0.1739,NO
0.2269,NO
1.0,YES
0.3838,YES
0.2116,NO
0.3252,NO
0.2116,NO
0.3252,NO
0.3226,NO
0.3116,NO
0.3218,NO
1.0,YES
0.2269,NO
1.0,YES
0.1668,NO
0.8571,YES
0.2269,NO
0.3252,NO
0.3252,NO
