50Traced_NONETRACED_MAX_SINGLE_LSA_71_MEDIAN,Associated
0.0939,NO
0.2626,NO
0.6593,NO
0.2164,NO
0.2553,NO
0.6773,NO
0.4224,NO
0.1135,NO
0.444,NO
0.6882,YES
0.7077,NO
1.0,YES
0.3701,NO
0.3574,NO
0.3691,NO
0.2626,NO
0.5133,NO
0.2626,NO
0.4343,NO
0.2626,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1766,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.3362,NO
0.2664,NO
0.2664,NO
0.3765,NO
1.0,YES
1.0,YES
0.2216,NO
0.21100000000000002,NO
0.3,NO
0.3066,NO
0.1797,NO
0.1526,NO
0.1551,NO
1.0,YES
0.2664,NO
1.0,YES
0.2664,NO
1.0,YES
0.2664,NO
0.2314,NO
0.3066,NO
0.2314,NO
0.3066,NO
0.4007,NO
0.2314,NO
0.2853,NO
0.0886,NO
0.21600000000000003,NO
0.6593,NO
0.6139,NO
0.3369,NO
0.6773,NO
0.4224,NO
0.1135,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2134,NO
0.2168,NO
0.2136,NO
0.21600000000000003,NO
0.5752,NO
0.2774,NO
0.4343,NO
0.21600000000000003,NO
0.4531,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2232,NO
1.0,YES
0.3939,NO
0.6166,YES
1.0,YES
0.3542,NO
0.3722,NO
0.3722,NO
0.5089,NO
1.0,YES
0.6166,YES
0.2466,NO
0.4136,NO
0.4054,NO
0.601,NO
0.7021,NO
0.7021,NO
0.7021,NO
1.0,YES
0.3722,NO
1.0,YES
0.3722,NO
1.0,YES
0.3722,NO
0.4069,NO
0.601,NO
0.4069,NO
0.601,NO
0.5415,NO
0.4069,NO
0.3542,NO
0.1663,NO
0.1663,NO
0.4028,YES
1.0,YES
1.0,YES
0.7346,YES
0.1663,NO
0.1663,NO
0.7346,YES
0.1502,NO
0.7346,YES
0.166,NO
0.3291,NO
0.3179,NO
0.3283,NO
0.0921,NO
1.0,YES
0.1663,NO
1.0,YES
0.3664,NO
1.0,YES
0.3405,NO
0.457,NO
0.3867,NO
0.2429,NO
0.5192,YES
0.3518,NO
0.7346,YES
0.2169,NO
0.2169,NO
0.6593,NO
0.6139,NO
0.3369,NO
0.6773,NO
0.4224,NO
0.2169,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2525,NO
0.2525,NO
0.2525,NO
0.2169,NO
0.5985,NO
0.2886,NO
0.4343,NO
0.2169,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3573,NO
1.0,YES
0.3939,NO
0.1219,NO
0.1858,NO
0.4532,YES
1.0,YES
1.0,YES
0.8266,YES
0.2003,NO
0.0613,NO
0.8266,YES
0.6903,NO
0.8266,YES
0.6903,NO
0.4403,NO
0.4403,NO
0.4403,NO
0.1453,NO
1.0,YES
0.141,NO
0.8544,YES
0.4123,NO
0.8544,YES
0.6903,NO
0.6903,NO
0.6903,NO
0.5875,NO
0.5843,YES
0.6903,NO
0.8266,YES
0.2148,NO
0.2148,NO
0.6593,NO
0.3895,NO
0.4328,NO
0.6773,NO
0.4224,NO
0.2148,NO
0.444,NO
0.8445,YES
0.7077,NO
1.0,YES
0.2519,NO
0.2085,NO
0.2033,NO
0.1856,NO
0.5985,NO
0.2886,NO
0.4343,NO
0.2256,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3059,NO
1.0,YES
0.4328,NO
0.0949,NO
0.1825,NO
0.6593,NO
0.4834,NO
0.2653,NO
0.6773,NO
0.4224,NO
0.1135,NO
0.444,NO
0.8445,YES
0.7077,NO
1.0,YES
0.2134,NO
0.1397,NO
0.1176,NO
0.204,NO
0.5985,NO
0.2886,NO
0.4374,NO
0.1825,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4095,NO
1.0,YES
0.4095,NO
0.2093,NO
0.2093,NO
0.3916,NO
0.6139,NO
0.3369,NO
0.4023,NO
0.2687,NO
0.2093,NO
0.2637,NO
1.0,YES
0.4203,NO
1.0,YES
0.2252,NO
0.2085,NO
0.2007,NO
0.2093,NO
0.3889,NO
0.2093,NO
0.258,NO
0.2093,NO
0.3064,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2206,NO
1.0,YES
0.2339,NO
0.0727,NO
0.1062,NO
0.2898,NO
0.6139,NO
0.3369,NO
0.31,NO
0.2687,NO
0.0804,NO
0.31,NO
1.0,YES
0.311,NO
1.0,YES
0.2118,NO
0.2085,NO
0.2045,NO
0.0849,NO
0.5985,NO
0.2886,NO
0.391,NO
0.1702,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.31,NO
0.1816,NO
0.3162,NO
1.0,YES
0.4964,YES
0.6673,YES
1.0,YES
0.3986,NO
0.1816,NO
1.0,YES
0.2963,NO
1.0,YES
0.196,NO
0.5121,NO
0.2252,NO
0.3188,NO
0.1816,NO
0.5016,YES
0.2282,NO
0.6673,YES
0.3329,NO
0.6673,YES
0.7244,NO
0.7244,NO
0.7244,NO
0.3976,NO
1.0,YES
0.7244,NO
1.0,YES
0.2216,NO
0.2275,NO
1.0,YES
0.2937,NO
0.3948,NO
1.0,YES
0.4103,NO
0.1097,NO
1.0,YES
0.2078,NO
1.0,YES
0.1629,NO
0.5402,NO
0.5402,NO
0.5402,NO
0.171,NO
0.6811,NO
0.1747,NO
0.6811,NO
0.2054,NO
0.4971,NO
0.5079,NO
0.5079,NO
0.5329999999999999,NO
0.3342,NO
1.0,YES
0.6436,NO
0.9755,YES
0.17600000000000002,NO
0.2207,NO
0.7944,YES
1.0,YES
1.0,YES
0.982,YES
0.3708,NO
0.0996,NO
0.982,YES
0.8445,NO
0.982,YES
0.8445,NO
0.4794,NO
0.4298,NO
0.4439,NO
0.091,NO
1.0,YES
0.1798,NO
1.0,YES
0.4898,NO
1.0,YES
0.8778,NO
0.8778,NO
0.8778,NO
0.6271,NO
0.7944,YES
0.8778,NO
0.982,YES
0.1636,NO
0.3162,NO
0.645,YES
0.3813,NO
0.5126,NO
1.0,YES
0.2718,NO
0.153,NO
1.0,YES
0.3707,NO
1.0,YES
0.439,NO
0.5082,NO
0.3363,NO
0.3363,NO
0.1775,NO
0.6479,NO
0.1654,NO
0.6479,NO
0.2557,NO
0.5126,NO
0.3581,NO
0.439,NO
0.5218,NO
0.439,NO
1.0,YES
0.5796,NO
1.0,YES
0.221,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.221,NO
0.221,NO
1.0,YES
0.2895,NO
1.0,YES
0.4207,NO
0.2021,NO
0.3152,NO
0.1785,NO
0.2203,NO
1.0,YES
0.221,NO
1.0,YES
0.4988,NO
1.0,YES
0.2878,NO
0.4207,NO
0.5265,NO
0.4207,NO
0.7068,YES
0.4619,NO
1.0,YES
1.0,YES
1.0,YES
0.3634,NO
0.2369,NO
0.2369,NO
0.3748,NO
1.0,YES
1.0,YES
0.3722,NO
0.2805,NO
0.2986,NO
0.4076,NO
0.6218,NO
0.6005,NO
0.6202,NO
1.0,YES
0.2853,NO
1.0,YES
0.2369,NO
1.0,YES
0.2369,NO
0.3547,NO
0.4076,NO
0.3547,NO
0.4076,NO
0.3988,NO
0.3547,NO
0.409,NO
0.2216,NO
0.3141,NO
1.0,YES
