50Traced_NONETRACED_MAX_MULTI_LSA_3_MAX,Associated
0.2947,NO
0.1164,NO
0.2289,NO
0.4029,NO
0.2323,NO
0.2524,NO
0.2831,NO
0.2852,NO
0.2323,NO
1.0,YES
0.2323,NO
0.5949,YES
0.3555,NO
0.3555,NO
0.3555,NO
0.2358,NO
0.3104,NO
0.2852,NO
0.2323,NO
0.2179,NO
0.2418,NO
1.0,YES
1.0,YES
1.0,YES
0.5193,YES
0.2351,NO
1.0,YES
0.1604,NO
1.0,YES
0.408,YES
0.3362,NO
0.1791,NO
0.2796,NO
0.2444,NO
0.7571,YES
1.0,YES
0.2796,NO
0.1939,NO
0.3034,NO
0.1789,NO
0.3148,NO
0.3413,NO
0.3148,NO
0.8269,YES
0.2796,NO
1.0,YES
0.2796,NO
0.5838,YES
0.2165,NO
0.1769,NO
0.2289,NO
0.1939,NO
0.1939,NO
0.3034,NO
0.2142,NO
0.2113,NO
0.3496,NO
0.1534,NO
0.2866,NO
0.3067,NO
0.3765,NO
0.6333,NO
0.3056,NO
0.1187,NO
0.3753,NO
1.0,YES
0.3753,NO
1.0,YES
0.2522,NO
0.35200000000000004,NO
0.2136,NO
0.3282,NO
0.3753,NO
0.1431,NO
0.3844,NO
0.1755,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3753,NO
1.0,YES
0.3251,NO
0.9589,YES
0.2106,YES
0.3356,NO
0.1662,NO
0.1909,NO
0.2479,NO
0.3908,YES
1.0,YES
0.2455,NO
0.2251,NO
0.2479,NO
0.2187,NO
0.3845,NO
0.3845,NO
0.3845,NO
1.0,YES
0.2278,NO
1.0,YES
0.2013,NO
0.5838,YES
0.2013,NO
0.1815,NO
0.2187,NO
0.2251,NO
0.2251,NO
0.2673,NO
0.2187,NO
0.2479,NO
0.2282,NO
0.11599999999999999,NO
0.5033,YES
0.7449,YES
1.0,YES
0.6382,YES
0.2067,NO
0.2493,NO
1.0,YES
0.3027,NO
1.0,YES
0.1729,NO
0.3553,NO
0.42,NO
0.3553,NO
0.0917,NO
1.0,YES
0.2254,NO
1.0,YES
0.1456,NO
1.0,YES
0.1371,NO
0.4291,NO
0.254,NO
0.254,NO
1.0,YES
0.4444,NO
0.4367,YES
0.2947,NO
0.111,NO
0.2137,NO
0.4029,NO
