50Traced_NONETRACED_SUM_MULTI_VSM_68_MAX,Associated
1.3874,NO
0.5386,NO
1.1916,NO
2.0189,NO
0.7314,NO
2.4326,NO
1.1273,NO
0.6691,NO
1.5743,NO
3.6097,YES
1.149,NO
3.7567,YES
1.4354,NO
1.808,NO
0.7148,NO
1.0607,NO
1.4667,NO
1.0481,NO
1.6727,NO
0.8315,NO
1.0499,NO
4.0444,YES
3.8087,YES
3.6883,YES
3.5638,YES
2.0669,NO
3.3982,YES
1.3558,NO
3.3063,YES
1.5466,YES
0.8859999999999999,NO
1.1083,NO
0.6617,NO
1.3851,NO
3.1964,YES
3.1232,YES
0.7559999999999999,NO
0.5271,NO
0.6243,NO
0.23,NO
1.0716,NO
1.2612,NO
0.4635,NO
1.4357,YES
1.2628,NO
2.8236,YES
0.8385,NO
2.6297,YES
1.0469,NO
0.5865,NO
0.4722,NO
0.5747,NO
0.4056,NO
0.9054,NO
0.8932,NO
0.6345,NO
1.1107,NO
0.3075,NO
1.2842,NO
2.7353,NO
1.4262,NO
2.4164,NO
0.5544,NO
0.2287,NO
1.436,NO
3.904,YES
1.2809,NO
3.7201,YES
0.9614,NO
1.4254,NO
0.3588,NO
0.8699,NO
2.1681,NO
0.6471,NO
2.5033,NO
0.6272,NO
1.9631,NO
4.0365,YES
4.0589,YES
3.7931,YES
3.445,YES
2.2961,NO
3.5246,YES
1.3042,NO
3.5103,YES
1.5681,YES
1.4726,NO
1.5296,NO
0.7696,NO
2.0428,NO
3.4254,YES
3.1202,YES
1.2553,NO
0.8379,NO
1.1975,NO
0.6674,NO
1.5017,NO
1.6115,NO
0.6009,NO
1.4509999999999998,YES
1.426,NO
3.0259,YES
1.3275,NO
2.9048,YES
1.2698,NO
1.1135,NO
0.8634,NO
1.0391,NO
0.6824,NO
1.66,NO
1.3811,NO
1.5316,NO
1.1567,NO
0.3496,NO
2.0566,YES
4.1473,YES
2.9873,YES
2.3861,YES
1.0879,NO
0.7854,NO
1.6279,YES
1.4366,NO
1.6851,YES
0.6008,NO
1.3829,NO
1.4929,NO
0.6232,NO
0.6236,NO
3.9884,YES
0.7744,NO
3.6747,YES
0.9995,NO
4.0992,YES
1.3457,NO
1.3693,NO
1.3816,NO
0.6196,NO
2.1468,YES
1.7156,NO
1.8469,YES
1.3564,NO
0.5661,NO
1.2114,NO
1.8856,NO
0.7253,NO
2.0446,NO
0.9621,NO
0.693,NO
1.4247,NO
3.1010000000000004,YES
1.2397,NO
2.9087,YES
0.9752,NO
1.1703,NO
0.3037,NO
0.8869,NO
1.3575,NO
1.0144,NO
1.7384,NO
0.8908,NO
1.2391,NO
3.2407,YES
3.0622,YES
3.1899,YES
2.9074,YES
1.896,NO
2.8552,YES
1.3349,NO
1.1332,NO
0.3248,NO
1.6988,YES
4.4844,YES
3.3752,YES
2.6448,YES
1.0423,NO
0.5928,NO
1.8771,YES
2.0336,NO
1.5619999999999998,YES
1.3003,NO
0.9684,NO
1.3263,NO
0.4453,NO
0.7707,NO
3.8435,YES
0.706,NO
3.8333,YES
0.9117,NO
4.3196,YES
1.8635,NO
2.2433,NO
1.9075,NO
1.3889,NO
2.3457,YES
1.5471,NO
1.7141,YES
1.2648,NO
0.4144,NO
1.2609,NO
1.7956,NO
0.5846,NO
2.1362,NO
1.3331,NO
0.8221,NO
1.4496,NO
2.5576,YES
1.1704,NO
2.35,YES
1.2533,NO
1.4218,NO
0.5799,NO
0.568,NO
1.1985,NO
1.0086,NO
1.4806,NO
1.0288,NO
1.3054,NO
2.7669,YES
2.4476,YES
2.6313,YES
2.4068,YES
1.8819,NO
2.4116,YES
1.5507,NO
1.0826,NO
0.2372,NO
0.9892,NO
1.749,NO
0.4589,NO
2.2183,NO
0.7259,NO
0.4647,NO
1.3762,NO
3.025,YES
0.8833,NO
3.2386,YES
0.7797,NO
1.2144,NO
0.2807,NO
0.9222,NO
1.0713,NO
0.7189,NO
1.5983,NO
0.4854,NO
1.0498,NO
3.4079,YES
3.0982,YES
3.1275,YES
2.9277,YES
1.8994,NO
2.8229,YES
1.0659999999999998,NO
1.2436,NO
0.3705,NO
1.0327,NO
2.1167,NO
0.6807,NO
2.0992,NO
0.8191,NO
0.5023,NO
1.3782,NO
3.6021,YES
0.7841,NO
3.7322,YES
1.3619999999999999,NO
1.7247,NO
0.7619,NO
0.8836,NO
1.5476,NO
0.8277,NO
1.5261,NO
0.6041,NO
1.041,NO
3.891,YES
3.6939,YES
3.608,YES
3.4996,YES
1.7393,NO
3.4494,YES
1.3621,NO
1.2842,NO
0.2853,NO
1.0587,NO
2.0692,NO
0.9756,NO
1.9508,NO
1.0373,NO
0.5886,NO
1.2298,NO
3.4886,YES
0.9712,NO
3.5407,YES
0.7654,NO
1.1933,NO
0.3421,NO
0.9607,NO
1.4275,NO
0.9328,NO
1.8548,NO
0.7491,NO
1.2362,NO
3.79,YES
3.5128,YES
3.3331,YES
3.2047,YES
1.7505,NO
3.0078,YES
1.1051,NO
1.1602,NO
0.5398,NO
4.9015,YES
2.5918,YES
1.6466,YES
5.8803,YES
1.1085,NO
0.4676,NO
4.6946,YES
1.3683,NO
5.1687,YES
1.0156,NO
2.2602,NO
2.4466,NO
0.3862,NO
0.6692,NO
2.4367,YES
0.7587,NO
3.9551,YES
1.2386,NO
3.3618,YES
1.8361,NO
1.8122,NO
2.6986,NO
1.2023,NO
5.5776,YES
2.7805,NO
5.0522,YES
0.8355,NO
0.3444,NO
1.9149,YES
1.0524,NO
0.6643,NO
3.2969,YES
0.5318,NO
0.3355,NO
2.7645,YES
0.7117,NO
2.2030000000000003,YES
0.8583,NO
0.9043,NO
1.3802,NO
0.3818,NO
0.171,NO
0.9483,NO
0.2806,NO
1.6246,NO
0.5511,NO
1.5469,NO
1.0255,NO
0.9122,NO
1.77,NO
0.8359,NO
2.8155,YES
1.4021,NO
2.654,YES
