50Traced_NONETRACED_MAX_MULTI_LSA_21_SUM,Associated
0.1744984699081945,NO
0.16871812308738526,NO
0.16375382522951376,NO
0.2879292757565455,NO
0.1868752125127508,NO
0.17613056783407005,NO
0.16443386603196192,NO
0.17055423325399527,NO
0.20326419585175115,NO
0.778374702482149,YES
0.13029581774906496,NO
0.8403264195851752,YES
0.33723223393403606,NO
0.2739204352261136,NO
0.2316218973138388,NO
0.20204012240734442,NO
0.22325739544372664,NO
0.11071064263855833,NO
0.14328459707582458,NO
0.17633458007480451,NO
0.17048622917375045,NO
0.6634478068684121,YES
0.6651479088745325,YES
0.7239034342060524,YES
0.6157089425365522,YES
0.20754845290717444,NO
0.22182930975858556,YES
0.1703502210132608,NO
0.655423325399524,YES
0.5668140088405303,YES
0.28099285957157427,NO
0.22794967698061885,NO
0.11479088745324721,NO
0.16837810268616116,NO
0.8788847330839851,YES
0.675552533151989,YES
0.21332879972798374,NO
0.1671540292417545,NO
0.18728323699421973,NO
0.16729003740224413,NO
0.26671200272016327,NO
0.1946956817409045,NO
0.16871812308738526,NO
0.8016320979258754,YES
0.1726623597415845,NO
0.5997279836790208,YES
0.06834410064603876,NO
0.8416184971098266,YES
0.14858891533492014,NO
0.17776266575994565,NO
0.14974498469908198,NO
0.1088065283917035,NO
0.14988099285957157,NO
0.24161849710982664,NO
0.12743964637878274,NO
0.18911934716082968,NO
0.20068004080244817,NO
0.23468208092485554,NO
0.4100646038762326,NO
0.4093165589935396,NO
0.24406664399863992,NO
0.22781366882012927,NO
0.22998979938796332,NO
0.16497789867392043,NO
0.2740564433866033,NO
0.9215232913974839,YES
0.3770146208772527,NO
0.7475008500510031,YES
0.2809248554913295,NO
0.33791227473648416,NO
0.19109146548792927,NO
0.27630057803468205,NO
0.29071744304658287,NO
0.22536552193131587,NO
0.2943896633798028,NO
0.15056103366201973,NO
0.36742604556273384,NO
0.914110846650799,YES
0.8996259775586535,YES
0.8588915334920095,YES
0.7071064263855831,YES
0.3668140088405304,NO
0.7415164909894594,YES
0.17681060863651815,NO
0.6990819449166951,YES
0.7338320299217953,YES
0.2626317579054744,NO
0.21863311798707924,NO
0.06535192111526693,NO
