50Traced_NONETRACED_MAX_RAW_VSM_23_MEDIAN,Associated
0.1687,NO
0.1687,NO
0.1144,NO
0.2164,NO
0.1663,NO
0.1423,NO
0.1687,NO
0.1548,NO
0.1689,NO
0.4096,YES
0.1423,NO
0.4096,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1548,NO
0.20600000000000002,NO
0.1687,NO
0.1663,NO
0.2179,NO
0.2083,NO
1.0,YES
1.0,YES
0.4096,YES
1.0,YES
0.1573,NO
0.267,YES
0.1406,NO
1.0,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1344,NO
0.1778,NO
1.0,YES
0.1792,YES
0.1778,NO
0.1056,NO
0.1405,NO
0.1058,NO
0.1797,NO
0.1766,NO
0.1766,NO
0.3834,YES
0.0766,NO
1.0,YES
0.0553,NO
1.0,YES
0.1344,NO
0.1231,NO
0.1231,NO
0.1235,NO
0.0802,NO
0.1903,NO
0.1119,NO
0.1778,NO
0.0886,NO
0.1534,NO
0.1331,NO
0.2865,NO
0.2143,NO
0.2137,NO
0.1465,NO
0.092,NO
0.2187,NO
0.4574,YES
0.2137,NO
0.4064,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2143,NO
0.1268,NO
0.2143,NO
0.1755,NO
0.2202,NO
0.5256,YES
0.5081,YES
0.5256,YES
0.5256,YES
0.1659,NO
0.5256,YES
0.1452,NO
0.284,YES
0.284,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.204,NO
0.3435,YES
0.1602,YES
0.204,NO
0.0952,NO
0.204,NO
0.0887,NO
0.2289,NO
0.2183,NO
0.2183,NO
0.1923,YES
0.0927,NO
0.284,YES
0.204,NO
0.3081,YES
0.044000000000000004,NO
0.1355,NO
0.091,NO
0.1355,NO
0.1355,NO
0.2201,NO
0.1355,NO
0.1328,NO
0.1088,NO
0.1088,NO
0.1977,YES
0.3348,YES
1.0,YES
0.3354,YES
0.0826,NO
0.0371,NO
0.3354,YES
0.1395,NO
0.3354,YES
0.1443,NO
0.2165,NO
0.2199,NO
0.2199,NO
0.07200000000000001,NO
0.4156,YES
0.1088,NO
1.0,YES
0.1417,NO
0.4216,YES
0.1531,NO
0.1531,NO
0.1439,NO
0.0968,NO
0.2372,YES
0.0968,NO
0.2372,YES
0.1621,NO
0.1926,NO
0.1975,NO
0.2582,NO
0.2067,NO
0.2524,NO
0.1684,NO
0.1926,NO
0.2524,NO
0.485,YES
0.2524,NO
0.485,YES
0.1987,NO
0.1813,NO
0.1813,NO
0.1926,NO
0.2067,NO
0.1926,NO
0.2524,NO
0.2019,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2226,NO
1.0,YES
0.1312,NO
0.1328,NO
0.0774,NO
0.1069,YES
0.3647,YES
1.0,YES
0.2886,YES
0.0885,NO
0.0604,NO
0.2886,YES
0.2598,NO
0.2886,YES
0.2293,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2293,NO
0.2206,NO
0.2293,NO
0.2293,NO
0.1864,YES
0.2085,NO
0.1548,YES
0.1809,NO
0.1809,NO
0.2381,NO
0.19,NO
0.1547,NO
0.2963,NO
0.1653,NO
0.1536,NO
0.1999,NO
1.0,YES
0.2045,NO
1.0,YES
0.2519,NO
0.2418,NO
0.2418,NO
0.0533,NO
0.20600000000000002,NO
0.1809,NO
0.1843,NO
0.2256,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.1934,NO
0.1553,NO
0.1339,NO
0.22399999999999998,NO
0.1967,NO
0.2338,NO
0.2079,NO
0.1579,NO
0.0967,NO
0.2198,NO
1.0,YES
0.2344,NO
1.0,YES
0.1331,NO
0.1697,NO
0.0797,NO
0.204,NO
0.2338,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2213,NO
1.0,YES
0.2188,NO
0.1686,NO
0.1579,NO
0.1953,NO
0.2342,NO
0.2047,NO
0.2963,NO
0.1684,NO
0.1579,NO
0.1751,NO
1.0,YES
0.1828,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.1579,NO
0.20600000000000002,NO
0.1579,NO
0.1843,NO
0.1912,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2206,NO
1.0,YES
0.1517,NO
0.1686,NO
0.1542,NO
0.10800000000000001,NO
0.2886,NO
0.1427,NO
0.2963,NO
0.1542,NO
0.1348,NO
0.2085,NO
0.4397,YES
0.2085,NO
0.3916,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1348,NO
0.20600000000000002,NO
0.1542,NO
0.2085,NO
0.1702,NO
0.2083,NO
1.0,YES
1.0,YES
0.4994,YES
1.0,YES
0.1526,NO
0.4994,YES
0.1006,NO
0.1494,NO
0.1494,NO
1.0,YES
0.1431,YES
0.2328,YES
0.3916,YES
0.2237,NO
0.1065,NO
1.0,YES
0.1253,NO
1.0,YES
0.1253,NO
0.2131,NO
0.2203,NO
0.2203,NO
0.0941,NO
0.2328,YES
0.1494,NO
0.27899999999999997,YES
0.2129,NO
0.2328,YES
0.1271,NO
0.1329,NO
0.3025,NO
0.1253,NO
1.0,YES
0.2516,NO
1.0,YES
0.1799,NO
0.1547,NO
0.3595,YES
0.2156,NO
0.3456,NO
0.4159,YES
0.1827,NO
0.1097,NO
0.5448,YES
0.191,NO
0.4381,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2875,NO
0.171,NO
0.3456,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.3456,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
0.47700000000000004,YES
0.3359,NO
0.3985,YES
0.1768,NO
0.1768,NO
0.3174,YES
0.2794,YES
1.0,YES
0.3605,YES
0.1233,NO
0.1533,NO
0.3605,YES
0.2818,NO
0.3605,YES
0.2818,NO
0.2365,NO
0.2061,NO
0.2048,NO
0.1533,NO
1.0,YES
0.1768,NO
1.0,YES
0.1224,NO
1.0,YES
0.2818,NO
0.2111,NO
0.2935,NO
0.2818,NO
0.3174,YES
0.2085,NO
0.3141,YES
0.1636,NO
0.1646,NO
0.3881,YES
0.1762,NO
0.3036,NO
0.4197,YES
0.1681,NO
0.153,NO
0.4738,YES
0.159,NO
0.493,YES
0.1456,NO
0.2244,NO
0.1542,NO
0.1277,NO
0.1775,NO
0.3036,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.3036,NO
0.2848,NO
0.2848,NO
0.3901,NO
0.21600000000000003,NO
0.402,YES
0.3584,NO
0.4534,YES
0.1468,NO
0.0854,NO
0.2378,YES
0.2996,YES
1.0,YES
1.0,YES
0.1661,NO
0.0118,NO
1.0,YES
0.1152,NO
1.0,YES
0.0994,NO
0.171,NO
0.1733,NO
0.1785,NO
0.07200000000000001,NO
0.2541,YES
0.0854,NO
1.0,YES
0.1347,NO
0.3658,YES
0.1629,NO
0.2192,NO
0.2298,NO
0.1116,NO
0.2732,YES
0.2113,NO
0.2078,YES
0.4232,YES
1.0,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1955,NO
0.2394,YES
1.0,YES
0.1955,NO
0.0767,NO
0.1955,NO
0.067,NO
0.2131,NO
0.2274,NO
0.2274,NO
1.0,YES
0.0978,NO
1.0,YES
0.1955,NO
0.2985,YES
0.0422,NO
0.149,NO
0.149,NO
0.1259,NO
0.1193,NO
0.2177,NO
0.15,NO
0.1636,NO
0.1468,NO
0.0695,NO
1.0,YES
0.2996,YES
0.2628,YES
1.0,YES
0.1924,NO
0.0724,NO
1.0,YES
0.1183,NO
1.0,YES
0.0928,NO
0.3042,NO
0.1867,NO
0.2024,NO
0.0941,NO
0.2337,YES
0.0773,NO
1.0,YES
0.1208,NO
0.2157,YES
0.1763,NO
0.2192,NO
0.3023,NO
0.1763,NO
1.0,YES
0.2621,NO
1.0,YES
0.1931,NO
0.1931,NO
1.0,YES
0.2996,YES
0.2628,YES
1.0,YES
0.2192,NO
0.1494,NO
1.0,YES
0.1886,NO
1.0,YES
0.1088,NO
0.2277,NO
0.2193,NO
0.2193,NO
0.1494,NO
0.2337,YES
0.1931,NO
1.0,YES
0.1968,NO
0.2157,YES
0.2672,NO
0.2192,NO
0.3004,NO
0.2672,NO
1.0,YES
0.2672,NO
1.0,YES
0.1467,NO
0.1099,NO
1.0,YES
0.1623,YES
0.1996,YES
0.3916,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.1183,NO
1.0,YES
0.1022,NO
0.1483,NO
0.179,NO
0.1325,NO
0.2034,NO
0.1682,YES
0.1975,NO
0.3422,YES
0.1773,NO
0.2514,YES
0.1754,NO
0.1709,NO
0.3619,NO
0.1715,NO
1.0,YES
0.3259,NO
0.3512,YES
0.0709,NO
0.079,NO
0.321,YES
0.1398,YES
0.2626,YES
1.0,YES
0.1867,NO
0.0724,NO
1.0,YES
0.1183,NO
1.0,YES
0.08800000000000001,NO
0.2859,NO
0.2466,NO
0.2466,NO
0.1047,NO
0.2626,YES
0.1016,NO
0.3077,YES
0.1499,NO
0.2626,YES
0.2491,NO
0.2491,NO
0.3135,NO
0.1202,NO
1.0,YES
0.2439,NO
1.0,YES
0.1259,NO
0.1259,NO
0.1028,YES
0.3672,YES
1.0,YES
0.2475,YES
0.1306,NO
0.1202,NO
0.2475,YES
0.20199999999999999,NO
0.2475,YES
0.20199999999999999,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
0.3658,YES
0.20199999999999999,NO
0.1613,NO
0.20199999999999999,NO
0.20199999999999999,NO
0.152,YES
0.145,NO
0.1207,YES
0.1566,NO
0.10300000000000001,NO
0.254,YES
0.3465,YES
1.0,YES
0.3313,YES
0.0981,NO
0.0792,NO
0.3313,YES
0.1836,NO
0.3313,YES
0.1342,NO
0.1448,NO
0.1719,NO
0.077,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.0892,NO
1.0,YES
0.2045,NO
0.2045,NO
0.2985,NO
0.1348,NO
0.2479,YES
0.2298,NO
0.2728,YES
0.1932,NO
0.1243,NO
0.1723,NO
0.2108,NO
0.1713,NO
0.1608,NO
0.2073,NO
0.1233,NO
0.2592,NO
0.1443,NO
0.1588,NO
0.1443,NO
0.4225,YES
1.0,YES
1.0,YES
0.1233,NO
0.185,NO
0.1243,NO
0.1713,NO
0.1551,NO
0.14800000000000002,NO
0.1443,NO
0.1813,NO
0.1443,NO
0.1443,NO
0.1766,NO
0.1187,NO
0.2266,NO
0.4232,YES
1.0,YES
0.2752,NO
0.1653,NO
0.0962,NO
0.1256,NO
0.3686,YES
1.0,YES
0.1256,NO
0.1519,NO
0.1256,NO
0.1784,NO
0.1661,NO
0.1504,NO
0.1562,NO
1.0,YES
0.0978,NO
1.0,YES
0.1256,NO
0.3735,YES
0.0877,NO
0.1163,NO
0.106,NO
