50Traced_NONETRACED_SUM_SINGLE_VSM_78_SUM,Associated
0.122878840914971,NO
0.14368332141172172,NO
0.17202124583377723,NO
0.16072868948513855,NO
0.11277337270001675,NO
0.07309723469341166,NO
0.22040269682073446,NO
0.0479705358637588,NO
0.22235073888626783,NO
0.3042598201104905,YES
0.19577822758610194,NO
0.2940934755809883,YES
0.18699681921256486,NO
0.17504984248253613,NO
0.14101998265025034,NO
0.06544203813901106,NO
0.1700427656109699,NO
0.13739784193464927,NO
0.15619340405131873,NO
0.18724032447075653,NO
0.14284627208668785,NO
0.25948529076049737,YES
0.35633950720623375,YES
0.3313954373202246,YES
0.31148888246305567,YES
0.08443544827796125,NO
0.2658164274734807,YES
0.17288873331608504,NO
0.29486964859147424,YES
0.3365242668208867,YES
0.25572617833716343,NO
0.18643371330299663,NO
0.15191684295432753,NO
0.17246259911424958,NO
0.35492413289299457,YES
0.13056447562664555,YES
0.2502777481851249,NO
0.057908594213706296,NO
0.1847748337315659,NO
0.04191334256624104,NO
0.1702406136332506,NO
0.15727395863454424,NO
0.17279741884426317,NO
0.2630008979256396,YES
0.17868720227677415,NO
0.290638744730394,YES
0.12703364938286638,NO
0.35888109333860924,YES
0.14636187925183006,NO
0.0604045231101709,NO
0.08158948057284611,NO
0.1078728293789094,NO
0.0168475200511361,NO
0.206020667508789,NO
0.13680429786780707,NO
0.17033192810507253,NO
0.12204179158993714,NO
0.1436985404903587,NO
0.21363020682727868,NO
0.29870485640799305,NO
0.308262437792016,NO
0.15593467971449007,NO
0.24463147001080554,NO
0.025370204087844524,NO
0.2779764713044272,NO
0.5380553061317667,YES
0.29986150638440345,NO
0.39246959989042257,YES
0.12691189675377051,NO
0.1283272710670096,NO
0.08817934162265816,NO
0.060450180346081836,NO
0.3886952683884517,NO
0.14101998265025034,NO
0.32956914788378716,NO
0.12394417641955954,NO
0.31386305873042447,NO
0.5204772703060555,YES
0.6187164229077571,YES
0.5977445325459997,YES
0.39596998797692784,YES
0.14624012662273425,NO
0.4258146011840443,YES
0.20238330771455093,NO
0.4932046813885887,YES
0.5405055777923203,YES
0.49038915184074755,NO
0.1996895307958056,NO
0.13236032690580912,NO
0.3851948803019465,NO
0.4935242820399653,YES
0.3427945272193221,YES
0.5081498166101023,NO
0.03644969333556546,NO
0.3884669822088971,NO
0.018810781195306436,NO
0.3324759919034501,NO
0.3122802745521786,NO
0.3327955925548267,NO
0.3812379198563319,YES
0.1683382288036282,NO
0.487817127551098,YES
0.14260276682849618,NO
0.5721612613572373,YES
0.1408982300211545,NO
0.03034684280213675,NO
0.08749448308399407,NO
0.09524099411021655,NO
0.0052962393656688,NO
0.4345503523216704,NO
0.2382698951405482,NO
0.4122696211971327,NO
0.06113503888474592,NO
0.060495837581992784,NO
0.42724519457592036,YES
0.7545162615855235,YES
0.73357480938104,YES
0.4332415115588902,YES
0.19355624210510297,NO
0.032523171047224804,NO
0.6029342383612095,YES
0.06396578751122406,NO
0.4490693533413487,YES
0.09044698433956808,NO
0.21014503781941038,NO
0.19533687430562952,NO
0.1940889098573972,NO
0.03759112423333891,NO
0.7403168612172217,YES
0.05946094023467818,NO
0.7396928789931057,YES
0.13004702695298825,NO
0.6834279452721932,YES
0.10572693929109532,NO
0.13621075380096487,NO
0.29593498409606284,NO
0.03422770785456648,NO
0.5050907818040695,YES
0.35276302372654356,NO
0.4539394585051821,YES
0.11494970094510476,NO
0.11478229108009802,NO
0.25475215730439676,NO
0.21122559240263594,NO
0.20923189310119167,NO
0.21210829896358074,NO
0.1934344894760071,NO
0.06970338015736527,NO
0.3102865752507343,NO
0.4564049492443727,YES
0.3087342292297624,NO
0.3509519533687431,YES
0.17396928789931057,NO
0.15196250019023846,NO
0.14581399242089885,NO
0.03731718081787328,NO
0.2672774590226308,NO
0.11330604045231102,NO
0.2236291414917741,NO
0.1325886130853638,NO
0.2157456587578188,NO
0.4168353447882265,YES
0.5179204650950431,YES
0.47029996803993485,YES
0.3559590302403093,YES
0.21052551478533485,NO
0.348014671191806,YES
0.24131371086794406,NO
0.09823915260170149,NO
0.09298857047194363,NO
0.23102561370934604,YES
0.7219169951451138,YES
0.7579862115147548,YES
0.2422268555861628,YES
0.20308338533185202,NO
0.03658666504329828,NO
0.35264127109744775,YES
0.27426301611700427,NO
0.25651757042628637,YES
0.19477376839606128,NO
0.08498333510889251,NO
0.11307775427275632,NO
0.10819243003028595,NO
0.04195899980215198,NO
0.7749098269590758,YES
0.10752279057025886,NO
0.7329660462355608,YES
0.0761562694994445,NO
0.726954510173954,YES
0.3108040239243916,NO
0.3204985770161474,NO
0.47440911927191926,NO
0.12675970596740072,NO
0.27427823519564126,YES
0.33917238650372106,NO
0.250916949487878,YES
0.1116928181167912,NO
0.10692924650341668,NO
0.24096367205929353,NO
0.18734685802121537,NO
0.202368088635914,NO
0.1401220570106686,NO
0.19900467225714152,NO
0.07098178276287154,NO
0.2656490176084739,NO
0.38587973884061055,YES
0.2940173801878034,NO
0.32264446710396155,YES
0.17069718599236,NO
0.1428462720866879,NO
0.13888931164107324,NO
0.04445492869861658,NO
0.24810141994003682,NO
0.09338426651650508,NO
0.2072077556424734,NO
0.13809791955195033,NO
0.20729907011429527,NO
0.3633402833792442,YES
0.4514587486873544,YES
0.4691128799062505,YES
0.3582266729572191,YES
0.1673185505349506,NO
0.3395528634696455,YES
0.17122985374465427,NO
0.08665743375896022,NO
0.10320057223735675,NO
0.2203113823489126,NO
0.23808726619690446,NO
0.26409667158750205,NO
0.16208318748382972,NO
0.21294534828861458,NO
0.04258298202626813,NO
0.24770572389547535,NO
0.5181030940386868,YES
0.2858751731170195,NO
0.3800051744867366,YES
0.1030788196082609,NO
0.09479964082974415,NO
0.050755627254326016,NO
0.028505334287062256,NO
0.3370721536518179,NO
0.11627376078652196,NO
0.3011094708326358,NO
0.08356796079565343,NO
0.2892385894957919,NO
0.5056386686350007,YES
0.5950964128631652,YES
0.601884121935258,YES
0.39598520705556484,YES
0.13073188549165235,NO
0.4114782291080098,YES
0.20424003530826246,NO
0.1565130047026953,NO
0.16558357557033496,NO
0.20627939184561767,NO
0.2105711720212458,NO
0.21941345670933082,NO
0.13506932290319143,NO
0.2561066553030879,NO
0.08114812729237371,NO
0.25916569010912077,NO
0.46707352336889524,YES
0.2612659229610239,NO
0.3469493356872175,YES
0.19541296969881444,NO
0.17920465095043142,NO
0.14566180163452905,NO
0.06675087890179128,NO
0.3062687384905718,NO
0.14345503523216702,NO
0.2135997686700047,NO
0.18033086276956795,NO
0.21439116075912765,NO
0.4663582266729572,YES
0.5561203524738612,YES
0.5051820962758914,YES
0.36842345564399526,YES
0.13404964463451383,NO
0.3769461396807037,YES
0.2144215989164016,NO
0.10554431034745156,NO
0.13062535194119348,NO
0.17918943187179448,NO
0.23297365577487938,NO
0.25038428173558375,NO
0.1220570106685741,NO
0.20504664647602233,NO
0.0460529319554994,NO
0.23504345046950859,NO
0.509854353417444,YES
0.26207253412878384,NO
0.34500129362168414,YES
0.13450621699362317,NO
0.13242120322035703,NO
0.10385499261874685,NO
0.03043815727395864,NO
0.33092364588247825,NO
0.12344194682453924,NO
0.2681601655835755,NO
0.10980565236580576,NO
0.28677309875660123,NO
0.4633752872601093,YES
0.5433819836547095,YES
