50Traced_NONETRACED_MAX_SINGLE_LSA_29_MEDIAN,Associated
0.2201,NO
0.1091,NO
0.1766,NO
0.3384,NO
0.2874,NO
0.1818,NO
0.4224,NO
0.2025,NO
0.2216,NO
1.0,YES
0.1818,NO
1.0,YES
0.3701,NO
0.3701,NO
0.3691,NO
0.2201,NO
0.2942,NO
0.2201,NO
0.2553,NO
0.2508,NO
0.2553,NO
1.0,YES
0.5954,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.3362,NO
0.2707,NO
0.3639,NO
0.3639,NO
1.0,YES
0.9202,YES
0.2853,NO
0.2082,NO
0.3639,NO
0.1086,NO
0.4183,NO
0.4183,NO
0.4173,NO
1.0,YES
0.3639,NO
1.0,YES
0.2676,NO
1.0,YES
0.1806,NO
0.2082,NO
0.2082,NO
0.2082,NO
0.1203,NO
0.3639,NO
0.2082,NO
0.3639,NO
0.1503,NO
0.3011,NO
0.2077,NO
0.6139,NO
0.3186,NO
0.3329,NO
0.2687,NO
0.0804,NO
0.2357,NO
1.0,YES
0.3063,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.5752,NO
0.2774,NO
0.3757,NO
0.2508,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3063,NO
1.0,YES
0.3063,NO
1.0,YES
1.0,YES
0.5415,NO
0.3514,NO
0.3722,NO
0.5089,NO
1.0,YES
0.9202,YES
0.4416,NO
0.0952,NO
0.4436,NO
0.1225,NO
0.7376,NO
0.7376,NO
0.7358,NO
1.0,YES
0.3638,NO
1.0,YES
0.3722,NO
1.0,YES
0.2239,NO
0.1688,NO
0.1606,NO
0.2665,NO
0.1234,NO
0.5415,NO
0.2648,NO
0.5415,NO
0.1709,NO
0.1597,NO
0.4028,YES
0.9815,YES
1.0,YES
0.7346,YES
0.257,NO
0.0527,NO
0.3689,YES
0.1552,NO
0.7346,YES
0.1443,NO
0.3493,NO
0.379,NO
0.379,NO
0.0921,NO
0.9815,YES
0.0819,NO
1.0,YES
0.3664,NO
0.8285,YES
0.1526,NO
0.4485,NO
0.368,NO
0.2429,NO
0.7346,YES
0.3518,NO
0.7346,YES
0.2719,NO
0.3133,NO
0.1975,NO
0.6139,NO
0.3315,NO
0.3464,NO
0.2719,NO
0.2502,NO
0.2452,NO
1.0,YES
0.1577,NO
1.0,YES
0.2327,NO
0.2525,NO
0.2525,NO
0.2719,NO
0.5985,NO
0.2886,NO
0.391,NO
0.2719,NO
0.1755,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3191,NO
1.0,YES
0.2574,NO
0.146,NO
0.2183,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.2196,NO
0.0604,NO
0.5022,YES
0.6968,NO
1.0,YES
0.3749,NO
0.3948,NO
0.3948,NO
0.3938,NO
0.1453,NO
1.0,YES
0.2011,NO
1.0,YES
0.4988,NO
0.6278,YES
0.6968,NO
0.6968,NO
0.6968,NO
0.3377,NO
1.0,YES
0.6903,NO
1.0,YES
0.2148,NO
0.3133,NO
0.366,NO
0.6139,NO
0.3315,NO
0.366,NO
0.2687,NO
0.1977,NO
0.3139,NO
1.0,YES
0.349,NO
1.0,YES
0.3899,NO
0.3899,NO
0.3889,NO
0.2148,NO
0.5985,NO
0.2886,NO
0.391,NO
0.2508,NO
0.1755,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2674,NO
1.0,YES
0.366,NO
0.1503,NO
0.3133,NO
0.3916,NO
0.6139,NO
0.3349,NO
0.3916,NO
0.4224,NO
0.1135,NO
0.3809,NO
1.0,YES
0.3492,NO
1.0,YES
0.2134,NO
0.1774,NO
0.1733,NO
0.204,NO
0.5985,NO
0.2886,NO
0.4374,NO
0.2508,NO
0.4374,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
0.2093,NO
0.3133,NO
0.1953,NO
0.6139,NO
0.3315,NO
0.3464,NO
0.2687,NO
0.2093,NO
0.2452,NO
1.0,YES
0.1828,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.2093,NO
0.5985,NO
0.2886,NO
0.391,NO
0.2508,NO
0.1755,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3081,NO
1.0,YES
0.2574,NO
0.1503,NO
0.3133,NO
0.1901,NO
0.6139,NO
0.3315,NO
0.3464,NO
0.2687,NO
0.0804,NO
0.2452,NO
1.0,YES
0.0617,NO
0.7443,YES
0.2389,NO
0.2593,NO
0.2593,NO
0.107,NO
0.5985,NO
0.2886,NO
0.391,NO
0.1867,NO
0.1893,NO
1.0,YES
1.0,YES
1.0,YES
0.7443,YES
0.2322,NO
1.0,YES
0.2574,NO
0.2194,NO
0.2698,NO
1.0,YES
0.4964,YES
0.6673,YES
1.0,YES
0.3986,NO
0.2018,NO
1.0,YES
0.2963,NO
0.9534,YES
0.196,NO
0.3347,NO
0.2988,NO
0.298,NO
0.2194,NO
0.6673,YES
0.2194,NO
0.5394,YES
0.3901,NO
0.35600000000000004,YES
0.4243,NO
0.4261,NO
0.7244,NO
0.3976,NO
1.0,YES
0.7244,NO
1.0,YES
0.1799,NO
0.256,NO
1.0,YES
0.2937,NO
0.3948,NO
1.0,YES
0.3772,NO
0.1097,NO
0.9727,YES
0.2078,NO
0.8915,YES
0.1528,NO
0.4978,NO
0.5402,NO
0.5402,NO
0.171,NO
0.6811,NO
0.1398,NO
0.6811,NO
0.2986,NO
0.6811,NO
0.2975,NO
0.2987,NO
0.5329999999999999,NO
0.3026,NO
1.0,YES
0.5196,NO
1.0,YES
0.1709,NO
0.2444,NO
0.8593,YES
1.0,YES
1.0,YES
0.982,YES
0.3708,NO
0.1537,NO
0.8170000000000001,YES
0.8445,NO
0.982,YES
0.6271,NO
0.3486,NO
0.3152,NO
0.2708,NO
0.1537,NO
1.0,YES
0.205,NO
1.0,YES
0.4898,NO
1.0,YES
0.8445,NO
0.8445,NO
0.8778,NO
0.6271,NO
0.982,YES
0.8778,NO
0.982,YES
0.1636,NO
0.3162,NO
1.0,YES
0.3813,NO
0.5126,NO
1.0,YES
0.3184,NO
0.153,NO
1.0,YES
0.439,NO
1.0,YES
0.2362,NO
0.38799999999999996,NO
0.2863,NO
0.2258,NO
0.1775,NO
0.6479,NO
0.1654,NO
0.6479,NO
0.3116,NO
0.6479,NO
0.439,NO
0.439,NO
0.5872,NO
0.3738,NO
1.0,YES
0.5796,NO
1.0,YES
0.221,NO
0.2956,NO
0.41200000000000003,YES
1.0,YES
1.0,YES
0.6136,YES
0.257,NO
0.2033,NO
0.4523,YES
0.1592,NO
0.6136,YES
0.0994,NO
0.6466,NO
0.7016,NO
0.7016,NO
0.221,NO
1.0,YES
0.221,NO
1.0,YES
0.3061,NO
1.0,YES
0.196,NO
0.457,NO
0.4726,NO
0.2029,NO
0.6136,YES
0.4518,NO
0.6136,YES
1.0,YES
1.0,YES
0.4057,NO
0.3683,NO
0.4952,NO
0.4952,NO
1.0,YES
1.0,YES
0.3813,NO
0.3269,NO
0.4952,NO
0.1704,NO
0.5451,NO
0.5915,NO
0.5915,NO
1.0,YES
0.4952,NO
1.0,YES
0.3642,NO
1.0,YES
0.2458,NO
0.3269,NO
0.3269,NO
0.3269,NO
0.1637,NO
0.4952,NO
0.3269,NO
0.4952,NO
0.1585,NO
0.3162,NO
1.0,YES
0.4247,YES
0.5710000000000001,YES
1.0,YES
0.4103,NO
0.1381,NO
1.0,YES
0.1977,NO
1.0,YES
0.1361,NO
0.4743,NO
0.5147,NO
0.5147,NO
0.1204,NO
0.5710000000000001,YES
0.1171,NO
0.6151,YES
0.3901,NO
0.35600000000000004,YES
0.2831,NO
0.2843,NO
0.6965,NO
0.3738,NO
1.0,YES
0.6789,NO
1.0,YES
0.1425,NO
0.2187,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.3986,NO
0.1165,NO
1.0,YES
0.2044,NO
1.0,YES
0.1088,NO
0.2872,NO
0.2539,NO
0.2758,NO
0.0948,NO
1.0,YES
0.1171,NO
0.7355,YES
0.4988,NO
0.4963,YES
0.2146,NO
0.3721,NO
0.6965,NO
0.3307,NO
1.0,YES
0.6789,NO
1.0,YES
0.1585,NO
0.3162,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.3986,NO
0.1622,NO
1.0,YES
0.2778,NO
1.0,YES
0.1837,NO
0.4151,NO
0.36700000000000005,NO
0.2894,NO
0.2034,NO
1.0,YES
0.1975,NO
0.7355,YES
0.4988,NO
0.6709999999999999,YES
0.3977,NO
0.3994,NO
0.6965,NO
0.3738,NO
1.0,YES
0.679,NO
1.0,YES
0.1526,NO
0.3162,NO
1.0,YES
0.4235,YES
0.5693,YES
1.0,YES
0.3598,NO
0.1331,NO
1.0,YES
0.1814,NO
1.0,YES
0.1199,NO
0.4036,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.1047,NO
0.5693,YES
0.1016,NO
0.6151,YES
0.284,NO
0.4724,YES
0.2597,NO
