50Traced_NONETRACED_SUM_SINGLE_VSM_54_SUM,Associated
0.08781410429613618,NO
0.10807889759524456,NO
0.19311597466150296,NO
0.18214296436398575,NO
0.17929088234411122,NO
0.1376504848539434,NO
0.1106908042871296,NO
0.052838572157675116,NO
0.13901648203188327,NO
0.5347353568104717,YES
0.08431655108229008,NO
0.47593743432705876,YES
0.08583265784022337,NO
0.1791707946801165,NO
0.08248521420637064,NO
0.07969317601849349,NO
0.21042360923474138,NO
0.0739890119787445,NO
0.12127352967666397,NO
0.10314029241346181,NO
0.20030622354318656,NO
0.6002882103935873,YES
0.5645020865231619,YES
0.6311657509982287,YES
0.5535140652676455,YES
0.16500045032874,NO
0.567113993215047,YES
0.11869164490077758,NO
0.1438049776336726,YES
0.20884745864481075,YES
0.1979344921792909,NO
0.13783061634993546,NO
0.12334504188057283,NO
0.16912846377855836,NO
0.2809300789576391,YES
0.1363295205500015,YES
0.1712299978984659,NO
0.06531267825512627,NO
0.17442733195232524,NO
0.039914137320243785,NO
0.0358161457864241,NO
0.10438620192740702,NO
0.044612567174037054,NO
0.2965414752769522,YES
0.12363025008256029,NO
0.2683508961541926,YES
0.1217688912906422,NO
0.33926266174307246,YES
0.11373802876099556,NO
0.10558707856735419,NO
0.07852232129454503,NO
0.07844726650454831,NO
0.0696658560749347,NO
0.19184004323155907,NO
0.12817857035636016,NO
0.17306133477438532,NO
0.06279083731123722,NO
0.14365486805367922,NO
0.24256207031132726,NO
0.1793209042601099,NO
0.1885526434297037,NO
0.20848719565282658,NO
0.15365216608123933,NO
0.017307634573238466,NO
0.17519289081029155,NO
0.5626107058152451,YES
0.12930439220631063,NO
0.44791197574229197,YES
0.07529496532468702,NO
0.16551082290071756,NO
0.06772944249301993,NO
0.09018583566003183,NO
0.211999759824672,NO
0.0714071272028581,NO
0.13674982737398303,NO
0.10738839352727492,NO
0.2072713080548801,NO
0.6639346723107868,YES
0.6263772553964394,YES
0.6701792308385123,YES
0.5494611066078237,YES
0.2092527545107929,NO
0.6253414992944851,YES
0.15198594974331264,NO
0.36530667387192656,YES
0.23633252274160138,YES
0.22453390975412055,NO
0.16984898976252666,NO
0.19269566783752143,NO
0.14892371431144738,NO
0.3916809270767661,YES
0.34161938214896875,YES
0.18236812873397584,NO
0.14884865952145068,NO
0.19208021855954852,NO
0.1397820408898496,NO
0.23310516677174342,NO
0.30244078177069267,NO
0.23987510882944552,NO
0.47938995466690687,YES
0.22385841664415027,NO
0.4639436788855865,YES
0.14095289561379806,NO
0.5817196553484044,YES
0.15650424810111382,NO
0.23805878291152544,NO
0.20815695457684114,NO
0.1878621393617341,NO
0.1615779519048906,NO
0.2124050556906542,NO
0.21034855444474468,NO
0.1743822990783272,NO
0.05069200516376956,NO
0.09197213966195325,NO
0.22100633462427577,YES
0.6909243747935992,YES
0.5577621663814585,YES
0.2628718964844337,YES
0.15396739619922548,NO
0.0138250923173917,NO
0.26683478939625926,YES
0.1218889789546369,NO
0.20931279834279026,YES
0.0834158936023297,NO
0.08538232910024318,NO
0.18714161337776578,NO
0.13464829325407549,NO
0.03192830766459516,NO
0.6530817496772644,YES
0.017232579783241768,NO
0.6616980395688853,YES
0.13756041910594738,NO
0.6301750277702722,YES
0.17067459245249034,NO
0.09353327929388455,NO
0.1265573868924315,NO
0.05204299138371011,NO
0.24205169773934976,YES
0.20407397400102079,NO
0.25448077096280286,YES
0.07613557897265005,NO
0.1120417905070702,NO
0.22513434807409413,NO
0.1392416464018734,NO
0.15821549731303852,NO
0.1831186766339428,NO
0.14565132546759135,NO
0.031703143294605066,NO
0.14905881293344142,NO
0.5115134047854935,YES
0.13463328229607616,NO
0.4169293584316552,YES
0.08373112372031583,NO
0.15516827283917262,NO
0.05723678285148159,NO
0.06238554144525504,NO
0.14177849830376174,NO
0.06086943468732175,NO
0.07573028310666788,NO
0.10719325107328351,NO
0.1477528595874989,NO
0.6159746615028971,YES
0.5716773244468463,YES
0.6121618781710649,YES
0.5374523402083521,YES
0.22022576480831008,NO
0.5764207871746375,YES
0.14078777507580534,NO
0.07053649163889639,NO
0.1304302140562611,NO
0.22024077576630943,YES
0.6949473115374223,YES
0.6030051937914678,YES
0.29245849470113183,YES
0.20628058482692369,NO
0.03221351586658261,NO
0.27588639706986107,YES
0.3340988921912997,NO
0.20892251343480747,YES
0.25485604491278635,NO
0.158500705515026,NO
0.28685940736737825,NO
0.20174727551112315,NO
0.04669909033594525,NO
0.7398901197874449,YES
0.03518568555045183,NO
0.6161848149148879,YES
0.13041520309826174,NO
0.6680776967186045,YES
0.3924314749767331,NO
0.34331562040289415,NO
0.36005283857215775,NO
0.21536221441652406,NO
0.23101864360983523,YES
0.32180491758984064,NO
0.2378936623735327,YES
0.09203218349395059,NO
0.10648773604731454,NO
0.31706145486204934,NO
0.1808069891020445,NO
0.22969767930589333,NO
0.2691614878861569,NO
0.19032393647362578,NO
0.05672641027950404,NO
0.18073193431204782,NO
0.4442493019904531,YES
0.19749917439731005,NO
0.42395448677534603,YES
0.12852382239034496,NO
0.18520519979585098,NO
0.1020144705635114,NO
0.09482422168182775,NO
0.23457624065567867,NO
0.08548740580623854,NO
0.11644000120087664,NO
0.1684079377945901,NO
0.21800414302440782,NO
0.5620853222852682,YES
0.518883785163169,YES
0.5701912396049116,YES
0.5039028490798283,YES
0.30033924765078507,NO
0.554159536461617,YES
0.17700921672821163,NO
0.06531267825512627,NO
0.11606472725089317,NO
0.34739860097871456,NO
0.23574709537962718,NO
0.24850640967906573,NO
0.31132726890630164,NO
0.1155843765949143,NO
0.03808280044432437,NO
0.23775856375153864,NO
0.47183944279323914,YES
0.21141433246269778,NO
0.37401302951154347,YES
0.05536041310156415,NO
0.1316160797382089,NO
0.03294905280855024,NO
0.0652526344231289,NO
0.28788015251133325,NO
0.047599747815905626,NO
0.28393227055750697,NO
0.11168152751508606,NO
0.3118976853102765,NO
0.5850971208982557,YES
0.5327539103545589,YES
0.585862679756222,YES
0.4760124891170555,YES
0.2705424960220962,NO
0.5897655288360503,YES
0.23301510102374737,NO
0.06119967576330721,NO
0.09691074484373594,NO
0.22577981926806573,NO
0.13457323846407881,NO
0.1662013269686872,NO
0.15204599357530998,NO
0.11725059293284099,NO
0.02280164520099673,NO
0.13230658380617855,NO
0.4936953976402774,YES
0.12349515146056622,NO
0.39322705575069805,YES
0.12103335434867454,NO
0.1938815335194692,NO
0.11489387252694469,NO
0.03763247170434418,NO
0.179636134378096,NO
0.029376444804707434,NO
0.10935482902518842,NO
0.06999609715092017,NO
0.13496352337206163,NO
0.5963553393977604,YES
0.5393136990002702,YES
0.5625056291092497,YES
0.5312678255126242,YES
0.19676363745534242,NO
0.530772463898646,YES
0.09755621603770753,NO
0.05638115824551924,NO
0.06703893842505029,NO
0.12077816806268576,NO
0.08122429373442613,NO
0.07031132726890629,NO
0.09823170914767781,NO
0.07648083100663483,NO
0.025113332732895018,NO
0.0658230508271038,NO
0.4727250893152001,YES
0.04338166861809121,NO
0.386547179440992,YES
0.07838722267255097,NO
0.1370050136599718,NO
0.0583475937434327,NO
0.054955117235581975,NO
0.08772403854814015,NO
0.05303371461166651,NO
0.030096970788675736,NO
0.04621873967996638,NO
0.08877480560809389,NO
0.5020865231619083,YES
0.49935452880602843,YES
0.5100123089855595,YES
0.43681887778078005,YES
0.08027860338046774,NO
0.44291332672851186,YES
0.044777687712029786,NO
0.07403404485274251,NO
0.13706505749196915,NO
0.9840733735627009,YES
0.23726320213756047,YES
0.21531718154252608,YES
0.8907952805548051,YES
0.2636674772583987,NO
0.08057882254045454,NO
0.8331832237533401,YES
0.05537542405956349,NO
0.910069350625957,YES
0.06196523462127355,NO
0.13934672310786875,NO
0.21977543606832992,NO
0.1524963223152902,NO
0.07628568855264342,NO
0.29967876549881417,YES
0.06508751388513614,NO
0.32735897204959624,YES
0.28983157705124746,NO
0.33974301239905136,YES
0.17893061935212706,NO
0.20008105917319646,NO
0.10438620192740702,NO
0.2061755081209283,NO
0.9425980966105257,YES
0.4681467471254016,NO
0.8685640517577832,YES
0.04838031763187128,NO
0.11412831366897838,NO
0.569500735536942,YES
0.27417514785793634,NO
0.21450658981056175,NO
0.570251283436909,YES
0.15630910564712244,NO
0.04153532078417245,NO
0.5708517217568825,YES
0.07494971329070224,NO
0.5491608874478369,YES
0.06459215227115794,NO
0.12687261701041763,NO
0.2112642228827044,NO
0.10938485094118708,NO
0.017637875649223936,NO
0.28812032783932273,NO
0.02071512203908854,NO
0.34712840373472637,NO
0.10654777987931191,NO
0.33231258818937826,NO
0.1555735687051548,NO
0.16831787204659407,NO
0.12017772974271221,NO
0.16022696568495007,NO
0.5416554084481672,YES
0.3408688342490018,NO
0.5989372241736468,YES
0.0829955867783482,NO
0.13175117836020298,NO
0.525818847758864,YES
0.7909874208171966,YES
0.6661713050526885,YES
0.5794830226065028,YES
0.22762616710198447,NO
0.03608634303041221,NO
0.5917920081659612,YES
0.3476537872647033,NO
0.5255036176408779,YES
0.2486415083010598,NO
0.11702542856285092,NO
0.23354048455372423,NO
0.18116725209402867,NO
0.02832567774475367,NO
0.8440361463868624,YES
0.013119577291422737,NO
