50Traced_NONETRACED_SUM_MULTI_VSM_59_SUM,Associated
0.15890269151138714,NO
0.043442564432069675,NO
0.16905832797886766,NO
0.12236738773470407,NO
0.13573570357678302,NO
0.11363960876704504,NO
0.16047333476119083,NO
0.054883272649389594,NO
0.1813735989148283,NO
0.2790212036838723,YES
0.13511101592061112,NO
0.2783786678089526,YES
0.1807846076961519,NO
0.1518526451060184,NO
0.0719640179910045,NO
0.0847254943956593,NO
0.16572071107303488,NO
0.10394802598700648,NO
0.05961305061754836,NO
0.09320339830084956,NO
0.08933033483258371,NO
0.19042264581994717,YES
0.3031519954308559,YES
0.30475833511815514,YES
0.23634611265795671,YES
0.1448918397943885,NO
0.31254015849218236,YES
0.1604376383236953,NO
0.2918540729635182,YES
0.10500107089312485,YES
0.22256728778467905,NO
0.15461911901192257,NO
0.141607767544799,NO
0.12049332476618832,NO
0.30406225458699215,YES
0.22013993003498247,YES
0.14496323266937958,NO
0.09297137145712857,NO
0.11272934961090883,NO
0.08602841436424645,NO
0.2086992218176626,NO
0.1721103733847362,NO
0.11056971514242878,NO
0.251392161062326,YES
0.1542086099807239,NO
0.2453416149068323,YES
0.07624759049046904,NO
0.24082601556364672,YES
0.08895552223888055,NO
0.09463125580067108,NO
0.13803812379524522,NO
0.07706860855286642,NO
0.072927821803384,NO
0.16420361247947454,NO
0.142535874919683,NO
0.20139930034982506,NO
0.1669700863853787,NO
0.057631898336546014,NO
0.19092239594488467,NO
0.1317912472335261,NO
0.1833190547583351,NO
0.11826229742271718,NO
0.1889590918826301,NO
0.03205540087099307,NO
0.2904976083386877,NO
0.5904012279574496,YES
0.15708217319911472,NO
0.45595059613050615,YES
0.21492825016063394,NO
0.1857107160705361,NO
0.08745627186406797,NO
0.1454629827943171,NO
0.22833226244020846,NO
0.11271150139216105,NO
0.11460341257942455,NO
0.0661990433354751,NO
0.1993467551938316,NO
0.5088884129363889,YES
0.6954022988505746,YES
0.7079495966302563,YES
0.5092989219675875,YES
0.17427000785321622,NO
0.6917434140072819,YES
0.12174270007853216,NO
0.4579495966302562,YES
0.1275255229528093,YES
0.2636538873420432,NO
0.13962661526379666,NO
0.115031769829371,NO
0.11347897479831512,NO
0.3794531305775683,YES
0.3968908402941385,YES
0.1098022417362747,NO
0.10028914114371384,NO
0.11540658242307414,NO
0.1165845648604269,NO
0.2768437209966445,NO
0.23659598772042553,NO
0.14308916970086386,NO
0.4106696651674162,YES
0.15436924394945384,NO
0.4076890126365388,YES
0.07017919611622761,NO
0.3455772113943028,YES
0.08103091311487111,NO
0.12782894267152137,NO
0.15672520882415933,NO
0.0939887199257514,NO
0.10794602698650671,NO
0.13125580067109302,NO
0.16218676376097665,NO
0.205575783536803,NO
0.09970014992503748,NO
0.07917469836510314,NO
0.31241522096094804,YES
0.7916041979010493,YES
0.7240129935032483,YES
0.3968729920753908,YES
0.15977725423002784,NO
0.06450346255443706,NO
0.457503391161562,YES
0.16031270079246088,NO
0.37889983579638736,YES
0.03707075033911615,NO
0.18679945741415005,NO
0.3064003712429499,NO
0.157831798386521,NO
0.06187977439851501,NO
0.5651816948668522,YES
0.17002213179124726,NO
0.7534804026558148,YES
0.1419111872635111,NO
0.7416113371885484,YES
0.08394017277075748,NO
0.21264367816091953,NO
0.14565931320054257,NO
0.036749482401656305,NO
0.42380595416577416,YES
0.16311487113586062,NO
0.46514242878560713,YES
0.2679374598415078,NO
0.06894766902263154,NO
0.2859284643392589,NO
0.1276326122652959,NO
0.19866852288141643,NO
0.1789462411651317,NO
0.28501820518312265,NO
0.12484829014064397,NO
0.29719069036910106,NO
0.5644499178981937,YES
0.24450274862568713,NO
0.4567537659741557,YES
0.25299850074962515,NO
0.1836046262582994,NO
0.08506461055186691,NO
0.17678660669665167,NO
0.23125937031484253,NO
0.16873706004140782,NO
0.11483543942314556,NO
0.1346648104519169,NO
0.14228599985721424,NO
0.46903334047262074,YES
0.6286678089526665,YES
0.6559398871992574,YES
0.44406368244449196,YES
0.2199614478475048,NO
0.6397872492325265,YES
0.1755729278218034,NO
0.16431070179196114,NO
0.07014349967873205,NO
0.1693260512600842,YES
0.669879346041265,YES
0.5759263225530091,YES
0.14801527807524809,YES
0.22538730634682655,NO
0.09545227386306845,NO
0.357535517955308,YES
0.3067930320554008,NO
0.14758692082530162,YES
0.11347897479831512,NO
0.1343078460769615,NO
0.27420218462197465,NO
0.14469550938816306,NO
0.13600342685799954,NO
0.45313057756835856,YES
0.18276575997715427,NO
0.5554722638680659,YES
0.1750196330406225,NO
0.612247447704719,YES
0.17546583850931674,NO
0.3411508531448561,NO
0.26417148568572846,NO
0.16231170129221104,NO
0.23482901406439635,YES
0.30020703933747406,NO
0.27739701577782533,YES
0.22572642250303418,NO
0.05133147711858356,NO
0.2914614121510673,NO
0.2082173199114728,NO
0.2913543228385807,NO
0.22722567287784676,NO
0.22465552937816805,NO
0.09186478189476689,NO
0.32655101020918104,NO
0.4594666952238166,YES
0.307007210680374,NO
0.4055472263868065,YES
0.2474298565003212,NO
0.1581709145427286,NO
0.09513100592560861,NO
0.12864996073391877,NO
0.24080816734489893,NO
0.14344613407581921,NO
0.1823909473834511,NO
0.1097486970800314,NO
0.19379595916327547,NO
0.36381809095452267,YES
0.5414435639323194,YES
0.55623973727422,YES
0.35064610551866915,YES
0.27536231884057966,NO
0.5234168629970729,YES
0.2709181123723852,NO
0.23311558506461053,NO
0.0840294138644963,NO
0.3663703862354537,NO
0.20354108659955736,NO
0.26511744127936027,NO
0.31179053330477613,NO
0.23996930106375378,NO
0.09887913186264011,NO
0.4758513600342684,NO
0.5131541372171057,YES
0.3664060826729492,NO
0.373991575640751,YES
0.22235310915970585,NO
0.1537624045120297,NO
0.04399585921325051,NO
0.18731705575783533,NO
0.28601770543299776,NO
0.15977725423002784,NO
0.26081602056114794,NO
0.10567930320554009,NO
0.250999500249875,NO
0.49146855143856627,YES
0.6610623259798671,YES
0.6455522238880559,YES
0.44340329835082454,YES
0.36490683229813664,NO
0.6493538944813306,YES
0.3344042264581994,NO
0.22226386806596699,NO
0.03969443849503819,NO
0.20489755122438777,NO
0.16077675447990292,NO
0.24477047190690368,NO
0.16302563004212178,NO
0.19377811094452774,NO
0.08936603127007924,NO
0.3285857071464267,NO
0.5072999214678374,YES
0.19424216463196972,NO
0.4496144784750481,YES
0.13978724923252658,NO
0.09124009423859497,NO
0.036571000214178626,NO
0.12727564789034052,NO
0.1995966302563004,NO
0.1391982580138502,NO
0.14715856357535517,NO
0.11214035839223246,NO
0.21508888412936386,NO
0.44475976297565495,YES
0.6472656528878418,YES
0.6506211180124223,YES
0.4414578425073177,YES
0.21453558934818298,NO
0.5735168130220603,YES
0.1672913543228386,NO
0.22140715356607407,NO
0.04708360105661455,NO
0.15033554651245803,NO
0.10546512458056687,NO
0.17891054472763618,NO
0.1053223388305847,NO
0.21021632041122296,NO
0.0845648604269294,NO
0.24557364175055332,NO
0.5341971871207253,YES
0.11810166345398729,NO
0.4473477546940815,YES
0.16245448704219317,NO
0.11105161704861852,NO
0.032216034839722976,NO
0.16700578282287426,NO
0.1894231455700721,NO
0.17416291854072963,NO
0.0876704504890412,NO
0.11974369957878203,NO
0.1450167773256229,NO
0.4556650246305418,YES
0.6408581423573926,YES
0.6438923395445134,YES
0.4348540015706432,YES
0.13885914185764262,NO
0.5976654529877917,YES
0.09823659598772042,NO
0.275023202684372,NO
0.0953094881130863,NO
0.935014635539373,YES
0.38345113157706856,YES
0.44090454772613685,YES
0.9255015349468122,YES
0.25251659884343536,NO
0.18082030413364744,NO
0.9619832940672519,YES
0.11872635111015922,NO
0.9194331405725706,YES
0.06784107946026985,NO
0.32556935817805377,NO
0.17660812450917399,NO
0.11176554579852929,NO
0.19370671806953665,NO
0.442903548225887,YES
0.2030948811308631,NO
0.4818840579710144,YES
0.14314271435710715,NO
0.4356214749767972,YES
0.23152709359605908,NO
0.2803955165274505,NO
0.21284000856714497,NO
0.1405904190761762,NO
0.9999999999999999,YES
0.2553187691868351,NO
0.9163810951667023,YES
0.2181230813164846,NO
0.08649246805168843,NO
0.6674519882915685,YES
0.2629578068108802,NO
0.25489041193688866,NO
0.7663846648104518,YES
0.09350681801956164,NO
0.10475119583065609,NO
0.7579781537802526,YES
0.12479474548440062,NO
0.7824480616834439,YES
0.13903762404512027,NO
0.2596201899050474,NO
0.1509245377311344,NO
0.08545727136431783,NO
0.15006782323124152,NO
0.3272827871778396,NO
0.1473727422003284,NO
0.38959091882630104,NO
0.06030913114871135,NO
0.2855179553080602,NO
0.22162133219104732,NO
0.2612443778110944,NO
0.24751909759406013,NO
0.1869957878203755,NO
0.751231527093596,YES
0.24318198043835224,NO
0.7301349325337331,YES
0.1617405582922824,NO
0.06735917755408011,NO
0.398407938887699,YES
0.5618262297422716,YES
0.5547583351181551,YES
0.3827907474834011,YES
0.2547119297494109,NO
0.07166059827229243,NO
0.5156528878417933,YES
0.39455272363818084,NO
0.42020061397872494,YES
0.18720996644534874,NO
0.23465053187691862,NO
0.27041836224744764,NO
0.11215820661098022,NO
0.1050367673306204,NO
0.5148854144356392,YES
0.149568073106304,NO
0.5365888484329263,YES
0.12400942385949879,NO
0.5343756693082029,YES
0.2963339758692082,NO
0.43353323338330824,NO
0.39771185835653594,NO
0.2466980795316627,NO
0.44870421931891186,YES
0.5347326336831584,NO
0.40874205754265713,YES
0.1401263653887342,NO
0.05934532733633183,NO
0.5424787606196901,YES
0.05893481830513314,NO
0.13893053473263367,NO
0.4689976440351252,YES
0.1307382023274077,NO
0.08349396730206324,NO
0.6157813950167772,YES
0.1636324694795459,NO
0.503855215249518,YES
0.1678981937602627,NO
0.20155993431855496,NO
0.08649246805168843,NO
0.07733633183408295,NO
0.07922824302134647,NO
0.1888341543513957,NO
0.03680302705789962,NO
0.1956521739130435,NO
0.018972656528878414,NO
0.16534589847933173,NO
0.2413614621260798,NO
0.24982151781252224,NO
0.2911044477761119,NO
0.23240165631469975,NO
0.5018383665310202,YES
0.3074891125865638,NO
0.45852073963018486,YES
0.08543942314557006,NO
0.055704290711786966,NO
0.1610623259798672,YES
0.7199792960662524,YES
0.5673056328978368,YES
0.19666952238166627,YES
0.14071535660741055,NO
0.02927107874634111,NO
0.3361176554579852,YES
0.17646533875919182,NO
0.21867637609766546,YES
0.048993360462625826,NO
0.0663775255229528,NO
0.23961233668879847,NO
0.07390947383451131,NO
0.052438066680945236,NO
0.47710073534661235,YES
0.13175555079603055,NO
0.6371814092953522,YES
0.12076104804740484,NO
0.6186192617976725,YES
0.05184907546226887,NO
0.21296494609837935,NO
0.1253480402655815,NO
0.07246376811594202,NO
0.25126722353109154,YES
0.20122081816234738,NO
0.32956735917755403,YES
0.5028914114371386,YES
0.11706646676661667,YES
0.32890697508388655,NO
0.19943599628757047,NO
0.16215106732348109,NO
0.18753123438280858,NO
0.4293745984150781,YES
0.4369600913828799,YES
0.18203398300849574,NO
0.06553865924180767,NO
0.19127936031984005,NO
0.09057971014492755,NO
0.2750410509031198,NO
0.23468622831441419,NO
0.14976440351252943,NO
0.3826479617334189,YES
0.19210037838223742,NO
0.4449382451631327,YES
0.13859141857642607,NO
0.36347897479831504,YES
0.14060826729492393,NO
0.09266795173841649,NO
0.1645070321981866,NO
0.09668380095666453,NO
0.07942457342757192,NO
0.21607053616049116,NO
0.13259441707717567,NO
0.24816163346897976,NO
0.23734561290783182,NO
0.10530449061183694,NO
0.9288926965088883,YES
0.3792568001713429,YES
0.41793389019775823,YES
0.9135075319483115,YES
0.2132683658170914,NO
0.12324195045334474,NO
0.9922181766259727,YES
0.1836403226957949,NO
0.9633933033483257,YES
0.17466266866566715,NO
0.44597344185050325,NO
0.3102020418362247,NO
0.18035625044620546,NO
0.15802812879274647,NO
0.4631077318483614,YES
0.16327550510459057,NO
0.4591989719426,YES
0.06976868708502891,NO
0.4454558435068179,YES
0.2845184550581851,NO
0.3844506318269436,NO
0.30033197686870844,NO
0.24271792675091022,NO
0.965606482473049,YES
0.33502891411437136,NO
0.9663561076604554,YES
0.13409366745198828,NO
0.07380238452202469,NO
0.7502677232812165,YES
0.2911579924323552,YES
0.3863782394517026,YES
0.6761083743842363,YES
0.2383629613764546,NO
0.12866780895266652,NO
0.7453594631255799,YES
0.16841579210394803,NO
0.6997929606625258,YES
0.07132148211608481,NO
0.32938887699007635,NO
0.22826086956521743,NO
0.16274005854215748,NO
0.09862925680017132,NO
0.3282465909902191,YES
0.12777539801527807,NO
0.3263546798029556,YES
0.12035053901620615,NO
0.34921824801884765,YES
0.261815520811023,NO
0.30350895980581133,NO
0.24630541871921177,NO
0.11230099236096236,NO
0.7759513100592559,YES
0.26392161062325975,NO
0.6801956164774754,YES
0.23747055043906615,NO
0.11690583279788674,NO
0.8307096451774111,YES
0.32971014492753614,YES
0.34163275505104584,YES
0.7921217962447347,YES
0.2162311701292211,NO
0.15465481544941811,NO
