50Traced_NONETRACED_SUM_MULTI_VSM_24_MAX,Associated
0.6325,NO
0.1881,NO
1.555,NO
0.8996,NO
1.0063,NO
1.7863,NO
1.082,NO
0.3212,NO
1.3468,NO
2.3954,YES
0.8621,NO
0.9858,YES
1.0414,NO
1.0506,NO
0.5846,NO
0.3857,NO
1.1477,NO
0.402,NO
1.1306,NO
0.3195,NO
0.9778,NO
1.6952,YES
2.2907,YES
2.5215,YES
1.1339,YES
1.0121,NO
2.7101,YES
0.96,NO
1.7594,YES
2.0952,YES
1.0399,NO
0.5594,NO
0.8140000000000001,NO
0.8972,NO
1.9335,YES
1.1706,YES
0.5192,NO
0.3878,NO
0.5197,NO
0.1892,NO
0.2995,NO
0.977,NO
0.2482,NO
2.1388,YES
0.4339,NO
2.2826,YES
0.5986,NO
1.7926,YES
0.7468,NO
0.5713,NO
0.3757,NO
0.5004,NO
0.3349,NO
0.9742,NO
0.7021,NO
0.4567,NO
0.7617,NO
0.6176,NO
1.7724,NO
0.8206,NO
0.664,NO
1.8398,NO
1.1416,NO
0.3702,NO
1.3997,NO
3.659,YES
0.626,NO
1.5878,YES
0.9036,NO
0.8958,NO
0.259,NO
0.836,NO
0.7279,NO
0.7011,NO
1.0631,NO
0.6895,NO
0.6068,NO
2.9065,YES
3.6803,YES
3.4353,YES
2.1193,YES
0.7434,NO
3.508,YES
1.1946,NO
1.145,YES
1.3818,YES
0.8798,NO
0.6066,NO
0.6059,NO
0.7359,NO
1.6762,YES
0.665,YES
0.4356,NO
0.5986,NO
0.2765,NO
0.3753,NO
0.4436,NO
1.2516,NO
0.6359,NO
1.5613,YES
0.5124,NO
1.7101,YES
0.6838,NO
1.5292,YES
0.7119,NO
0.5805,NO
0.4816,NO
0.8056,NO
0.4025,NO
0.6096,NO
0.9405,NO
0.5615,NO
1.1124,NO
0.3639,NO
1.7525,YES
2.9668,YES
3.5664,YES
1.9805,YES
1.3578,NO
0.4997,NO
1.3547,YES
0.9299,NO
1.2693,YES
0.3138,NO
0.536,NO
1.4291,NO
0.5391,NO
0.3634,NO
3.6959,YES
1.0266,NO
3.2864,YES
0.5611,NO
4.2862,YES
0.7269,NO
0.6481,NO
1.2052,NO
0.3292,NO
1.6734,YES
0.9048,NO
1.3058,YES
0.8222,NO
0.5784,NO
1.2891,NO
1.1259,NO
0.7689,NO
1.5189,NO
0.8708,NO
0.3588,NO
0.963,NO
3.3385,YES
0.4937,NO
1.5565,YES
0.6743,NO
1.0236,NO
0.2872,NO
0.7012,NO
1.1959,NO
0.6397,NO
1.0119,NO
0.5652,NO
0.9847,NO
2.824,YES
3.2764,YES
3.4644,YES
2.0314,YES
0.6408,NO
3.2396,YES
0.9188,NO
0.7803,NO
0.1559,NO
1.1258,YES
2.6232,YES
3.5789,YES
1.237,YES
1.0386,NO
0.3854,NO
1.045,YES
1.1842,NO
0.672,YES
0.3806,NO
0.5211,NO
1.3624,NO
0.4535,NO
0.3326,NO
3.7055,YES
0.6333,NO
3.4728,YES
0.2263,NO
3.8289,YES
0.5058,NO
0.8474,NO
1.3432,NO
0.4092,NO
1.2305,YES
1.1717,NO
0.7032,YES
1.4158,NO
0.3899,NO
1.6403,NO
1.604,NO
1.4715,NO
2.0159,NO
1.545,NO
0.7382,NO
1.6959,NO
3.3422,YES
0.996,NO
1.4098,YES
1.4769,NO
1.1535,NO
0.755,NO
0.5525,NO
1.7072,NO
0.7404,NO
1.7002,NO
0.5244,NO
1.4245,NO
2.6533,YES
3.2438,YES
3.5503,YES
1.9866,YES
1.188,NO
3.9160000000000004,YES
1.1524,NO
0.9331,NO
0.3757,NO
1.7413,NO
1.4397,NO
1.4678,NO
1.7561,NO
1.1964,NO
0.4812,NO
1.3503,NO
3.9537,YES
0.7106,NO
1.5345,YES
0.9884,NO
1.147,NO
0.2896,NO
0.5509,NO
1.5046,NO
0.594,NO
1.6584,NO
0.4062,NO
1.4828,NO
2.9333,YES
3.7998,YES
3.764,YES
2.137,YES
0.8715,NO
3.4388,YES
1.0258,NO
0.9051,NO
0.3284,NO
1.9959,NO
1.4553,NO
1.2559,NO
2.1214,NO
0.7317,NO
0.4341,NO
1.8675,NO
3.24,YES
1.1501,NO
1.3843,YES
0.7595,NO
1.1178,NO
0.4057,NO
0.5083,NO
1.6708,NO
0.4459,NO
1.5552,NO
0.28300000000000003,NO
1.5630000000000002,NO
2.6798,YES
3.3025,YES
3.3931,YES
1.8721,YES
1.1893,NO
3.3438,YES
1.4156,NO
0.9773,NO
0.5946,NO
1.6412,NO
1.5065,NO
1.2696,NO
1.8169,NO
0.9652,NO
0.3735,NO
1.2903,NO
3.221,YES
0.7137,NO
1.5149,YES
0.7929999999999999,NO
1.0483,NO
0.35,NO
0.7493,NO
1.5248,NO
0.693,NO
1.5239,NO
0.6503,NO
1.472,NO
2.7579,YES
3.102,YES
3.2863,YES
2.0126,YES
0.9459,NO
3.1589,YES
1.3059,NO
1.4905,NO
0.5847,NO
4.5029,YES
1.3488,YES
1.8154,YES
4.439,YES
2.0118,NO
1.002,NO
4.1334,YES
1.3964,NO
3.5908,YES
0.4204,NO
2.0214,NO
2.1581,NO
1.2626,NO
0.8481,NO
1.7789,YES
1.2689,NO
2.1493,YES
0.7629,NO
2.5271,YES
1.4809999999999999,NO
1.2163,NO
2.4531,NO
0.4756,NO
3.4516,YES
2.5544,NO
3.2005,YES
0.8327,NO
0.2988,NO
3.9076,YES
0.9135,NO
1.2118,NO
3.8844,YES
1.3249,NO
0.5354,NO
3.5943,YES
0.9188,NO
2.9194,YES
0.3351,NO
1.1269,NO
1.5671,NO
0.8676,NO
0.5892,NO
1.2167,NO
0.8881,NO
1.9108,NO
0.4885,NO
1.9313,NO
0.9,NO
0.9109,NO
1.8315,NO
0.2568,NO
2.6913,YES
1.9171,NO
2.6975,YES
1.1872,NO
0.5325,NO
2.5201,YES
2.7168,YES
3.3092,YES
2.8039,YES
1.7422,NO
0.4689,NO
1.8549,YES
2.8829,NO
1.7209,YES
1.1248,NO
1.4416,NO
2.141,NO
1.0141,NO
0.5707,NO
3.634,YES
0.9819,NO
3.1492,YES
0.7208,NO
4.019,YES
2.2844,NO
2.4387,NO
3.1509,NO
1.2957,NO
1.9280000000000002,YES
2.705,NO
1.7734,YES
0.5734,NO
0.3397,NO
2.705,YES
0.4644,NO
1.0868,NO
2.6203,YES
1.0893,NO
0.3145,NO
3.12,YES
0.2694,NO
2.8004,YES
0.1456,NO
1.3865,NO
0.9728,NO
0.556,NO
0.4109,NO
0.9369,NO
0.3678,NO
1.4716,NO
0.138,NO
1.2981,NO
0.5007,NO
0.2244,NO
0.8545,NO
0.21600000000000003,NO
2.6481,YES
1.3114,NO
2.068,YES
1.1391,NO
0.2168,NO
1.3502,YES
2.5932,YES
2.7629,YES
1.5347,YES
1.0811,NO
0.4452,NO
1.1781,YES
1.0159,NO
1.0541,YES
0.3623,NO
0.7594,NO
1.6963,NO
1.0735,NO
0.2608,NO
3.1861,YES
0.6924,NO
2.4469,YES
0.4244,NO
3.3914,YES
0.7228,NO
0.8320000000000001,NO
1.2851,NO
0.3215,NO
1.3544,YES
1.3299,NO
1.122,YES
2.1523,YES
2.0847,YES
1.1867,NO
0.7934,NO
0.9276,NO
1.3648,NO
2.3035,YES
1.5231,YES
0.6405,NO
0.8006,NO
0.501,NO
0.4706,NO
0.2992,NO
1.2749,NO
0.3513,NO
2.2947,YES
0.8022,NO
2.7077,YES
0.8036,NO
2.02,YES
0.9751,NO
0.8969,NO
0.8657,NO
1.1425,NO
