50Traced_NONETRACED_SUM_RAW_VSM_78_MAX,Associated
0.3138,NO
0.1593,NO
0.7365,NO
0.381,NO
0.3369,NO
0.5543,NO
0.0673,NO
0.1449,NO
0.602,NO
2.5241,YES
0.2116,NO
0.9026,YES
0.2427,NO
0.3008,NO
0.2223,NO
0.3661,NO
0.4233,NO
0.37799999999999995,NO
0.4116,NO
0.2179,NO
0.3403,NO
1.4271,YES
1.37,YES
1.9842,YES
2.1676,YES
0.7677,NO
1.4093,YES
0.3248,NO
1.8922,YES
0.2444,YES
0.3904,NO
0.4814,NO
0.4463,NO
0.3117,NO
0.7417,YES
1.0822,YES
0.4429,NO
0.3215,NO
0.5308,NO
0.1945,NO
0.2226,NO
0.2961,NO
0.2317,NO
2.2197,YES
0.3308,NO
1.5486,YES
0.2408,NO
0.6467,YES
0.4077,NO
0.1818,NO
0.4819,NO
0.3211,NO
0.2936,NO
0.4344,NO
0.3192,NO
0.1217,NO
0.5471,NO
0.2764,NO
1.0967,NO
0.8429,NO
0.6979,NO
1.2319,NO
0.3266,NO
0.4005,NO
1.1162,NO
3.5143,YES
0.7255,NO
2.3478,YES
0.6802,NO
0.5968,NO
0.3312,NO
0.5503,NO
1.0822,NO
0.4341,NO
0.6579999999999999,NO
0.1755,NO
0.8527,NO
1.8959,YES
2.9219,YES
3.4816,YES
2.5028,YES
1.3128,NO
1.7537,YES
0.6955,NO
2.1339,YES
0.2663,YES
0.3356,NO
0.4339,NO
0.2933,NO
0.5972,NO
1.2155,YES
1.4215,YES
0.5924,NO
0.1769,NO
0.4844,NO
0.2053,NO
0.2289,NO
0.2395,NO
0.2075,NO
1.5782,YES
0.2554,NO
1.2349,YES
0.2937,NO
0.5921,YES
0.2123,NO
0.1536,NO
0.3464,NO
0.2257,NO
0.1279,NO
0.7079,NO
0.2312,NO
0.3509,NO
0.2738,NO
0.1418,NO
0.8133,YES
2.3029,YES
2.6236,YES
0.7355,YES
0.311,NO
0.2179,NO
0.7822,YES
0.4502,NO
1.4625,YES
0.3124,NO
0.2758,NO
0.1934,NO
0.1934,NO
0.3753,NO
2.2485,YES
0.4236,NO
2.0332,YES
0.1417,NO
2.3774,YES
0.1957,NO
0.4906,NO
0.5718,NO
0.523,NO
1.3927,YES
0.337,NO
0.4951,YES
0.3249,NO
0.127,NO
0.7035,NO
0.5188,NO
0.3934,NO
0.4758,NO
0.2816,NO
0.3056,NO
0.6271,NO
1.4699,YES
0.2687,NO
1.1174,YES
0.2474,NO
0.3037,NO
0.1689,NO
0.3963,NO
0.5236,NO
0.2582,NO
0.4526,NO
0.2019,NO
0.4288,NO
0.7743,YES
1.3313,YES
1.5223,YES
0.937,YES
0.6102,NO
0.6273,YES
0.2292,NO
0.1887,NO
0.1494,NO
0.2662,YES
1.256,YES
1.1834,YES
0.3406,YES
0.2625,NO
0.201,NO
0.3097,YES
0.3122,NO
0.5802,YES
0.1974,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1815,NO
1.7491,YES
0.141,NO
1.0079,YES
0.142,NO
1.7877,YES
0.2564,NO
0.4852,NO
0.2228,NO
0.3573,NO
0.3854,YES
0.13699999999999998,NO
0.1871,YES
0.3844,NO
0.1236,NO
0.5546,NO
0.2806,NO
0.287,NO
0.529,NO
0.1653,NO
0.2072,NO
0.6605,NO
1.3159,YES
0.2551,NO
1.4956,YES
0.5794,NO
0.3818,NO
0.37799999999999995,NO
0.5309,NO
0.5231,NO
0.4284,NO
0.1358,NO
0.2256,NO
0.3952,NO
0.7449,YES
1.7106,YES
1.8443,YES
0.7321,YES
0.6108,NO
0.5533,YES
0.214,NO
0.3999,NO
0.1549,NO
0.6691,NO
0.3793,NO
0.4582,NO
0.8398,NO
0.1996,NO
0.2336,NO
0.77,NO
2.2373,YES
0.4196,NO
1.5071,YES
0.3101,NO
0.3159,NO
0.1742,NO
0.3195,NO
0.4307,NO
0.2751,NO
0.31,NO
0.1309,NO
0.3407,NO
1.2174,YES
1.8913,YES
2.4587,YES
1.788,YES
1.0003,NO
1.4883,YES
0.4945,NO
0.2827,NO
0.1945,NO
0.8018,NO
0.588,NO
0.7103,NO
0.9988,NO
0.1684,NO
0.1968,NO
0.8366,NO
2.9278,YES
0.7453,NO
1.7833,YES
0.4093,NO
0.3538,NO
0.2007,NO
0.4767,NO
1.1987,NO
0.4054,NO
0.6216,NO
0.1912,NO
1.0742,NO
1.7445,YES
2.2932,YES
2.9086,YES
2.3535,YES
1.2698,NO
1.5759,YES
0.6847,NO
0.1912,NO
0.1632,NO
0.7161,NO
0.5664,NO
0.6343,NO
0.9514,NO
0.0927,NO
0.1337,NO
0.7783,NO
2.1642,YES
0.6703,NO
1.6268,YES
0.5998,NO
0.2792,NO
0.2045,NO
0.4312,NO
0.9413,NO
0.3691,NO
0.4873,NO
0.1702,NO
0.8252,NO
1.5765,YES
1.9735,YES
2.1419,YES
1.5885,YES
1.0971,NO
0.8482,YES
0.5709,NO
0.4281,NO
0.2085,NO
2.9266,YES
1.0547,YES
1.3744,YES
2.7952,YES
0.442,NO
0.3134,NO
3.2718,YES
0.2283,NO
3.1524,YES
0.3829,NO
0.7485,NO
0.3869,NO
0.1474,NO
0.3703,NO
1.5867,YES
0.3894,NO
0.8125,YES
0.2129,NO
1.3734,YES
0.1527,NO
0.4319,NO
0.5317,NO
0.4016,NO
3.6174,YES
0.5816,NO
1.5643,YES
0.5455,NO
0.1797,NO
1.3184,YES
0.8531,NO
0.6174,NO
2.3387,YES
0.2238,NO
0.2845,NO
1.7376,YES
0.7638,NO
1.3371,YES
0.2882,NO
0.4625,NO
0.3203,NO
0.2648,NO
0.3541,NO
0.6572,NO
0.2187,NO
0.5145,NO
0.1983,NO
0.4773,NO
0.4952,NO
0.6686,NO
0.6799,NO
0.775,NO
2.5616,YES
0.8763,NO
1.2792,YES
0.6416,NO
0.2189,NO
0.7975,YES
2.2492,YES
2.1931,YES
1.3359999999999999,YES
0.4889,NO
0.3659,NO
0.9261,YES
0.2379,NO
1.2676,YES
0.5598,NO
0.6632,NO
0.3236,NO
0.3967,NO
0.4707,NO
2.1378,YES
0.4204,NO
1.3772,YES
0.1276,NO
2.134,YES
0.2397,NO
0.9520000000000001,NO
0.589,NO
0.3486,NO
1.4044,YES
0.444,NO
0.8015,YES
0.3309,NO
0.1646,NO
0.893,YES
0.7552,NO
0.7075,NO
2.0325,YES
0.1681,NO
0.153,NO
1.7069,YES
0.2234,NO
1.9553,YES
0.15,NO
0.3469,NO
0.1542,NO
0.1586,NO
0.1775,NO
0.7886,NO
0.1654,NO
0.4487,NO
0.0902,NO
0.5205,NO
0.2247,NO
0.2416,NO
0.3901,NO
0.294,NO
2.3462,YES
0.5241,NO
1.69,YES
0.2434,NO
0.15,NO
0.8162,YES
3.4498,YES
3.3769,YES
0.7695,YES
0.4425,NO
0.1727,NO
