50Traced_NONETRACED_MAX_MULTI_VSM_5_MEDIAN,Associated
0.2947,NO
0.2574,NO
0.1376,NO
0.2164,NO
0.2804,NO
0.1551,NO
0.0718,NO
0.2574,NO
0.1689,NO
0.6940000000000001,YES
0.1632,NO
0.5949,YES
0.2582,NO
0.3673,NO
0.3353,NO
0.2574,NO
0.1513,NO
0.2327,NO
0.2804,NO
0.2179,NO
0.2804,NO
0.4513,YES
1.0,YES
1.0,YES
0.5193,YES
0.1632,NO
0.2696,YES
0.1632,NO
0.3062,YES
0.408,YES
0.3362,NO
0.2165,NO
0.2165,NO
0.3034,NO
1.0,YES
0.3062,YES
0.1873,NO
0.1939,NO
0.3034,NO
0.1939,NO
0.2584,NO
0.3148,NO
0.1953,NO
0.8269,YES
0.2165,NO
1.0,YES
0.1359,NO
0.504,YES
0.1607,NO
0.1939,NO
0.1255,NO
0.1597,NO
0.0802,NO
0.2268,NO
0.2142,NO
0.3034,NO
0.3088,NO
0.1534,NO
0.3097,NO
0.5644,NO
0.2961,NO
0.2707,NO
0.294,NO
0.0642,NO
0.3028,NO
0.9462,YES
0.2785,NO
0.5412,YES
0.205,NO
0.3388,NO
0.2136,NO
0.3167,NO
0.3765,NO
0.3069,NO
0.2471,NO
0.1755,NO
0.4224,NO
1.0,YES
1.0,YES
1.0,YES
0.965,YES
0.2297,NO
0.5483,YES
0.2487,NO
1.0,YES
0.408,YES
0.3559,NO
0.228,NO
0.2013,NO
0.2387,NO
1.0,YES
0.7333,YES
0.2479,NO
0.2193,NO
0.2479,NO
0.188,NO
0.3157,NO
0.3845,NO
0.2386,NO
0.8269,YES
0.3559,NO
1.0,YES
0.3559,NO
1.0,YES
0.3559,NO
0.1426,NO
0.316,NO
0.316,NO
0.1641,NO
0.3559,NO
0.2142,NO
0.3559,NO
0.2556,NO
0.11599999999999999,NO
1.0,YES
1.0,YES
0.7917,YES
0.6382,YES
0.2525,NO
0.1327,NO
0.5227,YES
0.2975,NO
0.4491,YES
0.254,NO
0.3031,NO
0.3553,NO
0.3877,NO
0.1729,NO
1.0,YES
0.2011,NO
1.0,YES
0.1417,NO
1.0,YES
0.3369,NO
0.4169,NO
0.2382,NO
0.0888,NO
1.0,YES
0.4382,NO
1.0,YES
0.32,NO
0.111,NO
0.4528,NO
0.5352,NO
0.3069,NO
0.289,NO
0.272,NO
0.2102,NO
0.3138,NO
0.8971,YES
0.3093,NO
0.6231,YES
0.2438,NO
0.3673,NO
0.3166,NO
0.3282,NO
0.4528,NO
0.318,NO
0.4528,NO
0.2866,NO
0.4528,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4528,NO
0.6231,YES
0.4528,NO
0.2522,NO
0.0774,NO
0.5253,YES
1.0,YES
0.6940000000000001,YES
0.5022,YES
0.2651,NO
0.0697,NO
0.2746,YES
0.3816,NO
0.4131,YES
0.2419,NO
0.2453,NO
0.2571,NO
0.2375,NO
0.1729,NO
1.0,YES
0.1669,NO
1.0,YES
0.142,NO
0.6089,YES
0.3118,NO
0.5347,NO
0.4066,NO
0.2111,NO
0.5253,YES
0.4382,NO
0.5253,YES
0.32,NO
0.0745,NO
0.4218,NO
0.5644,NO
0.3069,NO
0.4218,NO
0.1653,NO
0.1536,NO
0.3877,NO
0.9462,YES
0.4218,NO
0.4757,YES
0.2519,NO
0.3511,NO
0.2033,NO
0.3282,NO
0.2489,NO
0.318,NO
0.2102,NO
0.2256,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3877,NO
0.5682,YES
0.4218,NO
0.3496,NO
0.1339,NO
0.5722,NO
0.4329,NO
0.3069,NO
0.3263,NO
0.1339,NO
0.1187,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.1876,NO
0.3511,NO
0.0706,NO
0.3282,NO
0.3984,NO
0.318,NO
0.3844,NO
0.1309,NO
0.4378,NO
1.0,YES
1.0,YES
0.8236,YES
1.0,YES
0.3271,NO
1.0,YES
0.3263,NO
0.307,NO
0.0769,NO
0.4809,NO
0.5077,NO
0.2688,NO
0.3069,NO
0.1684,NO
0.2252,NO
0.2829,NO
0.8511,YES
0.2955,NO
0.5952,YES
0.2252,NO
0.3024,NO
0.2007,NO
0.2091,NO
0.4809,NO
0.307,NO
0.4809,NO
0.307,NO
0.4809,NO
0.8995,YES
0.8995,YES
0.8995,YES
0.6371,YES
0.4809,NO
0.5952,YES
0.4809,NO
0.3496,NO
0.0731,NO
0.5722,NO
0.5348,NO
0.267,NO
0.2565,NO
0.102,NO
0.1187,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.282,NO
0.3435,NO
0.2131,NO
0.2431,NO
0.3984,NO
0.2355,NO
0.3844,NO
0.1702,NO
0.3438,NO
1.0,YES
0.9475,YES
0.9475,YES
0.7406,YES
0.1518,NO
1.0,YES
0.2031,NO
0.3618,NO
0.1291,NO
1.0,YES
0.4136,YES
0.2829,YES
0.8451,YES
0.3433,NO
0.1329,NO
1.0,YES
0.5358,NO
1.0,YES
0.5358,NO
0.4524,NO
0.474,NO
0.21600000000000003,NO
0.2039,NO
0.5061,YES
0.2682,NO
0.5061,YES
0.2129,NO
0.5061,YES
0.5358,NO
0.3547,NO
0.6069,NO
0.24,NO
1.0,YES
0.578,NO
1.0,YES
0.3618,NO
0.1547,NO
0.7318,YES
0.6395,NO
0.2717,NO
0.7629,YES
0.2513,NO
0.12,NO
1.0,YES
0.2104,NO
1.0,YES
0.1547,NO
0.4524,NO
0.474,NO
0.5231,NO
0.171,NO
0.3623,NO
0.1398,NO
0.6395,NO
0.1451,NO
0.3894,NO
0.1991,NO
0.3547,NO
0.3796,NO
0.2244,NO
1.0,YES
0.3736,NO
1.0,YES
0.3229,NO
0.0951,NO
0.6693,YES
1.0,YES
1.0,YES
0.4378,YES
0.3189,NO
0.221,NO
0.6149,YES
0.5755,NO
0.6149,YES
0.2145,NO
0.3536,NO
0.4308,NO
0.2673,NO
0.1928,NO
1.0,YES
0.3014,NO
0.6773,YES
0.3014,NO
0.6693,YES
0.6083,NO
0.6083,NO
0.6083,NO
0.1721,NO
0.6693,YES
0.3139,NO
0.6693,YES
0.2393,NO
0.1646,NO
1.0,YES
0.2819,NO
0.2459,NO
0.6267,YES
0.3433,NO
0.153,NO
1.0,YES
0.3096,NO
1.0,YES
0.1456,NO
0.3625,NO
0.3856,NO
0.21600000000000003,NO
0.1775,NO
0.44,NO
0.1834,NO
0.4414,NO
0.1572,NO
0.44,NO
0.3773,NO
0.3773,NO
0.5187,NO
0.3773,NO
1.0,YES
0.5104,NO
0.6838,YES
0.3229,NO
0.1186,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.3189,NO
0.1327,NO
0.5227,YES
0.3816,NO
0.4491,YES
0.2022,NO
0.3031,NO
0.1733,NO
0.1785,NO
0.1493,NO
1.0,YES
0.154,NO
1.0,YES
0.1387,NO
1.0,YES
0.3369,NO
0.5347,NO
0.3056,NO
0.153,NO
1.0,YES
0.254,NO
1.0,YES
0.6735,YES
0.6145,YES
0.3634,NO
0.1676,NO
0.1676,NO
0.1752,NO
0.2394,YES
0.6145,YES
0.2796,NO
0.2151,NO
0.2796,NO
0.0802,NO
0.3471,NO
0.4228,NO
0.2623,NO
0.6145,YES
0.1676,NO
0.6735,YES
0.132,NO
0.6735,YES
0.132,NO
0.2273,NO
0.2273,NO
0.2273,NO
0.1193,NO
0.2796,NO
0.15,NO
0.1894,NO
0.3618,NO
0.1168,NO
0.9043,YES
0.4729,YES
0.3075,YES
